Date,TSLA
2020-09-01,76.77727745036144
2020-09-02,76.87333359010285
2020-09-03,74.54644476359547
2020-09-04,74.78703316309351
2020-09-07,78.27201239050557
2020-09-08,79.52329841644408
2020-09-09,78.06727626185557
2020-09-10,79.85381356454536
2020-09-11,81.4195201140552
2020-09-14,80.25325466572318
2020-09-15,79.76310225365505
2020-09-16,76.73301950793243
2020-09-17,76.93654688098603
2020-09-18,76.4454864796305
2020-09-21,78.90690872930902
2020-09-22,77.04560225131225
2020-09-23,79.37689977424452
2020-09-24,83.14513429519366
2020-09-25,82.55796473296563
2020-09-28,85.21316127924881
2020-09-29,87.46721137653059
2020-09-30,89.39566649102176
2020-10-01,87.46309927859843
2020-10-02,86.9434852712523
2020-10-05,88.99769347137469
2020-10-06,88.63246268397906
2020-10-07,91.19778692589797
2020-10-08,89.65342467951427
2020-10-09,88.8947272442255
2020-10-12,89.73072215071744
2020-10-13,88.92424131753513
2020-10-14,89.08386172697665
2020-10-15,90.40319814897052
2020-10-16,90.13813589217544
2020-10-19,92.87188059602474
2020-10-20,92.04929713236054
2020-10-21,90.78990955881672
2020-10-22,90.85367272751665
2020-10-23,85.50754353717758
2020-10-26,86.6860922654525
2020-10-27,83.11899285178444
2020-10-28,81.30501990674674
2020-10-29,80.49443048599149
2020-10-30,78.42450784525444
2020-11-02,74.86434057267998
2020-11-03,72.27985710028526
2020-11-04,72.95564884827597
2020-11-05,72.1709616924044
2020-11-06,70.15894452943093
2020-11-09,69.94320077854655
2020-11-10,69.84129040978415
2020-11-11,69.53826434398678
2020-11-12,73.16032174017967
2020-11-13,74.7397805761245
2020-11-16,77.8451154209444
2020-11-17,79.71845122372295
2020-11-18,77.94891836920212
2020-11-19,78.85804191822524
2020-11-20,79.3809533028222
2020-11-23,77.9527398776493
2020-11-24,79.7778288245755
2020-11-25,79.1118767744417
2020-11-26,77.18556227915289
2020-11-27,74.59862871081916
2020-11-30,73.12406338819798
2020-12-01,70.75563141366626
2020-12-02,72.63966723338997
2020-12-03,73.32418121919193
2020-12-04,73.13073692839058
2020-12-07,71.96724582954752
2020-12-08,70.99327096519522
2020-12-09,70.5814209268547
2020-12-10,68.17577695631248
2020-12-11,68.41716771437864
2020-12-14,70.0807698271948
2020-12-15,72.77916919009768
2020-12-16,73.96479781947086
2020-12-17,77.05706386906859
2020-12-18,77.20217571108755
2020-12-21,77.31521534706779
2020-12-22,80.2479129430367
2020-12-23,79.55894609348894
2020-12-24,79.55149649766217
2020-12-25,78.70742724419782
2020-12-28,76.42265569615812
2020-12-29,79.15141697313247
2020-12-30,77.45382705989697
2020-12-31,75.68410875877665
2021-01-01,74.60981928966216
2021-01-04,74.08480319722688
2021-01-05,73.97644256159025
2021-01-06,74.04971523440382
2021-01-07,73.15399020956077
2021-01-08,71.50289959318769
2021-01-11,72.7191131931925
2021-01-12,70.98707946543793
2021-01-13,68.75017058886463
2021-01-14,71.92903824065317
2021-01-15,70.29885132587142
2021-01-18,69.3449125126222
2021-01-19,68.1392715062035
2021-01-20,67.36808069098839
2021-01-21,68.23090947280697
2021-01-22,67.91631432262879
2021-01-25,66.76219446519717
2021-01-26,67.19419135431265
2021-01-27,66.48534275756361
2021-01-28,68.2667379390767
2021-01-29,69.88920882797842
2021-02-01,68.55967528449656
2021-02-02,70.46603158768916
2021-02-03,69.92119307772026
2021-02-04,70.0781376021105
2021-02-05,70.01253859389097
2021-02-08,73.87965065354241
2021-02-09,73.82467541244893
2021-02-10,72.49949261169043
2021-02-11,70.61513102307212
2021-02-12,69.50015181696351
2021-02-15,70.84772845911101
2021-02-16,68.33406491744037
2021-02-17,67.95115493545431
2021-02-18,69.85959823635285
2021-02-19,70.48503973855838
2021-02-22,70.81798177534951
2021-02-23,70.06260294020663
2021-02-24,69.30785648601693
2021-02-25,67.30551875678833
2021-02-26,67.562557757456
2021-03-01,68.8997869199128
2021-03-02,68.70446209226914
2021-03-03,67.5127388434432
2021-03-04,71.54977691036039
2021-03-05,72.55053470540109
2021-03-08,68.91968378582129
2021-03-09,72.58550440471838
2021-03-10,71.00117773685542
2021-03-11,71.61200276553332
2021-03-12,69.3817857263878
2021-03-15,67.60951138247322
2021-03-16,67.41248738376096
2021-03-17,68.51328437551493
2021-03-18,68.87452115407281
2021-03-19,68.92240804839136
2021-03-22,65.81032594675735
2021-03-23,66.34474488997533
2021-03-24,65.87737883441699
2021-03-25,65.58928986307514
2021-03-26,65.21024131099132
2021-03-29,64.2841456318772
2021-03-30,65.72988426047004
2021-03-31,64.25140043493356
2021-04-01,62.176214854112125
2021-04-02,64.05629800904045
2021-04-05,66.58004848350632
2021-04-06,69.17038852581493
2021-04-07,70.2344551326021
2021-04-08,71.69042394812982
2021-04-09,71.81746969327818
2021-04-12,73.87123033770936
2021-04-13,71.6465246416559
2021-04-14,70.25638541723067
2021-04-15,68.12296451246178
2021-04-16,67.44406274104492
2021-04-19,66.8165542050125
2021-04-20,67.1658401330232
2021-04-21,67.44911925260614
2021-04-22,68.70053203609524
2021-04-23,68.49811524571938
2021-04-26,66.9352090092746
2021-04-27,66.47548135517167
2021-04-28,65.68898855278266
2021-04-29,67.0986039339981
2021-04-30,68.8223338453378
2021-05-03,69.40315228638906
2021-05-04,71.33388355004428
2021-05-05,72.3891756020922
2021-05-06,72.56656993944527
2021-05-07,71.30069236653146
2021-05-10,70.47859957922503
2021-05-11,69.78034540501154
2021-05-12,67.23984397328435
2021-05-13,68.6942590978773
2021-05-14,67.93493636867109
2021-05-17,70.05919422009096
2021-05-18,69.55630014620161
2021-05-19,66.8632394665274
2021-05-20,65.72281696276917
2021-05-21,66.2914709178465
2021-05-24,66.08512257227538
2021-05-25,64.45766566766072
2021-05-26,65.08756565279138
2021-05-27,67.46906089592186
2021-05-28,67.61722304552754
2021-05-31,67.48970220549957
2021-06-01,68.6181799711209
2021-06-02,69.49031086966393
2021-06-03,70.6246785223695
2021-06-04,69.90096218008308
2021-06-07,69.97994955724283
2021-06-08,71.31679732265063
2021-06-09,70.96143919440425
2021-06-10,69.91460518756467
2021-06-11,70.76859157210622
2021-06-14,70.03932067104722
2021-06-15,68.62264137794409
2021-06-16,70.24534895815424
2021-06-17,71.49321195330008
2021-06-18,71.60889874935258
2021-06-21,72.73043410325208
2021-06-22,71.66610883386224
2021-06-23,71.40432712583211
2021-06-24,72.27373764323544
2021-06-25,70.2737128392762
2021-06-28,72.07830022841107
2021-06-29,69.32189670809183
2021-06-30,68.40543128979127
2021-07-01,69.35312129090394
2021-07-02,73.1846566281182
2021-07-05,74.28940925413129
2021-07-06,74.032253196434
2021-07-07,73.72370593799208
2021-07-08,70.04068811922549
2021-07-09,69.90893952780014
2021-07-12,70.1880506140638
2021-07-13,71.45982524326583
2021-07-14,70.72466743920077
2021-07-15,71.16975993597347
2021-07-16,69.57717681864062
2021-07-19,69.17280005023386
2021-07-20,65.98078581782332
2021-07-21,67.24452648635689
2021-07-22,66.0910674500192
2021-07-23,66.47296158548933
2021-07-26,66.78356458905755
2021-07-27,66.51950651578808
2021-07-28,67.82256079594016
2021-07-29,66.28724370218845
2021-07-30,64.80465260586696
2021-08-02,65.76045660443033
2021-08-03,66.0101185592161
2021-08-04,67.68532467036587
2021-08-05,67.62305905415298
2021-08-06,67.17317211077528
2021-08-09,64.55118620909816
2021-08-10,66.28266059542752
2021-08-11,65.22980350279396
2021-08-12,62.942597009637495
2021-08-13,63.595135539779676
2021-08-16,64.7475628412473
2021-08-17,65.76249626238267
2021-08-18,64.90311187420637
2021-08-19,65.03206226070749
2021-08-20,67.12061159595493
2021-08-23,68.76047251893452
2021-08-24,72.42617770478098
2021-08-25,74.74032993934385
2021-08-26,76.06978744886565
2021-08-27,75.89603599357294
2021-08-30,79.11355615460653
2021-08-31,77.9439159505978
2021-09-01,74.63231491940688
2021-09-02,75.15520473900749
2021-09-03,75.95582850608886
2021-09-06,75.33604349540883
2021-09-07,74.3148794757817
2021-09-08,76.97950259273615
2021-09-09,74.92548893272581
2021-09-10,76.35960220538938
2021-09-13,74.64043003924839
2021-09-14,74.54667597911187
2021-09-15,72.83309428367903
2021-09-16,71.98990218914813
2021-09-17,73.58511380454463
2021-09-20,75.51730535635168
2021-09-21,76.53191727572121
2021-09-22,76.56891303128434
2021-09-23,77.33778740577263
2021-09-24,79.50669253010881
2021-09-27,77.01443697293259
2021-09-28,79.04414876678615
2021-09-29,75.31146193194326
2021-09-30,76.64853760846434
2021-10-01,75.6055787679998
2021-10-04,74.56196831880486
2021-10-05,75.63474385399583
2021-10-06,76.97506478547398
2021-10-07,78.44063754491187
2021-10-08,79.16410357067397
2021-10-11,76.60306201438776
2021-10-12,76.9021653565661
2021-10-13,76.63530271163599
2021-10-14,77.73560853704815
2021-10-15,78.4778120146543
2021-10-18,76.86352100305616
2021-10-19,79.56970382118286
2021-10-20,80.52912241499045
2021-10-21,77.57297382290399
2021-10-22,76.57735795036889
2021-10-25,75.5375840153864
2021-10-26,71.54222239674816
2021-10-27,67.69778957996486
2021-10-28,67.22043349160319
2021-10-29,69.14542883628884
2021-11-01,65.67445802129501
2021-11-02,66.41089375199357
2021-11-03,67.52656040958612
2021-11-04,65.49738966881775
2021-11-05,66.4263595988396
2021-11-08,65.77550392407267
2021-11-09,65.44951083924218
2021-11-10,64.5789861819738
2021-11-11,63.677806243521395
2021-11-12,64.87163595700738
2021-11-15,65.17514000312266
2021-11-16,65.39040714976427
2021-11-17,65.43240886851937
2021-11-18,64.31529631435765
2021-11-19,63.04459077747833
2021-11-22,63.805380538071134
2021-11-23,64.51372193942953
2021-11-24,65.27454011457891
2021-11-25,68.17436852630091
2021-11-26,66.05057983212325
2021-11-29,66.97200347741229
2021-11-30,65.852245363084
2021-12-01,66.81297579256874
2021-12-02,68.12362481319614
2021-12-03,69.72398495815875
2021-12-06,69.68286083567415
2021-12-07,70.09347211851843
2021-12-08,70.19066213177821
2021-12-09,70.68418178215738
2021-12-10,69.46885725238434
2021-12-13,71.0977158250944
2021-12-14,69.1318381848991
2021-12-15,69.05730541408109
2021-12-16,69.73238892057041
2021-12-17,69.51628527160706
2021-12-20,70.31054722826416
2021-12-21,70.37657852992798
2021-12-22,73.09390787608892
2021-12-23,74.34681730756407
2021-12-24,74.9680752325874
2021-12-27,74.74980750215161
2021-12-28,76.3434434306789
2021-12-29,74.9946206409281
2021-12-30,76.59806167467951
2021-12-31,75.49352924391647
2022-01-03,77.53481789585932
2022-01-04,76.39835282252868
2022-01-05,76.59249233757276
2022-01-06,76.65198683156457
2022-01-07,76.55239884122167
2022-01-10,74.86882243484538
2022-01-11,77.35503189137391
2022-01-12,79.81051260539792
2022-01-13,79.20280900087842
2022-01-14,81.1747509336579
2022-01-17,79.64781421938464
2022-01-18,82.09929355612819
2022-01-19,86.43165476317076
2022-01-20,84.55750417569588
2022-01-21,81.76605761551544
2022-01-24,80.20739059430866
2022-01-25,81.68523739707373
2022-01-26,80.6294043062145
2022-01-27,78.80752039580143
2022-01-28,79.52044831550923
2022-01-31,77.17478884517847
2022-02-01,74.57992109607336
2022-02-02,72.720520426024
2022-02-03,70.16669724534546
2022-02-04,72.03180480667073
2022-02-07,71.34624199303688
2022-02-08,70.93399044133096
2022-02-09,70.54442587055114
2022-02-10,70.99680699340537
2022-02-11,70.61405963870831
2022-02-14,71.41157114208922
2022-02-15,72.01108461153369
2022-02-16,73.02492600982458
2022-02-17,71.98600215900478
2022-02-18,72.21604383361218
2022-02-21,74.40882593381895
2022-02-22,74.65045326283611
2022-02-23,76.03491668536452
2022-02-24,77.66333345246598
2022-02-25,76.98970253780476
2022-02-28,78.59654268179722
2022-03-01,76.17851725712585
2022-03-02,78.19342192906629
2022-03-03,77.04410172311806
2022-03-04,79.18687209294986
2022-03-07,77.72480173815197
2022-03-08,77.76120113930818
2022-03-09,76.81312874206273
2022-03-10,74.6739353083975
2022-03-11,73.31742922008753
2022-03-14,73.18683984616011
2022-03-15,74.0248771107037
2022-03-16,72.76061123719676
2022-03-17,73.60999350649215
2022-03-18,71.61423593093058
2022-03-21,71.26937550327035
2022-03-22,71.32144155831902
2022-03-23,70.3253169170053
2022-03-24,68.64385427882746
2022-03-25,68.19958979493391
2022-03-28,69.82960983927032
2022-03-29,68.25335501542702
2022-03-30,68.22541640911531
2022-03-31,68.33543867882352
2022-04-01,66.75703392234954
2022-04-04,65.83135261592028
2022-04-05,66.13659301511926
2022-04-06,64.13929739303013
2022-04-07,65.18177710885777
2022-04-08,64.16584823701547
2022-04-11,65.64848608289121
2022-04-12,62.33367282193004
2022-04-13,62.02784472590819
2022-04-14,61.759638801713606
2022-04-15,65.29042845884847
2022-04-18,66.63597403901395
2022-04-19,64.68962710894166
2022-04-20,62.33094020751039
2022-04-21,60.98897040293279
2022-04-22,60.42533951447294
2022-04-25,60.80510656612098
2022-04-26,61.20374812435012
2022-04-27,62.18308039855582
2022-04-28,64.92591516057291
2022-04-29,65.88584467790555
2022-05-02,66.01376647766091
2022-05-03,66.6783225635745
2022-05-04,67.34825210682183
2022-05-05,68.84569732131182
2022-05-06,67.1743324067048
2022-05-09,66.11510575388316
2022-05-10,68.50925357305125
2022-05-11,70.09030044527802
2022-05-12,70.37580786480467
2022-05-13,68.83110603915429
2022-05-16,68.8471568441066
2022-05-17,69.16862066007661
2022-05-18,68.80379018799009
2022-05-19,70.7041009864997
2022-05-20,70.4122663089104
2022-05-23,73.3103937309044
2022-05-24,71.1089598034211
2022-05-25,70.09145065044136
2022-05-26,69.58937387403412
2022-05-27,72.26584385703548
2022-05-30,72.93893749200366
2022-05-31,72.53483015614452
2022-06-01,72.19107609212584
2022-06-02,70.78046300589544
2022-06-03,72.49733808258672
2022-06-06,72.72925763536384
2022-06-07,74.65664974482745
2022-06-08,75.87429732705885
2022-06-09,76.48252487106596
2022-06-10,75.30105038144757
2022-06-13,76.05676310603
2022-06-14,77.20389273183916
2022-06-15,76.42119016457637
2022-06-16,77.49371380436853
2022-06-17,81.09709297446223
2022-06-20,80.4102434806739
2022-06-21,81.82391648504789
2022-06-22,82.90912030457864
2022-06-23,80.5089977581382
2022-06-24,83.1439606523245
2022-06-27,81.29773987793163
2022-06-28,79.09607467962537
2022-06-29,78.08579504517498
2022-06-30,76.20015776731593
2022-07-01,76.13117506297912
2022-07-04,79.1826795481694
2022-07-05,78.48959616766675
2022-07-06,76.12688861041373
2022-07-07,75.84930062644446
2022-07-08,76.66699178566095
2022-07-11,75.22096825574299
2022-07-12,78.04510530304573
2022-07-13,78.47677275850313
2022-07-14,80.00773229726755
2022-07-15,83.9935673978534
2022-07-18,84.26937216347801
2022-07-19,84.83573621100649
2022-07-20,87.14352454198108
2022-07-21,87.09517096584379
2022-07-22,89.16724108073839
2022-07-25,90.1683491511732
2022-07-26,90.70836449922189
2022-07-27,89.30770982777733
2022-07-28,91.99210834244712
2022-07-29,89.67597873847855
2022-08-01,89.62540010505745
2022-08-02,91.8133545317028
2022-08-03,88.32498232084127
2022-08-04,88.20776577941412
2022-08-05,87.47395604811476
2022-08-08,87.56476479437278
2022-08-09,88.87143712678545
2022-08-10,89.80222141919401
2022-08-11,86.17143687479582
2022-08-12,85.59997704380062
2022-08-15,86.9839390020155
2022-08-16,88.18969297250113
2022-08-17,87.92857984342139
2022-08-18,89.4995155066885
2022-08-19,87.8452944095461
2022-08-22,88.42324222497987
2022-08-23,89.92033852188982
2022-08-24,92.2929162826423
2022-08-25,96.40009180586408
2022-08-26,96.16759286856131
2022-08-29,94.54519294212656
2022-08-30,95.42920415654423
2022-08-31,93.59809620920636
2022-09-01,92.68609779878206
2022-09-02,94.32810853338304
2022-09-05,94.90329498027315
2022-09-06,93.7922748183213
2022-09-07,91.80480951167307
2022-09-08,89.73627565212138
2022-09-09,91.15483604595819
2022-09-12,88.76580376047372
2022-09-13,92.1921599904144
2022-09-14,92.6447479424968
2022-09-15,95.66514067064095
2022-09-16,97.32174868107762
2022-09-19,98.28551179860503
2022-09-20,97.07612073900198
2022-09-21,95.1097216159801
2022-09-22,97.47188517292285
2022-09-23,96.44339439689809
2022-09-26,100.34677678268928
2022-09-27,101.02414041739654
2022-09-28,98.8757293618447
2022-09-29,98.2661331257394
2022-09-30,100.91866045439771
2022-10-03,100.9809674997021
2022-10-04,102.65255111160782
2022-10-05,101.88143595043
2022-10-06,97.38846607365188
2022-10-07,97.74867218113727
2022-10-10,99.49998921232249
2022-10-11,96.52310264676898
2022-10-12,93.91821682309006
2022-10-13,92.18671338719213
2022-10-14,92.28993698994189
2022-10-17,91.29933870080117
2022-10-18,90.8235059796909
2022-10-19,88.75548472776505
2022-10-20,85.86921736828954
2022-10-21,86.07642707644094
2022-10-24,83.33596715994081
2022-10-25,81.81758542976387
2022-10-26,81.31838780915514
2022-10-27,80.79896661940911
2022-10-28,81.53010259529377
2022-10-31,81.71016773164207
2022-11-01,81.87081606876524
2022-11-02,81.21534213397643
2022-11-03,82.53945510547612
2022-11-04,85.06380577509917
2022-11-07,88.18012624749544
2022-11-08,84.98200943281273
2022-11-09,85.63667695328965
2022-11-10,88.48772758733105
2022-11-11,87.31884901284216
2022-11-14,85.3010819643763
2022-11-15,87.68200746711952
2022-11-16,90.2418085838743
2022-11-17,91.31105260819344
2022-11-18,94.38173843728804
2022-11-21,95.20538586559269
2022-11-22,92.78851694661093
2022-11-23,90.69848384910463
2022-11-24,90.38299504189631
2022-11-25,91.50323093420965
2022-11-28,89.30163960382922
2022-11-29,88.84337679933932
2022-11-30,93.98645187163547
2022-12-01,93.82278894601602
2022-12-02,91.49051984622444
2022-12-05,89.38190411005847
2022-12-06,87.2728391967665
2022-12-07,88.44440110700017
2022-12-08,92.64849468532915
2022-12-09,93.9378478447298
2022-12-12,94.6875542543364
2022-12-13,95.34631831997979
2022-12-14,96.3735599972507
2022-12-15,98.08883941556363
2022-12-16,99.25245269519982
2022-12-19,96.9653658271567
2022-12-20,97.31412917897362
2022-12-21,97.68925386127746
2022-12-22,98.40637066023906
2022-12-23,96.88284619885219
2022-12-26,95.1566732926258
2022-12-27,94.44055607742766
2022-12-28,95.86296806126148
2022-12-29,95.40812715371545
2022-12-30,96.17662286126202
2023-01-02,92.39955111413052
2023-01-03,90.28691086434381
2023-01-04,91.47445623940294
2023-01-05,92.01223684736598
2023-01-06,90.00866492012115
2023-01-09,89.6915423017978
2023-01-10,89.33360461232755
2023-01-11,88.46413765465729
2023-01-12,87.58181093716854
2023-01-13,89.58134690631678
2023-01-16,88.26580533944764
2023-01-17,85.00080070453747
2023-01-18,86.00177489177275
2023-01-19,85.4762826649002
2023-01-20,86.66738351369297
2023-01-23,88.06046184819435
2023-01-24,86.29082296755094
2023-01-25,86.79984623723368
2023-01-26,85.01441495347116
2023-01-27,88.36100221421154
2023-01-30,91.16952148757021
2023-01-31,90.72753690849176
2023-02-01,91.62040987570737
2023-02-02,90.31939132173069
2023-02-03,92.12517999609925
2023-02-06,93.36153226986879
2023-02-07,92.73200332075795
2023-02-08,92.70514020071714
2023-02-09,93.94466493226247
2023-02-10,96.35098295658422
2023-02-13,96.54825618368254
2023-02-14,97.91247408041781
2023-02-15,95.70463756115436
2023-02-16,94.13093121780842
2023-02-17,92.33482504372363
2023-02-20,95.7187536883324
2023-02-21,94.05675699565381
2023-02-22,91.98349336734297
2023-02-23,88.60885015288947
2023-02-24,89.92871847676143
2023-02-27,88.2416082514128
2023-02-28,88.34174432696474
2023-03-01,91.69018078728186
2023-03-02,92.74239176365343
2023-03-03,94.37268012355213
2023-03-06,94.4601541500216
2023-03-07,94.80381342125703
2023-03-08,93.43166576044277
2023-03-09,93.75958046926675
2023-03-10,91.78145099706522
2023-03-13,92.6540097117049
2023-03-14,93.11282819304682
2023-03-15,93.15401693751357
2023-03-16,94.63925695490198
2023-03-17,95.09946117615064
2023-03-20,93.1510151646756
2023-03-21,89.19189139191361
2023-03-22,90.0136619281374
2023-03-23,88.82230639856473
2023-03-24,88.0334647257791
2023-03-27,87.94683620890343
2023-03-28,86.47595396579845
2023-03-29,82.3473033900242
2023-03-30,84.54560635480635
2023-03-31,85.14159526606541
2023-04-03,88.7146582414176
2023-04-04,91.09473116391702
2023-04-05,89.103324997432
2023-04-06,87.59926045670069
2023-04-07,83.50616113639501
2023-04-10,86.61463160760609
2023-04-11,81.12343478230386
2023-04-12,82.00956208573557
2023-04-13,82.7871654160327
2023-04-14,84.23093085104357
2023-04-17,84.19266108615744
2023-04-18,86.58842837950074
2023-04-19,86.29326622134741
2023-04-20,86.42849892744545
2023-04-21,87.64700646891738
2023-04-24,87.74567054391999
2023-04-25,89.69762717666528
2023-04-26,84.9456458806997
2023-04-27,82.75669483453464
2023-04-28,85.15616715135218
2023-05-01,86.56828066726823
2023-05-02,85.93744146558049
2023-05-03,88.2601663180289
2023-05-04,85.99154161003811
2023-05-05,85.62356227403534
2023-05-08,87.27559429549937
2023-05-09,86.39589565902875
2023-05-10,83.40231998085788
2023-05-11,83.24847661799744
2023-05-12,80.69449054479716
2023-05-15,82.41435588911696
2023-05-16,84.54328862097944
2023-05-17,83.53656254279582
2023-05-18,83.21598644411743
2023-05-19,82.93105464372552
2023-05-22,84.76776936331039
2023-05-23,84.7634149876138
2023-05-24,83.1738989451109
2023-05-25,84.75839117373954
2023-05-26,82.05446994286032
2023-05-29,81.05402474182458
2023-05-30,83.49164175628812
2023-05-31,86.70712342255891
2023-06-01,86.37824726316983
2023-06-02,84.73847066352442
2023-06-05,85.62817500343382
2023-06-06,89.69005133789655
2023-06-07,89.776367429534
2023-06-08,86.27555056625921
2023-06-09,84.9443245140478
2023-06-12,83.79842628581373
2023-06-13,84.61088956586023
2023-06-14,85.8638973878124
2023-06-15,84.97199255737416
2023-06-16,87.05045221113863
2023-06-19,88.30065878743034
2023-06-20,85.89921064368076
2023-06-21,83.72244724773664
2023-06-22,82.08642529645553
2023-06-23,82.40925395320288
2023-06-26,83.79714490934828
2023-06-27,85.83733114390243
2023-06-28,89.7138669510013
2023-06-29,91.87072912119261
2023-06-30,92.59223487774317
2023-07-03,91.07937493309997
2023-07-04,90.60958467239519
2023-07-05,91.64956796435962
2023-07-06,91.21723929668062
2023-07-07,91.54844643080125
2023-07-10,91.08168721522192
2023-07-11,89.87529678534452
2023-07-12,88.76633981210844
2023-07-13,90.52920136800282
2023-07-14,92.61921017383919
2023-07-17,92.04894699501294
2023-07-18,92.1540527412442
2023-07-19,92.63584071465088
2023-07-20,93.67624376896151
2023-07-21,95.874387879394
2023-07-24,90.54737493878497
2023-07-25,88.4564042909774
2023-07-26,88.700969280976
2023-07-27,90.54222300829255
2023-07-28,91.07127275495057
