Date,ITW
2020-04-16,60.37940573114438
2020-04-17,60.51186093131319
2020-04-20,58.953384120419734
2020-04-21,56.23989398031762
2020-04-22,54.3689810300747
2020-04-23,54.81974062684772
2020-04-24,54.20746667582107
2020-04-27,53.32798925003663
2020-04-28,54.243149741014925
2020-04-29,55.57822907557561
2020-04-30,54.999796629331925
2020-05-01,58.573686299383205
2020-05-04,57.59635900179382
2020-05-05,57.98031669148118
2020-05-06,57.04271095678384
2020-05-07,59.65821988583716
2020-05-08,60.503315318549916
2020-05-11,58.62141437807886
2020-05-12,57.8644163132965
2020-05-13,57.065651691088384
2020-05-14,56.90795156124458
2020-05-15,61.09018433680394
2020-05-18,61.42249331887711
2020-05-19,61.818280688097616
2020-05-20,59.452735796769396
2020-05-21,59.536665760222654
2020-05-22,57.274024600423196
2020-05-25,57.48730406521769
2020-05-26,57.2467589371179
2020-05-27,57.393179429687684
2020-05-28,59.15117666969343
2020-05-29,57.7088261298926
2020-06-01,56.10584134092413
2020-06-02,54.77731731678867
2020-06-03,51.38618468131131
2020-06-04,52.30800046010416
2020-06-05,55.283250742803986
2020-06-08,54.50782631108699
2020-06-09,52.4938953094246
2020-06-10,51.09745827421379
2020-06-11,52.53391568424334
2020-06-12,54.199514392402406
2020-06-15,53.89258735349091
2020-06-16,53.72330505163583
2020-06-17,53.55523157235308
2020-06-18,53.269477485772114
2020-06-19,51.97144017733603
2020-06-22,51.75966277818011
2020-06-23,53.47592723313625
2020-06-24,51.78740869278616
2020-06-25,55.2734964729256
2020-06-26,55.482241363967965
2020-06-29,55.64586660109403
2020-06-30,56.02436954263502
2020-07-01,55.00253036581629
2020-07-02,53.24111182162565
2020-07-03,53.53682469897726
2020-07-06,51.83752990769644
2020-07-07,52.11355204022767
2020-07-08,54.52171063046949
2020-07-09,52.875962814800125
2020-07-10,53.47146076746876
2020-07-13,53.64149071184629
2020-07-14,53.76350513371031
2020-07-15,52.358354410789985
2020-07-16,54.786186156913864
2020-07-17,55.30565149677576
2020-07-20,54.56448123301936
2020-07-21,55.456747091637006
2020-07-22,56.50341203117201
2020-07-23,55.78773043369927
2020-07-24,58.85437456687002
2020-07-27,56.741733617155994
2020-07-28,56.090132193323946
2020-07-29,54.72346877272827
2020-07-30,58.04620268041788
2020-07-31,58.12273311282036
2020-08-03,57.896405487964884
2020-08-04,59.938317771721955
2020-08-05,60.50419124668666
2020-08-06,57.91412629432377
2020-08-07,55.69148413447955
2020-08-10,57.19822272631608
2020-08-11,57.99587098674423
2020-08-12,58.34587757476305
2020-08-13,59.61898131972253
2020-08-14,60.262160175038495
2020-08-17,60.67605440857199
2020-08-18,62.60605772233146
2020-08-19,64.39517712144367
2020-08-20,64.16003418169005
2020-08-21,65.4890109106094
2020-08-24,67.24952219383047
2020-08-25,69.52524979208141
2020-08-26,71.3423281563658
2020-08-27,70.49644421389051
2020-08-28,72.06350227751243
2020-08-31,69.70771997952323
2020-09-01,72.67668145232506
2020-09-02,76.1753872759479
2020-09-03,75.07836983175562
2020-09-04,73.12296907117855
2020-09-07,69.92185260737443
2020-09-08,69.95861773457601
2020-09-09,67.72163268038898
2020-09-10,65.79224969774049
2020-09-11,69.86581378192619
2020-09-14,70.0421815475384
2020-09-15,71.33299624541715
2020-09-16,69.82461370872873
2020-09-17,71.80558154796941
2020-09-18,72.05351227245164
2020-09-21,70.55510041559565
2020-09-22,68.83599309011716
2020-09-23,69.02852441629119
2020-09-24,68.43275110354517
2020-09-25,71.07296376069621
2020-09-28,76.63052932321442
2020-09-29,74.24376835668133
2020-09-30,74.78739584931834
2020-10-01,73.29565947502054
2020-10-02,73.14623336670304
2020-10-05,73.52300819072038
2020-10-06,71.72006350860717
2020-10-07,72.88091044457637
2020-10-08,73.59627342816108
2020-10-09,71.53032939124816
2020-10-12,71.34732342072434
2020-10-13,71.08017581984153
2020-10-14,74.38052365435064
2020-10-15,72.84059983957677
2020-10-16,72.2703852291532
2020-10-19,73.96751419936868
2020-10-20,76.34583644728401
2020-10-21,77.81521648016884
2020-10-22,78.59574297795044
2020-10-23,77.54129761256453
2020-10-26,78.25266484602426
2020-10-27,77.74963865354536
2020-10-28,80.99405466490711
2020-10-29,78.84352381107792
2020-10-30,82.336207712315
2020-11-02,81.47008593661992
2020-11-03,80.83691077999191
2020-11-04,80.28347586244587
2020-11-05,80.02394182909842
2020-11-06,80.05352983237249
2020-11-09,79.14287472652182
2020-11-10,77.20518110362173
2020-11-11,75.03281548380008
2020-11-12,75.32063256092948
2020-11-13,75.73080689528551
2020-11-16,73.31630080642304
2020-11-17,73.32309457044022
2020-11-18,73.54922814499942
2020-11-19,79.38835536703073
2020-11-20,80.48014253679834
2020-11-23,77.70045303711724
2020-11-24,75.93426187562325
2020-11-25,74.47862599945924
2020-11-26,75.46156699939108
2020-11-27,78.17531406193484
2020-11-30,78.78056435678835
2020-12-01,76.11657344933204
2020-12-02,77.25765859317188
2020-12-03,78.70194598318334
2020-12-04,75.08497250467657
2020-12-07,77.56211641316729
2020-12-08,73.95311198161681
2020-12-09,73.61916326172788
2020-12-10,74.38338011700635
2020-12-11,72.38225895187028
2020-12-14,73.41329906248549
2020-12-15,71.03513766205946
2020-12-16,76.00640383228972
2020-12-17,73.30150793184485
2020-12-18,73.21185444233872
2020-12-21,73.82750403052063
2020-12-22,73.08382553280576
2020-12-23,72.16607528119701
2020-12-24,71.16268660889803
2020-12-25,68.37923820218941
2020-12-28,72.74597367778841
2020-12-29,73.16829011756415
2020-12-30,76.25933723071228
2020-12-31,81.77146920642423
2021-01-01,81.27600002916392
2021-01-04,81.09581487244046
2021-01-05,83.73842359343293
2021-01-06,82.97869170099645
2021-01-07,85.62346526424632
2021-01-08,90.8394157754516
2021-01-11,91.00277081209056
2021-01-12,89.0491390676527
2021-01-13,89.1853510039261
2021-01-14,88.32513072209113
2021-01-15,88.82069152876993
2021-01-18,89.834324173968
2021-01-19,94.53564595870976
2021-01-20,91.64784688484811
2021-01-21,93.44723517489447
2021-01-22,89.66865770013926
2021-01-25,87.34646807427276
2021-01-26,85.63462370688954
2021-01-27,85.26452606023487
2021-01-28,84.82686190230724
2021-01-29,81.99288584127832
2021-02-01,83.37999119791523
2021-02-02,83.08973503516235
2021-02-03,88.00549710718624
2021-02-04,88.85244924384773
2021-02-05,87.85378769014432
2021-02-08,90.00043392894638
2021-02-09,87.44173569407042
2021-02-10,88.83644984450946
2021-02-11,93.2460816724968
2021-02-12,90.04873331995502
2021-02-15,93.78318363032278
2021-02-16,94.71031833428103
2021-02-17,89.96056308182035
2021-02-18,89.25931632204203
2021-02-19,90.48978245569644
2021-02-22,91.70623734736917
2021-02-23,93.47199620889204
2021-02-24,93.72971375295546
2021-02-25,99.06586226883883
2021-02-26,98.86876783999963
2021-03-01,98.81493789607143
2021-03-02,99.02813056551466
2021-03-03,99.44245890364078
2021-03-04,100.28375768606932
2021-03-05,102.76241233506082
2021-03-08,97.11048242424035
2021-03-09,97.03306986551151
2021-03-10,94.8706571962954
2021-03-11,94.14582556895226
2021-03-12,97.98759524457412
2021-03-15,96.13835695431806
2021-03-16,93.16044480708668
2021-03-17,96.70002563793271
2021-03-18,95.97126992449431
2021-03-19,98.66680531041351
2021-03-22,98.76893612781122
2021-03-23,98.68751621867573
2021-03-24,97.84642987971672
2021-03-25,97.31880499358275
2021-03-26,96.74717418134776
2021-03-29,97.34416511725597
2021-03-30,96.65438436550554
2021-03-31,97.38343547585313
2021-04-01,98.59013836331249
2021-04-02,98.7000503790377
2021-04-05,99.92550130736765
2021-04-06,97.98448072274822
2021-04-07,102.6100057157416
2021-04-08,110.51408721640054
2021-04-09,109.94104324455355
2021-04-12,109.00649137001565
2021-04-13,110.51709777969772
2021-04-14,106.99597612744606
2021-04-15,105.55229435150783
2021-04-16,106.00825271955304
2021-04-19,103.70209075943751
2021-04-20,103.05537756499741
2021-04-21,102.3365974430862
2021-04-22,96.5170729814885
2021-04-23,97.0663886944504
2021-04-26,97.90154291014132
2021-04-27,94.03411866641534
2021-04-28,94.07709181407614
2021-04-29,92.77780060126416
2021-04-30,91.28404204516832
2021-05-03,95.06913127767197
2021-05-04,94.14887952015931
2021-05-05,96.84319407411236
2021-05-06,98.59409595110614
2021-05-07,96.75218456761094
2021-05-10,97.85963154334935
2021-05-11,100.35629091796915
2021-05-12,101.58067278820955
2021-05-13,101.26716603011909
2021-05-14,101.7545693494619
2021-05-17,106.38514569589135
2021-05-18,101.37367034607644
2021-05-19,105.08656845472719
2021-05-20,104.4993929166247
2021-05-21,106.92634428784726
2021-05-24,107.27221346955152
2021-05-25,104.8598913329142
2021-05-26,101.52427794235949
2021-05-27,101.43471516063882
2021-05-28,101.54585887328214
2021-05-31,102.47270906223449
2021-06-01,100.20557181719151
2021-06-02,98.90649309308924
2021-06-03,100.59973181503669
2021-06-04,100.630618232518
2021-06-07,96.9156972069817
2021-06-08,98.27662425215495
2021-06-09,94.85151866219745
2021-06-10,91.89299553880663
2021-06-11,91.08984325090636
2021-06-14,88.21546342985542
2021-06-15,92.83441971341753
2021-06-16,91.11493309648607
2021-06-17,91.27947674014338
2021-06-18,95.15366821343632
2021-06-21,98.08441243224347
2021-06-22,101.03838186548103
2021-06-23,96.17737616748784
2021-06-24,98.06608810657721
2021-06-25,98.9345047361905
2021-06-28,97.4184125492948
2021-06-29,95.8697714400764
2021-06-30,94.42568574202997
2021-07-01,92.71602620445294
2021-07-02,94.67946577944625
2021-07-05,93.93873594352952
2021-07-06,94.72450169311905
2021-07-07,94.43586484457492
2021-07-08,95.77740244231033
2021-07-09,95.97343540267438
2021-07-12,94.35063334173913
2021-07-13,95.61657865399783
2021-07-14,96.311881082155
2021-07-15,101.20652874403665
2021-07-16,106.50390326340315
2021-07-19,106.08315608696596
2021-07-20,104.36111588758425
2021-07-21,101.89561816020245
2021-07-22,100.46388907526034
2021-07-23,102.03221062362435
2021-07-26,97.91940177347807
2021-07-27,98.5171135006292
2021-07-28,95.69728242795652
2021-07-29,96.63477176166745
2021-07-30,94.98483228022928
2021-08-02,93.96955881317916
2021-08-03,94.92746526150627
2021-08-04,100.16234758680291
2021-08-05,101.45213604468007
2021-08-06,101.5111038608853
2021-08-09,99.63930128157948
2021-08-10,100.87514461833557
2021-08-11,97.43890194966677
2021-08-12,92.94086725431924
2021-08-13,97.5129170974618
2021-08-16,100.31465385154677
2021-08-17,103.3959201740737
2021-08-18,102.23572282704812
2021-08-19,103.60489827414285
2021-08-20,100.35544471464647
2021-08-23,100.49310161378968
2021-08-24,103.53092172157798
2021-08-25,102.91130517520243
2021-08-26,95.83846288531346
2021-08-27,99.03614144042444
2021-08-30,96.55853325734941
2021-08-31,90.28575183604855
2021-09-01,86.72440421458893
2021-09-02,91.16742308961422
2021-09-03,92.90051865191384
2021-09-06,91.83202868797206
2021-09-07,95.6990979549593
2021-09-08,95.63919054520731
2021-09-09,97.09620534083798
2021-09-10,95.09444754232383
2021-09-13,95.78350396220493
2021-09-14,90.92140503069722
2021-09-15,92.76732473413868
2021-09-16,91.50446482012784
2021-09-17,87.51256722446327
2021-09-20,86.86249578584992
2021-09-21,89.69583675393814
2021-09-22,89.57912563435156
2021-09-23,88.29624114911742
2021-09-24,88.91519268213212
2021-09-27,89.38581922998023
2021-09-28,88.85574261494352
2021-09-29,93.90062224545842
2021-09-30,94.54381431682846
2021-10-01,95.22807711633521
2021-10-04,99.87818414362485
2021-10-05,98.24808768163894
2021-10-06,94.88474133851555
2021-10-07,97.08707658700754
2021-10-08,95.99109621615081
2021-10-11,97.56349649775859
2021-10-12,96.32278682972762
2021-10-13,96.90762655345863
2021-10-14,94.23872100541297
2021-10-15,91.1769607272974
2021-10-18,91.30787949221492
2021-10-19,90.22374353724256
2021-10-20,89.01638747939886
2021-10-21,91.00075602476383
2021-10-22,86.60653347647256
2021-10-25,87.4328947560265
2021-10-26,87.1400789113835
2021-10-27,84.8483279896886
2021-10-28,83.31373080165555
2021-10-29,80.57385024086791
2021-11-01,82.13842518747403
2021-11-02,85.03502494858586
2021-11-03,83.83498662805569
2021-11-04,83.53249050903378
2021-11-05,82.24555049091339
2021-11-08,78.44794188435834
2021-11-09,79.72229115654335
2021-11-10,83.02450429307078
2021-11-11,83.61461129198405
2021-11-12,86.45129598996833
2021-11-15,89.53359530043492
2021-11-16,89.4140374404633
2021-11-17,87.3100966356282
2021-11-18,87.35230888227449
2021-11-19,91.21522339129841
2021-11-22,90.53904685114549
2021-11-23,93.93242653896246
2021-11-24,88.49366984922354
2021-11-25,88.98662197969769
2021-11-26,91.65915753744154
2021-11-29,87.9760810743286
2021-11-30,86.42403275702313
2021-12-01,86.53977059193119
2021-12-02,88.43757923884793
2021-12-03,87.8939605471934
2021-12-06,90.96582046637691
2021-12-07,88.50862533054652
2021-12-08,89.12879426120092
2021-12-09,85.61374431320266
2021-12-10,82.89553630516212
2021-12-13,85.17445318516391
2021-12-14,83.24253214845848
2021-12-15,88.23500049798726
2021-12-16,87.99412899377987
2021-12-17,88.5064449283417
2021-12-20,85.71494185381131
2021-12-21,83.6441406389089
2021-12-22,82.98371913381482
2021-12-23,81.2819865459019
2021-12-24,79.11225175036691
2021-12-27,79.56816968483828
2021-12-28,77.56412858983641
2021-12-29,79.9416122382765
2021-12-30,79.63528466424225
2021-12-31,79.56484192075315
2022-01-03,79.78957857771931
2022-01-04,78.24334426665435
2022-01-05,78.38936840370968
2022-01-06,79.40240230909038
2022-01-07,78.6959886056122
2022-01-10,77.78581766816069
2022-01-11,79.61674336474697
2022-01-12,77.99092706723714
2022-01-13,73.8160958675542
2022-01-14,71.96855621045053
2022-01-17,70.75259413508314
2022-01-18,69.5628351447331
2022-01-19,70.78936559977464
2022-01-20,72.22069480637143
2022-01-21,73.18417025433834
2022-01-24,73.21660334090822
2022-01-25,71.18033223665944
2022-01-26,72.75338623225605
2022-01-27,75.97954384798602
2022-01-28,76.16959535338565
2022-01-31,74.40857123662059
2022-02-01,75.88998162051155
2022-02-02,74.61973008248177
2022-02-03,71.6957544916725
2022-02-04,74.37833660714936
2022-02-07,74.83402403787035
2022-02-08,74.66180983922885
2022-02-09,71.06101826749541
2022-02-10,73.6612705300628
2022-02-11,70.05052789794557
2022-02-14,70.7344676077688
2022-02-15,74.31474021873697
2022-02-16,74.96919684585636
2022-02-17,72.72220517756465
2022-02-18,73.41856184247668
2022-02-21,73.15003012700967
2022-02-22,77.05973429123048
2022-02-23,76.67501653887973
2022-02-24,77.47279970637857
2022-02-25,81.16781937827776
2022-02-28,82.0300507103496
2022-03-01,80.77424875146733
2022-03-02,81.82346956845245
2022-03-03,76.34952245486768
2022-03-04,75.65244694401464
2022-03-07,72.81139641322648
2022-03-08,73.88345576826613
2022-03-09,78.56702647948413
2022-03-10,76.09128668178855
2022-03-11,75.23113832689656
2022-03-14,75.89068574436666
2022-03-15,75.07967918299
2022-03-16,75.17911234167696
2022-03-17,73.99092938739719
2022-03-18,72.45140743621572
2022-03-21,72.94178822673554
2022-03-22,73.33979899536035
2022-03-23,72.74981018188012
2022-03-24,72.7793224882071
2022-03-25,68.47427167483542
2022-03-28,70.03735133926325
2022-03-29,69.92671229549015
2022-03-30,72.06207693498965
2022-03-31,73.28423730404715
2022-04-01,73.53798447956072
2022-04-04,76.8217703919283
2022-04-05,72.09033855506674
2022-04-06,71.29555419936099
2022-04-07,72.14157964938586
2022-04-08,73.35370265151289
2022-04-11,69.95179609038601
2022-04-12,74.23281451342113
2022-04-13,71.58916153924085
2022-04-14,67.04419168164016
2022-04-15,67.89020586703909
2022-04-18,65.58539731254047
2022-04-19,64.88884877742905
2022-04-20,65.20221616840414
2022-04-21,62.77474768056095
2022-04-22,59.637606137266715
2022-04-25,58.8509608468544
2022-04-26,61.40645556713987
2022-04-27,60.16742363092344
2022-04-28,60.61822553548896
2022-04-29,59.95771252475352
2022-05-02,61.94390312915024
2022-05-03,64.04712615346251
2022-05-04,65.51073490957297
2022-05-05,67.24827308254655
2022-05-06,67.55369349701033
2022-05-09,71.61250702664971
2022-05-10,69.88150981976464
2022-05-11,73.16399230880991
2022-05-12,72.52680196897789
2022-05-13,74.72024603978812
2022-05-16,74.98199914842928
2022-05-17,77.56384629771063
2022-05-18,75.82456731327271
2022-05-19,72.16975063494766
2022-05-20,69.78392031634257
2022-05-23,68.21905203996845
2022-05-24,70.14919769903243
2022-05-25,68.88021944649
2022-05-26,67.84170719844796
2022-05-27,66.90121709077059
2022-05-30,68.66174615531837
2022-05-31,68.92079273153789
2022-06-01,69.99586042522856
2022-06-02,69.37849160200227
2022-06-03,71.38949959333665
2022-06-06,70.28004183650157
2022-06-07,71.99235174366571
2022-06-08,73.20700851553384
2022-06-09,71.3364171982321
2022-06-10,70.60131498827542
2022-06-13,73.60259731793855
2022-06-14,73.91663885167877
2022-06-15,74.6603652527278
2022-06-16,73.1768954969524
2022-06-17,70.50287915536319
2022-06-20,68.23268774335216
2022-06-21,65.3097477158235
2022-06-22,65.8805013278503
2022-06-23,65.42487506125619
2022-06-24,64.4686737759983
2022-06-27,66.59443063704741
2022-06-28,67.1519278768947
2022-06-29,65.63147959182021
2022-06-30,64.86892220465565
2022-07-01,66.31755570438995
2022-07-04,65.64681338014891
2022-07-05,68.36431434919784
2022-07-06,68.02395417133492
2022-07-07,69.81672278644997
2022-07-08,68.3982568585037
2022-07-11,70.00706382003028
2022-07-12,67.01088080377917
2022-07-13,66.422977356645
2022-07-14,63.67209569230932
2022-07-15,62.91624429262647
2022-07-18,61.90427565603671
2022-07-19,62.69601373905674
2022-07-20,60.26150875260644
2022-07-21,59.70003294470524
2022-07-22,57.985388499885104
2022-07-25,57.16616106956056
2022-07-26,56.97511080836616
2022-07-27,57.135712236029626
2022-07-28,58.64581505679622
2022-07-29,58.929815991539286
2022-08-01,57.99206419594578
2022-08-02,57.00525246437153
2022-08-03,57.621856793525545
2022-08-04,57.08567374564639
2022-08-05,57.436277007251235
2022-08-08,56.76073308100828
2022-08-09,57.993322928301126
2022-08-10,57.4144442335006
2022-08-11,58.564416152127784
2022-08-12,59.904327953479786
2022-08-15,60.127176027309794
2022-08-16,59.08153105705294
2022-08-17,58.735172521447545
2022-08-18,57.97591387613702
2022-08-19,60.29366137624839
2022-08-22,58.550615825701804
2022-08-23,59.2587883730584
2022-08-24,61.579013973754314
2022-08-25,63.07795156600993
2022-08-26,65.09640726001625
2022-08-29,66.76718187748416
2022-08-30,67.17990321674387
2022-08-31,65.00207776280544
2022-09-01,67.33373295146728
2022-09-02,66.584740402738
2022-09-05,68.58328814682659
2022-09-06,71.40872855159422
2022-09-07,70.76210845427629
2022-09-08,69.32823844116524
2022-09-09,69.02465271980236
2022-09-12,70.12482335599844
2022-09-13,68.79922629134944
2022-09-14,69.60812611457513
2022-09-15,70.43147713527031
2022-09-16,71.21780173162132
2022-09-19,69.18659642535064
2022-09-20,67.96332013683785
2022-09-21,68.57299189388182
2022-09-22,66.79889308896182
2022-09-23,65.20861612282555
2022-09-26,65.76741084719494
2022-09-27,65.26979988085627
2022-09-28,65.31847866619879
2022-09-29,66.40566322571478
2022-09-30,67.62462316719842
2022-10-03,67.36737728983584
2022-10-04,67.94028881754653
2022-10-05,66.13058555810225
2022-10-06,69.62879159136028
2022-10-07,70.3162283932119
2022-10-10,71.52332062279949
2022-10-11,69.83705627470854
2022-10-12,68.88410286806969
2022-10-13,68.0417085257427
2022-10-14,68.67607388534131
2022-10-17,68.45800641986061
2022-10-18,66.28700430514687
2022-10-19,66.22902462872977
2022-10-20,66.99812177767694
2022-10-21,67.60911923669305
2022-10-24,66.13704309073368
2022-10-25,65.68037436328038
2022-10-26,65.4046944246908
2022-10-27,65.48293284579462
2022-10-28,66.42884928980158
2022-10-31,64.67627003283475
2022-11-01,63.772222692968576
2022-11-02,65.33921313745967
2022-11-03,64.58141037080885
2022-11-04,65.40693733140644
2022-11-07,67.16853308727322
2022-11-08,66.80474453016373
2022-11-09,67.3621520469382
2022-11-10,65.19927659015666
2022-11-11,66.07285255704934
2022-11-14,64.12551673250917
2022-11-15,63.49425404523413
2022-11-16,62.15650964664721
2022-11-17,60.55840673234173
2022-11-18,62.68820464411401
2022-11-21,61.03639176150937
2022-11-22,60.81866584223722
2022-11-23,60.9652483600762
2022-11-24,62.3875286060692
2022-11-25,63.70274937890635
2022-11-28,61.879966596396194
2022-11-29,62.294215107929354
2022-11-30,61.588556907588284
2022-12-01,61.44844819092744
2022-12-02,61.52781144635127
2022-12-05,61.563748984314614
2022-12-06,59.88583795709447
2022-12-07,59.76529749799514
2022-12-08,57.52316401702968
2022-12-09,57.10183507451158
2022-12-12,56.74196452606837
2022-12-13,58.03990255160493
2022-12-14,57.585590951139956
2022-12-15,57.7028458211227
2022-12-16,56.84615292193364
2022-12-19,55.54282721932417
2022-12-20,56.57353468601321
2022-12-21,56.496792159683345
2022-12-22,54.991083492002275
2022-12-23,56.123388331450975
2022-12-26,56.07725467736593
2022-12-27,55.290266997373486
2022-12-28,53.487606755549145
2022-12-29,53.48416983097439
2022-12-30,50.30725055065656
2023-01-02,51.62326054496993
2023-01-03,50.387197168826106
2023-01-04,52.62644346299135
2023-01-05,52.17936333851365
2023-01-06,50.08251566715607
2023-01-09,49.09857909574454
2023-01-10,48.35656276759933
2023-01-11,49.93788959972659
2023-01-12,53.01413361080438
2023-01-13,51.40611822272407
2023-01-16,49.199834356055796
2023-01-17,47.67129064185315
2023-01-18,47.621227239317285
2023-01-19,47.68774211278794
2023-01-20,46.796778077032414
2023-01-23,48.923950853277795
2023-01-24,49.84567851422614
2023-01-25,50.27089581177135
2023-01-26,50.46215103361412
2023-01-27,50.902369473497444
2023-01-30,50.838294498892736
2023-01-31,52.479894538704826
2023-02-01,53.16647981210736
2023-02-02,53.7098555322781
2023-02-03,55.04305611637891
2023-02-06,53.451921653304694
2023-02-07,55.858757861782756
2023-02-08,56.382872895896014
2023-02-09,58.017791439836905
2023-02-10,57.88769275090173
2023-02-13,58.344761354347796
2023-02-14,58.5798209672568
2023-02-15,57.7181109478636
2023-02-16,56.40966802735508
2023-02-17,56.95885759750767
2023-02-20,57.841565211614345
2023-02-21,57.225578303117544
2023-02-22,59.120525559580756
2023-02-23,63.18762823044331
2023-02-24,64.11633460251659
2023-02-27,65.31331493203915
2023-02-28,66.32846205348457
2023-03-01,65.62675710429724
2023-03-02,66.69860746127644
2023-03-03,69.36656151127058
2023-03-06,70.22485895938345
2023-03-07,71.20610848049009
2023-03-08,73.13085477777352
2023-03-09,73.46737963527586
2023-03-10,76.3702842488486
2023-03-13,80.15124958144303
2023-03-14,77.76337012261688
2023-03-15,74.59358265128438
2023-03-16,75.74468606361164
2023-03-17,74.16150577720822
2023-03-20,74.73077744311853
2023-03-21,75.48207954630851
2023-03-22,77.5673402838534
2023-03-23,79.72022787531371
2023-03-24,76.427130805621
2023-03-27,76.73292548582396
2023-03-28,76.73314345434663
2023-03-29,77.41417040115327
2023-03-30,74.89986508027816
2023-03-31,72.63252254241861
2023-04-03,71.06652425742314
2023-04-04,71.59384078589882
2023-04-05,72.00866416497676
2023-04-06,72.64745143225646
2023-04-07,73.20332805394116
2023-04-10,72.92938223988601
2023-04-11,74.75668312848993
2023-04-12,75.19094368062797
2023-04-13,78.73198003311886
2023-04-14,78.2731361146783
2023-04-17,78.2576889408797
2023-04-18,80.37172336153385
2023-04-19,82.22505831801118
2023-04-20,84.0880661922392
2023-04-21,84.53279102349684
2023-04-24,81.87284126325474
2023-04-25,83.60290073502586
2023-04-26,84.33598022364035
2023-04-27,88.20844786286263
2023-04-28,89.78775292127075
2023-05-01,88.15781281119882
2023-05-02,86.65672923814385
2023-05-03,86.02654712641991
2023-05-04,86.37324708994876
2023-05-05,87.83905284633424
2023-05-08,89.77860708793095
2023-05-09,93.97560810947513
2023-05-10,91.63791935376827
2023-05-11,91.4774182107606
2023-05-12,90.01751372959903
2023-05-15,89.81476203614328
2023-05-16,89.93951847674428
2023-05-17,90.96744194161045
2023-05-18,91.96990859680992
2023-05-19,94.0679139110488
2023-05-22,86.88257636624611
2023-05-23,87.20726639048738
2023-05-24,87.0336110075836
2023-05-25,81.16605231102675
2023-05-26,80.35894969843574
2023-05-29,77.62173184726153
2023-05-30,80.7930450984002
2023-05-31,80.96706561947795
2023-06-01,80.43728167225247
2023-06-02,79.60280173806751
2023-06-05,81.16528669414244
2023-06-06,80.72011140016407
2023-06-07,82.91391291093957
2023-06-08,85.26603634875597
2023-06-09,85.83938427897131
2023-06-12,85.0042215762372
2023-06-13,83.85765423048161
2023-06-14,84.0450865342683
2023-06-15,85.17191167651252
2023-06-16,86.85952344618303
2023-06-19,84.79565848205117
2023-06-20,85.30001625242159
2023-06-21,85.71188036861437
2023-06-22,88.09267576742256
2023-06-23,90.37752218837271
2023-06-26,87.46455810312023
2023-06-27,85.74832434122494
2023-06-28,86.65832057514146
2023-06-29,86.08995114336244
2023-06-30,84.3370425512805
2023-07-03,81.07636538248845
2023-07-04,78.3327207277636
2023-07-05,76.73018601009245
2023-07-06,80.58921826629681
2023-07-07,81.97147797930181
2023-07-10,86.01834367996979
2023-07-11,80.39027463084399
2023-07-12,82.00875767545388
2023-07-13,81.19212317166428
2023-07-14,81.1535180376612
2023-07-17,79.20049051297875
2023-07-18,76.68382888096566
2023-07-19,74.55372389740981
2023-07-20,75.04646451009766
2023-07-21,74.55026918931304
2023-07-24,75.98726008729625
2023-07-25,76.06617532739139
2023-07-26,74.57700203499168
2023-07-27,75.16131025476025
2023-07-28,73.74641061765148
