Date,PNC
2020-07-28,78.63825624490649
2020-07-29,78.38428862739174
2020-07-30,79.76558685502593
2020-07-31,81.50986864874639
2020-08-03,83.10671450197331
2020-08-04,81.65348201095864
2020-08-05,79.31697850416793
2020-08-06,81.5961372035013
2020-08-07,81.38480836831978
2020-08-10,80.5872275726297
2020-08-11,77.03886462301588
2020-08-12,80.0376890305768
2020-08-13,77.57499170458503
2020-08-14,82.41223199912419
2020-08-17,83.67212763484987
2020-08-18,84.03542452456705
2020-08-19,87.87735104921123
2020-08-20,89.31709490902941
2020-08-21,89.41890289417331
2020-08-24,90.51946067211331
2020-08-25,90.40009908696736
2020-08-26,91.92635334490043
2020-08-27,92.92240712427744
2020-08-28,94.06380938832535
2020-08-31,96.15959663360518
2020-09-01,94.51382494330313
2020-09-02,92.88458732251402
2020-09-03,95.39103692331145
2020-09-04,94.47140283430862
2020-09-07,92.04690396927278
2020-09-08,93.05107420180421
2020-09-09,94.43112015444326
2020-09-10,94.72945313994973
2020-09-11,92.04829312536032
2020-09-14,93.56267417459739
2020-09-15,90.09921336019225
2020-09-16,94.70614376972078
2020-09-17,96.12109346415518
2020-09-18,95.08316620479503
2020-09-21,95.3989629007128
2020-09-22,97.31434533906896
2020-09-23,97.27753319962487
2020-09-24,100.66217994482604
2020-09-25,99.09984919794462
2020-09-28,96.81281455643251
2020-09-29,94.4700466565115
2020-09-30,93.82175404272427
2020-10-01,96.5542487546499
2020-10-02,95.09843297039731
2020-10-05,95.02894749184453
2020-10-06,97.25437015793088
2020-10-07,96.36466817352313
2020-10-08,97.93887219293747
2020-10-09,96.1943414173806
2020-10-12,99.59665084998313
2020-10-13,96.57003504004685
2020-10-14,95.10436409118164
2020-10-15,91.19645451621311
2020-10-16,91.13870466382724
2020-10-19,91.44643068611717
2020-10-20,92.53430852681377
2020-10-21,92.70439890998581
2020-10-22,93.80180248259862
2020-10-23,96.00162928334362
2020-10-26,98.62350956579036
2020-10-27,96.41047140304529
2020-10-28,99.74195225934007
2020-10-29,96.13689555070695
2020-10-30,91.18460629239635
2020-11-02,92.43921713759478
2020-11-03,90.00548616673241
2020-11-04,88.50065414889633
2020-11-05,88.12819415756687
2020-11-06,87.250319289252
2020-11-09,91.61947689255692
2020-11-10,92.93742079846055
2020-11-11,95.14965176439338
2020-11-12,96.0632573716483
2020-11-13,96.48526696719965
2020-11-16,96.16663148885154
2020-11-17,94.16841339172002
2020-11-18,93.55452093339376
2020-11-19,93.5523376324504
2020-11-20,94.20836524119726
2020-11-23,94.98269424554881
2020-11-24,96.23596591055686
2020-11-25,93.32058542401792
2020-11-26,95.29302284715723
2020-11-27,96.84723961623773
2020-11-30,97.44032977625078
2020-12-01,95.3853344158627
2020-12-02,93.93678317606432
2020-12-03,89.82712275955411
2020-12-04,88.29996147650895
2020-12-07,85.95746834178468
2020-12-08,86.20301394317451
2020-12-09,84.38733303593169
2020-12-10,84.14760142200453
2020-12-11,84.79848598847865
2020-12-14,86.4966623633558
2020-12-15,88.90750623156731
2020-12-16,87.57126891447459
2020-12-17,87.56842729770828
2020-12-18,86.6048990818027
2020-12-21,87.93417060267132
2020-12-22,87.66762955286016
2020-12-23,90.45074934388707
2020-12-24,88.08289669598571
2020-12-25,87.07821150093018
2020-12-28,85.71356312829137
2020-12-29,89.19074879677049
2020-12-30,83.7949793944188
2020-12-31,82.80788333837145
2021-01-01,79.50005943219654
2021-01-04,79.07788195534906
2021-01-05,77.7791737898365
2021-01-06,77.66891548170527
2021-01-07,74.45541238121743
2021-01-08,72.366227730499
2021-01-11,72.20116804147337
2021-01-12,72.27973769670241
2021-01-13,74.88666492578483
2021-01-14,74.37218960617369
2021-01-15,75.67899265580331
2021-01-18,77.52535375952857
2021-01-19,78.70571525340382
2021-01-20,79.9080319666717
2021-01-21,81.12210326857209
2021-01-22,82.16535713014346
2021-01-25,81.80901821809053
2021-01-26,81.12048576244435
2021-01-27,82.34514330630266
2021-01-28,83.519473560735
2021-01-29,82.93881698500972
2021-02-01,80.25820994644556
2021-02-02,78.74209968619202
2021-02-03,75.1934268974538
2021-02-04,72.91144255676137
2021-02-05,73.53353664371606
2021-02-08,71.7033385829623
2021-02-09,73.0189595204221
2021-02-10,72.88888854334962
2021-02-11,75.65102500903853
2021-02-12,80.62518369351545
2021-02-15,83.2525308583975
2021-02-16,88.16576471902404
2021-02-17,86.24951957027707
2021-02-18,83.40665173598916
2021-02-19,81.58806496976338
2021-02-22,83.06505488451708
2021-02-23,83.83531919849996
2021-02-24,84.14193640313783
2021-02-25,83.91446497044025
2021-02-26,83.79502744976445
2021-03-01,83.90955796522347
2021-03-02,85.34389461300769
2021-03-03,84.0288143600443
2021-03-04,84.12682048517941
2021-03-05,86.96456408819765
2021-03-08,88.72844164478965
2021-03-09,89.76481561691458
2021-03-10,89.32106489831602
2021-03-11,89.97533483800125
2021-03-12,89.024257024248
2021-03-15,89.20756944872066
2021-03-16,88.29317989044499
2021-03-17,90.03448012957745
2021-03-18,89.18651762550162
2021-03-19,88.0644161169806
2021-03-22,86.73480013758892
2021-03-23,86.9089098567364
2021-03-24,91.38356150972555
2021-03-25,91.85994267643504
2021-03-26,93.32982825500368
2021-03-29,91.24814758477608
2021-03-30,91.68455042105946
2021-03-31,91.86063979849767
2021-04-01,94.61028353723812
2021-04-02,95.99947467929597
2021-04-05,98.84209543559385
2021-04-06,100.15560489855278
2021-04-07,100.2802144374599
2021-04-08,101.85062205042692
2021-04-09,104.88954624117531
2021-04-12,105.00615593140284
2021-04-13,106.7328434996644
2021-04-14,108.92102956455871
2021-04-15,109.42837189222487
2021-04-16,108.89467704156247
2021-04-19,113.71515131035532
2021-04-20,111.9431287455595
2021-04-21,111.3381155224229
2021-04-22,112.31800887392066
2021-04-23,115.08131518800029
2021-04-26,116.29506152875915
2021-04-27,115.0000878873212
2021-04-28,113.78705906120133
2021-04-29,114.17220085586237
2021-04-30,113.96147992453044
2021-05-03,115.28318078684032
2021-05-04,113.5992382897049
2021-05-05,114.97300031833366
2021-05-06,113.62938599996407
2021-05-07,116.01178364123243
2021-05-10,116.46523182436
2021-05-11,120.46023162675125
2021-05-12,121.33268065340121
2021-05-13,118.47636436719914
2021-05-14,125.9870117605161
2021-05-17,123.61227421607384
2021-05-18,125.53988846970307
2021-05-19,123.90115605210988
2021-05-20,129.6971290911285
2021-05-21,130.85286731896593
2021-05-24,129.2063724629587
2021-05-25,129.26098895688665
2021-05-26,127.959908914433
2021-05-27,127.02240910927658
2021-05-28,135.49993099779527
2021-05-31,140.4909804882537
2021-06-01,146.04385751427753
2021-06-02,150.02435288583337
2021-06-03,151.9036156818689
2021-06-04,157.63765313677155
2021-06-07,154.41617220552516
2021-06-08,156.93492997307698
2021-06-09,153.60518392403853
2021-06-10,158.58594469480448
2021-06-11,151.47174162209893
2021-06-14,152.65589296666784
2021-06-15,160.50504403374325
2021-06-16,159.04028366807634
2021-06-17,155.84735805389428
2021-06-18,152.36861176364488
2021-06-21,149.08049130734722
2021-06-22,150.80342776918886
2021-06-23,156.1017819083249
2021-06-24,153.59817061276559
2021-06-25,150.62074859118013
2021-06-28,156.97793075792765
2021-06-29,161.74665748059036
2021-06-30,159.74172499573234
2021-07-01,159.36149941920038
2021-07-02,161.10473660853862
2021-07-05,159.924335321721
2021-07-06,163.6583444651386
2021-07-07,170.8441962958555
2021-07-08,168.6225534266377
2021-07-09,167.45562236659634
2021-07-12,165.5203286479464
2021-07-13,161.85049182884094
2021-07-14,164.3519715673379
2021-07-15,166.31642811847598
2021-07-16,170.83299105526467
2021-07-19,167.75460333001655
2021-07-20,164.40394475895297
2021-07-21,166.1126476807031
2021-07-22,163.67452228928323
2021-07-23,163.93993290957886
2021-07-26,160.242393210646
2021-07-27,155.40448350640264
2021-07-28,156.6080834585612
2021-07-29,157.24207831569444
2021-07-30,160.03386298821465
2021-08-02,158.36437526274813
2021-08-03,156.65821419341276
2021-08-04,151.85387033824063
2021-08-05,156.48029883302206
2021-08-06,156.97912217339237
2021-08-09,157.16025393071885
2021-08-10,158.49077426254777
2021-08-11,162.54534559349065
2021-08-12,160.20282572296438
2021-08-13,157.1663359906769
2021-08-16,158.6249534459217
2021-08-17,158.4409791264791
2021-08-18,153.77397206876026
2021-08-19,152.4237932687199
2021-08-20,160.70242320367325
2021-08-23,152.4027023696045
2021-08-24,153.55912235387225
2021-08-25,154.1104041328916
2021-08-26,147.47680105079615
2021-08-27,145.95167981492963
2021-08-30,147.0267377433781
2021-08-31,145.4921899691501
2021-09-01,148.72497693456094
2021-09-02,151.528586296713
2021-09-03,150.47525786541192
2021-09-06,144.9204691009397
2021-09-07,145.16856572913827
2021-09-08,146.3693895758671
2021-09-09,145.08879280351098
2021-09-10,145.40760158710717
2021-09-13,149.4212695178254
2021-09-14,148.91518131365368
2021-09-15,152.4436091272652
2021-09-16,151.94148184902173
2021-09-17,156.05705724129396
2021-09-20,149.7169944766058
2021-09-21,146.93650263600372
2021-09-22,147.1896194693196
2021-09-23,148.9697917672408
2021-09-24,152.10731644067607
2021-09-27,158.360854613127
2021-09-28,157.93778516440761
2021-09-29,159.70163338375474
2021-09-30,158.5488473624287
2021-10-01,156.8417584598912
2021-10-04,153.1704083333444
2021-10-05,154.18477647340384
2021-10-06,154.16306311706035
2021-10-07,149.52991084623073
2021-10-08,150.87361595521523
2021-10-11,156.89261382371566
2021-10-12,162.53366862582604
2021-10-13,157.69553127800845
2021-10-14,158.249056765329
2021-10-15,158.5547477792708
2021-10-18,156.82362600015682
2021-10-19,162.5127867241392
2021-10-20,161.1103701479079
2021-10-21,162.89645889267769
2021-10-22,161.0936117472877
2021-10-25,165.30091038309206
2021-10-26,165.9045657626726
2021-10-27,160.65589276837764
2021-10-28,157.43034835371594
2021-10-29,157.41924304228988
2021-11-01,156.604851097635
2021-11-02,158.92126350195977
2021-11-03,152.83256787453146
2021-11-04,156.08238739259113
2021-11-05,160.24092912319563
2021-11-08,170.48023346471314
2021-11-09,176.23201318660648
2021-11-10,179.09344605697513
2021-11-11,183.51588339415332
2021-11-12,173.69470146163832
2021-11-15,167.01172306291113
2021-11-16,171.2121935155147
2021-11-17,174.4377715327757
2021-11-18,170.36500287751466
2021-11-19,170.36937032108517
2021-11-22,172.32363371696982
2021-11-23,172.5641626527419
2021-11-24,174.20743012239672
2021-11-25,171.4916056337051
2021-11-26,175.28317308267972
2021-11-29,171.3440521853512
2021-11-30,181.00732484860958
2021-12-01,182.96170042456205
2021-12-02,186.88307501238404
2021-12-03,183.98471409567097
2021-12-06,189.66046909664502
2021-12-07,187.66248119003882
2021-12-08,184.80442695233506
2021-12-09,175.0148840759036
2021-12-10,180.2950621607972
2021-12-13,177.8436312469578
2021-12-14,178.41799445342468
2021-12-15,177.43978702433932
2021-12-16,172.28377033093102
2021-12-17,167.71758492182337
2021-12-20,165.84062847740572
2021-12-21,164.63662704828855
2021-12-22,161.39222169268467
2021-12-23,161.17096011107174
2021-12-24,167.17357077754767
2021-12-27,162.12162824196727
2021-12-28,163.07204428490812
2021-12-29,160.65800587951213
2021-12-30,165.8526158818128
2021-12-31,168.42043642142528
2022-01-03,162.7746389608526
2022-01-04,154.83706361431175
2022-01-05,153.7638713067643
2022-01-06,151.16159696508834
2022-01-07,152.99846884740458
2022-01-10,153.5181501540556
2022-01-11,159.15865097671838
2022-01-12,156.9090676762352
2022-01-13,155.74958371683053
2022-01-14,157.54059370419657
2022-01-17,154.50632530414015
2022-01-18,149.1428769734209
2022-01-19,152.0995100230123
2022-01-20,157.58277483753426
2022-01-21,156.3021051225646
2022-01-24,155.3652826829334
2022-01-25,157.6085029246597
2022-01-26,162.1550829726139
2022-01-27,170.02459261082095
2022-01-28,165.86090317166708
2022-01-31,164.1263795250693
2022-02-01,164.3171289350119
2022-02-02,161.72573046614534
2022-02-03,167.05348223296596
2022-02-04,156.62870856224458
2022-02-07,154.81164458060394
2022-02-08,151.56098114352665
2022-02-09,155.50258635488925
2022-02-10,153.67175466368724
2022-02-11,153.01027000190305
2022-02-14,155.55346940022497
2022-02-15,154.08675133709664
2022-02-16,156.28016060508355
2022-02-17,156.96308730138256
2022-02-18,153.47427185225862
2022-02-21,154.6765187528678
2022-02-22,148.13615951059666
2022-02-23,150.01667888944618
2022-02-24,154.42270711562207
2022-02-25,155.97751717484414
2022-02-28,156.0665071975441
2022-03-01,151.54121985208025
2022-03-02,150.47890851682536
2022-03-03,150.87967141579202
2022-03-04,151.685371966955
2022-03-07,150.11676321185936
2022-03-08,150.61252118185735
2022-03-09,147.40587648785825
2022-03-10,150.08433620479423
2022-03-11,148.02117605938722
2022-03-14,144.57679939233762
2022-03-15,148.8843103116504
2022-03-16,152.62820493423752
2022-03-17,156.9785746067525
2022-03-18,157.6378058339019
2022-03-21,161.87984233544884
2022-03-22,156.83997532909012
2022-03-23,148.69063151873135
2022-03-24,151.12410669878867
2022-03-25,152.72624210565345
2022-03-28,156.1478791782058
2022-03-29,151.9444143454082
2022-03-30,149.4232796439886
2022-03-31,145.62326130903568
2022-04-01,145.72934657531272
2022-04-04,146.90808548456374
2022-04-05,143.3520351996937
2022-04-06,149.45783345072482
2022-04-07,150.34319302454017
2022-04-08,155.62000551496223
2022-04-11,153.75725458199693
2022-04-12,162.30907456205455
2022-04-13,164.32146354559663
2022-04-14,165.64750176135385
2022-04-15,169.05477187957158
2022-04-18,167.95321582472639
2022-04-19,166.5798959692209
2022-04-20,173.066641641243
2022-04-21,174.30945092578054
2022-04-22,177.9975360134444
2022-04-25,175.29202247400775
2022-04-26,170.99023354297617
2022-04-27,174.7120024421498
2022-04-28,176.06447820393004
2022-04-29,168.99782220043744
2022-05-02,165.0116616393073
2022-05-03,163.52850184277048
2022-05-04,168.41047709294534
2022-05-05,174.0995512365162
2022-05-06,177.04297302823647
2022-05-09,174.44006989853162
2022-05-10,172.78166036105708
2022-05-11,167.38988525855092
2022-05-12,170.90257445432331
2022-05-13,173.58472549450312
2022-05-16,169.88618637719748
2022-05-17,167.56159874932575
2022-05-18,169.2285167295158
2022-05-19,166.3868280941721
2022-05-20,165.6062384623378
2022-05-23,164.7331405620687
2022-05-24,158.19488240270812
2022-05-25,158.37406444345834
2022-05-26,154.72633547500772
2022-05-27,155.30136520450003
2022-05-30,154.403584733746
2022-05-31,154.20381294949055
2022-06-01,149.74457175710668
2022-06-02,151.5184267400249
2022-06-03,151.14485093386315
2022-06-06,149.0386581839448
2022-06-07,150.9662858384012
2022-06-08,150.7112336580482
2022-06-09,151.66376278561333
2022-06-10,154.45294990026255
2022-06-13,155.19377722334266
2022-06-14,159.28709268842294
2022-06-15,153.77814615599047
2022-06-16,152.73475131311645
2022-06-17,151.04909757445608
2022-06-20,158.13856030421528
2022-06-21,163.23122469875986
2022-06-22,167.79258673670122
2022-06-23,162.71303655702565
2022-06-24,164.97821779247244
2022-06-27,161.81577821838752
2022-06-28,155.4891711034342
2022-06-29,152.51482671558443
2022-06-30,152.4597671322476
2022-07-01,146.2902256783898
2022-07-04,146.0553494225435
2022-07-05,145.27447103005773
2022-07-06,143.9205146055151
2022-07-07,146.14168565583563
2022-07-08,140.56311985642003
2022-07-11,140.7538942376257
2022-07-12,138.5616856222621
2022-07-13,136.27949845006634
2022-07-14,140.3777236801545
2022-07-15,136.46452409163246
2022-07-18,140.2403443323677
2022-07-19,139.93077945439347
2022-07-20,136.93384270690512
2022-07-21,139.2539655549834
2022-07-22,137.56064017459136
2022-07-25,133.48982921585278
2022-07-26,135.48253581363443
2022-07-27,133.33257041122138
2022-07-28,132.15099060421346
2022-07-29,128.23790782293904
2022-08-01,126.22587015115081
2022-08-02,127.77679359513112
2022-08-03,128.30112327383992
2022-08-04,127.17950729471977
2022-08-05,124.8483486713189
2022-08-08,126.92320029741462
2022-08-09,125.29409174809066
2022-08-10,129.27164784538903
2022-08-11,127.38934445536982
2022-08-12,128.58402643805206
2022-08-15,134.8704256899433
2022-08-16,131.2891885944427
2022-08-17,134.12197225927332
2022-08-18,131.10425484294618
2022-08-19,132.98619302256512
2022-08-22,131.99418488105775
2022-08-23,129.51578484508238
2022-08-24,125.18212624120054
2022-08-25,128.83169615054132
2022-08-26,130.31566604365966
2022-08-29,131.20063204492226
2022-08-30,133.4345913421417
2022-08-31,131.2199851334774
2022-09-01,130.78636481047522
2022-09-02,136.12826220041202
2022-09-05,134.17688322389944
2022-09-06,131.10226984413896
2022-09-07,131.09654456202063
2022-09-08,133.4552153721626
2022-09-09,132.55632245561256
2022-09-12,127.48636344496497
2022-09-13,131.24732875425653
2022-09-14,127.73188299858674
2022-09-15,128.39049826533778
2022-09-16,124.58069463248074
2022-09-19,122.8249741271776
2022-09-20,123.66818495519888
2022-09-21,124.50687994642905
2022-09-22,120.16169016917512
2022-09-23,119.93195381222272
2022-09-26,119.26692152463701
2022-09-27,123.89489021740866
2022-09-28,118.69836874020058
2022-09-29,116.66014233902271
2022-09-30,113.99814362205912
2022-10-03,113.5192354370013
2022-10-04,111.72851939654649
2022-10-05,113.71109287466975
2022-10-06,114.1047306209951
2022-10-07,115.17897830761538
2022-10-10,115.72341035418259
2022-10-11,113.42573381695819
2022-10-12,110.84810062873561
2022-10-13,111.6196290144365
2022-10-14,115.14270262075661
2022-10-17,117.00788320238138
2022-10-18,116.5935809605657
2022-10-19,113.08912900425011
2022-10-20,115.91706490429651
2022-10-21,121.93266356839295
2022-10-24,124.2605703426368
2022-10-25,123.74947492663203
2022-10-26,123.34110237774387
2022-10-27,120.53093255198137
2022-10-28,124.37227296287857
2022-10-31,121.61217789526061
2022-11-01,123.38253911289159
2022-11-02,123.17262008560644
2022-11-03,126.84236010365595
2022-11-04,129.51724001213884
2022-11-07,136.10185896396635
2022-11-08,138.88596003203344
2022-11-09,144.80631421628078
2022-11-10,143.7843266178138
2022-11-11,153.14196277244048
2022-11-14,151.1842836730034
2022-11-15,148.86736568267108
2022-11-16,153.14761024928103
2022-11-17,150.3161583595334
2022-11-18,151.0829759957252
2022-11-21,148.78281066053998
2022-11-22,149.67813983701518
2022-11-23,151.18603867695577
2022-11-24,147.00452391281001
2022-11-25,151.6004268063761
2022-11-28,148.73529103555194
2022-11-29,150.98552875141417
2022-11-30,151.23247530680388
2022-12-01,155.70717714542135
2022-12-02,156.45011752441184
2022-12-05,155.88292511446457
2022-12-06,160.0059455300827
2022-12-07,161.65074723235114
2022-12-08,156.10492999379107
2022-12-09,157.13866714235147
2022-12-12,162.04061662718735
2022-12-13,164.82947872676283
2022-12-14,160.55848511744554
2022-12-15,161.40945435570808
2022-12-16,159.9264388254972
2022-12-19,157.52340852103916
2022-12-20,159.29379358247016
2022-12-21,161.6952652370029
2022-12-22,158.77468177277288
2022-12-23,158.29930443709688
2022-12-26,155.8705614679319
2022-12-27,148.1161168631964
2022-12-28,147.87169143015262
2022-12-29,148.34601389915608
2022-12-30,137.92935033602427
2023-01-02,145.55403264734875
2023-01-03,147.07570325569634
2023-01-04,149.14508065934365
2023-01-05,153.7215394096411
2023-01-06,148.5006005808274
2023-01-09,147.71394803374812
2023-01-10,151.958861605928
2023-01-11,153.99343017146546
2023-01-12,162.44232023171608
2023-01-13,161.17591970781612
2023-01-16,159.2717102955248
2023-01-17,152.74712673691818
2023-01-18,149.5502553031462
2023-01-19,149.82578863542116
2023-01-20,158.2296865078014
2023-01-23,160.05410278362086
2023-01-24,154.76240628782966
2023-01-25,151.83268979155736
2023-01-26,156.3839037805943
2023-01-27,159.21379287147062
2023-01-30,156.852701682056
2023-01-31,152.52714427139614
2023-02-01,148.31220205490692
2023-02-02,151.37965833171714
2023-02-03,149.1995938944247
2023-02-06,148.04110510753722
2023-02-07,148.82357541712867
2023-02-08,146.34490025189012
2023-02-09,147.31370034066663
2023-02-10,139.23219743444244
2023-02-13,137.89876693010316
2023-02-14,134.47784890744066
2023-02-15,131.7969111050488
2023-02-16,129.6519212356632
2023-02-17,132.6353116347257
2023-02-20,132.455250070526
2023-02-21,132.41636720611683
2023-02-22,129.0385515645133
2023-02-23,130.47156103918542
2023-02-24,130.8082975588898
2023-02-27,127.59071821434306
2023-02-28,128.22360196389187
2023-03-01,129.69577970177767
2023-03-02,131.74301307197285
2023-03-03,131.1296603868332
2023-03-06,136.1568921419826
2023-03-07,138.7914844690211
2023-03-08,136.80989099371615
2023-03-09,141.89369564890487
2023-03-10,144.8984429427791
2023-03-13,142.35361986552812
2023-03-14,146.78626321793305
2023-03-15,148.77287913719573
2023-03-16,150.84045936987116
2023-03-17,148.31455576879281
2023-03-20,143.46845993885304
2023-03-21,140.2454920252209
2023-03-22,137.95759683569122
2023-03-23,141.49375624654184
2023-03-24,141.82721775675014
2023-03-27,142.41471004238923
2023-03-28,141.43045395580955
2023-03-29,138.37569132683004
2023-03-30,135.06470902457613
2023-03-31,134.72455790977324
2023-04-03,134.27506714840158
2023-04-04,134.62073867942928
2023-04-05,132.57216922277516
2023-04-06,134.76278646275946
2023-04-07,136.2286643891377
2023-04-10,135.58646366955372
2023-04-11,134.49161662856523
2023-04-12,132.39856346766874
2023-04-13,135.50208214894508
2023-04-14,138.7892099854564
2023-04-17,141.20432489698797
2023-04-18,135.23268823435214
2023-04-19,138.35616236976878
2023-04-20,136.18556772176086
2023-04-21,132.35792587049065
2023-04-24,133.79391140481616
2023-04-25,131.53051957743793
2023-04-26,133.6671197513121
2023-04-27,134.88058855245666
2023-04-28,133.21314900175014
2023-05-01,128.42279577665948
2023-05-02,128.6753353341236
2023-05-03,124.97311983658815
2023-05-04,127.16236093764296
2023-05-05,127.3258664940224
2023-05-08,128.3973926110256
2023-05-09,126.71814133090473
2023-05-10,126.36710140717655
2023-05-11,124.4160399903393
2023-05-12,126.35614276914393
2023-05-15,125.99771214581136
2023-05-16,131.61168033362574
2023-05-17,126.71298202252883
2023-05-18,128.64932305954403
2023-05-19,131.1424378825248
2023-05-22,130.77803340152522
2023-05-23,127.90876473094701
2023-05-24,130.33039140288497
2023-05-25,133.78021159778632
2023-05-26,134.23234021773112
2023-05-29,138.28463184248886
2023-05-30,135.04444007165037
2023-05-31,132.4182302159658
2023-06-01,131.70489875865587
2023-06-02,133.0525168657755
2023-06-05,134.41775366265006
2023-06-06,137.97512718404295
2023-06-07,143.40186107526685
2023-06-08,141.0509264757297
2023-06-09,138.5491940139801
2023-06-12,139.65043657477472
2023-06-13,143.61161785426557
2023-06-14,145.14429631915996
2023-06-15,145.00294180263978
2023-06-16,142.17511905431147
2023-06-19,139.55712306878084
2023-06-20,140.72399861957507
2023-06-21,141.35371150465636
2023-06-22,145.40854796659033
2023-06-23,152.61301907654232
2023-06-26,156.724342843311
2023-06-27,151.41673935029579
2023-06-28,152.74716862838338
2023-06-29,151.89292427860448
2023-06-30,155.25932478199937
2023-07-03,155.21220129127252
2023-07-04,155.17744914570375
2023-07-05,153.92570413821713
2023-07-06,152.45273694781827
2023-07-07,156.72812384190607
2023-07-10,157.06441323811168
2023-07-11,150.4333399596679
2023-07-12,151.39781433117008
2023-07-13,151.0107487211152
2023-07-14,149.33503587737454
2023-07-17,145.04997762702138
2023-07-18,145.35312815544563
2023-07-19,143.97738176745074
2023-07-20,147.846698363917
2023-07-21,147.87216975937488
2023-07-24,146.348707286351
2023-07-25,147.945988202489
2023-07-26,144.5767958866052
2023-07-27,138.9170377356235
2023-07-28,138.54530163134118
