Date,EOG
2021-01-05,51.40663556003934
2021-01-06,52.553141987706965
2021-01-07,51.0640010803468
2021-01-08,50.081641020986986
2021-01-11,50.60044209013024
2021-01-12,50.02827026709054
2021-01-13,50.52193184930957
2021-01-14,49.85412414811882
2021-01-15,48.96507309979504
2021-01-18,49.719430148609845
2021-01-19,48.38378302102436
2021-01-20,48.20852611239901
2021-01-21,47.757853230373236
2021-01-22,49.25290718112219
2021-01-25,47.98032857713119
2021-01-26,48.040478584132124
2021-01-27,47.96892068873849
2021-01-28,47.31472329821098
2021-01-29,46.94013599255155
2021-02-01,46.66958703064222
2021-02-02,46.060615849502796
2021-02-03,45.58436635271021
2021-02-04,45.25703042246444
2021-02-05,45.397591581650914
2021-02-08,46.393232985270686
2021-02-09,46.7731078533984
2021-02-10,46.64432577310314
2021-02-11,46.6320870353824
2021-02-12,45.99651427457903
2021-02-15,46.03241404685597
2021-02-16,45.503535767026975
2021-02-17,45.80446409512768
2021-02-18,46.57683028472706
2021-02-19,48.10439595726314
2021-02-22,47.69197726075862
2021-02-23,47.129145841104034
2021-02-24,46.87640139816736
2021-02-25,45.96909597472527
2021-02-26,46.41266127677437
2021-03-01,45.013791832982164
2021-03-02,45.886468421517804
2021-03-03,46.21929901083504
2021-03-04,46.58228734856443
2021-03-05,46.22674244711417
2021-03-08,46.51269441125338
2021-03-09,46.50339286673896
2021-03-10,46.072185657249406
2021-03-11,46.3869617408141
2021-03-12,46.16954677561835
2021-03-15,45.17774968711494
2021-03-16,44.735509823747186
2021-03-17,43.94588301538629
2021-03-18,44.24615332347103
2021-03-19,45.44845026177368
2021-03-22,45.33908622732968
2021-03-23,46.773830764361165
2021-03-24,48.38732241056679
2021-03-25,48.29003566992524
2021-03-26,49.662681901345195
2021-03-29,48.69246315754533
2021-03-30,49.35901976446013
2021-03-31,50.55479859912565
2021-04-01,50.291113502333346
2021-04-02,50.14397973858963
2021-04-05,49.25547904809843
2021-04-06,49.25827479850548
2021-04-07,49.94420238720741
2021-04-08,49.19676611990021
2021-04-09,49.94590706027349
2021-04-12,50.3886541118478
2021-04-13,49.68402503474411
2021-04-14,49.64018188698603
2021-04-15,49.58496030063768
2021-04-16,48.952143281137445
2021-04-19,49.04648383054941
2021-04-20,48.89595903100437
2021-04-21,49.35457207538853
2021-04-22,47.976378098743155
2021-04-23,47.72607841914903
2021-04-26,48.68540281553159
2021-04-27,48.36668114810047
2021-04-28,47.51542553481336
2021-04-29,45.84056632409055
2021-04-30,45.87364344508354
2021-05-03,46.8242537902757
2021-05-04,45.997358673011
2021-05-05,47.121196659645065
2021-05-06,47.05413469708397
2021-05-07,47.57773289323251
2021-05-10,46.07789334108442
2021-05-11,46.54690458567309
2021-05-12,45.568014002252106
2021-05-13,45.07983511073795
2021-05-14,46.829809293156586
2021-05-17,47.68606391727002
2021-05-18,46.716281622615064
2021-05-19,45.94429828147921
2021-05-20,46.87696091295321
2021-05-21,47.80175700134716
2021-05-24,47.053337058677045
2021-05-25,48.085109497207036
2021-05-26,47.96131424234211
2021-05-27,48.33609386443857
2021-05-28,48.32140175295254
2021-05-31,48.98106225354601
2021-06-01,49.100604199516766
2021-06-02,49.79914291828691
2021-06-03,51.273380612988454
2021-06-04,51.53992950206954
2021-06-07,51.54257572321881
2021-06-08,51.76126867239305
2021-06-09,50.54577260494721
2021-06-10,50.61497448882033
2021-06-11,49.00335373716755
2021-06-14,48.119116843618045
2021-06-15,50.803563629295304
2021-06-16,50.111512468457114
2021-06-17,47.44914444566142
2021-06-18,46.53225470354576
2021-06-21,47.126111482417656
2021-06-22,49.36258804732351
2021-06-23,49.675423304447726
2021-06-24,49.70941021179217
2021-06-25,49.183709572945816
2021-06-28,47.798323021888734
2021-06-29,47.56290312486735
2021-06-30,47.73134012823131
2021-07-01,47.730437951865696
2021-07-02,46.18252810706028
2021-07-05,46.82224838895221
2021-07-06,47.46691665282644
2021-07-07,47.64980553882828
2021-07-08,48.7413722503842
2021-07-09,47.67093199137124
2021-07-12,49.06200062880195
2021-07-13,48.994256256442014
2021-07-14,48.29792398316552
2021-07-15,47.75287645197112
2021-07-16,48.347243198646986
2021-07-19,49.04839430939737
2021-07-20,48.70395395500102
2021-07-21,49.09794651890181
2021-07-22,50.20819232307424
2021-07-23,50.543819585253445
2021-07-26,50.127228445453916
2021-07-27,49.68065348003116
2021-07-28,50.778990902865054
2021-07-29,51.12124645325618
2021-07-30,51.28530014022511
2021-08-02,49.04192379309992
2021-08-03,49.547882325879215
2021-08-04,49.79940084641245
2021-08-05,49.3456188557777
2021-08-06,49.93677453213483
2021-08-09,49.372932760324744
2021-08-10,49.48874329519455
2021-08-11,49.69415427094793
2021-08-12,50.1020133446348
2021-08-13,49.84925221091875
2021-08-16,48.93278454414433
2021-08-17,48.943250989509885
2021-08-18,49.82116957356561
2021-08-19,50.49648347342745
2021-08-20,50.7969751234981
2021-08-23,50.76001277042741
2021-08-24,51.304932950199564
2021-08-25,49.45153579208679
2021-08-26,47.30097935964863
2021-08-27,47.696049186767944
2021-08-30,47.432323770498265
2021-08-31,48.29495881747035
2021-09-01,50.1335716268845
2021-09-02,49.74646303729081
2021-09-03,49.481416355392284
2021-09-06,48.53909345470408
2021-09-07,48.75143701895413
2021-09-08,48.44382905392904
2021-09-09,47.58834144111533
2021-09-10,46.32105516379013
2021-09-13,46.63579168914931
2021-09-14,47.27703506087245
2021-09-15,46.356597570599384
2021-09-16,47.76566830317206
2021-09-17,47.842117509322875
2021-09-20,47.55981648451895
2021-09-21,49.4418934610437
2021-09-22,49.23304356480007
2021-09-23,49.65405098128973
2021-09-24,48.95509209766154
2021-09-27,47.37337873638092
2021-09-28,46.98107973127233
2021-09-29,46.51452613500422
2021-09-30,45.57317664093207
2021-10-01,46.752215464554425
2021-10-04,45.989282081499844
2021-10-05,46.16831204401533
2021-10-06,46.46239458031384
2021-10-07,45.964861710838065
2021-10-08,44.8958246719339
2021-10-11,44.51476371032652
2021-10-12,43.21944976109105
2021-10-13,44.06346435585894
2021-10-14,43.25320889457746
2021-10-15,43.25324468359232
2021-10-18,41.98384990529309
2021-10-19,41.74795025121102
2021-10-20,40.21343418503488
2021-10-21,41.22216851555594
2021-10-22,39.86025250941872
2021-10-25,38.51457567809845
2021-10-26,38.45007687788049
2021-10-27,37.886384286818775
2021-10-28,38.33542216068871
2021-10-29,38.61701539982389
2021-11-01,39.26989440476846
2021-11-02,38.10984037653423
2021-11-03,37.18355110112565
2021-11-04,37.752745535842344
2021-11-05,37.38020824209782
2021-11-08,36.645906807123005
2021-11-09,35.91945163496394
2021-11-10,35.23533290377185
2021-11-11,34.592179694710694
2021-11-12,35.44272300783434
2021-11-15,36.276015519113486
2021-11-16,35.75707622231937
2021-11-17,35.37113900501146
2021-11-18,35.24000423102119
2021-11-19,35.795699257472826
2021-11-22,35.960324331641345
2021-11-23,35.7351679301805
2021-11-24,36.71041494615499
2021-11-25,36.260877598529454
2021-11-26,35.81154199499918
2021-11-29,36.575982792753884
2021-11-30,36.68154819928746
2021-12-01,36.32437279584361
2021-12-02,37.312066447067316
2021-12-03,37.43229453080296
2021-12-06,37.95777075665598
2021-12-07,37.92751740763623
2021-12-08,37.08236925809493
2021-12-09,36.15532529461907
2021-12-10,36.05631822426339
2021-12-13,36.12880563815941
2021-12-14,35.79713366193184
2021-12-15,35.362361293685915
2021-12-16,35.130400465951084
2021-12-17,35.24197325773568
2021-12-20,35.77660998280629
2021-12-21,35.454616617422616
2021-12-22,36.51016904817946
2021-12-23,35.68145743203669
2021-12-24,34.49702831932882
2021-12-27,34.82627673807063
2021-12-28,33.97311994235314
2021-12-29,34.2790003107847
2021-12-30,33.218771249025494
2021-12-31,32.37790513021508
2022-01-03,31.833470024876913
2022-01-04,31.68830847812956
2022-01-05,32.695907756199375
2022-01-06,32.92613122873127
2022-01-07,32.909706735297604
2022-01-10,33.144611277718305
2022-01-11,34.081618307615926
2022-01-12,33.61272892554405
2022-01-13,33.16495587323246
2022-01-14,33.33047325339914
2022-01-17,34.09300295745781
2022-01-18,34.310600543873456
2022-01-19,34.45628542404984
2022-01-20,33.46569244611418
2022-01-21,34.287052743248985
2022-01-24,34.34284044188648
2022-01-25,34.2307701360234
2022-01-26,33.42099246158704
2022-01-27,33.92770504775715
2022-01-28,33.90147704909414
2022-01-31,34.70105700269245
2022-02-01,35.33852058316247
2022-02-02,35.01178801231251
2022-02-03,34.26179125663935
2022-02-04,35.07700907325788
2022-02-07,34.6391471057447
2022-02-08,34.615417112307405
2022-02-09,34.70561955218489
2022-02-10,34.61701427405281
2022-02-11,34.48639089025576
2022-02-14,34.46489147416448
2022-02-15,34.57838014829399
2022-02-16,35.395621071407774
2022-02-17,35.648196034275244
2022-02-18,35.559724675899
2022-02-21,35.37165253925411
2022-02-22,34.45588225704116
2022-02-23,34.22199182561312
2022-02-24,33.07258556387547
2022-02-25,33.478316027811964
2022-02-28,33.73184232079189
2022-03-01,34.64823848110224
2022-03-02,34.216065761089524
2022-03-03,34.12348132139732
2022-03-04,34.47606435555707
2022-03-07,34.39604133372473
2022-03-08,32.8913498096721
2022-03-09,33.718856148240775
2022-03-10,33.796219817208716
2022-03-11,33.652384054222395
2022-03-14,33.98550655162473
2022-03-15,34.94970425098959
2022-03-16,34.5546744109535
2022-03-17,34.757273748992375
2022-03-18,35.15530273748604
2022-03-21,35.540038053045215
2022-03-22,34.92090348025181
2022-03-23,35.270121221800366
2022-03-24,35.884408981805436
2022-03-25,36.72565247799111
2022-03-28,35.85416199202909
2022-03-29,36.37705055746522
2022-03-30,37.398561657934025
2022-03-31,37.163014024460495
2022-04-01,36.729353554905806
2022-04-04,35.77727995397844
2022-04-05,36.760659803556166
2022-04-06,36.968557213018485
2022-04-07,35.49211029384782
2022-04-08,34.985449982917345
2022-04-11,35.398554455505305
2022-04-12,35.59215855686649
2022-04-13,36.35382824703479
2022-04-14,35.93870999193174
2022-04-15,35.662929426626846
2022-04-18,34.70442776765284
2022-04-19,35.6670110180492
2022-04-20,35.611344381089644
2022-04-21,35.341693904706155
2022-04-22,35.350149875007546
2022-04-25,36.37485016396446
2022-04-26,36.07308489117613
2022-04-27,35.5943951132013
2022-04-28,37.33072768893473
2022-04-29,37.73790696363393
2022-05-02,38.04189198805923
2022-05-03,38.40245714538708
2022-05-04,38.65899028880897
2022-05-05,39.229953556989585
2022-05-06,39.361678132220234
2022-05-09,39.32368200518765
2022-05-10,39.22100256269363
2022-05-11,38.73308705453454
2022-05-12,38.4030323312717
2022-05-13,37.80634683062662
2022-05-16,38.30163298520933
2022-05-17,37.35136433642094
2022-05-18,37.869988032005416
2022-05-19,38.105846872987456
2022-05-20,37.127489392774805
2022-05-23,37.56634910557108
2022-05-24,37.45857872802709
2022-05-25,37.44417635416221
2022-05-26,37.74951529992503
2022-05-27,38.39074843176149
2022-05-30,37.612885316222304
2022-05-31,37.951719131459264
2022-06-01,38.22875875514069
2022-06-02,37.4341779633628
2022-06-03,37.71862073359587
2022-06-06,36.93428201909799
2022-06-07,37.9969732167187
2022-06-08,37.730968709487875
2022-06-09,37.609836460441564
2022-06-10,37.53729270714453
2022-06-13,38.170143962248716
2022-06-14,37.626968782006514
2022-06-15,36.71442025366357
2022-06-16,37.672911418558336
2022-06-17,35.897364860524384
2022-06-20,36.789563870401466
2022-06-21,36.79804299686116
2022-06-22,35.77025183747992
2022-06-23,35.70866855045822
2022-06-24,35.393728613849355
2022-06-27,35.70374909637356
2022-06-28,35.1814185552681
2022-06-29,35.37733913827642
2022-06-30,35.75380268676209
2022-07-01,35.33929142524409
2022-07-04,34.966245247103586
2022-07-05,33.70745320202349
2022-07-06,33.54644925019166
2022-07-07,34.43271478656694
2022-07-08,34.65660004665516
2022-07-11,34.44648995653056
2022-07-12,34.40707645059175
2022-07-13,34.8237835643363
2022-07-14,33.97741142402508
2022-07-15,34.361686660388976
2022-07-18,34.18011242122593
2022-07-19,34.341390333325165
2022-07-20,34.848764436576005
2022-07-21,35.69545938115259
2022-07-22,36.431766322323014
2022-07-25,37.12827755021662
2022-07-26,36.78115808576447
2022-07-27,37.20708209696657
2022-07-28,36.56302285854471
2022-07-29,36.822840424773176
2022-08-01,37.049312384215774
2022-08-02,36.27649904330556
2022-08-03,37.29948398305119
2022-08-04,36.50174959129449
2022-08-05,37.30344901411329
2022-08-08,37.32829725529806
2022-08-09,37.951588318020704
2022-08-10,38.85183608513473
2022-08-11,39.286252093686954
2022-08-12,39.77586761666231
2022-08-15,40.02314437227379
2022-08-16,40.861112647364834
2022-08-17,39.69985158186776
2022-08-18,40.86705674200625
2022-08-19,40.94598366185302
2022-08-22,39.9819142617138
2022-08-23,39.35897742937154
2022-08-24,39.71576139333839
2022-08-25,39.369859060558106
2022-08-26,39.6339078681596
2022-08-29,40.10391135724308
2022-08-30,39.53282794370216
2022-08-31,39.97814020589833
2022-09-01,40.41169709981025
2022-09-02,40.6098146975914
2022-09-05,40.86541054337523
2022-09-06,40.54713643649311
2022-09-07,40.29405017150686
2022-09-08,39.8155288490791
2022-09-09,40.65782783680467
2022-09-12,40.61590870071785
2022-09-13,40.39259666467773
2022-09-14,40.81334262086612
2022-09-15,40.76937952319331
2022-09-16,41.39813473108048
2022-09-19,41.497519408432886
2022-09-20,40.78912558101237
2022-09-21,40.55018223555123
2022-09-22,41.15758665140458
2022-09-23,40.07278112905575
2022-09-26,40.46748499674919
2022-09-27,40.24755673266307
2022-09-28,39.7332124696443
2022-09-29,39.69472331929205
2022-09-30,39.52517578312989
2022-10-03,40.62303092165708
2022-10-04,41.853220844257116
2022-10-05,42.400914818727706
2022-10-06,41.60332315285999
2022-10-07,41.81455477586394
2022-10-10,40.53806433807275
2022-10-11,41.52997251253521
2022-10-12,41.584526862830444
2022-10-13,41.62282391748798
2022-10-14,40.906669242047585
2022-10-17,40.06191268424019
2022-10-18,39.97432749497833
2022-10-19,39.713881833805054
2022-10-20,38.008725947854714
2022-10-21,38.12890202705991
2022-10-24,37.88221740547754
2022-10-25,37.80551446248801
2022-10-26,37.23833309067432
2022-10-27,37.27177224568597
2022-10-28,35.66691885981752
2022-10-31,36.58599726058191
2022-11-01,36.300953059827314
2022-11-02,37.41938814947518
2022-11-03,37.90371478284041
2022-11-04,38.00182777859926
2022-11-07,36.520964810171265
2022-11-08,36.64684285157837
2022-11-09,38.32184694085741
2022-11-10,37.648619142375715
2022-11-11,38.13430696269764
2022-11-14,37.273264978282334
2022-11-15,36.743328399878834
2022-11-16,35.50565653988366
2022-11-17,37.16063606197416
2022-11-18,37.03582850723337
2022-11-21,37.44763644989143
2022-11-22,38.489719196424836
2022-11-23,38.8090558719887
2022-11-24,39.186302409150485
2022-11-25,39.14266696432395
2022-11-28,38.31704947531597
2022-11-29,37.9900599544398
2022-11-30,37.84399978889854
2022-12-01,37.41544069507144
2022-12-02,37.26012665545851
2022-12-05,36.10219023063701
2022-12-06,35.55532161744865
2022-12-07,36.25399803267553
2022-12-08,34.979115860883255
2022-12-09,34.871106112783785
2022-12-12,35.18441959447865
2022-12-13,35.27014283499596
2022-12-14,34.39533428010151
2022-12-15,34.37075214287695
2022-12-16,34.19547874571033
2022-12-19,34.13077214368653
2022-12-20,34.589541492858416
2022-12-21,33.512143497393055
2022-12-22,34.339589813230994
2022-12-23,34.76637665604125
2022-12-26,34.92706268422051
2022-12-27,33.67007015740891
2022-12-28,34.43194978992549
2022-12-29,34.270363444909655
2022-12-30,33.21369261984118
2023-01-02,33.21241125216782
2023-01-03,34.04360395528805
2023-01-04,33.33268272478232
2023-01-05,33.5745489854265
2023-01-06,33.912192047385936
2023-01-09,34.48838667960223
2023-01-10,34.29676419035143
2023-01-11,32.941892637338555
2023-01-12,33.54004574300299
2023-01-13,33.708943705065344
2023-01-16,33.453292582035644
2023-01-17,33.72064081877896
2023-01-18,33.52145994008073
2023-01-19,34.39839064875788
2023-01-20,34.11903084608913
2023-01-23,34.80234737543869
2023-01-24,34.40053299923882
2023-01-25,34.088034571485366
2023-01-26,34.87924965876885
2023-01-27,35.46746781733326
2023-01-30,35.011035014070174
2023-01-31,35.0623518345129
2023-02-01,36.104458967580705
2023-02-02,36.977795124347296
2023-02-03,37.78657692257925
2023-02-06,37.798600373530604
2023-02-07,39.24745027381548
2023-02-08,39.56550554342475
2023-02-09,39.28266702206546
2023-02-10,39.165934091861295
2023-02-13,38.15794712215296
2023-02-14,38.395738882274564
2023-02-15,38.474925523698495
2023-02-16,39.25500007584322
2023-02-17,39.81416155399381
2023-02-20,39.889637285631636
2023-02-21,39.21036768194542
2023-02-22,39.89174955593878
2023-02-23,40.247403469724034
2023-02-24,40.27815442515933
2023-02-27,40.1896762369487
2023-02-28,40.44879445458313
2023-03-01,40.54047914069617
2023-03-02,39.404149790072765
2023-03-03,39.543828079955624
2023-03-06,40.13724687366886
2023-03-07,39.84445599177697
2023-03-08,39.549723245215155
2023-03-09,38.95014326941398
2023-03-10,40.099235411798226
2023-03-13,39.40955644473819
2023-03-14,38.153823603320184
2023-03-15,38.60906581563199
2023-03-16,38.83733636220562
2023-03-17,39.53778113562269
2023-03-20,40.80044059992427
2023-03-21,40.88723516097942
2023-03-22,41.788756889931
2023-03-23,42.84666607351292
2023-03-24,43.19671862681713
2023-03-27,45.19957470112874
2023-03-28,46.10518657381633
2023-03-29,45.0114670013185
2023-03-30,44.26888337126701
2023-03-31,43.92516703854885
2023-04-03,44.58447811828205
2023-04-04,45.258575353857886
2023-04-05,44.44004083267541
2023-04-06,45.53576045413159
2023-04-07,45.041664021043324
2023-04-10,47.05715517535396
2023-04-11,47.320503358065935
2023-04-12,47.189383472883996
2023-04-13,47.25350050652601
2023-04-14,46.133190405825296
2023-04-17,47.11247304595412
2023-04-18,47.65765659091262
2023-04-19,46.95837757038158
2023-04-20,47.408693871979494
2023-04-21,47.05797063920817
2023-04-24,49.04914007084408
2023-04-25,50.18460416118385
2023-04-26,50.13329142338945
2023-04-27,50.23364499507245
2023-04-28,51.24527313576618
2023-05-01,51.24711874179673
2023-05-02,51.91132161520653
2023-05-03,51.761483099590656
2023-05-04,50.260967887844174
2023-05-05,51.452518825571836
2023-05-08,50.033702560287225
2023-05-09,49.29013762478497
2023-05-10,48.76799878219775
2023-05-11,48.19460675694145
2023-05-12,47.11534421626081
2023-05-15,45.919112430225695
2023-05-16,45.67418416325828
2023-05-17,46.03424209854054
2023-05-18,45.883042478221746
2023-05-19,46.10031693652616
2023-05-22,47.71324777226112
2023-05-23,46.64527280369893
2023-05-24,47.14626058300942
2023-05-25,46.927631874163026
2023-05-26,45.952854424811946
2023-05-29,45.332289701335945
2023-05-30,44.98149711831078
2023-05-31,44.84707604921587
2023-06-01,44.211419820111836
2023-06-02,45.526842410324264
2023-06-05,45.21861113741548
2023-06-06,44.41670341784941
2023-06-07,43.434032500987314
2023-06-08,43.478962945611634
2023-06-09,43.08884590233503
2023-06-12,43.10235838962925
2023-06-13,43.189656419451765
2023-06-14,43.32456810347162
2023-06-15,43.51810278152854
2023-06-16,43.85006779986106
2023-06-19,43.78355927956297
2023-06-20,44.3532630893156
2023-06-21,44.07171780286554
2023-06-22,44.244764404140746
2023-06-23,43.94116403676888
2023-06-26,44.39242624866842
2023-06-27,45.17505942700196
2023-06-28,44.64648688923433
2023-06-29,45.0802432872897
2023-06-30,46.35657278244805
2023-07-03,47.11703016851307
2023-07-04,48.68549140028124
2023-07-05,49.29338641434576
2023-07-06,49.07668470113431
2023-07-07,49.647468038665174
2023-07-10,49.21854225021242
2023-07-11,49.079885263902874
2023-07-12,49.28974056057466
2023-07-13,50.29791044903986
2023-07-14,51.43663102794884
2023-07-17,51.536980860866706
2023-07-18,49.909156385025355
2023-07-19,49.5439663356712
2023-07-20,47.96315244831542
2023-07-21,48.52590000376249
2023-07-24,48.41639029606132
2023-07-25,48.86734874193696
2023-07-26,48.72186600960408
2023-07-27,48.80049953780168
