Date,NEE
2020-09-02,71.65077243410344
2020-09-03,71.54387635119109
2020-09-04,69.37293076060725
2020-09-07,70.50913413414027
2020-09-08,70.16358898932235
2020-09-09,71.15898035671854
2020-09-10,67.34549381099859
2020-09-11,66.86184497588029
2020-09-14,65.6551857541569
2020-09-15,66.05091990404848
2020-09-16,67.53069917747264
2020-09-17,67.47529129784752
2020-09-18,65.38587276467445
2020-09-21,63.89272126991197
2020-09-22,63.96847998434401
2020-09-23,65.02369292758671
2020-09-24,65.6866281867732
2020-09-25,66.16567170222086
2020-09-28,65.39247016821166
2020-09-29,66.14501638445005
2020-09-30,64.08751413479366
2020-10-01,65.27460887728006
2020-10-02,64.67745162770254
2020-10-05,63.32918159726383
2020-10-06,61.991215007084364
2020-10-07,62.73400560950957
2020-10-08,62.78601244538971
2020-10-09,63.812209689497884
2020-10-12,63.814952435732025
2020-10-13,67.01161401560441
2020-10-14,68.09082088081779
2020-10-15,68.56836806047077
2020-10-16,67.46844294702738
2020-10-19,66.26605837816268
2020-10-20,65.64486739568652
2020-10-21,65.73922126235887
2020-10-22,68.20218951664694
2020-10-23,69.34758845458312
2020-10-26,71.78943025616826
2020-10-27,71.36151326615047
2020-10-28,71.03022414010206
2020-10-29,72.96722864231617
2020-10-30,75.10357849908776
2020-11-02,75.05252250827233
2020-11-03,74.58787756152732
2020-11-04,73.66642355493424
2020-11-05,73.99784360722613
2020-11-06,73.2571623922978
2020-11-09,72.68585363564726
2020-11-10,71.79689735124165
2020-11-11,70.97986516249398
2020-11-12,72.10513554489094
2020-11-13,73.63137505032033
2020-11-16,71.83030945649112
2020-11-17,73.49151374231036
2020-11-18,76.09000301368133
2020-11-19,76.87413669435904
2020-11-20,77.57763134241549
2020-11-23,78.88288566347987
2020-11-24,78.29258907132836
2020-11-25,77.69310928548173
2020-11-26,76.62540835784398
2020-11-27,76.1068160781385
2020-11-30,77.57764976555978
2020-12-01,77.54668955654542
2020-12-02,79.15939864649204
2020-12-03,75.9632204601742
2020-12-04,77.66902970413557
2020-12-07,78.14282475196758
2020-12-08,79.02701775391334
2020-12-09,79.80612264966358
2020-12-10,80.65349332960531
2020-12-11,78.64043149147928
2020-12-14,77.35438083178332
2020-12-15,74.89061225130868
2020-12-16,74.93143936367724
2020-12-17,74.89312956082544
2020-12-18,75.36273740663417
2020-12-21,75.19012890239478
2020-12-22,75.38037452144685
2020-12-23,76.28340304694557
2020-12-24,73.71951643664255
2020-12-25,72.45433324665782
2020-12-28,74.12850019942368
2020-12-29,72.62986144706424
2020-12-30,71.48559742905715
2020-12-31,76.27602330977261
2021-01-01,76.5329271401019
2021-01-04,75.76316255569682
2021-01-05,72.97833663233806
2021-01-06,74.20098892796342
2021-01-07,73.3690427390506
2021-01-08,73.90106928652168
2021-01-11,75.8387569002797
2021-01-12,77.1469648361048
2021-01-13,74.21137845769073
2021-01-14,74.60352938966503
2021-01-15,74.53145397819644
2021-01-18,77.27075854060385
2021-01-19,75.02543387655471
2021-01-20,73.35736302469496
2021-01-21,75.26037567717192
2021-01-22,76.4639871077346
2021-01-25,75.78368367595681
2021-01-26,75.25726923402009
2021-01-27,73.74885685498582
2021-01-28,74.10353663185403
2021-01-29,71.91026227869328
2021-02-01,71.76122880231515
2021-02-02,72.38992663708933
2021-02-03,73.19063164533112
2021-02-04,73.59548233792471
2021-02-05,73.18322647810504
2021-02-08,73.85890367033089
2021-02-09,74.47632237508533
2021-02-10,74.62926309135096
2021-02-11,74.66668465758171
2021-02-12,74.92380500231968
2021-02-15,74.11573365837477
2021-02-16,73.4320400803026
2021-02-17,74.21277398620917
2021-02-18,75.31394443609398
2021-02-19,76.85495690870346
2021-02-22,80.9111712983499
2021-02-23,79.87932307002882
2021-02-24,81.00845606162363
2021-02-25,79.42003499244926
2021-02-26,77.35852775877508
2021-03-01,76.84538301401983
2021-03-02,79.54122605871805
2021-03-03,78.61252140155635
2021-03-04,78.40857299475223
2021-03-05,77.92843290415279
2021-03-08,75.72803336241365
2021-03-09,76.2829060541466
2021-03-10,76.99443571913336
2021-03-11,74.96817050389835
2021-03-12,73.94275002473177
2021-03-15,73.36805941531642
2021-03-16,72.865696028257
2021-03-17,75.31932341523449
2021-03-18,77.39507598787601
2021-03-19,77.36761292057338
2021-03-22,78.27941448025892
2021-03-23,77.79656732374404
2021-03-24,77.88927882864861
2021-03-25,78.12619987718723
2021-03-26,79.52611452219776
2021-03-29,79.72054264234559
2021-03-30,79.66151254113933
2021-03-31,81.38165083520084
2021-04-01,80.03404651289495
2021-04-02,81.4078658379415
2021-04-05,80.2640177916359
2021-04-06,77.98748490051732
2021-04-07,77.87022594261775
2021-04-08,77.07037238091141
2021-04-09,76.89918622119552
2021-04-12,74.94112986482067
2021-04-13,73.33865077666698
2021-04-14,74.50343965313697
2021-04-15,74.25117021666703
2021-04-16,73.29408067068496
2021-04-19,72.27002751795378
2021-04-20,71.40636155425345
2021-04-21,71.40024827535764
2021-04-22,69.80842182133765
2021-04-23,69.65402406987329
2021-04-26,68.68446878593592
2021-04-27,69.7725073630949
2021-04-28,70.75049504159182
2021-04-29,71.23706538957981
2021-04-30,70.54113143143134
2021-05-03,70.96854069901318
2021-05-04,71.11850372553036
2021-05-05,72.18610466318681
2021-05-06,72.29528032398662
2021-05-07,72.28689558585457
2021-05-10,71.1787961963266
2021-05-11,71.3487344586682
2021-05-12,70.72813652120823
2021-05-13,70.65904596964201
2021-05-14,67.25861048696768
2021-05-17,66.87803569458204
2021-05-18,66.76905470668423
2021-05-19,65.92179903361452
2021-05-20,68.09641852261649
2021-05-21,68.54943772102435
2021-05-24,68.49707156555452
2021-05-25,67.51511518324567
2021-05-26,70.11021042355381
2021-05-27,68.06538755808212
2021-05-28,67.6557451203129
2021-05-31,65.30429304454732
2021-06-01,65.84951388516302
2021-06-02,65.90878223094143
2021-06-03,65.3106978033881
2021-06-04,65.26314381479561
2021-06-07,65.28144047223572
2021-06-08,64.49851318409283
2021-06-09,63.911104576063195
2021-06-10,64.12300710982886
2021-06-11,63.14448395166491
2021-06-14,61.271181319433346
2021-06-15,61.90909674369858
2021-06-16,60.843383840584536
2021-06-17,62.36241911011458
2021-06-18,62.628331052314486
2021-06-21,62.9825374129188
2021-06-22,62.209910798492054
2021-06-23,62.775262747838475
2021-06-24,63.388855594159956
2021-06-25,63.436799753172984
2021-06-28,65.56977317558474
2021-06-29,65.87168398852307
2021-06-30,66.36262235409345
2021-07-01,65.82113848893742
2021-07-02,64.97213918697334
2021-07-05,63.374338614532505
2021-07-06,61.56956940250918
2021-07-07,58.96525589720242
2021-07-08,59.452804900817995
2021-07-09,59.613212411415354
2021-07-12,58.94384585937641
2021-07-13,59.47825915409028
2021-07-14,61.12391879999797
2021-07-15,61.74186630584917
2021-07-16,62.3822397860953
2021-07-19,63.453709292383415
2021-07-20,63.399910797552195
2021-07-21,65.17918733159333
2021-07-22,63.666617575586734
2021-07-23,64.3857424769394
2021-07-26,65.27180614830945
2021-07-27,66.88951795043808
2021-07-28,67.10692841346787
2021-07-29,67.60425599669263
2021-07-30,67.55191085958838
2021-08-02,69.53089256232255
2021-08-03,67.22773640949735
2021-08-04,66.65998534914908
2021-08-05,66.54566629756637
2021-08-06,66.85321523466854
2021-08-09,65.70513251444295
2021-08-10,64.83128976831591
2021-08-11,65.83140583670883
2021-08-12,65.85945940336116
2021-08-13,67.79706507655025
2021-08-16,68.26668563179865
2021-08-17,67.6865478273186
2021-08-18,66.72529784623806
2021-08-19,65.51820471623797
2021-08-20,66.63724041771583
2021-08-23,67.40173970697158
2021-08-24,67.54278231421243
2021-08-25,65.7440574220709
2021-08-26,64.59467994750585
2021-08-27,65.6795910591318
2021-08-30,66.56539912456856
2021-08-31,66.7133844409428
2021-09-01,68.02212208303735
2021-09-02,68.9556797164004
2021-09-03,69.9185289225137
2021-09-06,69.48564760076128
2021-09-07,69.65052037083053
2021-09-08,69.489473617499
2021-09-09,68.53011771920285
2021-09-10,68.49749420386584
2021-09-13,68.06794374909144
2021-09-14,70.16270549461794
2021-09-15,68.53058252062193
2021-09-16,66.81079491021106
2021-09-17,66.27928756239456
2021-09-20,65.54916329637749
2021-09-21,65.53855965455129
2021-09-22,65.13887712087265
2021-09-23,64.02644606817915
2021-09-24,62.92662109695155
2021-09-27,61.609902077315944
2021-09-28,62.991041563015756
2021-09-29,63.55459573340142
2021-09-30,63.12969318061672
2021-10-01,63.962913976425114
2021-10-04,64.09180303101476
2021-10-05,62.34693742949419
2021-10-06,61.48052164653534
2021-10-07,61.40730522462493
2021-10-08,61.438790343322516
2021-10-11,60.55503730942229
2021-10-12,60.80462706545116
2021-10-13,60.07546913917375
2021-10-14,59.73145319009777
2021-10-15,59.95171755472656
2021-10-18,59.98000193057405
2021-10-19,61.14877486687566
2021-10-20,62.19173526373033
2021-10-21,60.80261761682434
2021-10-22,62.15396857635495
2021-10-25,60.70584608298391
2021-10-26,60.806760875982945
2021-10-27,61.86675941070602
2021-10-28,62.573395800214406
2021-10-29,62.146737086846215
2021-11-01,62.015674436474306
2021-11-02,63.21746080762689
2021-11-03,61.5818713169876
2021-11-04,61.49652798440422
2021-11-05,61.87700433353524
2021-11-08,63.46798753271111
2021-11-09,60.75533262960536
2021-11-10,59.77695220309807
2021-11-11,59.25263667829038
2021-11-12,58.73864008530496
2021-11-15,58.465481069605346
2021-11-16,58.8116717747408
2021-11-17,59.53720746760144
2021-11-18,57.90786077932204
2021-11-19,57.12302408427302
2021-11-22,58.565658915064425
2021-11-23,58.924765861773956
2021-11-24,59.43082930542638
2021-11-25,57.686077746181454
2021-11-26,57.005821999132415
2021-11-29,56.59102164217606
2021-11-30,56.29790296475085
2021-12-01,55.01154632710791
2021-12-02,54.82933664898923
2021-12-03,54.93790387608009
2021-12-06,53.10872206082119
2021-12-07,54.64278823417141
2021-12-08,55.43369460038066
2021-12-09,55.84672036482979
2021-12-10,52.879880077898164
2021-12-13,53.54138820179293
2021-12-14,53.11647257120358
2021-12-15,52.28441115516525
2021-12-16,51.51623837521401
2021-12-17,50.614498160456854
2021-12-20,49.97640506859552
2021-12-21,51.20005181173177
2021-12-22,53.753188143849066
2021-12-23,52.886710132987275
2021-12-24,55.14979961376673
2021-12-27,56.27780530165303
2021-12-28,55.28266148341481
2021-12-29,55.08658469787524
2021-12-30,55.712992238269614
2021-12-31,54.0587797890488
2022-01-03,53.77215883976875
2022-01-04,53.81495293381051
2022-01-05,52.70533204757646
2022-01-06,51.32308826093881
2022-01-07,51.132718203636585
2022-01-10,50.03232151928087
2022-01-11,50.163594159128884
2022-01-12,49.990209526390935
2022-01-13,50.196318830251364
2022-01-14,51.30850747731759
2022-01-17,51.1890042959663
2022-01-18,51.820642799029656
2022-01-19,52.117033616589936
2022-01-20,50.23648735041503
2022-01-21,50.09185153936271
2022-01-24,48.55583075503909
2022-01-25,48.941534148165026
2022-01-26,49.402972476859425
2022-01-27,48.84275112248337
2022-01-28,50.10134563663377
2022-01-31,50.453882210672134
2022-02-01,49.43480318512324
2022-02-02,50.68902669084025
2022-02-03,50.984804077080675
2022-02-04,51.48265148275368
2022-02-07,50.729489579024175
2022-02-08,50.971313730876105
2022-02-09,50.46575470420778
2022-02-10,51.75117229764645
2022-02-11,52.630575917017964
2022-02-14,53.86167141537341
2022-02-15,54.13548680956109
2022-02-16,53.81917604550974
2022-02-17,52.502496962737965
2022-02-18,51.234623730938914
2022-02-21,50.7667545120552
2022-02-22,52.0402546062042
2022-02-23,51.28216563254553
2022-02-24,49.99366732248726
2022-02-25,50.06884083500317
2022-02-28,50.53818078725425
2022-03-01,49.482119029661675
2022-03-02,48.58967591239865
2022-03-03,49.44125271995109
2022-03-04,48.78203842183438
2022-03-07,50.392326589689866
2022-03-08,50.19231157278596
2022-03-09,49.99058840712542
2022-03-10,50.09453053761156
2022-03-11,50.08018303591129
2022-03-14,50.17930290818772
2022-03-15,50.74101506294691
2022-03-16,50.90307696059426
2022-03-17,48.37750371830263
2022-03-18,47.0232999597284
2022-03-21,47.361975440950836
2022-03-22,45.703914246070326
2022-03-23,46.15326080574089
2022-03-24,46.247967807904224
2022-03-25,47.30307164459569
2022-03-28,48.13157728947832
2022-03-29,47.29168740851082
2022-03-30,46.40812800724383
2022-03-31,44.92987920530213
2022-04-01,44.82308982540977
2022-04-04,45.4031750288595
2022-04-05,44.64154699005002
2022-04-06,44.92873398336393
2022-04-07,45.07350391119146
2022-04-08,44.50505328973005
2022-04-11,43.88545906687785
2022-04-12,43.40263999608613
2022-04-13,43.42208887274558
2022-04-14,43.149495298672626
2022-04-15,43.100132930749126
2022-04-18,42.58838884080861
2022-04-19,41.417428795124316
2022-04-20,42.21526212956044
2022-04-21,42.19769642509631
2022-04-22,40.61816560936346
2022-04-25,40.475774090442826
2022-04-26,40.74584456641994
2022-04-27,40.938929716177945
2022-04-28,40.03716704926883
2022-04-29,39.7670045122149
2022-05-02,39.13303391010992
2022-05-03,38.57620781899013
2022-05-04,39.14156216114754
2022-05-05,39.769681064478974
2022-05-06,40.02565144835801
2022-05-09,40.836018876795045
2022-05-10,40.90295963210209
2022-05-11,39.66434571699001
2022-05-12,38.85446237886237
2022-05-13,39.32524329124192
2022-05-16,38.689876131862846
2022-05-17,38.65064718385136
2022-05-18,38.006468974072135
2022-05-19,37.42378097289626
2022-05-20,38.28119190422765
2022-05-23,37.14045243989794
2022-05-24,37.71260898232582
2022-05-25,37.94172605919699
2022-05-26,38.523271503173575
2022-05-27,38.18747302571117
2022-05-30,38.69588808420422
2022-05-31,38.942868004874455
2022-06-01,39.66912506145563
2022-06-02,39.504645792780295
2022-06-03,39.26104196742925
2022-06-06,39.52341850610135
2022-06-07,39.726612873467715
2022-06-08,39.49289828959122
2022-06-09,40.040503128255956
2022-06-10,39.61684159205555
2022-06-13,39.545926948029084
2022-06-14,38.321383385020845
2022-06-15,38.62444019621262
2022-06-16,39.14052613542223
2022-06-17,38.997164751543494
2022-06-20,39.081531429771964
2022-06-21,39.77886654893506
2022-06-22,40.317156537911345
2022-06-23,41.51615638305859
2022-06-24,40.87789250520341
2022-06-27,41.30665625355156
2022-06-28,40.98226772561732
2022-06-29,41.50678125458296
2022-06-30,40.845658579141634
2022-07-01,42.45773570312902
2022-07-04,42.575060747623766
2022-07-05,42.177474463530736
2022-07-06,41.76145151141634
2022-07-07,42.69961534262595
2022-07-08,42.85345319462237
2022-07-11,42.06034031733321
2022-07-12,42.935403942262894
2022-07-13,42.737706886800716
2022-07-14,43.41618578102684
2022-07-15,42.32576753740294
2022-07-18,42.73511977592337
2022-07-19,42.05267657821819
2022-07-20,43.525652133748316
2022-07-21,43.97290007753065
2022-07-22,43.366300936290735
2022-07-25,42.162506980962085
2022-07-26,41.81128821868785
2022-07-27,41.966130388898875
2022-07-28,42.45171148206245
2022-07-29,43.34941295701371
2022-08-01,43.20660357015125
2022-08-02,42.85490151477828
2022-08-03,43.26030306694634
2022-08-04,45.119101489722546
2022-08-05,46.679281994147665
2022-08-08,45.90541834414862
2022-08-09,44.39160238319905
2022-08-10,43.79765538374284
2022-08-11,44.35679776793908
2022-08-12,45.05128060093922
2022-08-15,43.709691316757954
2022-08-16,43.77110784802013
2022-08-17,44.90161426892637
2022-08-18,44.91679462563943
2022-08-19,44.95095536536585
2022-08-22,45.40711760230307
2022-08-23,45.95425812365345
2022-08-24,45.56882538557468
2022-08-25,46.30689080684742
2022-08-26,46.447279072199336
2022-08-29,46.920628766729706
2022-08-30,46.43733537430246
2022-08-31,47.19117837900847
2022-09-01,46.90557683694844
2022-09-02,47.015155805030886
2022-09-05,47.08941146434013
2022-09-06,46.446844704203556
2022-09-07,44.01330632708454
2022-09-08,44.3533194069722
2022-09-09,43.634173371422854
2022-09-12,43.702267448915
2022-09-13,44.11930789243163
2022-09-14,43.7135600865172
2022-09-15,43.38648439218297
2022-09-16,43.70386081552975
2022-09-19,43.19530824734279
2022-09-20,42.90086652594023
2022-09-21,44.40790304634569
2022-09-22,44.42026477341652
2022-09-23,43.82397785479437
2022-09-26,44.68562591546219
2022-09-27,44.83618300894875
2022-09-28,43.56610194921598
2022-09-29,43.50469138211956
2022-09-30,45.61106568627711
2022-10-03,46.3110462333996
2022-10-04,46.05525515032778
2022-10-05,46.14500490457874
2022-10-06,45.38189659840757
2022-10-07,43.493143567384955
2022-10-10,42.50230359934853
2022-10-11,42.64554869853346
2022-10-12,41.91639246378352
2022-10-13,41.55769960589014
2022-10-14,41.93287917593643
2022-10-17,45.13067549252635
2022-10-18,45.690866617690354
2022-10-19,44.99163637417345
2022-10-20,44.248563322884735
2022-10-21,44.37419165621366
2022-10-24,44.97438887571835
2022-10-25,44.54396001612096
2022-10-26,43.32861807894671
2022-10-27,43.82683336043245
2022-10-28,44.14895017617161
2022-10-31,44.439989226545364
2022-11-01,45.072941349269975
2022-11-02,43.90848069909839
2022-11-03,44.20921895098594
2022-11-04,45.64722092730162
2022-11-07,46.9220992513841
2022-11-08,46.798821454468296
2022-11-09,47.405491589589495
2022-11-10,46.583969767094594
2022-11-11,47.51497248349696
2022-11-14,47.33071314226187
2022-11-15,47.35083613569548
2022-11-16,47.56946127111142
2022-11-17,45.617503706622976
2022-11-18,44.63086577609825
2022-11-21,43.48023707545749
2022-11-22,41.88133657381487
2022-11-23,42.101464749318545
2022-11-24,43.811870038793806
2022-11-25,43.738894573881325
2022-11-28,44.163334535045614
2022-11-29,45.596882964789295
2022-11-30,45.62410308950436
2022-12-01,45.921558129212016
2022-12-02,46.02797553585248
2022-12-05,46.28507653804127
2022-12-06,45.790399819601
2022-12-07,45.82269394346136
2022-12-08,45.78184317433726
2022-12-09,45.91080195958138
2022-12-12,46.008983035904095
2022-12-13,47.33835100232072
2022-12-14,48.48593172643198
2022-12-15,49.627267009779445
2022-12-16,48.962560703586476
2022-12-19,48.04901594823847
2022-12-20,48.33743164843446
2022-12-21,49.28954696844082
2022-12-22,50.41507357995537
2022-12-23,50.141669370640656
2022-12-26,49.96184790431915
2022-12-27,50.59784862606642
2022-12-28,51.34899052341882
2022-12-29,50.39809099547379
2022-12-30,51.26895851436016
2023-01-02,50.01148407710055
2023-01-03,49.133980221336465
2023-01-04,49.615568483585584
2023-01-05,50.08076827629341
2023-01-06,50.29615010106732
2023-01-09,51.63299515687756
2023-01-10,52.286114093662114
2023-01-11,51.23443333972466
2023-01-12,50.136971979952776
2023-01-13,48.15216147367723
2023-01-16,48.425286587029085
2023-01-17,49.11868055034331
2023-01-18,48.85078702216673
2023-01-19,49.231496710988694
2023-01-20,49.950431143557665
2023-01-23,50.84634612816589
2023-01-24,51.00063377806106
2023-01-25,51.411730074077916
2023-01-26,51.1030405245714
2023-01-27,50.96606186313324
2023-01-30,50.89765699030883
2023-01-31,50.083480805449945
2023-02-01,51.55841453646627
2023-02-02,51.552982655638125
2023-02-03,50.98873051415748
2023-02-06,50.920927064961546
2023-02-07,52.04961589290613
2023-02-08,50.35801437312986
2023-02-09,50.70613364357729
2023-02-10,50.430790467635234
2023-02-13,49.50882694486148
2023-02-14,48.986729191066885
2023-02-15,50.00827789503368
2023-02-16,50.46094755955435
2023-02-17,49.8503762396728
2023-02-20,49.540476458379445
2023-02-21,50.03707426012947
2023-02-22,50.768740832628914
2023-02-23,50.99706243366428
2023-02-24,51.57130323276924
2023-02-27,50.37441535757465
2023-02-28,50.80520404580852
2023-03-01,51.18316494559675
2023-03-02,49.84526384608817
2023-03-03,48.62700796000352
2023-03-06,46.47021520203315
2023-03-07,45.189827992353536
2023-03-08,44.77706304520151
2023-03-09,45.39396948385151
2023-03-10,44.55700300891365
2023-03-13,44.289446398717516
2023-03-14,44.05801336366705
2023-03-15,43.69250346021403
2023-03-16,44.0009135971932
2023-03-17,42.63858967174778
2023-03-20,44.27266569321532
2023-03-21,44.08775386686124
2023-03-22,44.17052739545746
2023-03-23,44.76277960618467
2023-03-24,44.72547617517249
2023-03-27,44.53367338823891
2023-03-28,44.379351246998105
2023-03-29,44.94400365140073
2023-03-30,44.91484014210592
2023-03-31,45.25479219234333
2023-04-03,44.254368073938075
2023-04-04,43.62769799094053
2023-04-05,44.44178135402539
2023-04-06,43.30536467320081
2023-04-07,43.37499672268926
2023-04-10,42.91385228870054
2023-04-11,43.343475225832364
2023-04-12,44.86403436861211
2023-04-13,45.68705653639392
2023-04-14,46.05577861217219
2023-04-17,46.286294052142665
2023-04-18,47.210286534350665
2023-04-19,46.74326327026935
2023-04-20,45.9120930650831
2023-04-21,44.07161270856477
2023-04-24,43.98234623590797
2023-04-25,44.25717319766105
2023-04-26,44.126489765477565
2023-04-27,43.009422436633116
2023-04-28,42.83096073633697
2023-05-01,42.85882396480347
2023-05-02,42.20855495973878
2023-05-03,41.79299063799209
2023-05-04,42.049283536733945
2023-05-05,42.439860639863596
2023-05-08,42.8598874249695
2023-05-09,42.67921770594431
2023-05-10,41.00305729088182
2023-05-11,39.881159626308516
2023-05-12,40.06432630962835
2023-05-15,39.79755402908012
2023-05-16,40.322746755052734
2023-05-17,39.82794299443748
2023-05-18,39.02307719264664
2023-05-19,39.420950782228374
2023-05-22,38.765098149171315
2023-05-23,37.34146569778733
2023-05-24,36.88573403509017
2023-05-25,36.701885257910575
2023-05-26,35.696448389767845
2023-05-29,35.991314231120484
2023-05-30,35.86623721845838
2023-05-31,36.03957577932289
2023-06-01,35.78401783756912
2023-06-02,36.63639077546039
2023-06-05,36.96556424194442
2023-06-06,36.383667933243174
2023-06-07,36.94131287838842
2023-06-08,37.31813769576182
2023-06-09,37.504533407229275
2023-06-12,37.00232063792827
2023-06-13,37.84817377677008
2023-06-14,39.05966437256567
2023-06-15,39.55086215979758
2023-06-16,41.261042965209
2023-06-19,41.39229202230276
2023-06-20,42.716608613385105
2023-06-21,41.118826410282956
2023-06-22,41.89153489591423
2023-06-23,41.554784493444586
2023-06-26,40.8114971735881
2023-06-27,40.35241597092207
2023-06-28,40.24577243917704
2023-06-29,41.93572368447746
2023-06-30,42.12783029127241
2023-07-03,41.66418535874403
2023-07-04,40.88023421416088
2023-07-05,41.28976144832252
2023-07-06,40.91265466944028
2023-07-07,40.547158561437286
2023-07-10,40.887141540671024
2023-07-11,41.884329432558964
2023-07-12,42.24775134038783
2023-07-13,41.09581330877087
2023-07-14,40.33538425419009
2023-07-17,40.15614520373994
2023-07-18,41.69167077753199
2023-07-19,42.3199865900118
2023-07-20,42.54136399160434
2023-07-21,42.07080200340372
2023-07-24,41.87758436442492
2023-07-25,41.89548783671657
2023-07-26,41.15921505259783
2023-07-27,41.02284107283673
