Date,LRCX
2020-09-02,70.76042555551821
2020-09-03,71.40241486712507
2020-09-04,72.98253437327693
2020-09-07,73.10774539705498
2020-09-08,72.75654203629527
2020-09-09,73.49451187964668
2020-09-10,72.68601466415954
2020-09-11,72.46042897413545
2020-09-14,71.6291139309319
2020-09-15,71.47032477200058
2020-09-16,72.53642369256328
2020-09-17,71.64249358103888
2020-09-18,71.50021222309617
2020-09-21,70.96741557118351
2020-09-22,72.80244120028927
2020-09-23,72.4333843256851
2020-09-24,72.18675533751285
2020-09-25,73.09146510409818
2020-09-28,72.55839808783348
2020-09-29,72.91533562065469
2020-09-30,72.57278754269115
2020-10-01,72.51373521596477
2020-10-02,70.5166300579991
2020-10-05,70.99123931514572
2020-10-06,69.21788150785368
2020-10-07,69.94546728398436
2020-10-08,69.30772349818014
2020-10-09,68.83275786700655
2020-10-12,69.58644102242249
2020-10-13,69.42322399741627
2020-10-14,68.60424406564245
2020-10-15,68.81777603615978
2020-10-16,69.2592908176687
2020-10-19,69.38047283903929
2020-10-20,69.73372088399813
2020-10-21,69.6204568857055
2020-10-22,68.97473683001306
2020-10-23,68.65747962758103
2020-10-26,68.38640723124036
2020-10-27,69.02744124545389
2020-10-28,69.88773911568687
2020-10-29,70.00095589150871
2020-10-30,70.31037139576429
2020-11-02,71.75794049595027
2020-11-03,69.24665890828216
2020-11-04,69.02751865516419
2020-11-05,69.45004076131394
2020-11-06,69.63797090254631
2020-11-09,69.36338340630502
2020-11-10,69.4289966275983
2020-11-11,70.07833722928771
2020-11-12,69.35270879918784
2020-11-13,70.24679080745832
2020-11-16,69.68564890525695
2020-11-17,69.85979203475611
2020-11-18,69.39644284884452
2020-11-19,70.24752497312505
2020-11-20,69.87823685160089
2020-11-23,69.52087657956702
2020-11-24,69.55997470126634
2020-11-25,69.23135530967967
2020-11-26,70.17350921413299
2020-11-27,71.29070660109693
2020-11-30,71.5499243978273
2020-12-01,71.08897014479804
2020-12-02,69.82647815254664
2020-12-03,69.40509130863816
2020-12-04,69.13026334330738
2020-12-07,68.67732882805366
2020-12-08,68.98954302729065
2020-12-09,69.09104337021161
2020-12-10,69.21416529534585
2020-12-11,69.69746393663777
2020-12-14,70.90820879364769
2020-12-15,70.07632041380872
2020-12-16,70.95161893917188
2020-12-17,69.17417223539256
2020-12-18,68.54049595744624
2020-12-21,68.12855520357685
2020-12-22,67.7269291759749
2020-12-23,68.20942273934065
2020-12-24,69.9269147207321
2020-12-25,70.12067695563334
2020-12-28,70.00231404706331
2020-12-29,69.75223678953657
2020-12-30,70.15350850142728
2020-12-31,70.0708179378659
2021-01-01,70.31831245118366
2021-01-04,69.78346614751827
2021-01-05,70.1728257231786
2021-01-06,70.37278882331067
2021-01-07,70.69604271090229
2021-01-08,70.73366038506114
2021-01-11,69.75098559375094
2021-01-12,69.88697059543384
2021-01-13,69.16105390306285
2021-01-14,69.61492073250666
2021-01-15,68.62421113459105
2021-01-18,68.48926327070427
2021-01-19,69.62634601702678
2021-01-20,69.65098759934872
2021-01-21,69.255214955428
2021-01-22,70.26002840955775
2021-01-25,69.23559092548999
2021-01-26,69.38434736619092
2021-01-27,68.80143089774238
2021-01-28,69.00040037642263
2021-01-29,68.69959899854629
2021-02-01,68.10730881936831
2021-02-02,69.77923456113436
2021-02-03,68.81306939430917
2021-02-04,70.14337092281852
2021-02-05,70.74951574856104
2021-02-08,70.66612746290049
2021-02-09,71.19084425133738
2021-02-10,72.49112838366204
2021-02-11,73.17110854649175
2021-02-12,73.35755013152229
2021-02-15,71.87757026516798
2021-02-16,72.40943262361156
2021-02-17,73.90539220674522
2021-02-18,74.64496191175076
2021-02-19,74.52859771539784
2021-02-22,73.00809061959723
2021-02-23,73.01589849049263
2021-02-24,73.6878639838934
2021-02-25,71.74788393086375
2021-02-26,71.82235542973166
2021-03-01,72.32160319666006
2021-03-02,71.58946600888518
2021-03-03,71.79051418347366
2021-03-04,71.83345738681874
2021-03-05,70.45347573406065
2021-03-08,69.21251605861985
2021-03-09,68.19783505739119
2021-03-10,67.93416842503885
2021-03-11,67.35916892159716
2021-03-12,67.54682553094204
2021-03-15,67.56619235577988
2021-03-16,68.0506282076739
2021-03-17,68.15881716161314
2021-03-18,69.55770736596554
2021-03-19,70.4021161797152
2021-03-22,70.8718878167508
2021-03-23,71.83597846741809
2021-03-24,73.50335363647471
2021-03-25,73.27399996012521
2021-03-26,73.75750138406174
2021-03-29,71.95702849534437
2021-03-30,72.92330554405062
2021-03-31,73.45761682941294
2021-04-01,71.17711190592523
2021-04-02,70.7856697755961
2021-04-05,71.00659333230531
2021-04-06,69.93733450300604
2021-04-07,69.50998891902093
2021-04-08,69.73685126793916
2021-04-09,69.02209760119513
2021-04-12,68.44418958223858
2021-04-13,67.81724400770207
2021-04-14,67.80142128479446
2021-04-15,67.99779112294343
2021-04-16,67.74067783093014
2021-04-19,67.84385124837597
2021-04-20,67.56256112143718
2021-04-21,67.17539777609272
2021-04-22,66.67302333703019
2021-04-23,66.79999898819746
2021-04-26,66.26327026639709
2021-04-27,65.37667710069344
2021-04-28,64.98572049375416
2021-04-29,63.746114896303055
2021-04-30,63.43808489867778
2021-05-03,63.830284973579516
2021-05-04,63.40000147374739
2021-05-05,63.82938282168469
2021-05-06,63.60920423309748
2021-05-07,64.07432091627454
2021-05-10,63.16925203151974
2021-05-11,61.81791842631104
2021-05-12,62.65743178760006
2021-05-13,63.44459861844169
2021-05-14,62.83968659586566
2021-05-17,63.8464178005903
2021-05-18,64.22599272844276
2021-05-19,65.28495819609907
2021-05-20,64.39277164363548
2021-05-21,64.33601222291169
2021-05-24,64.59491589875493
2021-05-25,65.16284533210539
2021-05-26,65.15356668848642
2021-05-27,64.65221973149708
2021-05-28,64.19728978811845
2021-05-31,63.99485120331491
2021-06-01,64.38539659148964
2021-06-02,66.0637857811801
2021-06-03,65.23954318512551
2021-06-04,64.4707395164804
2021-06-07,65.6555381326228
2021-06-08,67.10195702219696
2021-06-09,67.06807616873152
2021-06-10,66.9827778909091
2021-06-11,65.70814334199487
2021-06-14,65.27868530790786
2021-06-15,65.06479799820133
2021-06-16,65.16276137434963
2021-06-17,66.25534970645643
2021-06-18,67.41491569985592
2021-06-21,67.34768248434875
2021-06-22,68.45789047522761
2021-06-23,68.85755584589563
2021-06-24,68.14611958896937
2021-06-25,67.61555253016948
2021-06-28,66.37840127915997
2021-06-29,65.55184046392226
2021-06-30,65.23809586477638
2021-07-01,65.12642375625036
2021-07-02,63.96285658617048
2021-07-05,64.82592731548127
2021-07-06,65.42460409843598
2021-07-07,65.44279738125083
2021-07-08,65.87445560113638
2021-07-09,65.1731875343548
2021-07-12,64.90573538035592
2021-07-13,65.20144930262013
2021-07-14,66.30090818795277
2021-07-15,67.13818541564922
2021-07-16,67.42999803290769
2021-07-19,67.56074500978026
2021-07-20,69.15241059440214
2021-07-21,67.23466025736366
2021-07-22,68.10772624665567
2021-07-23,69.16866720205397
2021-07-26,68.4078494654313
2021-07-27,68.83788808592385
2021-07-28,68.0300336446217
2021-07-29,66.6051565349814
2021-07-30,68.48745166461178
2021-08-02,69.38889793863319
2021-08-03,69.2843001658338
2021-08-04,68.26120885328633
2021-08-05,69.5157923302871
2021-08-06,69.40625744166518
2021-08-09,69.83677331026351
2021-08-10,70.00812402757624
2021-08-11,69.39006492680734
2021-08-12,70.50534173315062
2021-08-13,70.81560021586908
2021-08-16,70.3746116894993
2021-08-17,71.75131297242021
2021-08-18,72.42061193209773
2021-08-19,71.63583601665047
2021-08-20,72.31810852485523
2021-08-23,72.30349591546945
2021-08-24,71.00339328966699
2021-08-25,71.42942541742741
2021-08-26,71.22655098561607
2021-08-27,71.96353128115085
2021-08-30,71.30264704108136
2021-08-31,72.38573755553308
2021-09-01,72.34196410830312
2021-09-02,71.63342553333302
2021-09-03,71.4746326460597
2021-09-06,71.0067452505165
2021-09-07,71.38395799819743
2021-09-08,71.56799168203578
2021-09-09,71.62168246624545
2021-09-10,72.1512324521732
2021-09-13,71.76439860489255
2021-09-14,70.83416645807233
2021-09-15,71.89753106678307
2021-09-16,73.58057276951723
2021-09-17,73.72575448106936
2021-09-20,72.91457246763417
2021-09-21,73.07516735850152
2021-09-22,74.06903410298233
2021-09-23,75.91037150814998
2021-09-24,75.81776780835418
2021-09-27,75.49088111048596
2021-09-28,76.56769313438302
2021-09-29,75.80195373421395
2021-09-30,74.88537020073906
2021-10-01,75.56350985568687
2021-10-04,74.93455991318922
2021-10-05,74.32860457356765
2021-10-06,74.25138222499564
2021-10-07,73.8826841483266
2021-10-08,73.02955270136124
2021-10-11,71.88391469446753
2021-10-12,72.00700677816236
2021-10-13,73.34952979544778
2021-10-14,72.97972774064269
2021-10-15,71.87692851571227
2021-10-18,71.78677445403223
2021-10-19,71.45761622740024
2021-10-20,72.68573555289392
2021-10-21,71.92860713689936
2021-10-22,72.43040848839068
2021-10-25,71.49942287055643
2021-10-26,70.5524813751412
2021-10-27,70.24106081950812
2021-10-28,69.98606552696545
2021-10-29,71.41820911794233
2021-11-01,71.87846797561292
2021-11-02,71.95907624145376
2021-11-03,71.29627423187391
2021-11-04,71.70313514369487
2021-11-05,71.2100591832108
2021-11-08,71.9633408051168
2021-11-09,72.8968873041166
2021-11-10,72.37016812694456
2021-11-11,72.39603312431292
2021-11-12,71.87911134330395
2021-11-15,72.25938806442448
2021-11-16,72.63284051944261
2021-11-17,73.3650259068693
2021-11-18,73.65934238157165
2021-11-19,75.07956364852703
2021-11-22,76.61620994312632
2021-11-23,76.89342985102506
2021-11-24,76.72327393669111
2021-11-25,76.58307957856755
2021-11-26,76.75987439834192
2021-11-29,75.63326239180807
2021-11-30,75.70120995904527
2021-12-01,75.93033516578413
2021-12-02,75.50950704541407
2021-12-03,74.3846721747477
2021-12-06,74.63134520695245
2021-12-07,75.34608159427754
2021-12-08,75.98628675660038
2021-12-09,74.86052290954555
2021-12-10,75.32385206552522
2021-12-13,76.59948350926472
2021-12-14,77.9116222466677
2021-12-15,79.88655987835863
2021-12-16,78.0267608745431
2021-12-17,77.77008598838863
2021-12-20,77.36389800595484
2021-12-21,77.37724945244845
2021-12-22,77.4264713553642
2021-12-23,79.13455308967258
2021-12-24,79.12492247197382
2021-12-27,79.7713877314025
2021-12-28,80.50071188928777
2021-12-29,79.80457961534216
2021-12-30,77.9834386045608
2021-12-31,77.6612283523401
2022-01-03,78.17957636202868
2022-01-04,79.52188285949534
2022-01-05,79.30629985329048
2022-01-06,79.02721021322908
2022-01-07,79.66341488999136
2022-01-10,79.68687042817858
2022-01-11,80.17679285962981
2022-01-12,80.95135003964474
2022-01-13,79.87012180328671
2022-01-14,78.90336693693348
2022-01-17,79.8909362911541
2022-01-18,80.28900443094504
2022-01-19,79.0565187090627
2022-01-20,80.42099865165333
2022-01-21,80.64763340647217
2022-01-24,79.87563503740367
2022-01-25,78.40689158698608
2022-01-26,77.30596526277937
2022-01-27,77.68179422962218
2022-01-28,78.88741755969045
2022-01-31,80.24823546285506
2022-02-01,80.20113987893903
2022-02-02,79.70069930102426
2022-02-03,79.7856793498242
2022-02-04,80.94167048310284
2022-02-07,79.82382876343588
2022-02-08,80.06700798055091
2022-02-09,78.42252261587475
2022-02-10,78.58590973337246
2022-02-11,80.57031322521978
2022-02-14,80.45256126000238
2022-02-15,79.12513491239703
2022-02-16,78.88389304522842
2022-02-17,79.83158250283059
2022-02-18,80.55884503556486
2022-02-21,80.62265755797321
2022-02-22,80.51933340587672
2022-02-23,79.4101710270081
2022-02-24,79.12398820035327
2022-02-25,79.42476307838196
2022-02-28,78.21621821448858
2022-03-01,76.38066021497558
2022-03-02,75.93026100774858
2022-03-03,75.90377481974245
2022-03-04,74.91567190197694
2022-03-07,74.33703437103574
2022-03-08,74.7398659161607
2022-03-09,75.91626425773275
2022-03-10,76.23533331249796
2022-03-11,75.35437322805845
2022-03-14,75.49750649098655
2022-03-15,75.99858587494843
2022-03-16,75.33125850764537
2022-03-17,73.76978427743198
2022-03-18,74.19611363889618
2022-03-21,74.15595120142021
2022-03-22,74.60970929266888
2022-03-23,74.17338008148127
2022-03-24,74.33584981186054
2022-03-25,73.39303095947996
2022-03-28,73.7083231431768
2022-03-29,74.24034098240918
2022-03-30,74.45346911584889
2022-03-31,73.66583804124267
2022-04-01,74.17385969181299
2022-04-04,73.3323974095772
2022-04-05,74.36880966554104
2022-04-06,74.62170576408482
2022-04-07,75.25880798018088
2022-04-08,73.49678534026624
2022-04-11,73.96493587107094
2022-04-12,73.83596846514641
2022-04-13,73.69504623701339
2022-04-14,73.76171816556736
2022-04-15,73.3336206890256
2022-04-18,73.29743465980007
2022-04-19,75.30326751824104
2022-04-20,75.2050097972051
2022-04-21,74.53720528315024
2022-04-22,74.83814417045595
2022-04-25,74.65835377002112
2022-04-26,73.66912547401536
2022-04-27,74.45706801073372
2022-04-28,73.66362849517728
2022-04-29,73.82967979181718
2022-05-02,73.07819877860796
2022-05-03,73.7196338745794
2022-05-04,73.42549461681728
2022-05-05,74.38377294213696
2022-05-06,72.49416022266863
2022-05-09,73.20002887882302
2022-05-10,73.74057388017324
2022-05-11,73.83522494428061
2022-05-12,74.35046422637058
2022-05-13,74.38397886472075
2022-05-16,73.9635933370261
2022-05-17,73.73652175940136
2022-05-18,73.08941082539266
2022-05-19,73.08697241340734
2022-05-20,74.02750880815552
2022-05-23,74.45291300587316
2022-05-24,75.2336677020125
2022-05-25,75.91153439531371
2022-05-26,75.6906346296825
2022-05-27,75.80256275656046
2022-05-30,74.69104866955648
2022-05-31,74.57333925207898
2022-06-01,74.41601257474113
2022-06-02,74.87176902012762
2022-06-03,75.54108877958105
2022-06-06,75.29068127493377
2022-06-07,74.41602369482946
2022-06-08,74.62611817830089
2022-06-09,74.35816846221657
2022-06-10,74.94981395631729
2022-06-13,73.73190819781614
2022-06-14,75.22713857662842
2022-06-15,76.29950835529833
2022-06-16,75.94814757241699
2022-06-17,75.2345989950784
2022-06-20,74.53633867558887
2022-06-21,74.590102976082
2022-06-22,74.3083644308083
2022-06-23,74.05520679000276
2022-06-24,74.16137355767849
2022-06-27,72.55103909528106
2022-06-28,72.08571758546148
2022-06-29,72.70460486892404
2022-06-30,72.17635572393388
2022-07-01,73.32949260979454
2022-07-04,73.73803121097579
2022-07-05,75.22755106718772
2022-07-06,75.04022216124943
2022-07-07,75.93692904872792
2022-07-08,75.96421364792877
2022-07-11,75.77715243778925
2022-07-12,74.436829290688
2022-07-13,75.96105703825913
2022-07-14,75.08935237146879
2022-07-15,75.38799589986736
2022-07-18,75.44234209163777
2022-07-19,75.6292567868858
2022-07-20,75.14314313220761
2022-07-21,74.02675901177415
2022-07-22,74.1363357768002
2022-07-25,73.58887243440509
2022-07-26,73.98443934517721
2022-07-27,74.14682764918133
2022-07-28,76.26548650261313
2022-07-29,76.58690507683181
2022-08-01,76.06683008566446
2022-08-02,77.25042931176027
2022-08-03,75.96056613666967
2022-08-04,77.31879723336759
2022-08-05,76.88393067141911
2022-08-08,79.03713916664246
2022-08-09,78.65946559363664
2022-08-10,78.30774010642074
2022-08-11,79.82246718720783
2022-08-12,80.81654206364769
2022-08-15,81.76323509247686
2022-08-16,81.79301371982979
2022-08-17,81.67838872201509
2022-08-18,83.29964117747353
2022-08-19,82.66392503024659
2022-08-22,81.00314303828017
2022-08-23,79.58994180332971
2022-08-24,79.26236297617604
2022-08-25,80.21850303538501
2022-08-26,80.92672049654479
2022-08-29,80.50959894912972
2022-08-30,80.04313101223707
2022-08-31,79.63896230273352
2022-09-01,78.83004683233128
2022-09-02,77.36107317979172
2022-09-05,77.76089978135107
2022-09-06,77.19641161066049
2022-09-07,76.77101044141496
2022-09-08,77.42439440712522
2022-09-09,77.01057041365844
2022-09-12,76.59278393287823
2022-09-13,76.07978715957735
2022-09-14,76.31078832605719
2022-09-15,77.455571389926
2022-09-16,77.6023676994389
2022-09-19,78.16568297392888
2022-09-20,78.248649069809
2022-09-21,79.25084025894694
2022-09-22,79.93678706998706
2022-09-23,81.57538689630144
2022-09-26,81.22998423363175
2022-09-27,82.36488545210756
2022-09-28,80.84862924617511
2022-09-29,82.54798022780516
2022-09-30,83.11280868583677
2022-10-03,84.02808541458707
2022-10-04,84.945171796113
2022-10-05,83.77848142396067
2022-10-06,85.23115200657286
2022-10-07,85.59231116710245
2022-10-10,85.21466297583405
2022-10-11,85.8539544115913
2022-10-12,85.79107733792317
2022-10-13,84.08715928706474
2022-10-14,83.4832565259803
2022-10-17,84.4885176593108
2022-10-18,84.60868159761075
2022-10-19,86.15601099894366
2022-10-20,85.5341957410439
2022-10-21,86.05578936925454
2022-10-24,84.7069308404527
2022-10-25,83.94448405391633
2022-10-26,84.32798848356543
2022-10-27,83.6561028469261
2022-10-28,84.76448149311408
2022-10-31,84.49058846349081
2022-11-01,85.66994170555607
2022-11-02,86.31878824367053
2022-11-03,87.1957446984096
2022-11-04,85.44295551293159
2022-11-07,86.19433656557605
2022-11-08,85.96632153384105
2022-11-09,87.78383599425726
2022-11-10,86.48346337636318
2022-11-11,85.34290925873955
2022-11-14,86.13740166316737
2022-11-15,86.0262451793821
2022-11-16,85.88654585287841
2022-11-17,85.55044139003299
2022-11-18,85.6601089712595
2022-11-21,85.49269702829439
2022-11-22,85.22479712250643
2022-11-23,86.80091755840687
2022-11-24,88.42062985409751
2022-11-25,88.49340942924572
2022-11-28,89.12136984314465
2022-11-29,89.74523586531184
2022-11-30,89.39476422772583
2022-12-01,90.73307264926106
2022-12-02,89.17417563519602
2022-12-05,90.37255488154184
2022-12-06,90.77251528320367
2022-12-07,91.87675310155237
2022-12-08,91.03002291962781
2022-12-09,92.21701421605329
2022-12-12,92.14045454094557
2022-12-13,92.91454775272486
2022-12-14,92.75074294654468
2022-12-15,91.50642284628022
2022-12-16,91.75483208156817
2022-12-19,93.10498879539752
2022-12-20,92.97501070621954
2022-12-21,93.05544483324474
2022-12-22,92.78426157834382
2022-12-23,93.47368460469394
2022-12-26,93.95375332184906
2022-12-27,93.89667628194108
2022-12-28,93.92371915198548
2022-12-29,92.93767173423404
2022-12-30,94.76691408348707
2023-01-02,93.80099443591386
2023-01-03,93.81800058741244
2023-01-04,94.38750479464267
2023-01-05,93.15618072887794
2023-01-06,94.40658738125776
2023-01-09,94.65361875669488
2023-01-10,93.78594208702103
2023-01-11,92.54806082169408
2023-01-12,91.59313478240323
2023-01-13,92.38867290227026
2023-01-16,91.51608436609412
2023-01-17,91.46423500493601
2023-01-18,91.77903474448237
2023-01-19,92.76807741092081
2023-01-20,93.4645604386532
2023-01-23,93.71646194705973
2023-01-24,95.04671052503984
2023-01-25,94.45363580458694
2023-01-26,94.84293147867523
2023-01-27,94.92577779784797
2023-01-30,94.3331285927402
2023-01-31,93.18565887486874
2023-02-01,92.9039167933869
2023-02-02,92.93878248581129
2023-02-03,92.60196274537783
2023-02-06,91.13871340716327
2023-02-07,90.6441432744105
2023-02-08,89.91151198681716
2023-02-09,89.5311424506717
2023-02-10,88.53660911767146
2023-02-13,88.43494524087363
2023-02-14,88.65763637871325
2023-02-15,88.03113648470591
2023-02-16,87.49358493310783
2023-02-17,87.70252315876547
2023-02-20,87.43645252983787
2023-02-21,87.62681056385541
2023-02-22,89.12578032573427
2023-02-23,90.09231663671002
2023-02-24,90.56937247260188
2023-02-27,90.82380047768908
2023-02-28,90.04886302909199
2023-03-01,90.99199069241939
2023-03-02,90.9642086766027
2023-03-03,89.23398225995038
2023-03-06,89.45724699452224
2023-03-07,90.20485794672467
2023-03-08,90.86579115070872
2023-03-09,91.51133150206847
2023-03-10,91.25106314185042
2023-03-13,91.17720665169134
2023-03-14,94.29163430499086
2023-03-15,94.58699444126965
2023-03-16,93.25357761960348
2023-03-17,94.96092932676457
2023-03-20,95.5035323282259
2023-03-21,96.27944491377235
2023-03-22,96.22733364290066
2023-03-23,96.85029815556965
2023-03-24,97.82991424380116
2023-03-27,100.4194766378625
2023-03-28,100.17001975908575
2023-03-29,102.86675570272436
2023-03-30,100.23231290698287
2023-03-31,100.3431524593437
2023-04-03,100.95049592604293
2023-04-04,101.66835031584165
2023-04-05,101.32129981529707
2023-04-06,101.05987953844975
2023-04-07,101.61534873970056
2023-04-10,101.62019412066947
2023-04-11,101.75176789033787
2023-04-12,100.2305578280767
2023-04-13,99.95929791217152
2023-04-14,101.66257573809224
2023-04-17,101.79006043055442
2023-04-18,100.36199849073229
2023-04-19,101.76454498444177
2023-04-20,102.62042846977396
2023-04-21,101.99650710839137
2023-04-24,103.88071649926171
2023-04-25,104.83958910504755
2023-04-26,101.59681128845371
2023-04-27,102.61237711571508
2023-04-28,102.77980652759814
2023-05-01,104.2744271225492
2023-05-02,102.89592655348088
2023-05-03,102.83248462080311
2023-05-04,103.0018772246704
2023-05-05,103.19558088385091
2023-05-08,103.245754671075
2023-05-09,102.31825952334427
2023-05-10,101.7542032322753
2023-05-11,102.14088560920395
2023-05-12,101.57578774568634
2023-05-15,102.19149236947152
2023-05-16,102.8206553381719
2023-05-17,105.5086530041165
2023-05-18,106.01241766078809
2023-05-19,105.03495841898831
2023-05-22,106.07243462669047
2023-05-23,104.96134063450242
2023-05-24,104.25067613895493
2023-05-25,102.23045075073425
2023-05-26,99.6046336198567
2023-05-29,100.01574119357066
2023-05-30,97.80560728913579
2023-05-31,98.58292797042758
2023-06-01,97.70977592183579
2023-06-02,98.21514253337297
2023-06-05,99.13076844589997
2023-06-06,99.80885813642848
2023-06-07,99.97569938946778
2023-06-08,100.13322961395723
2023-06-09,98.13082396766455
2023-06-12,98.72938969429663
2023-06-13,98.97410276510473
2023-06-14,99.11957790126736
2023-06-15,99.21068355042544
2023-06-16,99.32818444825305
2023-06-19,99.63679289481058
2023-06-20,99.2130743159426
2023-06-21,99.93643223421434
2023-06-22,99.96479248152738
2023-06-23,98.35636256098702
2023-06-26,96.27433854944407
2023-06-27,96.64101195321732
2023-06-28,95.78246257928
2023-06-29,94.2592487438271
2023-06-30,95.66333848875925
2023-07-03,96.44716045945368
2023-07-04,95.37968640839648
2023-07-05,95.26102944501552
2023-07-06,94.8030379256267
2023-07-07,94.28097530506534
2023-07-10,95.22325110252817
2023-07-11,97.48412570375469
2023-07-12,97.32996682546226
2023-07-13,96.34273899702983
2023-07-14,97.7783645765139
2023-07-17,97.80853844819251
2023-07-18,98.1627855658712
2023-07-19,97.86582359634173
2023-07-20,98.66449645129453
2023-07-21,98.54800029677018
2023-07-24,98.09999110147953
2023-07-25,98.36257448067278
2023-07-26,99.80128652723782
2023-07-27,101.38973186601027
2023-07-28,102.16297394506871
