Date,GIS
2022-06-01,104.9893841568571
2022-06-02,106.17396535458182
2022-06-03,106.63986894307598
2022-06-06,107.17903494745228
2022-06-07,106.60668512949239
2022-06-08,103.5487506284647
2022-06-09,106.10680545358784
2022-06-10,108.01927175683497
2022-06-13,107.64451909001312
2022-06-14,109.25003503986176
2022-06-15,109.38241223375034
2022-06-16,108.424128277073
2022-06-17,105.90274548480933
2022-06-20,106.18157574498608
2022-06-21,109.44087587069198
2022-06-22,115.40867805361583
2022-06-23,116.83407396410503
2022-06-24,114.26477153910189
2022-06-27,118.93474561644715
2022-06-28,118.51871080533631
2022-06-29,119.626447008003
2022-06-30,122.39897293756482
2022-07-01,120.81256292733288
2022-07-04,124.68154474399867
2022-07-05,117.97919158921098
2022-07-06,119.18838197506167
2022-07-07,122.26484504690718
2022-07-08,119.24198153312636
2022-07-11,117.59687108461075
2022-07-12,119.29803519724572
2022-07-13,122.18303434069574
2022-07-14,120.19857673464097
2022-07-15,114.40085770444571
2022-07-18,112.5222425158439
2022-07-19,111.3152964399561
2022-07-20,115.80666331417562
2022-07-21,120.21757119888409
2022-07-22,125.01122065910188
2022-07-25,124.47068028697262
2022-07-26,125.23014414586359
2022-07-27,122.4054897111161
2022-07-28,124.6266589786918
2022-07-29,125.68533730531725
2022-08-01,125.81669643151518
2022-08-02,121.85944695726583
2022-08-03,122.87497352706424
2022-08-04,125.4233187028501
2022-08-05,126.01677650478928
2022-08-08,125.44144219874804
2022-08-09,127.72921153924315
2022-08-10,121.65989629552158
2022-08-11,118.73250392638377
2022-08-12,115.87320763547983
2022-08-15,111.92515714552285
2022-08-16,109.76715836308833
2022-08-17,111.86367388832113
2022-08-18,109.60576404227587
2022-08-19,107.95584740988214
2022-08-22,108.0411837128074
2022-08-23,108.07609065476679
2022-08-24,113.32692014028888
2022-08-25,116.37046454238698
2022-08-26,120.34242588900385
2022-08-29,118.56548036695325
2022-08-30,115.74926952109037
2022-08-31,113.08362069516076
2022-09-01,116.42974962099619
2022-09-02,118.97864445547765
2022-09-05,121.09512901194545
2022-09-06,118.56581837520295
2022-09-07,121.51366971993241
2022-09-08,120.98684817202752
2022-09-09,126.38355350713037
2022-09-12,121.34116461542834
2022-09-13,121.9134018940473
2022-09-14,126.02754480693872
2022-09-15,126.07041963719111
2022-09-16,129.97652808648644
2022-09-19,132.0200966602874
2022-09-20,128.78479640640793
2022-09-21,128.15686431752928
2022-09-22,128.672153467629
2022-09-23,124.76467061083915
2022-09-26,125.52362613230083
2022-09-27,129.17634806409362
2022-09-28,125.87745981167029
2022-09-29,127.72180827023656
2022-09-30,128.11449172179806
2022-10-03,127.59508024939791
2022-10-04,128.99689597362817
2022-10-05,133.11429788378362
2022-10-06,134.6437067386476
2022-10-07,137.55912478645982
2022-10-10,141.49188172515883
2022-10-11,143.0490953537893
2022-10-12,143.10331183320434
2022-10-13,145.2031543003309
2022-10-14,143.15630628369072
2022-10-17,144.60385689533067
2022-10-18,146.03520551220726
2022-10-19,148.14434013289957
2022-10-20,148.26725666188275
2022-10-21,146.5452852054807
2022-10-24,146.99101346849488
2022-10-25,143.504691335795
2022-10-26,145.99513269862317
2022-10-27,146.79506806539706
2022-10-28,148.28860785773918
2022-10-31,149.74598364107254
2022-11-01,149.2689871500902
2022-11-02,152.50376754750363
2022-11-03,147.41639461860925
2022-11-04,149.5383955524458
2022-11-07,149.60149837170772
2022-11-08,150.38467592853448
2022-11-09,151.67723268296066
2022-11-10,152.54189467436817
2022-11-11,146.26619322948585
2022-11-14,143.8515835513446
2022-11-15,141.92466857541024
2022-11-16,143.20437397428793
2022-11-17,152.2867851733141
2022-11-18,153.968351573014
2022-11-21,155.7037914317134
2022-11-22,153.51408365577907
2022-11-23,151.98302052304905
2022-11-24,145.9127829750331
2022-11-25,145.75030866212535
2022-11-28,152.5550552403455
2022-11-29,153.7082033209845
2022-11-30,152.97200489042717
2022-12-01,151.232020613966
2022-12-02,147.13930050472518
2022-12-05,149.17134159077622
2022-12-06,155.978407972287
2022-12-07,154.41239595941
2022-12-08,150.06906968838382
2022-12-09,149.85176929733274
2022-12-12,148.89195836202543
2022-12-13,149.28078772996636
2022-12-14,148.1943027304318
2022-12-15,153.03012214729583
2022-12-16,153.18592646019263
2022-12-19,154.65267694338309
2022-12-20,153.21041684022123
2022-12-21,158.35576182197235
2022-12-22,158.29222904554572
2022-12-23,153.05322333143732
2022-12-26,152.0739245525188
2022-12-27,147.6976387703865
2022-12-28,144.76864513588262
2022-12-29,141.60013169760686
2022-12-30,144.6506517717965
2023-01-02,142.97306459946626
2023-01-03,139.5485041501397
2023-01-04,142.01795592410653
2023-01-05,137.9010567802519
2023-01-06,141.20783081468494
2023-01-09,139.1027780057223
2023-01-10,143.04483242853837
2023-01-11,143.4517735173949
2023-01-12,142.11134537867662
2023-01-13,145.90012912880596
2023-01-16,145.04332353159649
2023-01-17,140.67366813629548
2023-01-18,145.81982877447848
2023-01-19,149.5375241387667
2023-01-20,146.1440929765382
2023-01-23,151.64513685625226
2023-01-24,158.82343514013158
2023-01-25,159.93587823409538
2023-01-26,159.10161957698872
2023-01-27,154.5570212185137
2023-01-30,152.26535685563087
2023-01-31,145.66098999912293
2023-02-01,147.05280446063358
2023-02-02,144.19378823251614
2023-02-03,142.3725178523496
2023-02-06,146.27619221951772
2023-02-07,145.44279419029067
2023-02-08,144.15389987830088
2023-02-09,148.18466075495166
2023-02-10,149.6233376833756
2023-02-13,152.113028093007
2023-02-14,155.75826722152777
2023-02-15,153.40402629576573
2023-02-16,149.12334648317
2023-02-17,146.54425216397019
2023-02-20,146.4699490192915
2023-02-21,146.72723754343588
2023-02-22,145.3318106431858
2023-02-23,146.70049599600162
2023-02-24,152.86653261501763
2023-02-27,153.1636786249352
2023-02-28,156.90087176540436
2023-03-01,158.63223903898384
2023-03-02,156.92057489202824
2023-03-03,157.44261195449008
2023-03-06,149.1702444325952
2023-03-07,146.6389776503245
2023-03-08,147.9458588941932
2023-03-09,148.21560809143114
2023-03-10,143.7902748708463
2023-03-13,144.62367380016227
2023-03-14,148.29860414100852
2023-03-15,151.80479566723625
2023-03-16,156.27399771737055
2023-03-17,160.96625326169655
2023-03-20,164.71961150027548
2023-03-21,160.44230010360732
2023-03-22,164.73480470234705
2023-03-23,160.02124932702034
2023-03-24,159.6881315118622
2023-03-27,154.76505367252852
2023-03-28,159.41681892024764
2023-03-29,161.89867861079492
2023-03-30,171.0618527056297
2023-03-31,164.8048399743785
2023-04-03,169.47776854638212
2023-04-04,165.7724856980205
2023-04-05,162.13011780602068
2023-04-06,163.44247541844436
2023-04-07,162.63205186807966
2023-04-10,166.0309897586957
2023-04-11,158.4833074453391
2023-04-12,154.30033260263502
2023-04-13,154.77336949321608
2023-04-14,158.9087079693161
2023-04-17,156.1545795522832
2023-04-18,156.95093277317292
2023-04-19,157.1518341437087
2023-04-20,156.65904486021483
2023-04-21,153.9567044603284
2023-04-24,157.96397811133184
2023-04-25,161.4919077892324
2023-04-26,160.00090424863447
2023-04-27,160.055536556398
2023-04-28,153.95211848686134
2023-05-01,153.8418579741247
2023-05-02,149.66217000528044
2023-05-03,153.02974067671445
2023-05-04,160.31309954789575
2023-05-05,152.33285368396918
2023-05-08,148.79560482110716
2023-05-09,138.6837747038226
2023-05-10,132.35591339264514
2023-05-11,130.61470666447164
2023-05-12,130.29622217044985
2023-05-15,130.0404550625976
2023-05-16,128.63841092114143
2023-05-17,125.80850565777918
2023-05-18,126.27033364195891
2023-05-19,130.3645278837163
2023-05-22,133.04901019840597
2023-05-23,128.83027619117834
2023-05-24,129.4717933297506
2023-05-25,126.9565857785189
2023-05-26,124.76267002870763
2023-05-29,129.31935230787144
2023-05-30,130.3467680221041
2023-05-31,132.5655205899902
2023-06-01,131.0640898999342
2023-06-02,132.3726533102856
2023-06-05,133.54747000106056
2023-06-06,136.0707877552881
2023-06-07,134.81447767673757
2023-06-08,136.08572570060872
2023-06-09,135.05553228743943
2023-06-12,132.81033650363452
2023-06-13,129.122061026787
2023-06-14,127.64862754335051
2023-06-15,121.54215169457603
2023-06-16,121.87608384690317
2023-06-19,119.10452888638714
2023-06-20,118.8805866042074
2023-06-21,114.56003430324195
2023-06-22,113.25511704721988
2023-06-23,113.35934068416556
2023-06-26,112.45078935816301
2023-06-27,113.96172496770085
2023-06-28,113.74459317712099
2023-06-29,115.33698211342981
2023-06-30,118.98666589424559
2023-07-03,115.89495486080662
2023-07-04,113.64489016716814
2023-07-05,110.82357678151217
2023-07-06,112.72642238922168
2023-07-07,110.91122457438037
2023-07-10,106.20306621675208
2023-07-11,104.18445285736215
2023-07-12,105.56836402436569
2023-07-13,106.41523475853288
2023-07-14,103.81909518189202
2023-07-17,103.2991976685042
2023-07-18,106.47825887220262
2023-07-19,107.2154014593612
2023-07-20,104.67654794118846
2023-07-21,105.63040743621694
2023-07-24,105.60197300514281
2023-07-25,108.54770137700318
2023-07-26,109.75307325621263
2023-07-27,108.59966307786597
2023-07-28,106.52020281972248
