Date,PXD
2020-09-22,58.17187807200103
2020-09-23,58.51270854071733
2020-09-24,58.825407863011826
2020-09-25,59.725089668197285
2020-09-28,60.00573796725902
2020-09-29,60.024291378775814
2020-09-30,59.856152632218624
2020-10-01,60.160899200988986
2020-10-02,60.45146829340923
2020-10-05,60.00013608468118
2020-10-06,60.41023553939487
2020-10-07,60.26364641041841
2020-10-08,60.486268071815715
2020-10-09,59.90591489536087
2020-10-12,60.08649230932713
2020-10-13,59.788859574140055
2020-10-14,59.28998010718165
2020-10-15,58.994401182968865
2020-10-16,58.84452467909125
2020-10-19,58.599419602840314
2020-10-20,58.17802482767648
2020-10-21,59.93344791773732
2020-10-22,60.82887535122369
2020-10-23,60.725524621345535
2020-10-26,60.29607697650752
2020-10-27,60.88978370143766
2020-10-28,60.791715387069104
2020-10-29,61.141598501816546
2020-10-30,61.639303386404414
2020-11-02,60.710366274484635
2020-11-03,61.04049715046728
2020-11-04,60.23680170469609
2020-11-05,59.635514432060575
2020-11-06,60.43506024321286
2020-11-09,59.04981498433631
2020-11-10,58.889874244846
2020-11-11,58.756432048811824
2020-11-12,59.0390023145653
2020-11-13,60.23790552574099
2020-11-16,59.5607660859951
2020-11-17,59.401005139980875
2020-11-18,59.85226774416596
2020-11-19,58.960284094687786
2020-11-20,58.890424330069095
2020-11-23,59.186077445172806
2020-11-24,59.064947678873956
2020-11-25,60.35591686158757
2020-11-26,60.04446741856964
2020-11-27,60.75527262799943
2020-11-30,61.80175376865765
2020-12-01,62.127400901126265
2020-12-02,62.00261151234756
2020-12-03,60.80704692562788
2020-12-04,62.17798125933497
2020-12-07,62.87477649594924
2020-12-08,62.59284058888913
2020-12-09,63.09181820964403
2020-12-10,62.46547561159461
2020-12-11,62.25833825325006
2020-12-14,63.5358280281032
2020-12-15,63.18399930129483
2020-12-16,64.0665459612305
2020-12-17,63.53565841563981
2020-12-18,63.87036678128668
2020-12-21,65.17585679835013
2020-12-22,65.00911320239743
2020-12-23,65.28580216400303
2020-12-24,64.42397530373744
2020-12-25,63.58733909190895
2020-12-28,62.65799530951633
2020-12-29,62.627035122244166
2020-12-30,62.284997521008535
2020-12-31,62.69754984734104
2021-01-01,63.24729758083264
2021-01-04,61.105863581922165
2021-01-05,61.24655806478737
2021-01-06,62.0739515418002
2021-01-07,63.053815300719336
2021-01-08,61.61938946160844
2021-01-11,60.845661040566476
2021-01-12,60.773195341047554
2021-01-13,60.414014552078726
2021-01-14,60.50706835884835
2021-01-15,59.4995566294469
2021-01-18,59.04709559558879
2021-01-19,59.25953404452266
2021-01-20,60.74227255368917
2021-01-21,59.77826102140427
2021-01-22,59.49216473680394
2021-01-25,59.63964197282776
2021-01-26,59.55183454465257
2021-01-27,57.1381905380701
2021-01-28,56.43345988875358
2021-01-29,57.564407785705704
2021-02-01,56.24374748220416
2021-02-02,57.15517075639499
2021-02-03,57.81828266670249
2021-02-04,57.391727486771146
2021-02-05,57.32696784891212
2021-02-08,58.722169756306634
2021-02-09,58.99643586960106
2021-02-10,58.34547344012517
2021-02-11,57.56442133195556
2021-02-12,57.95940261692278
2021-02-15,58.14904968980342
2021-02-16,57.66216642615842
2021-02-17,58.13956009392216
2021-02-18,59.26096457084187
2021-02-19,59.31840933502177
2021-02-22,60.469248482313
2021-02-23,61.917885051315714
2021-02-24,61.56593009843553
2021-02-25,62.79745828279915
2021-02-26,62.18718481732141
2021-03-01,62.22388430809154
2021-03-02,62.90104014811183
2021-03-03,64.36148641095932
2021-03-04,65.01270591926792
2021-03-05,65.99890863801538
2021-03-08,65.60391184894651
2021-03-09,66.71513839490969
2021-03-10,67.04339472964011
2021-03-11,65.48141776402149
2021-03-12,65.71864790254986
2021-03-15,64.15692630619775
2021-03-16,64.28391846055597
2021-03-17,64.55863262651405
2021-03-18,65.519362026348
2021-03-19,63.97892270737547
2021-03-22,64.2395273044292
2021-03-23,64.43267487983518
2021-03-24,64.22556693943893
2021-03-25,64.37513084001797
2021-03-26,64.61745359836048
2021-03-29,66.32177545015641
2021-03-30,65.83849086434846
2021-03-31,65.37999232707837
2021-04-01,64.71064653628028
2021-04-02,63.85005483689978
2021-04-05,62.88261360113116
2021-04-06,62.51185567158586
2021-04-07,63.02468705593087
2021-04-08,63.40329479205514
2021-04-09,62.99371044794557
2021-04-12,63.71801103478599
2021-04-13,63.51923691966466
2021-04-14,62.82013195263827
2021-04-15,62.70925793107857
2021-04-16,64.42583270837326
2021-04-19,65.79140347972262
2021-04-20,67.19443894221402
2021-04-21,67.95154717773296
2021-04-22,68.2593186635273
2021-04-23,68.53362280526744
2021-04-26,69.15755237891409
2021-04-27,69.97979906713289
2021-04-28,69.78371652388861
2021-04-29,71.40739055559179
2021-04-30,71.44763928286066
2021-05-03,70.10996247941671
2021-05-04,70.08769632728163
2021-05-05,69.266246399357
2021-05-06,69.49684140156269
2021-05-07,69.31750912296582
2021-05-10,69.9205300880838
2021-05-11,71.41467986045271
2021-05-12,73.3040630505854
2021-05-13,72.81773131471955
2021-05-14,72.56913697906326
2021-05-17,73.34451813375306
2021-05-18,73.79769679406887
2021-05-19,73.19196533874575
2021-05-20,74.06293286652857
2021-05-21,75.40916754250804
2021-05-24,75.90686150857495
2021-05-25,75.32419265373113
2021-05-26,76.23834742842891
2021-05-27,76.260744092185
2021-05-28,77.09115089088368
2021-05-31,77.16105644305847
2021-06-01,78.42551756701742
2021-06-02,77.90183550758323
2021-06-03,79.08772478960398
2021-06-04,78.96682518208782
2021-06-07,80.7211737191053
2021-06-08,80.15396608116086
2021-06-09,80.81585296352642
2021-06-10,81.03648621766831
2021-06-11,81.43965240932833
2021-06-14,81.37608043664054
2021-06-15,80.45806331212405
2021-06-16,80.71167384507982
2021-06-17,80.31380199964852
2021-06-18,79.51859303907564
2021-06-21,79.11163367585864
2021-06-22,79.15044996925933
2021-06-23,77.51697528016311
2021-06-24,75.9679242495343
2021-06-25,77.17136936471512
2021-06-28,78.02282035588388
2021-06-29,77.08794669520023
2021-06-30,77.23941739627497
2021-07-01,78.65444016476599
2021-07-02,76.6916147607691
2021-07-05,78.31224306416458
2021-07-06,78.06553936507339
2021-07-07,76.31672005152116
2021-07-08,74.34862788377744
2021-07-09,73.96405751077177
2021-07-12,73.65903089675335
2021-07-13,74.80151236594615
2021-07-14,75.84400622837576
2021-07-15,76.56653573953223
2021-07-16,76.380646705176
2021-07-19,76.56830439282163
2021-07-20,74.61697417248298
2021-07-21,73.51240790319716
2021-07-22,73.59203793775151
2021-07-23,73.50153894773923
2021-07-26,73.97275295253272
2021-07-27,73.62272601394416
2021-07-28,75.29283241702016
2021-07-29,77.03904941771158
2021-07-30,74.03675047697952
2021-08-02,72.41393474200414
2021-08-03,72.61308834957174
2021-08-04,72.56181283421762
2021-08-05,73.13615052336553
2021-08-06,72.86850128432106
2021-08-09,74.19460473806015
2021-08-10,72.55414186688665
2021-08-11,73.16169395118278
2021-08-12,73.43117137067381
2021-08-13,73.29999035102576
2021-08-16,73.55509246916145
2021-08-17,72.63189033967686
2021-08-18,72.60584139345539
2021-08-19,72.80259499236551
2021-08-20,71.91805846515055
2021-08-23,71.23400016000335
2021-08-24,70.61627189157142
2021-08-25,70.31801636143858
2021-08-26,68.77181778230835
2021-08-27,68.61474359373786
2021-08-30,68.62370050247873
2021-08-31,68.06240690640749
2021-09-01,68.68629500138606
2021-09-02,70.31574358956269
2021-09-03,70.17393799974565
2021-09-06,70.09524675033515
2021-09-07,70.16184171904126
2021-09-08,69.00956476250971
2021-09-09,68.02808499954848
2021-09-10,68.01910744858836
2021-09-13,68.15788747173069
2021-09-14,68.06316022114821
2021-09-15,69.99613078936365
2021-09-16,69.75732791884111
2021-09-17,70.53825527825467
2021-09-20,70.00561121457172
2021-09-21,70.85500494605633
2021-09-22,71.2041558267391
2021-09-23,70.91541660395892
2021-09-24,72.26065362465009
2021-09-27,73.69234642901642
2021-09-28,73.94056681217803
2021-09-29,74.96288908799389
2021-09-30,73.87063530984129
2021-10-01,73.10156879432851
2021-10-04,72.44748972383518
2021-10-05,73.98776556701876
2021-10-06,73.28253676666458
2021-10-07,73.46173567739552
2021-10-08,72.80634296260651
2021-10-11,72.45972529129807
2021-10-12,72.68073889638595
2021-10-13,73.52582861116075
2021-10-14,73.02407428983398
2021-10-15,73.45566224028745
2021-10-18,73.10548413847339
2021-10-19,71.57674992564026
2021-10-20,71.37985530333606
2021-10-21,71.13394809544185
2021-10-22,70.11867120302468
2021-10-25,70.49208250358855
2021-10-26,70.53956805754757
2021-10-27,72.65184136832889
2021-10-28,71.82975863039161
2021-10-29,72.17604285162037
2021-11-01,73.08887893406698
2021-11-02,71.640399874947
2021-11-03,73.06578776961923
2021-11-04,73.04881402356636
2021-11-05,71.5875856242502
2021-11-08,70.97812841931471
2021-11-09,72.01071314821462
2021-11-10,72.04125566233978
2021-11-11,71.45184231543941
2021-11-12,71.15185997281712
2021-11-15,72.39581524404977
2021-11-16,72.77717705470768
2021-11-17,72.95645649052757
2021-11-18,72.19196687768316
2021-11-19,73.28497782719116
2021-11-22,72.07366367544579
2021-11-23,71.73476048678114
2021-11-24,72.0350318322963
2021-11-25,70.80381914206215
2021-11-26,71.50343521493562
2021-11-29,71.59648978831352
2021-11-30,72.70905661338978
2021-12-01,73.34028326245448
2021-12-02,74.10961783109161
2021-12-03,73.29921688709894
2021-12-06,73.36258515603232
2021-12-07,74.24815367362628
2021-12-08,73.31356674068232
2021-12-09,72.59500191310627
2021-12-10,72.1870333547073
2021-12-13,72.58758938351507
2021-12-14,72.05203617199072
2021-12-15,71.97651169690315
2021-12-16,71.27407891250262
2021-12-17,71.61715442019903
2021-12-20,73.41583474813638
2021-12-21,74.357134132834
2021-12-22,74.51398350341023
2021-12-23,75.60902410028228
2021-12-24,76.12727432052023
2021-12-27,74.8505110220558
2021-12-28,75.41301113198972
2021-12-29,76.30535900840539
2021-12-30,77.94257774989303
2021-12-31,78.89277999458444
2022-01-03,77.8180571442511
2022-01-04,77.7248302056255
2022-01-05,78.08781387943438
2022-01-06,79.38741558755356
2022-01-07,78.24680152257085
2022-01-10,78.25163389617299
2022-01-11,77.77770187219743
2022-01-12,76.66514866438109
2022-01-13,77.36149548561275
2022-01-14,77.0543265802371
2022-01-17,78.8720294345116
2022-01-18,79.19702364841093
2022-01-19,79.22464175988979
2022-01-20,77.67180367722536
2022-01-21,78.71667965384816
2022-01-24,78.18920944754775
2022-01-25,77.16914845395803
2022-01-26,77.29042088468806
2022-01-27,77.82526167290989
2022-01-28,77.32746835735664
2022-01-31,79.00855622398115
2022-02-01,79.09150829151568
2022-02-02,79.9664529696019
2022-02-03,79.87141966267949
2022-02-04,80.97911683430331
2022-02-07,80.5115024141509
2022-02-08,79.96946589938892
2022-02-09,78.06570451144387
2022-02-10,79.13770515573904
2022-02-11,79.85210976502381
2022-02-14,78.94710797350676
2022-02-15,80.39845116686644
2022-02-16,80.99322989038555
2022-02-17,81.80543154418068
2022-02-18,82.82745069286803
2022-02-21,81.79077763089812
2022-02-22,81.95962615064775
2022-02-23,83.14254436742794
2022-02-24,81.17301012735128
2022-02-25,80.61411679094118
2022-02-28,79.98549483133561
2022-03-01,78.16956780695966
2022-03-02,77.61840188799148
2022-03-03,77.2021882248864
2022-03-04,76.62837671907909
2022-03-07,77.05651845326169
2022-03-08,77.0845948975318
2022-03-09,76.84220372514858
2022-03-10,77.56940867379414
2022-03-11,75.34738925689629
2022-03-14,74.02834403485271
2022-03-15,74.66078871349266
2022-03-16,74.38404187994271
2022-03-17,73.36786098240434
2022-03-18,73.44496836974886
2022-03-21,74.56101122530936
2022-03-22,74.22474834262559
2022-03-23,74.84092740218775
2022-03-24,74.89991114601978
2022-03-25,75.39659675213463
2022-03-28,77.05356279448205
2022-03-29,75.82544177253439
2022-03-30,75.26985965864593
2022-03-31,73.53834274268068
2022-04-01,73.2399292699563
2022-04-04,73.74979330542173
2022-04-05,73.31606891456158
2022-04-06,75.0117918900917
2022-04-07,75.58692810737065
2022-04-08,75.57739116083712
2022-04-11,75.41754031075513
2022-04-12,75.75296182450221
2022-04-13,74.36514503241494
2022-04-14,72.99632439544033
2022-04-15,73.5528031298112
2022-04-18,74.01501299258587
2022-04-19,74.16104177038812
2022-04-20,74.19434654224902
2022-04-21,73.82816232770763
2022-04-22,71.41488608838172
2022-04-25,70.95588164581837
2022-04-26,69.59503890390086
2022-04-27,71.00984243279264
2022-04-28,70.53200476041549
2022-04-29,69.58410912118151
2022-05-02,71.00309176348871
2022-05-03,71.88810297793015
2022-05-04,71.12725661768846
2022-05-05,71.14336677524096
2022-05-06,71.52618641257273
2022-05-09,72.1578557192486
2022-05-10,72.37651871014006
2022-05-11,73.6599283803961
2022-05-12,72.04417160125763
2022-05-13,72.17770480165751
2022-05-16,72.08444882946556
2022-05-17,71.72843748241144
2022-05-18,72.39769844958779
2022-05-19,71.64440161594646
2022-05-20,71.87723259342003
2022-05-23,71.53971463690318
2022-05-24,71.81036561108124
2022-05-25,72.77882483246715
2022-05-26,72.58851571477479
2022-05-27,74.30804407647074
2022-05-30,74.13193070271315
2022-05-31,74.18037207633047
2022-06-01,73.1074250680228
2022-06-02,72.71236462394488
2022-06-03,72.86551863932407
2022-06-06,74.63310893025462
2022-06-07,73.05811012732399
2022-06-08,72.07651682236266
2022-06-09,71.0111618411493
2022-06-10,71.70316374720576
2022-06-13,72.84576643761636
2022-06-14,72.72925303235793
2022-06-15,73.14633960939496
2022-06-16,72.85603230327962
2022-06-17,74.63012362399868
2022-06-20,74.88365160233053
2022-06-21,74.30328933727706
2022-06-22,73.68338514391692
2022-06-23,72.76039835111492
2022-06-24,72.91175238973581
2022-06-27,72.28988655667057
2022-06-28,71.74766054508996
2022-06-29,71.06945074699368
2022-06-30,71.2768900484294
2022-07-01,71.36353390900514
2022-07-04,71.21196600810688
2022-07-05,71.08876915398746
2022-07-06,71.94048095004929
2022-07-07,70.821744794899
2022-07-08,72.2468130515717
2022-07-11,72.66626175013324
2022-07-12,73.04744949226404
2022-07-13,74.30447551668455
2022-07-14,73.17904592982876
2022-07-15,72.34731128205206
2022-07-18,73.80875109836241
2022-07-19,74.90944035149775
2022-07-20,76.11823577545188
2022-07-21,76.70317142924418
2022-07-22,79.1760242112348
2022-07-25,78.65594424400857
2022-07-26,78.56804109821645
2022-07-27,78.4867218836244
2022-07-28,78.99276139317371
2022-07-29,79.10185292447983
2022-08-01,79.54801908958723
2022-08-02,78.44837709137276
2022-08-03,78.89492694972685
2022-08-04,79.08628757945458
2022-08-05,78.85316872569382
2022-08-08,77.16192550130269
2022-08-09,78.3615838147109
2022-08-10,76.5597687831147
2022-08-11,75.75154756228284
2022-08-12,76.98515381808062
2022-08-15,76.25758928427652
2022-08-16,77.40348309091331
2022-08-17,80.81726312642573
2022-08-18,79.69822205072303
2022-08-19,79.36560693869917
2022-08-22,80.35940979196127
2022-08-23,79.98774867205809
2022-08-24,80.91732014595812
2022-08-25,79.22758358719751
2022-08-26,79.12393030814599
2022-08-29,77.42390198872201
2022-08-30,77.30428685225986
2022-08-31,77.14228337424805
2022-09-01,76.61211341702352
2022-09-02,75.79159179741778
2022-09-05,76.44213863561087
2022-09-06,75.24914194933713
2022-09-07,74.36000621764221
2022-09-08,73.96576545256313
2022-09-09,72.66447506008987
2022-09-12,71.77376194927743
2022-09-13,71.09624208222728
2022-09-14,71.95597694577565
2022-09-15,72.98427580595077
2022-09-16,73.27712451061981
2022-09-19,72.52843317261517
2022-09-20,72.37468667970458
2022-09-21,72.69064782884261
2022-09-22,73.85169745722986
2022-09-23,72.87731356139048
2022-09-26,71.7308899189364
2022-09-27,70.98236533907236
2022-09-28,70.86631975096603
2022-09-29,70.8185800570791
2022-09-30,70.91931380079238
2022-10-03,72.58183095206523
2022-10-04,73.68462050500912
2022-10-05,73.17339653401179
2022-10-06,73.14011412457204
2022-10-07,72.92479686045229
2022-10-10,73.41443974107969
2022-10-11,74.41354930683391
2022-10-12,74.81167230401464
2022-10-13,74.80461386396857
2022-10-14,74.15437178276092
2022-10-17,74.18991932586896
2022-10-18,74.24369738660754
2022-10-19,72.34884165797982
2022-10-20,73.0136194098699
2022-10-21,72.29849550979785
2022-10-24,71.9338007857921
2022-10-25,72.3852264010589
2022-10-26,74.29341892045345
2022-10-27,77.03022125535819
2022-10-28,76.71975236534564
2022-10-31,77.84243078817077
2022-11-01,80.8929099045125
2022-11-02,80.08790562192736
2022-11-03,78.44775683866251
2022-11-04,80.3898019713406
2022-11-07,80.30761138973992
2022-11-08,82.10328703909633
2022-11-09,83.69792875239584
2022-11-10,83.78161960544094
2022-11-11,82.42835629393029
2022-11-14,81.8827459183885
2022-11-15,83.0859031219771
2022-11-16,83.07091468638632
2022-11-17,81.80344915366943
2022-11-18,81.02505688224585
2022-11-21,82.2710874822584
2022-11-22,82.40781574478885
2022-11-23,83.30585927639068
2022-11-24,82.5844346064596
2022-11-25,84.34027028854356
2022-11-28,83.55893620053143
2022-11-29,84.58051973126366
2022-11-30,83.19256558112066
2022-12-01,83.74633816311433
2022-12-02,82.30202562971954
2022-12-05,80.91614929189149
2022-12-06,81.58482171971072
2022-12-07,81.6393465877873
2022-12-08,82.74753811420037
2022-12-09,82.5531702763536
2022-12-12,83.5790748591081
2022-12-13,83.98029958906977
2022-12-14,83.95652445723658
2022-12-15,86.11194745860575
2022-12-16,86.47792449245652
2022-12-19,87.94766420675384
2022-12-20,87.79445274159778
2022-12-21,86.38044601686917
2022-12-22,85.77774797414031
2022-12-23,86.40061795209532
2022-12-26,85.94666531557414
2022-12-27,86.52936812566233
2022-12-28,86.69620495666666
2022-12-29,87.37213009041139
2022-12-30,85.12881240757196
2023-01-02,84.92768340490646
2023-01-03,83.54465023048897
2023-01-04,84.56722611515507
2023-01-05,84.47229000972953
2023-01-06,83.29581274011956
2023-01-09,82.81979169289724
2023-01-10,82.39655764596466
2023-01-11,83.12016037523655
2023-01-12,83.5653110398445
2023-01-13,84.10260875296792
2023-01-16,82.22259745108249
2023-01-17,81.45446861086918
2023-01-18,80.96143506313581
2023-01-19,81.39582895501047
2023-01-20,81.13318854455922
2023-01-23,81.56234236006212
2023-01-24,81.74858956760296
2023-01-25,81.98776675068379
2023-01-26,81.84314654505303
2023-01-27,81.42517305952819
2023-01-30,81.82741812288606
2023-01-31,82.45519984319681
2023-02-01,81.67200189063662
2023-02-02,81.82693585100387
2023-02-03,81.60912032703013
2023-02-06,80.0302545464306
2023-02-07,80.8712901348185
2023-02-08,79.9568005592583
2023-02-09,78.48494212670987
2023-02-10,78.11797704839074
2023-02-13,75.36534283553632
2023-02-14,76.14006103889223
2023-02-15,76.7103966819079
2023-02-16,75.92915757599313
2023-02-17,75.60290977137674
2023-02-20,76.63158992641226
2023-02-21,76.89422888518449
2023-02-22,77.88714737290805
2023-02-23,77.56594449697583
2023-02-24,76.81487338083771
2023-02-27,76.1480339309063
2023-02-28,76.17546946272336
2023-03-01,75.57705690950208
2023-03-02,75.97108946183147
2023-03-03,76.40319612344399
2023-03-06,77.5553254338434
2023-03-07,77.11233731191595
2023-03-08,76.57994163339688
2023-03-09,77.45789196079755
2023-03-10,77.89439324289
2023-03-13,76.40410107986033
2023-03-14,76.03209560920686
2023-03-15,76.0027313189251
2023-03-16,75.4994198442272
2023-03-17,76.29461395416477
2023-03-20,74.37429221325667
2023-03-21,74.49672279735064
2023-03-22,72.76297509940451
2023-03-23,72.41861041304396
2023-03-24,72.27045406952735
2023-03-27,73.00468859874834
2023-03-28,73.58926448804655
2023-03-29,74.15125484240677
2023-03-30,74.7582969636354
2023-03-31,76.52883764489826
2023-04-03,77.48565115250764
2023-04-04,76.99211326315677
2023-04-05,75.73830585967228
2023-04-06,75.49963299626825
2023-04-07,77.69257720220112
2023-04-10,76.80744896547102
2023-04-11,76.11399724123274
2023-04-12,76.32033444562843
2023-04-13,77.6988355907657
2023-04-14,77.18688340670819
2023-04-17,77.2245761353735
2023-04-18,75.37044567562835
2023-04-19,75.4879595243223
2023-04-20,76.898237176675
2023-04-21,76.57091850907494
2023-04-24,76.87599616063758
2023-04-25,75.27852762665692
2023-04-26,76.29475454717813
2023-04-27,76.75848107341487
2023-04-28,76.31020438171963
2023-05-01,75.08590010106562
2023-05-02,74.92919728408727
2023-05-03,75.83447811449366
2023-05-04,74.65286462766657
2023-05-05,75.59710058875115
2023-05-08,76.83577431779082
2023-05-09,76.57436416044001
2023-05-10,76.34470612939944
2023-05-11,74.55902647590248
2023-05-12,72.97905182549658
2023-05-15,71.87557005163008
2023-05-16,72.45601398864139
2023-05-17,71.44148825453063
2023-05-18,70.12935100654563
2023-05-19,69.94448907482102
2023-05-22,70.34045159506393
2023-05-23,69.97750615669143
2023-05-24,70.26039454264601
2023-05-25,71.6948877770403
2023-05-26,72.98123437634648
2023-05-29,71.50194868133013
2023-05-30,71.40606944575448
2023-05-31,72.32314803311125
2023-06-01,73.6497250733132
2023-06-02,74.55326306116852
2023-06-05,73.34019688061812
2023-06-06,72.05548862076441
2023-06-07,72.29421039311623
2023-06-08,72.0205920360161
2023-06-09,72.53270629557622
2023-06-12,73.07499204184175
2023-06-13,74.65984897931794
2023-06-14,73.72982892109434
2023-06-15,72.41917417159875
2023-06-16,73.15334542099974
2023-06-19,73.40822584568444
2023-06-20,74.4705201745162
2023-06-21,75.59437961313479
2023-06-22,75.14336905544862
2023-06-23,76.3342275817434
2023-06-26,76.62840819651268
2023-06-27,76.78813616841067
2023-06-28,77.5816006204652
2023-06-29,79.10656186339682
2023-06-30,78.66573606141249
2023-07-03,79.36090416689925
2023-07-04,79.04572953686902
2023-07-05,79.51175629019426
2023-07-06,80.20763003736795
2023-07-07,79.69080938109411
2023-07-10,80.77435044274685
2023-07-11,80.92868880481842
2023-07-12,78.58595779739628
2023-07-13,78.5156164592172
2023-07-14,78.74547182099452
2023-07-17,79.881189687687
2023-07-18,80.10653155579666
2023-07-19,80.13295126242252
2023-07-20,79.82139532814314
2023-07-21,79.24741278024501
2023-07-24,78.32183736453645
2023-07-25,77.52666366610464
2023-07-26,77.64521747773684
2023-07-27,77.4272093382418
2023-07-28,76.74266137543364
