Date,HAL
2020-05-25,60.01067819860683
2020-05-26,58.554963144740064
2020-05-27,58.27569555464664
2020-05-28,59.99652268811687
2020-05-29,60.23832300805144
2020-06-01,59.767713735743556
2020-06-02,59.10147543108307
2020-06-03,61.376814365061854
2020-06-04,60.685965780499664
2020-06-05,59.42713494898994
2020-06-08,61.27444778537234
2020-06-09,60.60935837914296
2020-06-10,61.02960915732236
2020-06-11,58.74714726050493
2020-06-12,56.98645295601176
2020-06-15,57.03431157746766
2020-06-16,57.636836909333454
2020-06-17,58.40978818456805
2020-06-18,57.31809525469563
2020-06-19,58.9315262931246
2020-06-22,59.11190631848435
2020-06-23,60.369154782424296
2020-06-24,60.58877013647316
2020-06-25,60.47631202945755
2020-06-26,61.16350001868516
2020-06-29,60.38473214525647
2020-06-30,59.02513480612325
2020-07-01,58.14574222397942
2020-07-02,59.411992071700304
2020-07-03,60.04240964569094
2020-07-06,60.58666525430497
2020-07-07,59.98156772547456
2020-07-08,59.02927208734825
2020-07-09,58.05594852516911
2020-07-10,57.881564135642265
2020-07-13,58.6698807130801
2020-07-14,59.48429014522445
2020-07-15,60.209203795781065
2020-07-16,59.53579808983633
2020-07-17,58.498421947084886
2020-07-20,58.32493763428063
2020-07-21,58.616930893846174
2020-07-22,58.40673760281803
2020-07-23,58.24821947829846
2020-07-24,57.45429161172387
2020-07-27,58.78390799381409
2020-07-28,58.82765304160291
2020-07-29,57.82493707006998
2020-07-30,58.2323319681386
2020-07-31,57.82121483180837
2020-08-03,56.81352320712351
2020-08-04,56.75573096802174
2020-08-05,56.66042061102756
2020-08-06,55.76210097018999
2020-08-07,55.10899910370019
2020-08-10,55.667629819589806
2020-08-11,55.34156777218263
2020-08-12,55.37960737266457
2020-08-13,55.80242177130107
2020-08-14,55.01966544728299
2020-08-17,53.88796164947949
2020-08-18,52.55866089742005
2020-08-19,52.426170013449315
2020-08-20,53.11578654247446
2020-08-21,52.68856431575783
2020-08-24,52.64503942264857
2020-08-25,52.24338351435462
2020-08-26,51.873869200826604
2020-08-27,52.395582463878
2020-08-28,52.11118088378194
2020-08-31,51.516720827543004
2020-09-01,51.18298870744493
2020-09-02,51.43732746054795
2020-09-03,50.78519649031586
2020-09-04,50.25155217919515
2020-09-07,50.735204750438555
2020-09-08,50.17299936705553
2020-09-09,49.00479738924139
2020-09-10,48.00283215155946
2020-09-11,47.38528967282487
2020-09-14,47.02906855751869
2020-09-15,48.23643687392276
2020-09-16,48.81964966679548
2020-09-17,47.86819244750009
2020-09-18,47.07226028684719
2020-09-21,46.99499899529713
2020-09-22,47.8419320343321
2020-09-23,48.31508699730829
2020-09-24,48.139674647147636
2020-09-25,48.207852945778754
2020-09-28,48.429373593000946
2020-09-29,49.95248407207639
2020-09-30,49.87732361368622
2020-10-01,49.26214772438191
2020-10-02,48.615315664827655
2020-10-05,47.98636480150457
2020-10-06,47.05590043186337
2020-10-07,47.72465094883213
2020-10-08,47.91448131629402
2020-10-09,48.80122589958062
2020-10-12,47.911288973355795
2020-10-13,47.684187367681865
2020-10-14,46.45778369116297
2020-10-15,46.48780491298675
2020-10-16,45.4075239434348
2020-10-19,45.44718509230029
2020-10-20,45.74029153563715
2020-10-21,45.22337696038333
2020-10-22,46.65413592461529
2020-10-23,45.70954179157021
2020-10-26,46.79564193248284
2020-10-27,45.64101456462988
2020-10-28,44.09601565634708
2020-10-29,43.4709044023259
2020-10-30,43.93041943253848
2020-11-02,43.99962300217807
2020-11-03,44.409404076424195
2020-11-04,45.194231577298766
2020-11-05,45.33589855563816
2020-11-06,44.230278685925306
2020-11-09,44.861479393632706
2020-11-10,45.20137927033969
2020-11-11,46.00501839201978
2020-11-12,46.86097753693177
2020-11-13,47.19792566460499
2020-11-16,47.15392523790394
2020-11-17,46.964975101970204
2020-11-18,46.78194748166784
2020-11-19,46.34354482727438
2020-11-20,46.58954866006402
2020-11-23,46.25972497009524
2020-11-24,45.932767333357745
2020-11-25,45.4127752422065
2020-11-26,45.746104896160496
2020-11-27,45.70905184826904
2020-11-30,46.50944115389038
2020-12-01,45.81862845890116
2020-12-02,45.70898544123156
2020-12-03,45.562550377997354
2020-12-04,45.65577921743194
2020-12-07,46.23184709942426
2020-12-08,46.77249926848443
2020-12-09,46.52483621587885
2020-12-10,46.682205479604434
2020-12-11,46.647187819110506
2020-12-14,45.40615185678966
2020-12-15,43.93157201391019
2020-12-16,42.92938044238448
2020-12-17,43.457791504880625
2020-12-18,43.7009590399396
2020-12-21,43.697125685917456
2020-12-22,43.101916643993896
2020-12-23,44.199196646884445
2020-12-24,43.81261781643009
2020-12-25,44.108945945253346
2020-12-28,43.15832949063346
2020-12-29,44.13258183388538
2020-12-30,43.81123950970702
2020-12-31,45.460394965320624
2021-01-01,45.8471676872024
2021-01-04,45.80248957144174
2021-01-05,45.377773950062725
2021-01-06,46.07641842140866
2021-01-07,46.2088446366064
2021-01-08,45.74760584182301
2021-01-11,45.34644708082985
2021-01-12,45.19390422509406
2021-01-13,45.60356079981195
2021-01-14,46.14390754626262
2021-01-15,47.07072127374083
2021-01-18,46.9310267106289
2021-01-19,46.45062727914945
2021-01-20,46.167326227781004
2021-01-21,45.33132222532687
2021-01-22,44.29257930892336
2021-01-25,44.46734698490792
2021-01-26,45.30797611606778
2021-01-27,45.134750053690745
2021-01-28,43.74333284428104
2021-01-29,44.23195108075991
2021-02-01,44.51966450301226
2021-02-02,45.042657190177515
2021-02-03,44.88822121690666
2021-02-04,46.2265244481538
2021-02-05,45.47529176766971
2021-02-08,45.746106880283016
2021-02-09,46.84583463112473
2021-02-10,45.83810928410536
2021-02-11,46.636738185604166
2021-02-12,45.22249576220982
2021-02-15,43.65868497266853
2021-02-16,42.54344542823791
2021-02-17,42.14364890082293
2021-02-18,41.65407171821859
2021-02-19,41.61481424790347
2021-02-22,42.488645111104596
2021-02-23,41.834172702452996
2021-02-24,42.083921505145234
2021-02-25,41.80498220801796
2021-02-26,41.9508506256277
2021-03-01,42.164037015768066
2021-03-02,41.701671709194194
2021-03-03,42.654985055133935
2021-03-04,43.266550852217556
2021-03-05,43.12045227477314
2021-03-08,42.85664161928672
2021-03-09,43.58324656799977
2021-03-10,44.71335408634755
2021-03-11,44.57404051861747
2021-03-12,44.533257849856696
2021-03-15,45.88429934927475
2021-03-16,45.13787384845862
2021-03-17,44.978531062844986
2021-03-18,44.58696129429338
2021-03-19,43.81326377675712
2021-03-22,43.908465453124414
2021-03-23,44.30106983544321
2021-03-24,43.935697249990454
2021-03-25,42.62842175269978
2021-03-26,41.573546730529685
2021-03-29,40.94597801006089
2021-03-30,40.70478212388095
2021-03-31,41.43953842665353
2021-04-01,41.241574694842264
2021-04-02,40.14661111590409
2021-04-05,39.97532559167274
2021-04-06,40.791684088025235
2021-04-07,40.945253921738676
2021-04-08,40.31910699687501
2021-04-09,40.89460467354055
2021-04-12,40.81624139872264
2021-04-13,40.69478174022229
2021-04-14,41.55945055400647
2021-04-15,40.92978444749078
2021-04-16,41.22082211166233
2021-04-19,42.15787155001221
2021-04-20,41.21849784556469
2021-04-21,40.877619011506475
2021-04-22,41.724003804903646
2021-04-23,41.422933890446686
2021-04-26,41.60033139090353
2021-04-27,41.58806143851351
2021-04-28,41.334268949031554
2021-04-29,40.87339896932919
2021-04-30,41.03483364225756
2021-05-03,40.92460052172696
2021-05-04,41.12436344510705
2021-05-05,40.39779642472947
2021-05-06,40.56364409924108
2021-05-07,39.54893276426684
2021-05-10,40.61772327955229
2021-05-11,39.918478488754445
2021-05-12,38.78413525100499
2021-05-13,38.15841074706554
2021-05-14,39.527635215452534
2021-05-17,41.07335545934687
2021-05-18,42.032389449177344
2021-05-19,41.75833326311144
2021-05-20,41.87646422130131
2021-05-21,42.926625015471956
2021-05-24,43.1620417005604
2021-05-25,43.843265856415925
2021-05-26,43.71575383317163
2021-05-27,43.22309259077318
2021-05-28,43.56498891590433
2021-05-31,43.849996770642576
2021-06-01,42.4617812864723
2021-06-02,42.08295222604388
2021-06-03,42.43267038360138
2021-06-04,42.79066736923819
2021-06-07,43.3633160561729
2021-06-08,43.70818059411183
2021-06-09,43.22717112296973
2021-06-10,43.936329212077005
2021-06-11,44.45844455352705
2021-06-14,43.92879593787277
2021-06-15,43.70644445691937
2021-06-16,42.707499023971124
2021-06-17,43.402799379705705
2021-06-18,43.598163289413975
2021-06-21,44.36849816776722
2021-06-22,45.5608578785448
2021-06-23,44.759159888083936
2021-06-24,43.42431788989137
2021-06-25,43.004350981174866
2021-06-28,43.47199998785196
2021-06-29,45.058014846255546
2021-06-30,45.76449687371475
2021-07-01,46.49875571437525
2021-07-02,46.82992393629844
2021-07-05,47.25380257838462
2021-07-06,46.1350957038538
2021-07-07,45.555053259649426
2021-07-08,44.439078455745936
2021-07-09,44.1383083687238
2021-07-12,43.11243935914195
2021-07-13,43.530021642017715
2021-07-14,43.01155997865812
2021-07-15,43.21584657342414
2021-07-16,42.680791224578165
2021-07-19,42.0481199580465
2021-07-20,41.38846454611836
2021-07-21,42.078905511059084
2021-07-22,40.99749212733896
2021-07-23,40.91753790263107
2021-07-26,41.67994062896549
2021-07-27,40.53942911137511
2021-07-28,40.92274239866684
2021-07-29,42.15123042691107
2021-07-30,41.791630733889015
2021-08-02,41.45740043461816
2021-08-03,41.21454808273029
2021-08-04,41.95463051874284
2021-08-05,40.97691365527853
2021-08-06,40.786808517576475
2021-08-09,39.68254035917191
2021-08-10,40.181183001036416
2021-08-11,39.49640378495505
2021-08-12,39.29161680369889
2021-08-13,39.528043216525205
2021-08-16,38.78723725253632
2021-08-17,38.89590837949741
2021-08-18,37.87273044920463
2021-08-19,37.70245161482684
2021-08-20,37.70376040861958
2021-08-23,37.53274840177006
2021-08-24,38.70655165014333
2021-08-25,39.31586707842713
2021-08-26,39.15580419623339
2021-08-27,38.49199193353736
2021-08-30,38.852894037024996
2021-08-31,38.09136796709477
2021-09-01,37.65652721946858
2021-09-02,37.77682339006852
2021-09-03,37.0451965487971
2021-09-06,36.66892513297773
2021-09-07,36.74172449315591
2021-09-08,36.339785284289064
2021-09-09,35.67660740095214
2021-09-10,35.68009737466688
2021-09-13,34.77405650582216
2021-09-14,34.74496879343266
2021-09-15,34.27444024929566
2021-09-16,34.11500261231775
2021-09-17,34.389049599980936
2021-09-20,34.38959956353677
2021-09-21,34.14348809643013
2021-09-22,34.673964278400696
2021-09-23,35.380974904833856
2021-09-24,35.604151771473845
2021-09-27,36.194929584026255
2021-09-28,36.1331012844844
2021-09-29,37.20593829900011
2021-09-30,38.268565723761625
2021-10-01,37.55884045281814
2021-10-04,37.319890443858384
2021-10-05,37.276808446166775
2021-10-06,37.017535089207364
2021-10-07,37.10803829677525
2021-10-08,37.77955521251989
2021-10-11,38.0314337932203
2021-10-12,37.35533526416225
2021-10-13,36.881551846749176
2021-10-14,37.71907863440487
2021-10-15,37.85108361298594
2021-10-18,37.87377084336279
2021-10-19,37.50179566797341
2021-10-20,38.59405788557582
2021-10-21,39.36307214949199
2021-10-22,39.57113218861712
2021-10-25,39.069254838677615
2021-10-26,39.97110810194613
2021-10-27,39.82642686814983
2021-10-28,40.507946825930084
2021-10-29,40.880354281528
2021-11-01,41.19125742413162
2021-11-02,40.1338510730846
2021-11-03,39.82581076917794
2021-11-04,40.123510662548824
2021-11-05,40.73426060150014
2021-11-08,40.37242226702615
2021-11-09,39.81995984992048
2021-11-10,41.425440591721326
2021-11-11,41.31229900266384
2021-11-12,42.4441817688954
2021-11-15,43.06926435414494
2021-11-16,43.70923253985613
2021-11-17,44.07418850010957
2021-11-18,45.188295659094386
2021-11-19,44.48488655064089
2021-11-22,44.581236740387155
2021-11-23,44.84900586733115
2021-11-24,44.473018892031924
2021-11-25,44.59889184555244
2021-11-26,45.187576495366045
2021-11-29,46.231372696930855
2021-11-30,46.72731422840692
2021-12-01,46.212390911986525
2021-12-02,45.62069541093665
2021-12-03,45.40665666679484
2021-12-06,45.88893991050799
2021-12-07,45.96417767728759
2021-12-08,46.098860013533866
2021-12-09,47.370265011103534
2021-12-10,47.30217511987841
2021-12-13,47.457117782960886
2021-12-14,46.71945316486048
2021-12-15,46.65974255237017
2021-12-16,46.61185234544756
2021-12-17,47.1708423975134
2021-12-20,47.01222828078666
2021-12-21,46.72577660261648
2021-12-22,47.74636075022682
2021-12-23,48.39300027118154
2021-12-24,49.567982162400874
2021-12-27,49.516713836274015
2021-12-28,50.616337922481094
2021-12-29,51.59622511342698
2021-12-30,51.2312448433969
2021-12-31,51.01717776787356
2022-01-03,52.20033175532231
2022-01-04,51.7093807961166
2022-01-05,52.364873046307096
2022-01-06,51.00310971850243
2022-01-07,51.68503771073432
2022-01-10,51.28834940077698
2022-01-11,52.28706794559322
2022-01-12,52.04122010413794
2022-01-13,52.66533979737145
2022-01-14,52.17871195378218
2022-01-17,53.19596611870442
2022-01-18,53.765962027604445
2022-01-19,53.327959310103225
2022-01-20,53.13748230511604
2022-01-21,52.87947239704862
2022-01-24,52.71402608754313
2022-01-25,52.87075536254002
2022-01-26,54.72660438063042
2022-01-27,54.54007450887022
2022-01-28,55.19523426966754
2022-01-31,54.601928272540185
2022-02-01,54.13568664902149
2022-02-02,55.50399694972819
2022-02-03,54.94071345493061
2022-02-04,54.98731166401537
2022-02-07,54.29087390751906
2022-02-08,53.191114367083635
2022-02-09,51.301326150757106
2022-02-10,51.93393720818105
2022-02-11,51.32935123764187
2022-02-14,51.53388321080295
2022-02-15,50.878272187871495
2022-02-16,51.83295951147048
2022-02-17,52.77480445721219
2022-02-18,51.79426798149801
2022-02-21,52.197803673290935
2022-02-22,50.10585022118049
2022-02-23,49.855667745558456
2022-02-24,48.23182093013251
2022-02-25,48.52590770689134
2022-02-28,47.84028283741607
2022-03-01,48.39594590908071
2022-03-02,48.305334645442656
2022-03-03,48.9815980735419
2022-03-04,49.23379234160018
2022-03-07,50.20538514938201
2022-03-08,49.422399107515595
2022-03-09,50.101997905061715
2022-03-10,50.79799896387281
2022-03-11,50.76346396967657
2022-03-14,50.05798112287012
2022-03-15,50.61351116356753
2022-03-16,50.28900186100067
2022-03-17,50.884676922954284
2022-03-18,50.00676930503036
2022-03-21,48.93288028759554
2022-03-22,47.506892550102265
2022-03-23,46.43240733435677
2022-03-24,47.12379384895927
2022-03-25,46.87004062814663
2022-03-28,46.6519328747653
2022-03-29,46.204675270878624
2022-03-30,45.20131311992803
2022-03-31,44.22914352568264
2022-04-01,44.31135464365028
2022-04-04,43.38795178619774
2022-04-05,42.66458083830722
2022-04-06,42.612446777797395
2022-04-07,43.02935334788576
2022-04-08,43.63336980384265
2022-04-11,41.603821306727454
2022-04-12,40.502623490990466
2022-04-13,41.577638733689696
2022-04-14,42.16975105067322
2022-04-15,41.680601725052
2022-04-18,42.10120115722186
2022-04-19,40.68249632884866
2022-04-20,40.95364076113437
2022-04-21,41.047456272311216
2022-04-22,41.27847715819023
2022-04-25,42.13446083759561
2022-04-26,43.173693134587424
2022-04-27,44.59889660151445
2022-04-28,44.40714334824315
2022-04-29,43.69382810951614
2022-05-02,43.819900351616155
2022-05-03,44.59142137303747
2022-05-04,44.92992323227482
2022-05-05,44.93340390225855
2022-05-06,45.52502322538867
2022-05-09,44.696239625669804
2022-05-10,46.44243847909624
2022-05-11,46.51543547958498
2022-05-12,47.614832001302204
2022-05-13,46.54522407061233
2022-05-16,46.84148900928683
2022-05-17,45.52104267232176
2022-05-18,44.78787675629166
2022-05-19,44.39914401575911
2022-05-20,43.47578704524892
2022-05-23,44.117068473726114
2022-05-24,43.582364985704515
2022-05-25,44.41594210247051
2022-05-26,43.426310767246065
2022-05-27,42.30886812016947
2022-05-30,40.53853020545194
2022-05-31,41.606908845196685
2022-06-01,41.50907502739659
2022-06-02,40.93216872913333
2022-06-03,41.13053322829922
2022-06-06,40.35261011428846
2022-06-07,40.263881959666904
2022-06-08,40.31709793287954
2022-06-09,40.78976561764292
2022-06-10,40.41561544606414
2022-06-13,41.46977882387692
2022-06-14,40.867322806335146
2022-06-15,42.34744406267702
2022-06-16,42.18171479744882
2022-06-17,42.074684336193855
2022-06-20,42.42543428980944
2022-06-21,42.137714430702914
2022-06-22,42.81326334915715
2022-06-23,42.53473976624728
2022-06-24,43.34384590054078
2022-06-27,42.511049438803816
2022-06-28,41.89525319057963
2022-06-29,41.64236343900677
2022-06-30,42.26677196567933
2022-07-01,41.367212607691904
2022-07-04,41.86363450912619
2022-07-05,43.17656136929534
2022-07-06,43.549884557463386
2022-07-07,43.362031344536
2022-07-08,44.06019124657213
2022-07-11,43.33749818733388
2022-07-12,43.1884479089788
2022-07-13,43.0539027661751
2022-07-14,42.72094470881866
2022-07-15,41.609698464000545
2022-07-18,41.26304238512419
2022-07-19,40.9070671207149
2022-07-20,40.1661364016743
2022-07-21,40.44236427847719
2022-07-22,40.160571171439976
2022-07-25,40.91121515097142
2022-07-26,40.22434726307567
2022-07-27,40.87812741391313
2022-07-28,40.87532296863256
2022-07-29,40.61496343098552
2022-08-01,40.098839053270446
2022-08-02,40.61725365218479
2022-08-03,40.7233983896748
2022-08-04,40.866269433047044
2022-08-05,41.68870523346842
2022-08-08,41.91966609706104
2022-08-09,42.88526890261816
2022-08-10,41.625069400585524
2022-08-11,41.40615634216684
2022-08-12,41.85646246278984
2022-08-15,40.80164621600796
2022-08-16,40.47996763238681
2022-08-17,38.57462790315217
2022-08-18,38.458077135178286
2022-08-19,38.86677242778905
2022-08-22,39.710802424985566
2022-08-23,40.740433965792356
2022-08-24,41.07185190511835
2022-08-25,40.01801537397099
2022-08-26,40.237792786373944
2022-08-29,39.83280357268466
2022-08-30,38.63161030643571
2022-08-31,39.43341534065747
2022-09-01,39.77917056227786
2022-09-02,39.49573241842764
2022-09-05,39.86206184094513
2022-09-06,40.10196518835381
2022-09-07,40.89753042166159
2022-09-08,40.98173591817017
2022-09-09,41.388787839641914
2022-09-12,41.200465335894386
2022-09-13,42.58653239703831
2022-09-14,42.38548809245657
2022-09-15,42.42354501990492
2022-09-16,43.392482137747464
2022-09-19,44.34925445453438
2022-09-20,45.19445146508805
2022-09-21,45.553811201634
2022-09-22,45.46510712659821
2022-09-23,44.824116905313275
2022-09-26,45.02385062081322
2022-09-27,43.912073566437705
2022-09-28,43.48307330920207
2022-09-29,42.66720111098831
2022-09-30,43.41224628349051
2022-10-03,43.58048104383388
2022-10-04,42.78642747463015
2022-10-05,41.5658517956809
2022-10-06,41.80987328736529
2022-10-07,42.49451572524475
2022-10-10,43.4699355153255
2022-10-11,43.104232411663396
2022-10-12,43.24168284909802
2022-10-13,42.57653806081446
2022-10-14,42.604744182159266
2022-10-17,42.24599022882187
2022-10-18,42.661545670927474
2022-10-19,42.458412395674515
2022-10-20,42.10948280353869
2022-10-21,42.96910540223856
2022-10-24,43.53032235166536
2022-10-25,44.19415476892904
2022-10-26,44.64967754437872
2022-10-27,44.59830687952095
2022-10-28,44.63684349563552
2022-10-31,43.783394644584625
2022-11-01,43.867035187237576
2022-11-02,43.793249243890976
2022-11-03,44.50807868745927
2022-11-04,43.146168551325
2022-11-07,43.12210159480679
2022-11-08,43.89869124910871
2022-11-09,45.171930103376646
2022-11-10,45.3873360828759
2022-11-11,44.762324001015045
2022-11-14,44.84637593574664
2022-11-15,45.83104218526425
2022-11-16,45.32795057360863
2022-11-17,45.389493776307965
2022-11-18,45.611076721196596
2022-11-21,45.06990163548605
2022-11-22,44.950617065600994
2022-11-23,43.802851478037844
2022-11-24,44.98884982335058
2022-11-25,44.378024245611705
2022-11-28,43.98865815936284
2022-11-29,44.309196170656534
2022-11-30,45.22468130749133
2022-12-01,46.21953080622939
2022-12-02,46.324376035395396
2022-12-05,46.763646173413456
2022-12-06,46.8982735230777
2022-12-07,46.5446011601633
2022-12-08,47.103320142228
2022-12-09,46.873956039177436
2022-12-12,47.29187364485357
2022-12-13,47.54552581969374
2022-12-14,46.88584018885447
2022-12-15,46.771595334769316
2022-12-16,47.15700355212301
2022-12-19,47.34992355677704
2022-12-20,47.393957139324094
2022-12-21,46.0648122728224
2022-12-22,45.23020831729858
2022-12-23,45.36917276892961
2022-12-26,44.84761690622888
2022-12-27,43.67865587119894
2022-12-28,44.06194247843579
2022-12-29,45.87421614924213
2022-12-30,45.81783886519083
2023-01-02,46.2835386957571
2023-01-03,46.274948029798225
2023-01-04,45.46908948488876
2023-01-05,46.450143409807744
2023-01-06,45.71781667881197
2023-01-09,46.517283009349946
2023-01-10,45.974490483839894
2023-01-11,46.66944117961745
2023-01-12,46.99817126910998
2023-01-13,46.73716559542295
2023-01-16,47.13027134579752
2023-01-17,47.47128708909274
2023-01-18,48.71007207615866
2023-01-19,48.14475856799996
2023-01-20,46.46255849709778
2023-01-23,48.129516867566416
2023-01-24,47.90756537187188
2023-01-25,47.11804554960708
2023-01-26,47.97023585400042
2023-01-27,47.01219957204602
2023-01-30,46.35397736464261
2023-01-31,45.78775447546844
2023-02-01,44.59984330598067
2023-02-02,44.0276116379871
2023-02-03,44.07961285769798
2023-02-06,44.291130352982876
2023-02-07,43.98993677363959
2023-02-08,42.66109292850643
2023-02-09,43.31919037439108
2023-02-10,44.58306013601397
2023-02-13,44.58832839107905
2023-02-14,45.85459464431812
2023-02-15,45.963176423118426
2023-02-16,45.11357355373995
2023-02-17,44.72537844206509
2023-02-20,43.62154429999135
2023-02-21,43.95090974863572
2023-02-22,43.99064923610481
2023-02-23,44.487682292736594
2023-02-24,45.817717914896804
2023-02-27,45.70853036695758
2023-02-28,45.879570024112034
2023-03-01,46.31319063999979
2023-03-02,46.84508401945597
2023-03-03,47.34502971133415
2023-03-06,46.75013465676994
2023-03-07,45.871680022212665
2023-03-08,45.18369412691647
2023-03-09,45.21023098974882
2023-03-10,45.02726763907761
2023-03-13,45.39409535697131
2023-03-14,44.92056424437404
2023-03-15,44.86042435376348
2023-03-16,45.21418126038589
2023-03-17,46.50846650518028
2023-03-20,46.885049003881214
2023-03-21,46.3026219831076
2023-03-22,47.27880285997683
2023-03-23,46.35745501938972
2023-03-24,45.50063969586685
2023-03-27,45.589393286332225
2023-03-28,45.8015581712878
2023-03-29,46.66149782035556
2023-03-30,47.28708666321961
2023-03-31,46.36423296002612
2023-04-03,46.59051559693339
2023-04-04,46.41720424435609
2023-04-05,46.37481899001408
2023-04-06,45.876944312235835
2023-04-07,44.04507171344467
2023-04-10,43.4814058556702
2023-04-11,43.49319131512051
2023-04-12,44.47401561397538
2023-04-13,45.11622290420611
2023-04-14,45.10145447652924
2023-04-17,46.30632068223751
2023-04-18,46.52984819018869
2023-04-19,46.702145704290075
2023-04-20,47.20908069090992
2023-04-21,48.040823110122936
2023-04-24,50.53510862130267
2023-04-25,50.45458942120067
2023-04-26,50.05391792424966
2023-04-27,50.58720960053288
2023-04-28,50.380959316004514
2023-05-01,49.777716574172196
2023-05-02,48.89103598522896
2023-05-03,48.00833182988911
2023-05-04,47.62738185552583
2023-05-05,48.66433750519092
2023-05-08,49.69545878404064
2023-05-09,49.17135411802864
2023-05-10,49.07331391208698
2023-05-11,49.64406046112756
2023-05-12,49.06402338490175
2023-05-15,49.63706885742881
2023-05-16,48.61868139601533
2023-05-17,48.65729323666882
2023-05-18,49.24839483827924
2023-05-19,49.94555672321022
2023-05-22,48.82258070520074
2023-05-23,48.586169157583896
2023-05-24,47.4219300776203
2023-05-25,45.79964687317341
2023-05-26,45.439599917966035
2023-05-29,46.0180066463926
2023-05-30,45.66078814311429
2023-05-31,45.72653559834701
2023-06-01,45.791125802649795
2023-06-02,45.5346787185585
2023-06-05,43.77608404675129
2023-06-06,44.008688328093555
2023-06-07,44.50689817651849
2023-06-08,43.9844129466349
2023-06-09,43.178292851910086
2023-06-12,41.39488949778009
2023-06-13,40.767862584610505
2023-06-14,41.26574562338742
2023-06-15,40.61490811077133
2023-06-16,39.39056854369565
2023-06-19,39.50697390469398
2023-06-20,40.16449160865329
2023-06-21,38.69318135177365
2023-06-22,38.21349414996105
2023-06-23,37.207416708903196
2023-06-26,37.03201898624078
2023-06-27,36.355232051681824
2023-06-28,36.75891821204376
2023-06-29,37.19275681151323
2023-06-30,36.82622910272406
2023-07-03,36.728084427068836
2023-07-04,36.54610058395659
2023-07-05,35.58938590381045
2023-07-06,35.432067070027735
2023-07-07,35.14633449405105
2023-07-10,34.72362582255189
2023-07-11,34.46438126854033
2023-07-12,34.685640024437184
2023-07-13,34.162299980371785
2023-07-14,32.823963535145445
2023-07-17,32.790358079510476
2023-07-18,32.28627788693877
2023-07-19,32.60242779594589
2023-07-20,32.68716143606686
2023-07-21,32.20079590156741
2023-07-24,31.86302483335207
2023-07-25,30.891368884635412
2023-07-26,30.977557961613137
2023-07-27,31.427081096100125
