Date,MTB
2021-10-07,81.51847710850201
2021-10-08,82.44831284589833
2021-10-11,83.08232564435369
2021-10-12,80.57978749113741
2021-10-13,78.73968052715394
2021-10-14,80.10145885575184
2021-10-15,80.81672136147563
2021-10-18,81.18201284219852
2021-10-19,83.09671369605562
2021-10-20,84.08258202570778
2021-10-21,83.05545075128381
2021-10-22,84.3709815239137
2021-10-25,85.38849482166253
2021-10-26,84.35016013981893
2021-10-27,85.2188485523273
2021-10-28,84.100266300428
2021-10-29,84.64537352115927
2021-11-01,84.35990040695464
2021-11-02,85.78700652292903
2021-11-03,86.41682439585963
2021-11-04,87.06166057591241
2021-11-05,87.09258487466836
2021-11-08,87.939939755763
2021-11-09,86.88228305113515
2021-11-10,87.582783761845
2021-11-11,88.22400171312223
2021-11-12,88.11995315192847
2021-11-15,89.16615864135294
2021-11-16,87.57778732348103
2021-11-17,89.135381249105
2021-11-18,89.70996744581409
2021-11-19,87.76015941230163
2021-11-22,89.33380230167914
2021-11-23,88.70944875211725
2021-11-24,89.56681548250694
2021-11-25,89.01100112689909
2021-11-26,90.17672870206553
2021-11-29,91.24144276590071
2021-11-30,91.77130693294288
2021-12-01,93.6439896733341
2021-12-02,93.27483886095547
2021-12-03,93.53937760095502
2021-12-06,92.47305857450033
2021-12-07,93.745183057376
2021-12-08,95.2999063849653
2021-12-09,94.67072780487642
2021-12-10,92.44763499040633
2021-12-13,92.98942035644866
2021-12-14,93.4048570198066
2021-12-15,92.63996880835815
2021-12-16,90.35366086860168
2021-12-17,90.15417760868803
2021-12-20,90.70211321601441
2021-12-21,90.286457622867
2021-12-22,90.3834254466695
2021-12-23,89.47152013699132
2021-12-24,89.35968999524144
2021-12-27,89.04541778403413
2021-12-28,87.96376680046646
2021-12-29,86.430619291141
2021-12-30,87.83137204677084
2021-12-31,85.92570967076534
2022-01-03,85.82764765119227
2022-01-04,85.8755135118817
2022-01-05,85.50655751894675
2022-01-06,86.26908251085315
2022-01-07,84.92923839772364
2022-01-10,85.79475862915308
2022-01-11,85.93262988668818
2022-01-12,84.43063245811993
2022-01-13,84.27472984741476
2022-01-14,85.19841360863353
2022-01-17,84.38822130480459
2022-01-18,83.59220557683776
2022-01-19,84.11459402480769
2022-01-20,85.18333392340712
2022-01-21,86.28710370371998
2022-01-24,88.10275320795908
2022-01-25,88.6553336057151
2022-01-26,87.88895295209794
2022-01-27,90.27865260899223
2022-01-28,89.59908366395564
2022-01-31,91.95262413999859
2022-02-01,92.8871527795969
2022-02-02,91.37824474048446
2022-02-03,91.58544826880602
2022-02-04,91.47902504340043
2022-02-07,94.49311288862113
2022-02-08,95.47025605496127
2022-02-09,96.52330388381891
2022-02-10,95.16393767596944
2022-02-11,95.02817517473011
2022-02-14,94.9675861374668
2022-02-15,95.49104551319962
2022-02-16,96.481503939099
2022-02-17,96.5442526286786
2022-02-18,97.60614412323754
2022-02-21,96.01289980976622
2022-02-22,95.91618236169316
2022-02-23,97.30838422022012
2022-02-24,99.2389380313127
2022-02-25,99.12023541892628
2022-02-28,98.51209354010554
2022-03-01,97.27746698754554
2022-03-02,97.3814194650699
2022-03-03,98.43013422855843
2022-03-04,98.04218897941448
2022-03-07,97.76657053407165
2022-03-08,98.50162672203224
2022-03-09,99.73397203759238
2022-03-10,99.19181577660929
2022-03-11,100.24092125191929
2022-03-14,101.73387571412454
2022-03-15,101.90060992837755
2022-03-16,101.84287047510189
2022-03-17,103.57334668121271
2022-03-18,103.36535036970196
2022-03-21,102.97894274109717
2022-03-22,101.91222993535844
2022-03-23,101.4326903389674
2022-03-24,102.03409079493119
2022-03-25,102.42144046283404
2022-03-28,102.50814855404612
2022-03-29,101.31701994414736
2022-03-30,99.34735757176163
2022-03-31,100.17689299536619
2022-04-01,100.54512402708019
2022-04-04,100.08797568376272
2022-04-05,101.23874352002169
2022-04-06,101.97212559555881
2022-04-07,102.83725701499621
2022-04-08,100.3313315743006
2022-04-11,99.78501498461155
2022-04-12,101.49554153167853
2022-04-13,101.00057645217342
2022-04-14,101.77561153751552
2022-04-15,102.37016670461658
2022-04-18,103.0162994731982
2022-04-19,101.98870150026832
2022-04-20,101.32443968824282
2022-04-21,100.94886807809463
2022-04-22,99.98901619437915
2022-04-25,100.93482535026301
2022-04-26,100.74875478956405
2022-04-27,99.92220600748487
2022-04-28,98.86540920258776
2022-04-29,100.34288777772981
2022-05-02,100.95770467364322
2022-05-03,102.6184350951334
2022-05-04,101.81036733462494
2022-05-05,103.76370721332212
2022-05-06,104.4468681748764
2022-05-09,104.18662367014481
2022-05-10,104.43318139627745
2022-05-11,104.86884349313156
2022-05-12,106.68309569159395
2022-05-13,106.79925660545464
2022-05-16,106.7133903276556
2022-05-17,108.04571118901562
2022-05-18,108.31507284979011
2022-05-19,106.73857919744724
2022-05-20,105.28936468029563
2022-05-23,104.80780386076799
2022-05-24,103.47940257441714
2022-05-25,104.12339532980869
2022-05-26,103.5676665164457
2022-05-27,104.0217481343938
2022-05-30,102.496930069496
2022-05-31,101.04001125348555
2022-06-01,100.08425889519332
2022-06-02,101.0314302158471
2022-06-03,100.01817328002595
2022-06-06,100.56835042512651
2022-06-07,100.24835641642184
2022-06-08,99.12641079503423
2022-06-09,98.95499799595827
2022-06-10,98.87302740999213
2022-06-13,98.83584549188583
2022-06-14,99.97927341286395
2022-06-15,99.51860452127636
2022-06-16,99.34718039679873
2022-06-17,101.56914554062877
2022-06-20,100.26276960934536
2022-06-21,101.97291831261694
2022-06-22,101.88137414816755
2022-06-23,100.50583243523818
2022-06-24,101.54895236928952
2022-06-27,103.30557984258641
2022-06-28,103.842956115896
2022-06-29,104.8332570466
2022-06-30,105.70536702989644
2022-07-01,106.55694319362834
2022-07-04,106.21176880409678
2022-07-05,105.48412635765928
2022-07-06,106.08376907219645
2022-07-07,105.36545704778709
2022-07-08,105.63712283641433
2022-07-11,105.9411255166302
2022-07-12,105.45530004968285
2022-07-13,105.67998446796332
2022-07-14,106.77130776444541
2022-07-15,107.07143661335503
2022-07-18,106.6701379001444
2022-07-19,106.42851426157732
2022-07-20,108.22362595424426
2022-07-21,107.51537702813904
2022-07-22,107.1105013054017
2022-07-25,107.24863417587714
2022-07-26,108.97040003161322
2022-07-27,110.10503835361932
2022-07-28,108.99445538396232
2022-07-29,108.2468386173118
2022-08-01,107.08012492345604
2022-08-02,105.0343158568536
2022-08-03,105.07280078925976
2022-08-04,105.35173126390274
2022-08-05,104.99760499411467
2022-08-08,103.98370738447265
2022-08-09,107.05187043757822
2022-08-10,107.85366718559764
2022-08-11,106.53284284888261
2022-08-12,106.76092313811866
2022-08-15,108.0849380703309
2022-08-16,108.14096502228413
2022-08-17,109.16664688078389
2022-08-18,109.72413711637648
2022-08-19,111.11389382264849
2022-08-22,110.18305278770625
2022-08-23,109.37333581758358
2022-08-24,108.99262005244276
2022-08-25,110.99529658796509
2022-08-26,111.90071989181126
2022-08-29,111.6150951322484
2022-08-30,112.13715286335643
2022-08-31,112.32080660676134
2022-09-01,111.3751344435008
2022-09-02,113.57660418415071
2022-09-05,115.96315401243048
2022-09-06,114.27295953210263
2022-09-07,115.19360191450934
2022-09-08,112.67127147590892
2022-09-09,113.12833210831846
2022-09-12,113.30343627039852
2022-09-13,115.3603173788753
2022-09-14,116.10092620230286
2022-09-15,112.57824873876612
2022-09-16,115.71474785985967
2022-09-19,115.16873750406425
2022-09-20,114.16153879822501
2022-09-21,112.95176770673585
2022-09-22,112.92169005472948
2022-09-23,113.84784094804351
2022-09-26,112.49144438104582
2022-09-27,114.0753059318681
2022-09-28,115.48815347013098
2022-09-29,116.3956871604388
2022-09-30,116.40225032953258
2022-10-03,116.89485046375908
2022-10-04,116.76844598768606
2022-10-05,117.65807335073013
2022-10-06,116.25973376957342
2022-10-07,117.66233128896653
2022-10-10,118.01284804532818
2022-10-11,116.24881577534988
2022-10-12,118.00460866338115
2022-10-13,119.45118056372205
2022-10-14,119.65426561725147
2022-10-17,119.37596237164801
2022-10-18,120.32939204388525
2022-10-19,119.94392645838823
2022-10-20,120.96199131106746
2022-10-21,121.82114428254891
2022-10-24,121.56021570768328
2022-10-25,121.94695464385457
2022-10-26,121.63404955012156
2022-10-27,121.7319487607319
2022-10-28,119.26487089824205
2022-10-31,121.87126204700138
2022-11-01,121.22764518271434
2022-11-02,122.86607687808123
2022-11-03,122.72352900316795
2022-11-04,123.5345552005741
2022-11-07,123.2069201128944
2022-11-08,123.43394529645873
2022-11-09,124.26863108891969
2022-11-10,123.54505120478132
2022-11-11,123.74881178152907
2022-11-14,124.34648201044506
2022-11-15,126.4833686086668
2022-11-16,124.63342761177803
2022-11-17,125.74758128002209
2022-11-18,122.39401736481246
2022-11-21,119.66880744018293
2022-11-22,116.20976649740032
2022-11-23,116.73239593267972
2022-11-24,114.92660684273723
2022-11-25,115.72642482334203
2022-11-28,113.4422852895802
2022-11-29,114.35771726841428
2022-11-30,113.90320190771743
2022-12-01,111.7854541080165
2022-12-02,111.35257163170358
2022-12-05,112.60820925400081
2022-12-06,111.98556148223022
2022-12-07,110.5549842528179
2022-12-08,110.3167610864884
2022-12-09,110.46552162724666
2022-12-12,111.20991575496174
2022-12-13,110.33874995142872
2022-12-14,110.21626004589626
2022-12-15,111.50693999053193
2022-12-16,112.47094845694986
2022-12-19,110.77397237540919
2022-12-20,108.36907720312895
2022-12-21,109.3606414697121
2022-12-22,109.1955347324798
2022-12-23,112.34410067807437
2022-12-26,112.89829020962327
2022-12-27,111.97982291964271
2022-12-28,111.28347333287606
2022-12-29,113.09636525053685
2022-12-30,110.87229695204822
2023-01-02,111.46586394775257
2023-01-03,109.98192339980481
2023-01-04,112.43327937082348
2023-01-05,114.92984045765061
2023-01-06,115.05017830917353
2023-01-09,114.19926772728957
2023-01-10,113.1261670197806
2023-01-11,113.0417442324759
2023-01-12,113.48314944636012
2023-01-13,114.99169542355541
2023-01-16,113.20645075066544
2023-01-17,112.81225977528831
2023-01-18,112.3983864708441
2023-01-19,113.37045848107867
2023-01-20,113.24305820343106
2023-01-23,113.62764871816
2023-01-24,114.13965385243829
2023-01-25,113.73480722675816
2023-01-26,115.25783931139692
2023-01-27,113.36067191289952
2023-01-30,114.23472959873362
2023-01-31,114.88884714851737
2023-02-01,113.19959205765673
2023-02-02,112.37387016310275
2023-02-03,112.62464429152112
2023-02-06,114.302170354414
2023-02-07,115.66221965661731
2023-02-08,119.03987702010676
2023-02-09,118.7241835943323
2023-02-10,119.34270015661704
2023-02-13,119.10038353864115
2023-02-14,120.49831436360158
2023-02-15,124.84575371804317
2023-02-16,124.26123170665227
2023-02-17,123.81604061556234
2023-02-20,125.03456830738739
2023-02-21,124.228885580715
2023-02-22,121.9833014457293
2023-02-23,119.62703707058112
2023-02-24,119.56244932641498
2023-02-27,121.04076449373747
2023-02-28,121.25747625696394
2023-03-01,122.69732452995717
2023-03-02,122.7927268874896
2023-03-03,122.48044701490743
2023-03-06,118.98716191590478
2023-03-07,117.80889551337489
2023-03-08,114.27194435972827
2023-03-09,113.23884646719138
2023-03-10,114.24475342759096
2023-03-13,116.07350955613568
2023-03-14,116.96473023894174
2023-03-15,118.14709200203491
2023-03-16,118.82827396941367
2023-03-17,117.0302942645117
2023-03-20,119.61221588490612
2023-03-21,119.55226059709135
2023-03-22,117.10329140670719
2023-03-23,116.49442975099642
2023-03-24,117.70982566956575
2023-03-27,117.60779778173368
2023-03-28,117.41817153955655
2023-03-29,116.67616303163614
2023-03-30,115.05737087839428
2023-03-31,112.64394300756067
2023-04-03,113.08591223127118
2023-04-04,114.19916445303184
2023-04-05,113.60216496578437
2023-04-06,112.58897799660669
2023-04-07,112.91523849548052
2023-04-10,114.07253696279592
2023-04-11,113.25214793119284
2023-04-12,115.00237296290969
2023-04-13,112.41004269553801
2023-04-14,112.6054440213374
2023-04-17,112.74143798571772
2023-04-18,111.35656077209507
2023-04-19,110.64024821699866
2023-04-20,109.47690980592795
2023-04-21,109.48708278400305
2023-04-24,107.6527887171553
2023-04-25,106.2044954071799
2023-04-26,105.52332598033999
2023-04-27,105.73795417249556
2023-04-28,106.38197923897391
2023-05-01,106.36690600166958
2023-05-02,104.98622103463777
2023-05-03,104.05034975237616
2023-05-04,102.47489575514959
2023-05-05,101.42807450507155
2023-05-08,101.05825425810433
2023-05-09,102.33211602436015
2023-05-10,102.49322301769374
2023-05-11,103.56805303309018
2023-05-12,103.67921346718721
2023-05-15,104.28562652234336
2023-05-16,105.03991848446462
2023-05-17,105.11895105838985
2023-05-18,106.20711045376999
2023-05-19,107.482323348928
2023-05-22,106.6376806692272
2023-05-23,106.92707219737198
2023-05-24,109.83461989019494
2023-05-25,108.7991779933457
2023-05-26,108.59999075561063
2023-05-29,107.5999100450487
2023-05-30,107.79844520703811
2023-05-31,106.72092351236014
2023-06-01,106.28579634936041
2023-06-02,105.83863067655042
2023-06-05,104.92179189223788
2023-06-06,104.8480587907422
2023-06-07,103.71759074999557
2023-06-08,104.78781798371065
2023-06-09,104.28520010435678
2023-06-12,103.28708796901182
2023-06-13,104.43236089301506
2023-06-14,103.11816593586461
2023-06-15,101.17974883979292
2023-06-16,100.3402913800019
2023-06-19,97.69229402453351
2023-06-20,98.31276643883594
2023-06-21,96.61512822980865
2023-06-22,95.92949762773287
2023-06-23,96.84359165867791
2023-06-26,96.83359813869122
2023-06-27,97.51823639033498
2023-06-28,97.35231484419633
2023-06-29,98.2146290041427
2023-06-30,99.54433778384836
2023-07-03,100.46753809174419
2023-07-04,100.24030598349513
2023-07-05,100.72643202790783
2023-07-06,100.58559318291746
2023-07-07,99.07742760199544
2023-07-10,99.93969028346746
2023-07-11,101.59565386638117
2023-07-12,103.20767253527825
2023-07-13,103.80432444564435
2023-07-14,105.28504108143166
2023-07-17,104.72450217751958
2023-07-18,103.63476295543325
2023-07-19,104.78317153864442
2023-07-20,104.63514438000881
2023-07-21,106.02334240187422
2023-07-24,106.57684595560332
2023-07-25,106.0238364526588
2023-07-26,105.32818120316104
2023-07-27,107.99797912143437
2023-07-28,109.7619776949849
