Date,TTWO
2020-08-21,55.821345458311036
2020-08-24,57.3946968844801
2020-08-25,54.70879582731916
2020-08-26,52.816998581278455
2020-08-27,53.5487268123522
2020-08-28,52.62362956853726
2020-08-31,51.987855108046865
2020-09-01,52.6032279516938
2020-09-02,51.47856141537664
2020-09-03,51.12550041886446
2020-09-04,51.95628898105705
2020-09-07,50.88876505732341
2020-09-08,50.96004311074692
2020-09-09,48.37449998406627
2020-09-10,49.434664239089585
2020-09-11,50.42279840642739
2020-09-14,51.39735568006453
2020-09-15,52.62882990599129
2020-09-16,52.8321084013764
2020-09-17,53.911456823661034
2020-09-18,54.8807688183344
2020-09-21,54.22176546130671
2020-09-22,54.67297855066411
2020-09-23,54.398404567972264
2020-09-24,53.26264700325658
2020-09-25,53.076047219898584
2020-09-28,51.555859299896554
2020-09-29,50.15714637427306
2020-09-30,48.46731622741915
2020-10-01,49.86866538702129
2020-10-02,48.31673419768275
2020-10-05,49.32595445872547
2020-10-06,47.79243516632659
2020-10-07,47.48990469555781
2020-10-08,46.46348023708997
2020-10-09,48.53565378233802
2020-10-12,46.015580634963726
2020-10-13,46.78491304329172
2020-10-14,47.78309609097851
2020-10-15,46.3917968966729
2020-10-16,45.72790360145104
2020-10-19,46.85825284419903
2020-10-20,47.87038670057298
2020-10-21,51.319075550365326
2020-10-22,51.34475091574228
2020-10-23,52.80980523428508
2020-10-26,51.394168140787535
2020-10-27,51.958161646124644
2020-10-28,51.554721117113246
2020-10-29,52.67832113661181
2020-10-30,52.96744887110381
2020-11-02,51.92041132177426
2020-11-03,52.91247080012565
2020-11-04,56.613151697964035
2020-11-05,54.47862443648263
2020-11-06,54.13979285990733
2020-11-09,55.85083417087203
2020-11-10,58.584697498600235
2020-11-11,57.697586729589
2020-11-12,59.767084036390266
2020-11-13,61.2866512294044
2020-11-16,59.99191120956795
2020-11-17,61.13908271725847
2020-11-18,64.29503454877707
2020-11-19,63.540325715483384
2020-11-20,64.60766138027293
2020-11-23,63.578976938515076
2020-11-24,65.03599518263196
2020-11-25,63.94251931827863
2020-11-26,63.32317416462745
2020-11-27,63.10724572952067
2020-11-30,63.402195568859874
2020-12-01,63.90848841582323
2020-12-02,66.29053968345971
2020-12-03,65.61469400671376
2020-12-04,65.97472257746762
2020-12-07,65.63757707550953
2020-12-08,61.8737468587137
2020-12-09,60.66537413543297
2020-12-10,63.5653825897946
2020-12-11,63.10853104423145
2020-12-14,61.4774896097008
2020-12-15,61.2631412533386
2020-12-16,63.11549635274466
2020-12-17,63.695987791990035
2020-12-18,63.8778168077053
2020-12-21,61.70201555211268
2020-12-22,62.40603962209869
2020-12-23,63.16958835807771
2020-12-24,60.76174283003843
2020-12-25,58.37878135348222
2020-12-28,58.336661095103736
2020-12-29,62.32418217803808
2020-12-30,64.06795308251274
2020-12-31,63.14254284349744
2021-01-01,62.18308712152535
2021-01-04,64.46126439330676
2021-01-05,64.92637829772549
2021-01-06,65.93553358253676
2021-01-07,65.83994054877951
2021-01-08,68.56545190057726
2021-01-11,66.43864807553867
2021-01-12,70.27635870033431
2021-01-13,72.74134233458193
2021-01-14,72.444308175087
2021-01-15,75.8219561145773
2021-01-18,79.47396530836471
2021-01-19,81.51574249954044
2021-01-20,86.28888203708385
2021-01-21,83.01547634618039
2021-01-22,87.86679202685983
2021-01-25,92.16180279303258
2021-01-26,93.11186898619938
2021-01-27,93.33025126715829
2021-01-28,91.95120066044836
2021-01-29,91.4316582858514
2021-02-01,93.51391384663602
2021-02-02,94.82042479004821
2021-02-03,92.47338693689117
2021-02-04,90.30646712836891
2021-02-05,95.50274103392617
2021-02-08,95.83556617344797
2021-02-09,93.40490305392558
2021-02-10,95.32833254876715
2021-02-11,96.87581664139347
2021-02-12,96.54328437841676
2021-02-15,98.95164506871869
2021-02-16,96.71758406672552
2021-02-17,97.38837611888665
2021-02-18,91.71601518978723
2021-02-19,95.11602488916189
2021-02-22,91.74883641669442
2021-02-23,93.50486792919156
2021-02-24,92.38704535334533
2021-02-25,92.11029869721223
2021-02-26,93.61797010014118
2021-03-01,90.73853407606393
2021-03-02,90.27987229026502
2021-03-03,89.05683842213935
2021-03-04,83.0654912241927
2021-03-05,84.69519423986229
2021-03-08,87.08608097317655
2021-03-09,88.3269456202799
2021-03-10,90.30933093216113
2021-03-11,91.80292662818353
2021-03-12,87.0201663884218
2021-03-15,87.56394376929893
2021-03-16,89.76321959201051
2021-03-17,91.74326189854926
2021-03-18,93.09124337448323
2021-03-19,98.15410148822858
2021-03-22,102.17393141841909
2021-03-23,100.44886916893014
2021-03-24,96.0097245898232
2021-03-25,96.0517583190501
2021-03-26,97.03235563996624
2021-03-29,103.28224814388588
2021-03-30,104.13131404254653
2021-03-31,106.0518999662628
2021-04-01,101.15626154844517
2021-04-02,100.1356954423832
2021-04-05,101.25145069027663
2021-04-06,102.35135742199147
2021-04-07,103.07590462823107
2021-04-08,105.92483574785248
2021-04-09,107.60346003759253
2021-04-12,108.71775382766351
2021-04-13,105.79313810036795
2021-04-14,109.79064283422984
2021-04-15,105.88501000888564
2021-04-16,111.64598368336175
2021-04-19,111.59247065596944
2021-04-20,110.07402995199153
2021-04-21,109.65679465690111
2021-04-22,109.93322112146427
2021-04-23,108.58922762784154
2021-04-26,109.46745192879793
2021-04-27,112.24727822815366
2021-04-28,114.69435357955764
2021-04-29,110.02882282806071
2021-04-30,114.13111547217565
2021-05-03,108.63301951065291
2021-05-04,114.10389659636398
2021-05-05,115.2501272743435
2021-05-06,107.97591775471035
2021-05-07,107.8345987386371
2021-05-10,107.01418625043968
2021-05-11,110.38735554531412
2021-05-12,115.95829300536157
2021-05-13,112.51118765393893
2021-05-14,108.96358339787673
2021-05-17,108.88475606430383
2021-05-18,107.86623384696176
2021-05-19,105.37947776622529
2021-05-20,102.50550878401872
2021-05-21,100.27869556958913
2021-05-24,105.87839855441639
2021-05-25,105.12239046037625
2021-05-26,104.71018792956512
2021-05-27,105.29527767318372
2021-05-28,100.97403181391347
2021-05-31,98.87180576542347
2021-06-01,103.28806872095244
2021-06-02,98.98996339725318
2021-06-03,98.35944071072379
2021-06-04,100.34358973242199
2021-06-07,99.73590319648497
2021-06-08,99.5075970853552
2021-06-09,101.11261312576256
2021-06-10,101.94045760207646
2021-06-11,101.27649322070882
2021-06-14,101.64702752429393
2021-06-15,98.66273008993014
2021-06-16,103.75304219257124
2021-06-17,99.97169411831082
2021-06-18,98.03353749526613
2021-06-21,103.51403169984697
2021-06-22,104.40864837045473
2021-06-23,107.08134149240958
2021-06-24,106.34767367237268
2021-06-25,101.59025515766888
2021-06-28,95.29556237476308
2021-06-29,92.30791255125571
2021-06-30,93.02498544576191
2021-07-01,89.80681067015543
2021-07-02,92.78576972135457
2021-07-05,94.06542399158371
2021-07-06,95.95808202229452
2021-07-07,98.3428037309951
2021-07-08,102.75795049229446
2021-07-09,106.41614988913618
2021-07-12,102.75407451901637
2021-07-13,106.60284910806664
2021-07-14,108.18847227430078
2021-07-15,105.45339974471806
2021-07-16,109.80916574421049
2021-07-19,109.99131710178335
2021-07-20,115.62290793962552
2021-07-21,114.30774540719423
2021-07-22,115.76374882824584
2021-07-23,115.28442424755895
2021-07-26,122.02942982601421
2021-07-27,123.94537624146693
2021-07-28,127.41422415426224
2021-07-29,129.2321529384616
2021-07-30,135.38980132434799
2021-08-02,135.07715760578893
2021-08-03,133.68156058799667
2021-08-04,136.3764218828183
2021-08-05,144.36266433364304
2021-08-06,151.12975576385665
2021-08-09,153.08654499076417
2021-08-10,155.7267828178612
2021-08-11,159.8759319381258
2021-08-12,161.76018755601558
2021-08-13,163.43616358391793
2021-08-16,155.64840116491428
2021-08-17,158.95383047479888
2021-08-18,157.4624193902637
2021-08-19,156.8293919748665
2021-08-20,172.40710352515552
2021-08-23,176.2310679218106
2021-08-24,169.92762918076656
2021-08-25,174.87541117252684
2021-08-26,173.85583187125778
2021-08-27,170.56209914513644
2021-08-30,180.14402799506445
2021-08-31,180.70341688799357
2021-09-01,181.38203189451207
2021-09-02,191.8239291335621
2021-09-03,189.50915886977452
2021-09-06,182.51260136763614
2021-09-07,180.37527616032213
2021-09-08,183.88105822276228
2021-09-09,183.73030817868616
2021-09-10,177.20653672486054
2021-09-13,176.68391957202869
2021-09-14,177.2447865518519
2021-09-15,170.84378467347813
2021-09-16,165.6858252262984
2021-09-17,160.31104162409878
2021-09-20,158.33850750412668
2021-09-21,147.33165725448097
2021-09-22,149.19662061857272
2021-09-23,147.63749664980452
2021-09-24,152.04243143838295
2021-09-27,159.97188532351697
2021-09-28,158.33356590987012
2021-09-29,153.1994175486353
2021-09-30,152.635624994471
2021-10-01,154.95059636291487
2021-10-04,153.72113730689532
2021-10-05,147.3099798598656
2021-10-06,138.35740821054026
2021-10-07,139.97814571250652
2021-10-08,146.22338524513225
2021-10-11,147.24331597975535
2021-10-12,148.197621745943
2021-10-13,149.06856853315927
2021-10-14,142.50982500670753
2021-10-15,141.8380181131314
2021-10-18,134.29608357965913
2021-10-19,137.65927341059265
2021-10-20,138.84940622675947
2021-10-21,144.01652957711218
2021-10-22,146.80923281130953
2021-10-25,144.77255190650942
2021-10-26,140.95668439013107
2021-10-27,139.3346955438945
2021-10-28,143.5302744640139
2021-10-29,149.39989969288655
2021-11-01,144.30294060729597
2021-11-02,144.65720680734373
2021-11-03,147.65694906453442
2021-11-04,142.04450555737367
2021-11-05,142.3697312379526
2021-11-08,138.84788121506733
2021-11-09,138.22268599126738
2021-11-10,136.5962674095736
2021-11-11,141.9608408393201
2021-11-12,148.4642358765017
2021-11-15,144.30958822643709
2021-11-16,144.99580072057591
2021-11-17,147.34195649833876
2021-11-18,148.8804981655566
2021-11-19,150.08234861150692
2021-11-22,161.174774608416
2021-11-23,163.5577038737178
2021-11-24,166.1832875869297
2021-11-25,164.92870252878376
2021-11-26,158.97489725475447
2021-11-29,155.4144336092229
2021-11-30,156.3721124953465
2021-12-01,157.14464694061087
2021-12-02,158.70329895111757
2021-12-03,155.94570792925853
2021-12-06,150.42835782534593
2021-12-07,145.77195466079758
2021-12-08,148.07855324709337
2021-12-09,152.40148774420842
2021-12-10,151.2976979060378
2021-12-13,151.68290035194082
2021-12-14,153.65767985959977
2021-12-15,155.93402954717368
2021-12-16,164.26803191117557
2021-12-17,163.17729962311944
2021-12-20,167.47835756124252
2021-12-21,169.88121931451929
2021-12-22,172.99914937756898
2021-12-23,180.89832245947886
2021-12-24,181.87649226783162
2021-12-27,183.85914890037395
2021-12-28,184.32790488663247
2021-12-29,181.17114220177888
2021-12-30,173.20747712564028
2021-12-31,170.25789536795685
2022-01-03,172.4073417417631
2022-01-04,168.42486908432568
2022-01-05,171.73623173182884
2022-01-06,180.78052175464327
2022-01-07,181.52601986589136
2022-01-10,180.6949844667857
2022-01-11,184.48642915866603
2022-01-12,175.16474539677466
2022-01-13,168.49483341636707
2022-01-14,162.9719278224048
2022-01-17,163.29104017881144
2022-01-18,163.39765652950047
2022-01-19,161.6784026922947
2022-01-20,174.4704972633548
2022-01-21,169.5859309151095
2022-01-24,180.6452174027599
2022-01-25,172.6192586470424
2022-01-26,167.42390883997544
2022-01-27,169.21989654722498
2022-01-28,168.11663290398147
2022-01-31,160.34665475606343
2022-02-01,160.92865143259738
2022-02-02,170.38047948220915
2022-02-03,172.21502636447698
2022-02-04,169.44809811940712
2022-02-07,177.65037422167168
2022-02-08,184.8205087163704
2022-02-09,182.68010610609844
2022-02-10,189.0052531738874
2022-02-11,190.58711508894666
2022-02-14,187.8474313603126
2022-02-15,189.42950385459807
2022-02-16,194.62806576385663
2022-02-17,204.08211937411573
2022-02-18,197.9234671664821
2022-02-21,197.09019060156433
2022-02-22,198.51520158493412
2022-02-23,196.05120581183021
2022-02-24,188.51328730925266
2022-02-25,193.95382253020358
2022-02-28,203.00986126327388
2022-03-01,209.5902786521141
2022-03-02,221.15051106451295
2022-03-03,215.44427451093813
2022-03-04,221.23692095804068
2022-03-07,227.88310308374147
2022-03-08,222.13082154793742
2022-03-09,238.62042425007343
2022-03-10,239.71801869304144
2022-03-11,246.17711237836625
2022-03-14,245.3760222106975
2022-03-15,247.6526268361128
2022-03-16,231.28136077214472
2022-03-17,227.83886836710246
2022-03-18,232.1098949522696
2022-03-21,227.10319592142787
2022-03-22,226.1625822777926
2022-03-23,224.42637635745302
2022-03-24,221.9177979503878
2022-03-25,224.99569072483678
2022-03-28,226.54376483008298
2022-03-29,213.4370234326595
2022-03-30,214.31266763579268
2022-03-31,216.74407543545053
2022-04-01,209.6791265525258
2022-04-04,215.252208661681
2022-04-05,223.38234834084594
2022-04-06,228.43668826427114
2022-04-07,229.4144216534748
2022-04-08,229.37948062375608
2022-04-11,239.087604156524
2022-04-12,248.50361849069853
2022-04-13,262.36111371165197
2022-04-14,258.58716662937076
2022-04-15,264.62072252153087
2022-04-18,269.0045744429537
2022-04-19,265.07237646866986
2022-04-20,257.78778514025885
2022-04-21,253.24150553557232
2022-04-22,258.6013209475357
2022-04-25,253.207420160404
2022-04-26,253.24282696139971
2022-04-27,249.8556225310102
2022-04-28,244.54785908075584
2022-04-29,244.9363078661521
2022-05-02,247.44267908567647
2022-05-03,254.63818222851293
2022-05-04,253.59365766558216
2022-05-05,259.8252288870397
2022-05-06,252.34821874605464
2022-05-09,256.58283797725784
2022-05-10,260.75194149843367
2022-05-11,259.29637968161006
2022-05-12,254.8834230993712
2022-05-13,259.3289921211098
2022-05-16,256.29960696476303
2022-05-17,253.4473449789937
2022-05-18,259.63307641506003
2022-05-19,272.34685584467945
2022-05-20,266.8163943361182
2022-05-23,267.63773589854435
2022-05-24,273.682740101213
2022-05-25,280.98311679934216
2022-05-26,279.0575439177901
2022-05-27,291.5457246807112
2022-05-30,286.1155315353821
2022-05-31,282.7852081664794
2022-06-01,277.84491523530886
2022-06-02,284.1507464858514
2022-06-03,296.6459234424486
2022-06-06,305.3023826669934
2022-06-07,298.3320550870113
2022-06-08,321.9655403956279
2022-06-09,319.3948830172375
2022-06-10,319.8795257156515
2022-06-13,324.42025891644863
2022-06-14,338.529079536015
2022-06-15,331.8489353353921
2022-06-16,323.0340674330998
2022-06-17,326.1466288824771
2022-06-20,331.2663068224895
2022-06-21,328.5638749216703
2022-06-22,343.8955136555766
2022-06-23,341.7084264830742
2022-06-24,362.9815714136877
2022-06-27,373.57477369059154
2022-06-28,381.1713431312341
2022-06-29,376.712845031092
2022-06-30,380.54431045425486
2022-07-01,375.29188478539305
2022-07-04,375.4805212843041
2022-07-05,393.2397197577817
2022-07-06,416.9193355198124
2022-07-07,403.06436691704045
2022-07-08,421.326495392677
2022-07-11,426.5065392202086
2022-07-12,410.2960338397768
2022-07-13,404.815658904886
2022-07-14,395.83197734508434
2022-07-15,398.59019624671504
2022-07-18,419.5766424777063
2022-07-19,414.27020315612975
2022-07-20,412.4196777240747
2022-07-21,425.72967522335585
2022-07-22,419.2200971197483
2022-07-25,431.9457614258161
2022-07-26,425.5696223900921
2022-07-27,433.12751074724486
2022-07-28,448.18847480464905
2022-07-29,442.0721111782779
2022-08-01,425.0527221591183
2022-08-02,452.5454845081907
2022-08-03,438.396264355487
2022-08-04,445.1089838423321
2022-08-05,464.9382799098745
2022-08-08,465.2347427251006
2022-08-09,467.25221092771835
2022-08-10,464.7821856839515
2022-08-11,474.0722524176545
2022-08-12,458.8974554555961
2022-08-15,437.9385027719074
2022-08-16,459.3512610826785
2022-08-17,470.94040554805497
2022-08-18,444.72314249458935
2022-08-19,421.8995343407961
2022-08-22,397.62126608798343
2022-08-23,385.84505293724646
2022-08-24,399.4218635724865
2022-08-25,415.98126848240906
2022-08-26,410.7647473334765
2022-08-29,418.139681837365
2022-08-30,399.5738622834423
2022-08-31,380.702798472608
2022-09-01,392.3158209431222
2022-09-02,389.69356362067236
2022-09-05,360.49596600947353
2022-09-06,365.2030332730213
2022-09-07,352.88731170595435
2022-09-08,353.63057978138306
2022-09-09,353.83510999346174
2022-09-12,362.3923628720188
2022-09-13,372.33094305796845
2022-09-14,372.43072922847153
2022-09-15,360.9800823550785
2022-09-16,373.3182850987982
2022-09-19,373.8647208304993
2022-09-20,349.0983706647268
2022-09-21,334.46794179804516
2022-09-22,339.54475548890525
2022-09-23,322.0159455293092
2022-09-26,311.58434141656943
2022-09-27,294.2552457201648
2022-09-28,285.0288065911497
2022-09-29,282.4061946162491
2022-09-30,279.10051513752774
2022-10-03,295.424032761941
2022-10-04,296.8801397636594
2022-10-05,297.9335586800378
2022-10-06,291.8884009740697
2022-10-07,294.01787445025917
2022-10-10,289.04106978469326
2022-10-11,292.3119009052716
2022-10-12,286.91265579218316
2022-10-13,278.2141732489876
2022-10-14,281.8686732474092
2022-10-17,279.0666494064452
2022-10-18,278.1473906092494
2022-10-19,277.45701558663234
2022-10-20,287.2117211328022
2022-10-21,285.6094448935349
2022-10-24,268.0889330349986
2022-10-25,264.90919855696995
2022-10-26,257.5381801180403
2022-10-27,261.1865042652925
2022-10-28,262.65561541657286
2022-10-31,267.7157877558925
2022-11-01,264.4143695972514
2022-11-02,272.90206832025063
2022-11-03,267.40814636454786
2022-11-04,262.66036691604
2022-11-07,268.94103637668826
2022-11-08,266.033458567028
2022-11-09,261.08142409897
2022-11-10,263.25301554956854
2022-11-11,270.2774914230227
2022-11-14,266.2000364576986
2022-11-15,259.58314135285974
2022-11-16,281.488750803197
2022-11-17,271.1912618417858
2022-11-18,288.882162627717
2022-11-21,291.82108744811313
2022-11-22,283.3539939181629
2022-11-23,278.7019050780527
2022-11-24,279.7109672392401
2022-11-25,285.6325205542332
2022-11-28,284.72019882569475
2022-11-29,288.5275526249866
2022-11-30,283.0490179008495
2022-12-01,285.27943232755945
2022-12-02,289.13373083211684
2022-12-05,281.8128638844379
2022-12-06,288.2547305321025
2022-12-07,263.4682608819934
2022-12-08,273.80490543451447
2022-12-09,276.03553262286846
2022-12-12,274.8990530632683
2022-12-13,255.33768709745502
2022-12-14,256.88217433107553
2022-12-15,260.5104165912941
2022-12-16,256.10979481468036
2022-12-19,276.3768713782204
2022-12-20,274.5716866597594
2022-12-21,273.2063232044048
2022-12-22,280.71449561910134
2022-12-23,282.470528660881
2022-12-26,284.0506615030409
2022-12-27,282.23108451550314
2022-12-28,288.18671065888606
2022-12-29,284.8584745868034
2022-12-30,286.3439456077748
2023-01-02,272.356869219749
2023-01-03,272.6613963910872
2023-01-04,261.40240289455943
2023-01-05,255.77996433276635
2023-01-06,250.96312999007952
2023-01-09,252.52002274139477
2023-01-10,259.7475530741781
2023-01-11,263.68406357737916
2023-01-12,265.81093957637495
2023-01-13,265.2188913940055
2023-01-16,269.0225194690598
2023-01-17,283.9565639412363
2023-01-18,288.65201984724274
2023-01-19,273.47839168262556
2023-01-20,284.986750348281
2023-01-23,292.23267606190046
2023-01-24,286.1653603362089
2023-01-25,287.7117054214624
2023-01-26,293.2999000638229
2023-01-27,283.8362466423726
2023-01-30,281.23977762398727
2023-01-31,278.6051165564071
2023-02-01,276.02052714212226
2023-02-02,269.58685424743487
2023-02-03,270.1238688294331
2023-02-06,268.4647404993497
2023-02-07,267.6978930671951
2023-02-08,275.9888208037399
2023-02-09,271.23847321401547
2023-02-10,262.1617880807184
2023-02-13,267.5011766020852
2023-02-14,260.0409743834877
2023-02-15,256.68457315175874
2023-02-16,246.96419212091809
2023-02-17,246.44006104951475
2023-02-20,237.1661047586116
2023-02-21,229.25554404393452
2023-02-22,232.65206909921073
2023-02-23,232.01751505286495
2023-02-24,237.95890635782632
2023-02-27,239.3229417317295
2023-02-28,234.0375625921548
2023-03-01,235.2437409513221
2023-03-02,240.71067038835716
2023-03-03,245.3754948988791
2023-03-06,253.04534312137474
2023-03-07,246.47732166678824
2023-03-08,248.6766104235072
2023-03-09,255.79792394477414
2023-03-10,260.65684145712055
2023-03-13,266.64038555973406
2023-03-14,254.9754670128912
2023-03-15,255.25853392990882
2023-03-16,242.14036259113706
2023-03-17,243.37008837031198
2023-03-20,243.14052795744908
2023-03-21,249.0670380805837
2023-03-22,250.87247236210342
2023-03-23,245.04236864372407
2023-03-24,261.81921002352664
2023-03-27,272.7578477978037
2023-03-28,272.5851044876627
2023-03-29,274.987613576659
2023-03-30,285.8250491012008
2023-03-31,274.61980328123207
2023-04-03,274.8744181971364
2023-04-04,282.998807714111
2023-04-05,275.7346065346967
2023-04-06,276.13692096764333
2023-04-07,275.0849840636122
2023-04-10,262.1649800290646
2023-04-11,269.7981829521895
2023-04-12,281.47912094615265
2023-04-13,273.23332690417664
2023-04-14,271.08256263962915
2023-04-17,278.0651263996459
2023-04-18,277.4524101447625
2023-04-19,279.74615202425827
2023-04-20,280.71629790337107
2023-04-21,270.8332420603748
2023-04-24,277.93822066036574
2023-04-25,267.4678675962481
2023-04-26,266.720122137532
2023-04-27,259.53915211503283
2023-04-28,252.12726162613356
2023-05-01,241.99196458608256
2023-05-02,247.57472457593303
2023-05-03,254.18046497190707
2023-05-04,261.57127893817943
2023-05-05,266.5632481133875
2023-05-08,264.8082179491338
2023-05-09,267.0085429995143
2023-05-10,274.31204179624854
2023-05-11,286.46629150854477
2023-05-12,285.4883811967206
2023-05-15,294.1980601614562
2023-05-16,293.57786124311644
2023-05-17,309.426142833057
2023-05-18,299.94406395728714
2023-05-19,302.7948393908402
2023-05-22,290.9459442843711
2023-05-23,299.2318968230996
2023-05-24,298.24962131800106
2023-05-25,310.3925188558261
2023-05-26,308.51682666633957
2023-05-29,308.44474865076785
2023-05-30,293.20959273096145
2023-05-31,301.514021937047
2023-06-01,308.1797081084723
2023-06-02,308.84684016782455
2023-06-05,306.0124265355275
2023-06-06,311.2303221696053
2023-06-07,324.98467252007697
2023-06-08,330.08352882445
2023-06-09,338.0160815096864
2023-06-12,339.8372447581592
2023-06-13,354.5653232892474
2023-06-14,348.8132306389799
2023-06-15,342.9309349625675
2023-06-16,339.24314413819684
2023-06-19,337.6546945542612
2023-06-20,333.9278985727554
2023-06-21,335.64647612779356
2023-06-22,324.55801288880684
2023-06-23,330.59136642656375
2023-06-26,330.42153340609514
2023-06-27,330.46851190274515
2023-06-28,341.19524575638417
2023-06-29,338.6788650455719
2023-06-30,326.166159838908
2023-07-03,311.13547796757655
2023-07-04,310.16926829832664
2023-07-05,303.73296980760756
2023-07-06,302.9641717341177
2023-07-07,303.4880617466186
2023-07-10,306.18978750560854
2023-07-11,306.4009097865296
2023-07-12,289.41911385011116
2023-07-13,280.719416618136
2023-07-14,276.87627225184673
2023-07-17,284.03564407331965
2023-07-18,277.3179510271054
2023-07-19,273.12723201111964
2023-07-20,251.39784978686657
2023-07-21,236.80845119286903
2023-07-24,223.7045293477218
2023-07-25,228.6323177254151
2023-07-26,222.57639838364454
2023-07-27,223.64669586981992
2023-07-28,229.95175970232654
2023-07-31,233.1035329501531
