Date,KLAC
2020-07-13,98.93339576684654
2020-07-14,99.16291148628463
2020-07-15,98.11282169003724
2020-07-16,98.31921044373244
2020-07-17,99.45380220953899
2020-07-20,98.66827003051641
2020-07-21,97.9612220364648
2020-07-22,98.38109922341275
2020-07-23,97.30192683350228
2020-07-24,99.19200287457623
2020-07-27,99.94647900371538
2020-07-28,101.57239028836763
2020-07-29,102.89096202337409
2020-07-30,103.73584251726281
2020-07-31,103.4557254961725
2020-08-03,102.95379405880674
2020-08-04,103.85615795019815
2020-08-05,102.86100351502476
2020-08-06,98.88871526586162
2020-08-07,100.01915864092999
2020-08-10,100.119772334399
2020-08-11,100.13666738720113
2020-08-12,101.37102681461513
2020-08-13,101.56852987889317
2020-08-14,101.15092697305529
2020-08-17,102.72844118857887
2020-08-18,102.30573066528508
2020-08-19,101.44751334241312
2020-08-20,101.43576064058648
2020-08-21,100.75098465736052
2020-08-24,99.31680039545711
2020-08-25,100.37641619494714
2020-08-26,99.88861551979126
2020-08-27,100.21610831876006
2020-08-28,100.79521290760322
2020-08-31,100.94391161295117
2020-09-01,101.28508980349305
2020-09-02,101.86386855370331
2020-09-03,101.29175011337966
2020-09-04,99.69431164034332
2020-09-07,100.89549523533762
2020-09-08,101.1769764788833
2020-09-09,102.55882885708789
2020-09-10,100.9709953655929
2020-09-11,101.06408279295665
2020-09-14,101.23686399175978
2020-09-15,102.588043717562
2020-09-16,103.25401317319806
2020-09-17,105.15417280980631
2020-09-18,106.279304415833
2020-09-21,107.33193728684546
2020-09-22,108.54923893638366
2020-09-23,109.14270209875562
2020-09-24,110.3340132416006
2020-09-25,110.4756102146294
2020-09-28,110.14737749793476
2020-09-29,109.84558991261825
2020-09-30,109.66138228589918
2020-10-01,110.38953178838652
2020-10-02,111.19016012145377
2020-10-05,112.64518918774667
2020-10-06,112.34512854105333
2020-10-07,114.7295581796585
2020-10-08,114.0715700585894
2020-10-09,112.8399295633583
2020-10-12,113.94660986429423
2020-10-13,112.66556890311686
2020-10-14,113.86410039420137
2020-10-15,113.25322638253989
2020-10-16,111.87836551759186
2020-10-19,112.50113233805213
2020-10-20,113.12220882929645
2020-10-21,112.35761974729049
2020-10-22,110.87899359963603
2020-10-23,109.28115590983242
2020-10-26,109.8034707350038
2020-10-27,110.77344949165087
2020-10-28,111.67186923139406
2020-10-29,112.46065692162017
2020-10-30,112.42107907273405
2020-11-02,112.27577747896063
2020-11-03,113.82419856328383
2020-11-04,113.4942894059305
2020-11-05,112.51882327096837
2020-11-06,111.31354602099596
2020-11-09,109.52563186483037
2020-11-10,108.45031725056513
2020-11-11,108.19153196714537
2020-11-12,108.47338325858802
2020-11-13,109.14944274082917
2020-11-16,107.79298011685135
2020-11-17,108.53240258963605
2020-11-18,108.13395910383139
2020-11-19,107.44376409731773
2020-11-20,107.14573837922947
2020-11-23,106.54951699780884
2020-11-24,106.46778112337628
2020-11-25,107.21857842362027
2020-11-26,107.74242301674113
2020-11-27,107.66576129951879
2020-11-30,106.33967601379538
2020-12-01,108.60121428766365
2020-12-02,110.2571075398286
2020-12-03,110.02790596700542
2020-12-04,109.773868382445
2020-12-07,110.22715093412994
2020-12-08,109.07337065080722
2020-12-09,109.57380921868281
2020-12-10,109.95183776483778
2020-12-11,112.09478625282892
2020-12-14,110.95157174155081
2020-12-15,110.65354476046141
2020-12-16,109.3496832868103
2020-12-17,108.29327077299912
2020-12-18,108.69634917214512
2020-12-21,109.37814538048384
2020-12-22,108.4232711010466
2020-12-23,106.66711352475544
2020-12-24,106.38205121733301
2020-12-25,107.32298595811807
2020-12-28,107.22376194927065
2020-12-29,106.95185514433852
2020-12-30,107.3165782620732
2020-12-31,110.33845183693413
2021-01-01,111.9463980619264
2021-01-04,111.9856975561033
2021-01-05,113.38455962066803
2021-01-06,112.4185384988178
2021-01-07,111.15603918793789
2021-01-08,112.39294602664445
2021-01-11,113.04153113698338
2021-01-12,111.74955058128802
2021-01-13,112.29964084649828
2021-01-14,111.58798067909719
2021-01-15,111.17531375666681
2021-01-18,110.58463148346867
2021-01-19,109.14162797326001
2021-01-20,109.72024557438799
2021-01-21,109.9020914337023
2021-01-22,110.46107760837333
2021-01-25,110.81850818587083
2021-01-26,112.92647486648012
2021-01-27,111.09895023452546
2021-01-28,111.42835893838729
2021-01-29,111.93608631001918
2021-02-01,114.01285017113678
2021-02-02,114.23335578850045
2021-02-03,114.11741418783363
2021-02-04,113.53539597508424
2021-02-05,112.36530764265329
2021-02-08,113.63499581416286
2021-02-09,113.30704055979473
2021-02-10,115.4970073383335
2021-02-11,114.9701301520284
2021-02-12,114.55353865934967
2021-02-15,114.42518206960365
2021-02-16,114.6279519112194
2021-02-17,114.5672929097551
2021-02-18,113.6006171642331
2021-02-19,112.54331285920811
2021-02-22,111.94305935564364
2021-02-23,111.82402301630327
2021-02-24,111.93210434765456
2021-02-25,110.91028877920768
2021-02-26,111.30186994167795
2021-03-01,109.52719301459386
2021-03-02,108.65817252754772
2021-03-03,107.27283913155067
2021-03-04,105.7786887100084
2021-03-05,106.31594632330794
2021-03-08,105.4648082817945
2021-03-09,106.40625061677943
2021-03-10,107.30076793992583
2021-03-11,107.43228132465774
2021-03-12,107.2354242929427
2021-03-15,107.27245837985011
2021-03-16,108.8476148786169
2021-03-17,109.2781248884544
2021-03-18,108.58734866233522
2021-03-19,105.96020467852195
2021-03-22,105.93271906193183
2021-03-23,105.5558394034609
2021-03-24,105.68464832084257
2021-03-25,107.81793607523265
2021-03-26,106.37093358992105
2021-03-29,106.68662274349518
2021-03-30,106.95937168110983
2021-03-31,107.86572125838453
2021-04-01,107.77986876883928
2021-04-02,107.43676970948967
2021-04-05,108.48374062535459
2021-04-06,108.48771132104426
2021-04-07,107.3114936170139
2021-04-08,109.1770804585266
2021-04-09,110.33672281306613
2021-04-12,109.99703309342364
2021-04-13,107.93860656362497
2021-04-14,107.12676601510489
2021-04-15,108.9368702585259
2021-04-16,108.40326189281994
2021-04-19,106.69527572388225
2021-04-20,108.23804639472846
2021-04-21,109.4049274655154
2021-04-22,109.23729015311712
2021-04-23,107.71661866805033
2021-04-26,108.89733775317573
2021-04-27,107.29384928314441
2021-04-28,107.41638134204103
2021-04-29,109.17832212437418
2021-04-30,108.99238963547039
2021-05-03,108.86250409682611
2021-05-04,108.28683999805479
2021-05-05,108.08743967975714
2021-05-06,108.07235149770887
2021-05-07,108.01432043239046
2021-05-10,106.59655957587714
2021-05-11,107.70283676147479
2021-05-12,105.61300640718345
2021-05-13,105.02356512446404
2021-05-14,106.53465575627291
2021-05-17,106.70360568131129
2021-05-18,107.69247793401696
2021-05-19,108.62314457339524
2021-05-20,106.46926940937661
2021-05-21,105.44638554302752
2021-05-24,106.1200660560902
2021-05-25,107.20680380614063
2021-05-26,105.1084836119334
2021-05-27,106.59870418612063
2021-05-28,104.91794295394257
2021-05-31,102.24498098057525
2021-06-01,103.46744517167635
2021-06-02,104.85553302020571
2021-06-03,103.60797519892617
2021-06-04,105.64812598275194
2021-06-07,104.6364447656083
2021-06-08,105.8195084496559
2021-06-09,105.95127148904348
2021-06-10,107.53350796868644
2021-06-11,106.24774373478566
2021-06-14,106.37570318958561
2021-06-15,104.07318339517067
2021-06-16,102.77462049566857
2021-06-17,103.3421864742089
2021-06-18,104.8241651925367
2021-06-21,104.41235748661582
2021-06-22,103.79268265080749
2021-06-23,104.73892594607804
2021-06-24,103.65190087886656
2021-06-25,103.23880708401059
2021-06-28,103.80587532067533
2021-06-29,102.68913212422615
2021-06-30,103.90693217764914
2021-07-01,105.16909373623577
2021-07-02,104.77328883189922
2021-07-05,105.10790259107387
2021-07-06,104.20189049627402
2021-07-07,104.34906078943945
2021-07-08,103.95600073655974
2021-07-09,103.7098974844112
2021-07-12,102.85225236235014
2021-07-13,102.13077814607247
2021-07-14,101.55875802806038
2021-07-15,100.95029446216152
2021-07-16,102.10413436134556
2021-07-19,100.30723427250773
2021-07-20,100.4574669286195
2021-07-21,100.98525049138405
2021-07-22,103.0243123009823
2021-07-23,100.70076751760101
2021-07-26,101.77580524670078
2021-07-27,102.34307045287373
2021-07-28,102.85594294608477
2021-07-29,103.55737115310123
2021-07-30,102.97535040213523
2021-08-02,103.38140460186062
2021-08-03,101.40276268790518
2021-08-04,101.20901724253976
2021-08-05,100.92718814508746
2021-08-06,102.9029733388264
2021-08-09,100.02586494369567
2021-08-10,99.702564107131
2021-08-11,100.58725064274775
2021-08-12,101.8991573679365
2021-08-13,99.91085526414037
2021-08-16,99.52166232189334
2021-08-17,100.50891620693511
2021-08-18,102.46811123133934
2021-08-19,104.87613692256097
2021-08-20,103.44269737803859
2021-08-23,103.23031195839606
2021-08-24,102.16433650960954
2021-08-25,101.15122105944525
2021-08-26,98.93881194744554
2021-08-27,97.17433689408328
2021-08-30,96.95820300458652
2021-08-31,97.19199249007139
2021-09-01,98.2850317057113
2021-09-02,97.3699517037902
2021-09-03,96.75627423953652
2021-09-06,96.1544296364337
2021-09-07,97.01780706822157
2021-09-08,97.41946380458074
2021-09-09,97.92154079210431
2021-09-10,98.4813937567623
2021-09-13,98.33936681833308
2021-09-14,99.41168971178764
2021-09-15,98.86091377041845
2021-09-16,101.10158183705299
2021-09-17,100.11403759538182
2021-09-20,100.04275173029149
2021-09-21,101.874061090486
2021-09-22,104.19811093978821
2021-09-23,103.40974669459986
2021-09-24,104.02220592654015
2021-09-27,104.44499186742229
2021-09-28,105.52216147348119
2021-09-29,106.07985042911822
2021-09-30,105.60887333497807
2021-10-01,106.92740085735241
2021-10-04,107.42557836521232
2021-10-05,106.86248696515695
2021-10-06,107.32930522158338
2021-10-07,106.74762989555158
2021-10-08,111.34087768006546
2021-10-11,109.89497127555906
2021-10-12,110.75954580273084
2021-10-13,110.95823155501425
2021-10-14,110.01368289437404
2021-10-15,108.06316874793521
2021-10-18,107.05325230197383
2021-10-19,107.0658759476474
2021-10-20,108.31768270217056
2021-10-21,108.18718826326716
2021-10-22,106.94370859638954
2021-10-25,106.04828331151911
2021-10-26,106.82597931977395
2021-10-27,107.94112052280792
2021-10-28,110.87812512130695
2021-10-29,110.9170720783786
2021-11-01,108.17757681109984
2021-11-02,109.33747552494326
2021-11-03,109.12126733391871
2021-11-04,110.46996526655768
2021-11-05,110.3687127805615
2021-11-08,110.81320035500984
2021-11-09,111.57316076826993
2021-11-10,112.10019288206857
2021-11-11,110.6328944765838
2021-11-12,110.57162899093095
2021-11-15,111.54123082019984
2021-11-16,112.22673284826325
2021-11-17,112.33096631165219
2021-11-18,111.90105914609985
2021-11-19,110.45374907826107
2021-11-22,110.8391941163611
2021-11-23,109.91435628337956
2021-11-24,110.17414712897137
2021-11-25,109.38734176079653
2021-11-26,109.32724133960869
2021-11-29,111.31660105677021
2021-11-30,111.00169878384028
2021-12-01,110.5833250588911
2021-12-02,109.40162335954312
2021-12-03,110.19619397952437
2021-12-06,110.86106961506437
2021-12-07,111.3286152548029
2021-12-08,110.35212940189724
2021-12-09,111.03474948660492
2021-12-10,110.9574352805391
2021-12-13,111.69828963454347
2021-12-14,112.24291911079553
2021-12-15,113.17645302597981
2021-12-16,112.22990460774017
2021-12-17,114.13140622677345
2021-12-20,114.85857439756195
2021-12-21,115.16165304027967
2021-12-22,115.35171166640589
2021-12-23,116.44324513353374
2021-12-24,113.68196967365381
2021-12-27,113.68967583212314
2021-12-28,114.46234081848988
2021-12-29,114.9612677353441
2021-12-30,114.8002891929848
2021-12-31,116.11034719126553
2022-01-03,117.13475299117813
2022-01-04,117.6989674985456
2022-01-05,117.85330562161985
2022-01-06,117.35449797468104
2022-01-07,116.25636941826424
2022-01-10,116.49662109835542
2022-01-11,117.13072784865471
2022-01-12,115.77174362611872
2022-01-13,115.35096674310847
2022-01-14,114.1083417019433
2022-01-17,111.83316969761293
2022-01-18,111.48458886546022
2022-01-19,110.34813144278536
2022-01-20,112.41486244289041
2022-01-21,111.58980990518796
2022-01-24,111.5454594945579
2022-01-25,110.70145763467414
2022-01-26,109.77948505568325
2022-01-27,109.26045724008817
2022-01-28,108.12882478750011
2022-01-31,109.29789630821948
2022-02-01,108.82392305748405
2022-02-02,110.1583646471612
2022-02-03,109.34386060069671
2022-02-04,109.33368146750517
2022-02-07,106.95051842067964
2022-02-08,107.4921452120455
2022-02-09,106.19252439835931
2022-02-10,106.40051639728061
2022-02-11,106.02375862825747
2022-02-14,105.2354082456478
2022-02-15,103.9952918620878
2022-02-16,102.43772431337055
2022-02-17,103.3276394927777
2022-02-18,104.4190988435942
2022-02-21,106.47049159068179
2022-02-22,104.51597044654233
2022-02-23,105.69898831383193
2022-02-24,104.52315944696322
2022-02-25,105.85898145358418
2022-02-28,103.65406738361852
2022-03-01,103.96007633267311
2022-03-02,103.31625818454656
2022-03-03,103.7724190902014
2022-03-04,103.0148472148657
2022-03-07,102.72954176338268
2022-03-08,102.052733602421
2022-03-09,102.35585555224667
2022-03-10,102.19135142910316
2022-03-11,101.17606866225779
2022-03-14,100.00803870774472
2022-03-15,97.76770900220232
2022-03-16,97.43987909767954
2022-03-17,97.67428163652421
2022-03-18,98.54534704798517
2022-03-21,99.92839138030082
2022-03-22,99.22029570732256
2022-03-23,98.63968162046807
2022-03-24,96.60929949360198
2022-03-25,95.89017038818133
2022-03-28,96.80980243311184
2022-03-29,97.31956517251002
2022-03-30,97.58889788063213
2022-03-31,99.52459733089287
2022-04-01,100.8681821318562
2022-04-04,99.71598066964502
2022-04-05,99.30909916490434
2022-04-06,100.43414512046397
2022-04-07,99.96166385640183
2022-04-08,99.85945075747206
2022-04-11,98.66499063685195
2022-04-12,100.13835467293194
2022-04-13,102.3477407766335
2022-04-14,102.07604558139698
2022-04-15,102.38059906241065
2022-04-18,99.75369308847029
2022-04-19,100.71971863804366
2022-04-20,99.51428467130964
2022-04-21,99.93798148417245
2022-04-22,100.84109912638183
2022-04-25,100.28610187447667
2022-04-26,102.35108868209804
2022-04-27,102.27864256118458
2022-04-28,103.66015634972027
2022-04-29,102.11427217348874
2022-05-02,101.6620650174588
2022-05-03,103.18527350700118
2022-05-04,102.6350400822179
2022-05-05,101.39191282609447
2022-05-06,100.08887748742114
2022-05-09,100.38112348833202
2022-05-10,100.97255982550874
2022-05-11,99.86390151566758
2022-05-12,99.69474140980705
2022-05-13,98.44355594967607
2022-05-16,98.58989474681583
2022-05-17,98.31391379175336
2022-05-18,99.1956832519583
2022-05-19,98.19603912979055
2022-05-20,99.58678270452604
2022-05-23,98.08082813668283
2022-05-24,96.61648319120633
2022-05-25,95.76787215283916
2022-05-26,95.51993609627533
2022-05-27,95.50193116008411
2022-05-30,95.40268245632923
2022-05-31,97.45414472543679
2022-06-01,98.99944808861721
2022-06-02,98.24135249563841
2022-06-03,98.79054773621883
2022-06-06,99.31792471053028
2022-06-07,98.3466012996615
2022-06-08,97.21307754320082
2022-06-09,98.45739980571125
2022-06-10,96.99190588675998
2022-06-13,96.91793927936708
2022-06-14,96.06507579783886
2022-06-15,96.90997049244224
2022-06-16,97.73533904468059
2022-06-17,98.79485417232503
2022-06-20,99.05657824535709
2022-06-21,100.26547487566985
2022-06-22,101.32498097538685
2022-06-23,99.53349434483773
2022-06-24,98.74727885065232
2022-06-27,97.91683101598626
2022-06-28,95.393538935179
2022-06-29,96.41191312336447
2022-06-30,95.80978384998878
2022-07-01,95.52072968207152
2022-07-04,95.84214191365497
2022-07-05,95.90249578329173
2022-07-06,96.70507116057048
2022-07-07,96.99532585546069
2022-07-08,96.11747410322928
2022-07-11,94.07105023652159
2022-07-12,93.55361885897649
2022-07-13,93.23999176321594
2022-07-14,94.9894703457906
2022-07-15,94.88236440526431
2022-07-18,95.08291693963045
2022-07-19,93.76331924215997
2022-07-20,92.32645462827924
2022-07-21,91.15115866581567
2022-07-22,91.11559082172178
2022-07-25,92.67380015932999
2022-07-26,92.5559834303803
2022-07-27,93.3620508144986
2022-07-28,92.82169808383408
2022-07-29,91.80527273761791
2022-08-01,92.5217896285178
2022-08-02,93.45703218471382
2022-08-03,94.57555322972331
2022-08-04,94.50952399969735
2022-08-05,94.44231439121518
2022-08-08,94.40384638543419
2022-08-09,92.01714928708489
2022-08-10,91.44083744280682
2022-08-11,91.59080248809947
2022-08-12,91.30420289619825
2022-08-15,90.35223297336233
2022-08-16,89.07317767868696
2022-08-17,89.13501999181341
2022-08-18,87.76482981742174
2022-08-19,86.10055203163361
2022-08-22,85.60773850451658
2022-08-23,86.38303522511762
2022-08-24,84.84363968378146
2022-08-25,83.68460582136129
2022-08-26,82.32225872830244
2022-08-29,80.53252827899499
2022-08-30,81.02622661883815
2022-08-31,79.92815098112878
2022-09-01,81.70167058512097
2022-09-02,82.23144953728847
2022-09-05,82.46335120057255
2022-09-06,82.46903773798621
2022-09-07,81.5717149202849
2022-09-08,82.07487259172524
2022-09-09,81.96981815037826
2022-09-12,80.85388847151773
2022-09-13,80.39023645092038
2022-09-14,79.11197517108046
2022-09-15,79.68194832536709
2022-09-16,80.19288894211759
2022-09-19,80.18276899556157
2022-09-20,80.0854075138015
2022-09-21,79.39172654158641
2022-09-22,79.0527640044356
2022-09-23,78.79644648000591
2022-09-26,77.95266216731304
2022-09-27,79.65386478873471
2022-09-28,80.18576076840111
2022-09-29,78.73157205512533
2022-09-30,80.0933018497366
2022-10-03,81.0986529387757
2022-10-04,80.04783690467504
2022-10-05,80.4591303607973
2022-10-06,81.785263745038
2022-10-07,80.626463168949
2022-10-10,81.35150842383672
2022-10-11,81.76525417121728
2022-10-12,82.6770935888349
2022-10-13,82.75772041551019
2022-10-14,81.74145829315952
2022-10-17,81.42331084507711
2022-10-18,81.99734330260804
2022-10-19,82.59087562547599
2022-10-20,81.90307733901086
2022-10-21,81.8196803270424
2022-10-24,83.20675218224856
2022-10-25,82.04484017612411
2022-10-26,80.87752019791004
2022-10-27,81.39488012596884
2022-10-28,81.81555877165546
2022-10-31,82.70811040509345
2022-11-01,83.65712545768096
2022-11-02,81.60528548516115
2022-11-03,81.49643826102647
2022-11-04,80.21121758193476
2022-11-07,80.56294061869909
2022-11-08,79.64604414603482
2022-11-09,79.59522968133552
2022-11-10,79.635141018479
2022-11-11,79.3763029278802
2022-11-14,78.49957402168725
2022-11-15,79.46084056856748
2022-11-16,79.09403996893656
2022-11-17,78.84083570817536
2022-11-18,79.69514839640472
2022-11-21,80.21212727522501
2022-11-22,80.8198965945394
2022-11-23,81.95541859634075
2022-11-24,83.07727204213232
2022-11-25,82.85360834283726
2022-11-28,83.04745256235523
2022-11-29,82.88374290975791
2022-11-30,84.5840663894401
2022-12-01,84.99425952864557
2022-12-02,85.07298554790123
2022-12-05,85.49331086584047
2022-12-06,83.48808724746586
2022-12-07,83.95690100819535
2022-12-08,83.61159191307193
2022-12-09,84.09478402789985
2022-12-12,84.35808367383994
2022-12-13,83.16003061079189
2022-12-14,83.09963361055652
2022-12-15,82.1970086431987
2022-12-16,83.01518898359555
2022-12-19,82.8224490033994
2022-12-20,82.33484074227647
2022-12-21,84.98243975071257
2022-12-22,86.63944097067403
2022-12-23,84.52619790571613
2022-12-26,83.10535645283655
2022-12-27,82.81606773150972
2022-12-28,83.68058525129148
2022-12-29,83.06275799529958
2022-12-30,83.20055743463126
2023-01-02,84.11133862107876
2023-01-03,83.51055064087271
2023-01-04,85.63476376136683
2023-01-05,84.53036984132265
2023-01-06,84.76209760719199
2023-01-09,84.31637681537961
2023-01-10,85.77141642671955
2023-01-11,86.53082738539153
2023-01-12,85.27094719094485
2023-01-13,86.04351522578658
2023-01-16,86.32221597375027
2023-01-17,85.23030335468933
2023-01-18,86.50316887311864
2023-01-19,86.68597127074118
2023-01-20,87.32264324256136
2023-01-23,87.00646066659921
2023-01-24,86.53565620021863
2023-01-25,86.0858897249826
2023-01-26,86.74618468372691
2023-01-27,87.56688232611691
2023-01-30,89.33905246015269
2023-01-31,88.76905743661608
2023-02-01,86.68521246419962
2023-02-02,87.6425481027469
2023-02-03,87.02361851364874
2023-02-06,85.85764007456729
2023-02-07,86.07386964421323
2023-02-08,86.479249413687
2023-02-09,87.8637857722211
2023-02-10,87.14011034173657
2023-02-13,86.60614066986673
2023-02-14,85.87074582587343
2023-02-15,86.00226728317922
2023-02-16,84.91397400663216
2023-02-17,84.2057112459185
2023-02-20,83.42360786278026
2023-02-21,83.14742783749846
2023-02-22,83.32628718579286
2023-02-23,83.49566793000645
2023-02-24,83.5749843466518
2023-02-27,83.10749778419827
2023-02-28,83.59706157574166
2023-03-01,83.45253173506136
2023-03-02,83.00285244234927
2023-03-03,84.22725164478454
2023-03-06,85.40996504638262
2023-03-07,84.76092866147013
2023-03-08,85.41003340966071
2023-03-09,84.42716190578061
2023-03-10,84.8027309613081
2023-03-13,85.27660778944455
2023-03-14,85.79910611351023
2023-03-15,85.93208782817162
2023-03-16,86.07577553821136
2023-03-17,85.72784052479273
2023-03-20,85.5551251491887
2023-03-21,86.35197038981826
2023-03-22,85.47451536176678
2023-03-23,84.242578362604
2023-03-24,83.18660484261981
2023-03-27,83.64665618627082
2023-03-28,84.08133963898699
2023-03-29,85.52248576589943
2023-03-30,84.11037427969612
2023-03-31,85.23607442957324
2023-04-03,85.88684827722618
2023-04-04,84.89868686525607
2023-04-05,85.40165950995562
2023-04-06,85.30052564193021
2023-04-07,84.70715740506847
2023-04-10,84.89902294215274
2023-04-11,84.67012066445149
2023-04-12,84.81024963321126
2023-04-13,84.45452457339962
2023-04-14,84.80040983515275
2023-04-17,84.66789351265314
2023-04-18,85.02605945337666
2023-04-19,83.30834541450935
2023-04-20,83.43568343586462
2023-04-21,84.57551261785908
2023-04-24,83.90539756385961
2023-04-25,84.20375767804612
2023-04-26,84.52352178433144
2023-04-27,84.73676845260294
2023-04-28,84.49054715490271
2023-05-01,85.21473113908561
2023-05-02,84.66240146318368
2023-05-03,85.4380365403721
2023-05-04,85.984929565571
2023-05-05,84.5883875575609
2023-05-08,85.87426612250513
2023-05-09,84.748679126149
2023-05-10,83.21360176706528
2023-05-11,83.51571625603106
2023-05-12,82.416970568561
2023-05-15,83.14820574050954
2023-05-16,83.26590409096256
2023-05-17,82.5072647604065
2023-05-18,83.1742956913738
2023-05-19,83.59715370491045
2023-05-22,83.61903036562774
2023-05-23,84.26977391274491
2023-05-24,83.89323068209382
2023-05-25,82.57106599640574
2023-05-26,82.15051931812481
2023-05-29,82.60840021402794
2023-05-30,84.59538783429318
2023-05-31,85.5489885744032
2023-06-01,85.78750161427193
2023-06-02,85.63439729394815
2023-06-05,86.79585702692127
2023-06-06,87.4529806216964
2023-06-07,87.15552262218718
2023-06-08,85.90025391360982
2023-06-09,85.1462911697107
2023-06-12,86.66060118649453
2023-06-13,86.30956742983142
2023-06-14,85.88784344302297
2023-06-15,85.79848902674615
2023-06-16,86.76756363562757
2023-06-19,84.83175977462659
2023-06-20,84.61690845253605
2023-06-21,85.2051097633898
2023-06-22,85.3474232946703
2023-06-23,85.48758002366439
2023-06-26,87.33818253141963
2023-06-27,87.59914203704807
2023-06-28,87.04248603254568
2023-06-29,85.9168344287953
2023-06-30,85.51294449532138
2023-07-03,85.99678000088586
2023-07-04,85.97174240788284
2023-07-05,87.47484836941082
2023-07-06,86.94936570688591
2023-07-07,87.12809818715446
2023-07-10,86.67814763621962
2023-07-11,86.21230262550269
2023-07-12,87.53864148170949
2023-07-13,88.82582976717558
2023-07-14,88.95065910465148
2023-07-17,91.55855455980233
2023-07-18,92.63203240236304
2023-07-19,95.18643182846577
2023-07-20,96.63575670165369
2023-07-21,93.78320312072688
2023-07-24,93.51993929557048
2023-07-25,92.14856709858967
2023-07-26,91.58210062745766
2023-07-27,91.12179990341248
2023-07-28,90.76542898093648
