Date,ZBH
2021-05-19,105.29849563131566
2021-05-20,105.53946916798989
2021-05-21,105.63072820101458
2021-05-24,104.87175445849516
2021-05-25,104.33613400267494
2021-05-26,106.94072536664967
2021-05-27,107.96652122395405
2021-05-28,105.67483961929253
2021-05-31,105.79834559436125
2021-06-01,107.89849396233028
2021-06-02,109.70801714570403
2021-06-03,111.62024028096542
2021-06-04,112.15193858644633
2021-06-07,108.80995844083932
2021-06-08,108.91003043371674
2021-06-09,108.17361504975472
2021-06-10,106.24254111448218
2021-06-11,105.5216477256358
2021-06-14,106.61330503836258
2021-06-15,107.8467122590944
2021-06-16,105.8098978383065
2021-06-17,104.46897322252032
2021-06-18,103.77146429890573
2021-06-21,104.34928903116571
2021-06-22,104.13961264564729
2021-06-23,104.41083477203937
2021-06-24,104.17257126244768
2021-06-25,103.45328692948394
2021-06-28,103.63718028806402
2021-06-29,102.93559576465137
2021-06-30,102.34088493901343
2021-07-01,103.96274087133916
2021-07-02,102.85340807400875
2021-07-05,101.469084467754
2021-07-06,99.18327204528117
2021-07-07,99.34069264212309
2021-07-08,98.49209622260882
2021-07-09,97.53811357139202
2021-07-12,98.14198845000011
2021-07-13,100.40876724080246
2021-07-14,101.34131942634522
2021-07-15,103.45857255162616
2021-07-16,103.33549609590632
2021-07-19,102.06213486246723
2021-07-20,100.85034356997852
2021-07-21,102.4391268307333
2021-07-22,103.86234700982149
2021-07-23,103.2095900359587
2021-07-26,104.9160011802822
2021-07-27,105.52367321059441
2021-07-28,102.07538440672396
2021-07-29,99.78754255598655
2021-07-30,100.7540501637692
2021-08-02,100.46299853086674
2021-08-03,103.97860910098323
2021-08-04,104.92660249458682
2021-08-05,105.1173153141889
2021-08-06,102.61023425588546
2021-08-09,105.19092034326613
2021-08-10,106.08334444877015
2021-08-11,105.02586989525129
2021-08-12,105.00039360769246
2021-08-13,107.82692869441334
2021-08-16,109.07714210478598
2021-08-17,109.9685225154704
2021-08-18,109.11513837771318
2021-08-19,110.51873598114423
2021-08-20,110.40114131411295
2021-08-23,112.86933832844979
2021-08-24,113.97425523182025
2021-08-25,113.76032920847594
2021-08-26,115.16988651605716
2021-08-27,114.74217465377893
2021-08-30,114.0471021290927
2021-08-31,114.15061034620649
2021-09-01,113.78440744931929
2021-09-02,112.77521588465098
2021-09-03,113.53148775448072
2021-09-06,113.2912147293575
2021-09-07,113.93504127654431
2021-09-08,112.37216330327513
2021-09-09,113.19092625853183
2021-09-10,111.01273385579627
2021-09-13,112.59308317855718
2021-09-14,111.01817642257669
2021-09-15,110.88145662564305
2021-09-16,111.45509426984471
2021-09-17,112.86146729864785
2021-09-20,113.86852365487609
2021-09-21,113.27945177248522
2021-09-22,111.23046584336076
2021-09-23,113.851223132868
2021-09-24,114.78040366006569
2021-09-27,118.89840114554856
2021-09-28,118.65285991103907
2021-09-29,116.91672465559567
2021-09-30,116.92825318863422
2021-10-01,116.10209020557335
2021-10-04,116.39989068043079
2021-10-05,116.23833600706718
2021-10-06,116.3635642299677
2021-10-07,114.95140649642212
2021-10-08,113.9325307479228
2021-10-11,111.11203680064351
2021-10-12,111.1237047932184
2021-10-13,108.77746949141921
2021-10-14,106.42800046487133
2021-10-15,106.63951614875074
2021-10-18,106.90093873688085
2021-10-19,104.69095199199771
2021-10-20,106.14945843955616
2021-10-21,108.22512592560166
2021-10-22,107.4689739490194
2021-10-25,107.7690627780744
2021-10-26,107.78723562730941
2021-10-27,108.51507957290573
2021-10-28,108.17811195610388
2021-10-29,105.26216014212436
2021-11-01,106.48453370061226
2021-11-02,105.81207572198082
2021-11-03,106.3215041481371
2021-11-04,108.51259347938695
2021-11-05,109.04302110765761
2021-11-08,111.29036067073717
2021-11-09,109.1870178066734
2021-11-10,110.57654638411276
2021-11-11,111.17189160880842
2021-11-12,111.19264584205754
2021-11-15,112.83028948621308
2021-11-16,112.90205192361056
2021-11-17,114.64440631871351
2021-11-18,111.62355027557899
2021-11-19,112.2732205288834
2021-11-22,112.52357124729741
2021-11-23,110.97265262329353
2021-11-24,108.0158830537611
2021-11-25,109.20256341312192
2021-11-26,108.75139886410416
2021-11-29,108.84135471261096
2021-11-30,105.36041241324165
2021-12-01,106.15144588393632
2021-12-02,103.35269107455206
2021-12-03,101.71526886308362
2021-12-06,104.10145735914215
2021-12-07,105.0445812206817
2021-12-08,102.54142106424322
2021-12-09,103.56107073379252
2021-12-10,105.0198458981058
2021-12-13,104.5883651864636
2021-12-14,103.56269394153101
2021-12-15,104.88218570433482
2021-12-16,103.41785750151915
2021-12-17,106.55758721376421
2021-12-20,107.27445571492952
2021-12-21,106.35182167613179
2021-12-22,105.61874402812757
2021-12-23,104.36150694185233
2021-12-24,103.21822421386871
2021-12-27,102.11610406509526
2021-12-28,102.58883652503354
2021-12-29,101.2267805720195
2021-12-30,101.71523568480804
2021-12-31,97.93427160473709
2022-01-03,101.54395000216573
2022-01-04,100.36953880433913
2022-01-05,98.5618673653024
2022-01-06,99.30410576544563
2022-01-07,100.74982741212756
2022-01-10,100.81063054196373
2022-01-11,101.948759766546
2022-01-12,99.410366659532
2022-01-13,101.05170473985976
2022-01-14,100.74925803855425
2022-01-17,101.20156673853796
2022-01-18,101.24121220055325
2022-01-19,104.12134330427062
2022-01-20,104.89534304018315
2022-01-21,103.63757774790572
2022-01-24,101.88086180839299
2022-01-25,105.18702894993781
2022-01-26,104.50519681996192
2022-01-27,104.28394601277647
2022-01-28,106.8470942019695
2022-01-31,108.96983882307411
2022-02-01,111.02244504600861
2022-02-02,109.25945013156388
2022-02-03,110.06129882241615
2022-02-04,108.18776476672518
2022-02-07,110.3391145465838
2022-02-08,111.32774495667411
2022-02-09,111.51609397630104
2022-02-10,110.12850588024685
2022-02-11,111.63300675133374
2022-02-14,109.62100922056246
2022-02-15,108.38244461880284
2022-02-16,109.1400971292945
2022-02-17,107.64847114413402
2022-02-18,109.23407381824788
2022-02-21,109.24874879921772
2022-02-22,107.34041882578872
2022-02-23,104.60398594536885
2022-02-24,100.52805619031267
2022-02-25,100.87092939985143
2022-02-28,103.03441547113843
2022-03-01,102.00046989703893
2022-03-02,101.78023555279
2022-03-03,102.25776643796314
2022-03-04,104.03704880967781
2022-03-07,105.50418840141131
2022-03-08,103.99803557220507
2022-03-09,102.80481220469171
2022-03-10,102.82781643214149
2022-03-11,102.82539729026594
2022-03-14,100.99918485283291
2022-03-15,100.59344667258968
2022-03-16,99.83377704103965
2022-03-17,99.94793346891727
2022-03-18,99.72641996102266
2022-03-21,98.7450106468386
2022-03-22,99.40329227004727
2022-03-23,102.44945742650604
2022-03-24,102.04711705975105
2022-03-25,103.45728953025458
2022-03-28,106.3887308822849
2022-03-29,107.4996243284472
2022-03-30,109.76796452142737
2022-03-31,106.97298080094453
2022-04-01,109.02846672337783
2022-04-04,105.28370539012488
2022-04-05,105.59155191333166
2022-04-06,105.27705834079167
2022-04-07,104.55293493435568
2022-04-08,106.99257797515118
2022-04-11,107.17303300721134
2022-04-12,106.33734456279407
2022-04-13,104.27731628815593
2022-04-14,102.63440959794572
2022-04-15,104.26251043796873
2022-04-18,106.16255064699651
2022-04-19,105.16674472038078
2022-04-20,108.8988257442287
2022-04-21,109.53353992833925
2022-04-22,110.39460159439426
2022-04-25,108.9390329925104
2022-04-26,109.66768544741889
2022-04-27,109.29340600164936
2022-04-28,110.74808075609502
2022-04-29,112.39765179275403
2022-05-02,113.38293495719297
2022-05-03,114.66908065993584
2022-05-04,118.11492770931348
2022-05-05,121.6685494080143
2022-05-06,124.23266086759814
2022-05-09,125.17354334757401
2022-05-10,127.53946420821659
2022-05-11,128.5513118757943
2022-05-12,127.70075458466586
2022-05-13,130.0063939060137
2022-05-16,129.4618252128549
2022-05-17,132.1361518586001
2022-05-18,130.3425982780111
2022-05-19,132.14090524988433
2022-05-20,131.1478996161631
2022-05-23,131.12166389320544
2022-05-24,133.63007620191436
2022-05-25,132.83960404072081
2022-05-26,132.3671864130212
2022-05-27,136.03431237439057
2022-05-30,139.10033228607526
2022-05-31,138.96074997990905
2022-06-01,137.0691512592146
2022-06-02,138.73256783537494
2022-06-03,137.96394240823201
2022-06-06,136.30036827586088
2022-06-07,135.34608679746663
2022-06-08,137.65390853825645
2022-06-09,138.82762517105692
2022-06-10,137.66137907202122
2022-06-13,144.78267087621265
2022-06-14,142.3170189836167
2022-06-15,142.98227143037704
2022-06-16,138.2067257266511
2022-06-17,137.5948577415923
2022-06-20,139.58060492217206
2022-06-21,139.94546533043777
2022-06-22,138.6167074619168
2022-06-23,141.37539856987453
2022-06-24,140.8533100560368
2022-06-27,140.59033351462045
2022-06-28,140.97552936719413
2022-06-29,140.00667671276537
2022-06-30,140.40511410852884
2022-07-01,140.56027345478918
2022-07-04,141.11381670348507
2022-07-05,140.18293356682142
2022-07-06,137.2932671216974
2022-07-07,139.6019062043173
2022-07-08,137.96140100184755
2022-07-11,134.34725956441446
2022-07-12,134.34523067366598
2022-07-13,134.6056510034831
2022-07-14,132.65594652280842
2022-07-15,128.10577978659646
2022-07-18,129.0847698785717
2022-07-19,127.72901309122437
2022-07-20,124.29488654055667
2022-07-21,126.08822119761447
2022-07-22,124.2368507196366
2022-07-25,124.75113167350267
2022-07-26,122.60140712207694
2022-07-27,123.78828414402007
2022-07-28,128.55091096060775
2022-07-29,129.11964099423892
2022-08-01,126.29414041978367
2022-08-02,126.7051910548363
2022-08-03,126.40913866108677
2022-08-04,128.55006670789444
2022-08-05,126.64816754425858
2022-08-08,127.95763711176214
2022-08-09,129.80231453828662
2022-08-10,129.06687100942165
2022-08-11,128.7721258349082
2022-08-12,127.45801578685109
2022-08-15,132.51138954656204
2022-08-16,133.28001130911866
2022-08-17,133.37266914310896
2022-08-18,135.30725863459912
2022-08-19,131.61560233827495
2022-08-22,130.82613319247494
2022-08-23,131.40701947444555
2022-08-24,131.06880142520708
2022-08-25,130.4839117502463
2022-08-26,130.68806435063533
2022-08-29,129.99842681436613
2022-08-30,134.1944826305859
2022-08-31,132.77945876812032
2022-09-01,130.5610097862683
2022-09-02,130.81538610707136
2022-09-05,129.75604883680904
2022-09-06,128.0713536696183
2022-09-07,131.45865271775628
2022-09-08,128.8851462266293
2022-09-09,128.7919859179861
2022-09-12,130.90618128097617
2022-09-13,128.11381298102773
2022-09-14,123.0435276614888
2022-09-15,123.16536033626004
2022-09-16,124.95812998845301
2022-09-19,123.89564385922596
2022-09-20,127.6701731572346
2022-09-21,131.2820303668361
2022-09-22,133.48757733436287
2022-09-23,133.2140895054835
2022-09-26,132.7034460019528
2022-09-27,135.4315036111412
2022-09-28,135.40207477278346
2022-09-29,133.98514618861196
2022-09-30,139.42708760859136
2022-10-03,137.4153220653248
2022-10-04,137.76064660204767
2022-10-05,138.64666554832237
2022-10-06,137.7139001181638
2022-10-07,137.77889356737333
2022-10-10,138.23939931159245
2022-10-11,139.18587845344115
2022-10-12,140.11913037149873
2022-10-13,141.87571051075
2022-10-14,145.1026486360621
2022-10-17,143.56156355073958
2022-10-18,143.74583968724033
2022-10-19,143.318361866986
2022-10-20,145.45246374011188
2022-10-21,145.86585531173208
2022-10-24,145.39265720058629
2022-10-25,146.3980415348505
2022-10-26,147.26234985276125
2022-10-27,150.52236094016442
2022-10-28,150.8825726049
2022-10-31,150.02140138079523
2022-11-01,147.78246643751956
2022-11-02,147.71580258441043
2022-11-03,149.81172860215537
2022-11-04,150.03166741986746
2022-11-07,150.76148088751714
2022-11-08,148.36213297021027
2022-11-09,150.21956989349616
2022-11-10,146.20818518319217
2022-11-11,147.94801068027834
2022-11-14,146.5599798685248
2022-11-15,146.34161580122736
2022-11-16,143.99612046391678
2022-11-17,142.11681445647625
2022-11-18,142.08139311043084
2022-11-21,141.33152320235058
2022-11-22,145.8021671262111
2022-11-23,146.923227580325
2022-11-24,145.60950814108242
2022-11-25,141.01318193207268
2022-11-28,140.36541979350835
2022-11-29,136.39886117970104
2022-11-30,134.5689835926408
2022-12-01,129.96573485587064
2022-12-02,129.523136766376
2022-12-05,130.79275031537625
2022-12-06,131.19636891064968
2022-12-07,131.84431979987062
2022-12-08,128.71860635691948
2022-12-09,130.95349244093848
2022-12-12,127.75694807075035
2022-12-13,127.00849209836177
2022-12-14,128.5408960117049
2022-12-15,131.63218884936063
2022-12-16,130.65274986304067
2022-12-19,130.893249701232
2022-12-20,128.9689863525087
2022-12-21,127.92956102095116
2022-12-22,128.17055332686067
2022-12-23,128.810039935947
2022-12-26,128.48508253365586
2022-12-27,127.65883118573147
2022-12-28,130.81210734101373
2022-12-29,127.823537011206
2022-12-30,125.97643205402883
2023-01-02,123.58399711977486
2023-01-03,124.52431225494834
2023-01-04,124.61588792987803
2023-01-05,122.78073685007413
2023-01-06,123.38157365202592
2023-01-09,126.97722427291133
2023-01-10,123.09373501742256
2023-01-11,120.65848055629615
2023-01-12,119.25702332503171
2023-01-13,122.52026902280161
2023-01-16,121.48628069760812
2023-01-17,122.32149995133669
2023-01-18,121.34428133776942
2023-01-19,124.52315988502413
2023-01-20,124.7400797045248
2023-01-23,126.75631034685279
2023-01-24,126.39210389194848
2023-01-25,128.3719273590194
2023-01-26,127.77579957601345
2023-01-27,131.70811478981616
2023-01-30,132.5684061688802
2023-01-31,131.2503455137273
2023-02-01,129.73796833306184
2023-02-02,127.13350055163946
2023-02-03,128.56075322137673
2023-02-06,127.85311095385455
2023-02-07,128.7364815948416
2023-02-08,130.97418121653774
2023-02-09,132.30457345067734
2023-02-10,135.61307537199002
2023-02-13,133.50693347552604
2023-02-14,130.62597275926876
2023-02-15,132.13274918855183
2023-02-16,133.9426538752259
2023-02-17,135.66664151149632
2023-02-20,132.12750933325836
2023-02-21,130.26568078363874
2023-02-22,127.99592179209051
2023-02-23,129.90813396278062
2023-02-24,130.33226272182964
2023-02-27,132.85896331647862
2023-02-28,131.42373942151823
2023-03-01,132.68009924161944
2023-03-02,133.48749383942075
2023-03-03,131.52595633112418
2023-03-06,132.64467738346994
2023-03-07,132.09939856968188
2023-03-08,132.58842356576758
2023-03-09,133.58804006897114
2023-03-10,134.08107891614898
2023-03-13,130.8814588220604
2023-03-14,129.96460831966365
2023-03-15,130.95002551056416
2023-03-16,133.5590493855305
2023-03-17,133.6068789017625
2023-03-20,131.10717146452228
2023-03-21,128.7180436802203
2023-03-22,129.46401517503688
2023-03-23,128.34732779148644
2023-03-24,129.87468510531613
2023-03-27,130.44644304797524
2023-03-28,133.05949452544598
2023-03-29,133.54302213991738
2023-03-30,133.87913970394968
2023-03-31,135.90784708355886
2023-04-03,137.09704188826615
2023-04-04,135.2097783423188
2023-04-05,133.1238634116645
2023-04-06,132.96870495796153
2023-04-07,130.7892650094612
2023-04-10,128.55314157236953
2023-04-11,132.53648019908528
2023-04-12,132.20729819778134
2023-04-13,130.7962069707623
2023-04-14,129.12395739881455
2023-04-17,130.70267056860735
2023-04-18,128.7332179769544
2023-04-19,130.82646827903736
2023-04-20,131.57386128691147
2023-04-21,132.41712455135666
2023-04-24,132.87711315380486
2023-04-25,136.74970166855536
2023-04-26,137.12959590274136
2023-04-27,137.6135030612032
2023-04-28,138.17970150185053
2023-05-01,136.1357780182246
2023-05-02,136.32558844109624
2023-05-03,137.56527757428643
2023-05-04,137.25226863770243
2023-05-05,137.8517690799934
2023-05-08,143.8008938558932
2023-05-09,142.58997019018813
2023-05-10,139.87503087517257
2023-05-11,139.62728629568608
2023-05-12,136.9894049713235
2023-05-15,135.59316705550705
2023-05-16,134.12858962742314
2023-05-17,134.48273880075433
2023-05-18,134.18439167760266
2023-05-19,131.97373789772652
2023-05-22,132.26217542233238
2023-05-23,129.10697721952732
2023-05-24,127.71015067264528
2023-05-25,128.2383647200892
2023-05-26,128.61547273712765
2023-05-29,128.76297019212245
2023-05-30,128.83499707259148
2023-05-31,127.24422018998169
2023-06-01,126.21556899576042
2023-06-02,125.36396512600581
2023-06-05,125.6566504108238
2023-06-06,125.48850442507748
2023-06-07,125.65242618787845
2023-06-08,124.49348505522215
2023-06-09,124.32717774350388
2023-06-12,125.57364183853169
2023-06-13,124.47824733306183
2023-06-14,119.78179339616113
2023-06-15,117.45303024484456
2023-06-16,114.99575089981019
2023-06-19,116.2124495890024
2023-06-20,116.7078692149396
2023-06-21,118.21848409867063
2023-06-22,117.58144166775753
2023-06-23,119.74379033898782
2023-06-26,120.78048072417319
2023-06-27,119.53625873600558
2023-06-28,120.24178440104075
2023-06-29,121.96399633062032
2023-06-30,122.5450244663669
2023-07-03,122.68509615465292
2023-07-04,124.95153484544514
2023-07-05,123.28143028342197
2023-07-06,122.6617596500052
2023-07-07,125.76331447515992
2023-07-10,127.48954448103187
2023-07-11,130.11756723141337
2023-07-12,127.60509084070945
2023-07-13,124.89059561032265
2023-07-14,124.42000253459994
2023-07-17,125.14301103389052
2023-07-18,121.37530869039972
2023-07-19,121.1383821651126
2023-07-20,122.78182381130117
2023-07-21,118.77919303046238
2023-07-24,119.24568303985113
2023-07-25,120.59274953963825
2023-07-26,119.25748718297565
2023-07-27,118.92706360447414
2023-07-28,119.27956116212017
