Date,META
2020-07-07,55.39302925896974
2020-07-08,55.926177347821316
2020-07-09,55.4158108232017
2020-07-10,54.61988375445428
2020-07-13,54.984530299409144
2020-07-14,56.39682547439341
2020-07-15,53.89383589018271
2020-07-16,53.39077726835928
2020-07-17,55.39363225338054
2020-07-20,57.75873126909284
2020-07-21,57.2191756777307
2020-07-22,55.29663902163063
2020-07-23,53.91004785929625
2020-07-24,54.89161264706473
2020-07-27,54.777183897460695
2020-07-28,56.33561597251816
2020-07-29,56.62973925177741
2020-07-30,56.92725927695625
2020-07-31,58.29363652483089
2020-08-03,58.75758652140262
2020-08-04,58.66119348177867
2020-08-05,55.70158620270202
2020-08-06,55.8087919275312
2020-08-07,57.19668597770378
2020-08-10,56.4783394187982
2020-08-11,51.4676538368212
2020-08-12,53.912704956344406
2020-08-13,55.12630843814986
2020-08-14,54.180292186731506
2020-08-17,55.08273536644201
2020-08-18,55.11074271455102
2020-08-19,54.75876482977787
2020-08-20,56.90089273634923
2020-08-21,54.82184860772291
2020-08-24,53.616216297879646
2020-08-25,52.54334407276541
2020-08-26,51.18064817745677
2020-08-27,51.672113717471674
2020-08-28,52.74714662509943
2020-08-31,55.86300894183394
2020-09-01,54.91290665776066
2020-09-02,55.37247546184536
2020-09-03,56.36556544356315
2020-09-04,57.98219902747683
2020-09-07,55.7509757379102
2020-09-08,55.575472737398364
2020-09-09,55.36718734756849
2020-09-10,53.17313786259014
2020-09-11,52.69786225723702
2020-09-14,52.87902910952792
2020-09-15,52.08655765419806
2020-09-16,50.06768220642382
2020-09-17,51.412448148632635
2020-09-18,50.54063340078969
2020-09-21,51.70999865787369
2020-09-22,50.83153417517823
2020-09-23,50.24599464636771
2020-09-24,49.30539322101336
2020-09-25,51.45671886712008
2020-09-28,51.98192278119376
2020-09-29,51.48221547394244
2020-09-30,51.26185814628831
2020-10-01,48.689685112178196
2020-10-02,50.02097171178356
2020-10-05,50.401922219153974
2020-10-06,51.552853911500634
2020-10-07,50.62798862803297
2020-10-08,51.488556277916
2020-10-09,51.19877809279298
2020-10-12,52.95627896117196
2020-10-13,55.65565926054318
2020-10-14,56.899394309051225
2020-10-15,57.33779338860478
2020-10-16,55.58789672752513
2020-10-19,55.8867130874115
2020-10-20,53.11680815385685
2020-10-21,51.60803066475676
2020-10-22,49.394372455266335
2020-10-23,49.07674065066884
2020-10-26,47.40939828352266
2020-10-27,46.28401557572563
2020-10-28,45.16442955098635
2020-10-29,45.918866885574595
2020-10-30,45.27813498983846
2020-11-02,44.9632278376304
2020-11-03,43.94750452810096
2020-11-04,42.907379042148584
2020-11-05,43.124939148787675
2020-11-06,42.82433729918475
2020-11-09,43.34666091175702
2020-11-10,46.138515333991386
2020-11-11,45.175406583726826
2020-11-12,46.16500760171525
2020-11-13,47.00547247174078
2020-11-16,43.88388276069912
2020-11-17,45.23341178963043
2020-11-18,45.74969755652603
2020-11-19,46.40982930775605
2020-11-20,45.572510704122145
2020-11-23,44.2108148148859
2020-11-24,43.70557280537859
2020-11-25,42.1006253164464
2020-11-26,41.60388177811252
2020-11-27,40.935998202820564
2020-11-30,40.533874062465046
2020-12-01,37.97155730722841
2020-12-02,38.78454597324191
2020-12-03,37.79675982476719
2020-12-04,36.39210838303853
2020-12-07,37.24608350197094
2020-12-08,37.67670505210552
2020-12-09,37.635508406767514
2020-12-10,37.72069963953816
2020-12-11,37.66814395726945
2020-12-14,37.62063061496807
2020-12-15,37.67010432507119
2020-12-16,38.102604199694056
2020-12-17,38.562981723991804
2020-12-18,38.44794857917064
2020-12-21,38.830929814286286
2020-12-22,37.81160603588588
2020-12-23,37.79300245469477
2020-12-24,39.05595139303176
2020-12-25,40.493586254982134
2020-12-28,38.83494361147226
2020-12-29,39.852222607965935
2020-12-30,37.50775010022803
2020-12-31,39.539112834243205
2021-01-01,39.99712532454593
2021-01-04,41.14053886298295
2021-01-05,42.56924730859677
2021-01-06,42.875407110708444
2021-01-07,44.98925536292247
2021-01-08,44.076545229741406
2021-01-11,44.0890788771276
2021-01-12,45.89933532480908
2021-01-13,46.644410151636905
2021-01-14,46.43972929440552
2021-01-15,47.56837705954744
2021-01-18,45.93809763347168
2021-01-19,45.10730665131828
2021-01-20,44.68939053553227
2021-01-21,45.439876841454776
2021-01-22,46.98138946245749
2021-01-25,46.82602099363042
2021-01-26,50.82667943126934
2021-01-27,49.28089024159142
2021-01-28,49.66833208191401
2021-01-29,47.80637972554071
2021-02-01,47.30698363160075
2021-02-02,49.02103654182217
2021-02-03,50.27249302700362
2021-02-04,50.88653781897623
2021-02-05,52.07788527437429
2021-02-08,53.32156770754776
2021-02-09,53.939009342150875
2021-02-10,50.23171315640033
2021-02-11,48.07247705840368
2021-02-12,48.006097741380735
2021-02-15,46.51607094207911
2021-02-16,46.16895251832605
2021-02-17,44.31674667073829
2021-02-18,43.9170096435295
2021-02-19,42.793430746068715
2021-02-22,43.62081440073083
2021-02-23,44.58516679325413
2021-02-24,44.363114189752686
2021-02-25,43.35850735463079
2021-02-26,43.38239136034321
2021-03-01,43.441690899843096
2021-03-02,43.01578486940326
2021-03-03,43.664041071708844
2021-03-04,44.05429533477635
2021-03-05,44.0219300337981
2021-03-08,43.23178838024589
2021-03-09,45.20026854020183
2021-03-10,44.35333378103053
2021-03-11,44.3619820098955
2021-03-12,43.75119886817316
2021-03-15,45.42288395622463
2021-03-16,44.05558659677866
2021-03-17,46.26056848334049
2021-03-18,44.218748112806416
2021-03-19,44.98698132416551
2021-03-22,44.40681782416858
2021-03-23,44.0696101285869
2021-03-24,44.665431337944945
2021-03-25,45.284640911313524
2021-03-26,44.29763772956759
2021-03-29,42.35114517527023
2021-03-30,42.08707937635709
2021-03-31,42.920890317687714
2021-04-01,43.68564443095143
2021-04-02,42.68093101545031
2021-04-05,43.079667200464826
2021-04-06,44.244137967546145
2021-04-07,44.68703227880245
2021-04-08,45.78345522997332
2021-04-09,46.08031547642826
2021-04-12,45.65410879701963
2021-04-13,46.549617026635616
2021-04-14,47.0160322526427
2021-04-15,45.3100857672896
2021-04-16,47.347908560039514
2021-04-19,46.64559726946754
2021-04-20,45.566124474674496
2021-04-21,44.2972999314795
2021-04-22,44.14998387375686
2021-04-23,45.56394692740416
2021-04-26,45.30622100588898
2021-04-27,44.951783150409106
2021-04-28,47.53599515929549
2021-04-29,47.34724221584491
2021-04-30,48.16654741088032
2021-05-03,49.23650555122935
2021-05-04,50.94450218665992
2021-05-05,52.67073894212632
2021-05-06,53.48628135837336
2021-05-07,53.36159404882911
2021-05-10,52.62724479769831
2021-05-11,50.08099088727019
2021-05-12,51.728715439057055
2021-05-13,51.170483363588744
2021-05-14,51.78541150652434
2021-05-17,51.22412159545386
2021-05-18,54.13132512803971
2021-05-19,53.41407682973232
2021-05-20,52.53987996631609
2021-05-21,53.06439422622397
2021-05-24,52.02343784710844
2021-05-25,52.436583012920906
2021-05-26,53.54659757529376
2021-05-27,54.40444888527116
2021-05-28,53.42382036113146
2021-05-31,53.68374473158121
2021-06-01,52.313122685633736
2021-06-02,52.316678655542866
2021-06-03,52.09328474044004
2021-06-04,52.76447714792548
2021-06-07,52.039792019573724
2021-06-08,52.19537305361403
2021-06-09,51.93297587012635
2021-06-10,51.77547815156412
2021-06-11,53.31899116888174
2021-06-14,53.933022924473654
2021-06-15,54.06684410214313
2021-06-16,51.827235311574455
2021-06-17,53.31387186529644
2021-06-18,55.69686504818452
2021-06-21,57.650049282941325
2021-06-22,55.726435586515485
2021-06-23,54.055152021249704
2021-06-24,53.69736023932347
2021-06-25,53.59634046896572
2021-06-28,52.76704626647914
2021-06-29,50.97201121027863
2021-06-30,54.603174423667625
2021-07-01,51.2476359329393
2021-07-02,51.67570755270306
2021-07-05,52.616808932914644
2021-07-06,53.8958138545586
2021-07-07,53.66857915263428
2021-07-08,54.29645132389115
2021-07-09,52.99133617963434
2021-07-12,52.755853068201674
2021-07-13,51.99075997535741
2021-07-14,51.35629702614362
2021-07-15,52.18429899227234
2021-07-16,54.08492448118763
2021-07-19,52.25288875289154
2021-07-20,53.023999587510524
2021-07-21,51.75098826266119
2021-07-22,52.76217497936891
2021-07-23,53.68495767061525
2021-07-26,51.4363953475885
2021-07-27,51.801979662215686
2021-07-28,50.955158076218034
2021-07-29,52.6788390339549
2021-07-30,51.60332760113813
2021-08-02,52.697113078333636
2021-08-03,53.418244663756376
2021-08-04,53.74093772569202
2021-08-05,51.57302663502389
2021-08-06,52.02993417587005
2021-08-09,51.8437025184589
2021-08-10,50.267160787796584
2021-08-11,50.001450028181495
2021-08-12,50.39574399193261
2021-08-13,50.722435226875895
2021-08-16,49.636583370107445
2021-08-17,49.5804049102532
2021-08-18,49.62923961755987
2021-08-19,50.741713158703
2021-08-20,48.74234565979834
2021-08-23,50.14259774221023
2021-08-24,49.22838923964931
2021-08-25,49.00586072082405
2021-08-26,49.610077382713605
2021-08-27,50.20563966458355
2021-08-30,50.41369285979615
2021-08-31,48.688652473526936
2021-09-01,49.79821589788442
2021-09-02,48.638031203581654
2021-09-03,48.53216700926661
2021-09-06,48.808286588322275
2021-09-07,49.45542792256428
2021-09-08,48.950418304976694
2021-09-09,50.22815581349814
2021-09-10,51.17378580355612
2021-09-13,51.485688941240916
2021-09-14,50.52572148752236
2021-09-15,51.0865002518795
2021-09-16,52.757413499111415
2021-09-17,51.734629318131255
2021-09-20,51.39168380476154
2021-09-21,50.18864747267237
2021-09-22,49.31472182524245
2021-09-23,49.91195011240212
2021-09-24,49.86881298266666
2021-09-27,51.48553891154101
2021-09-28,52.442022486501536
2021-09-29,53.766268794351106
2021-09-30,54.72187551576425
2021-10-01,54.73190884314065
2021-10-04,54.530297887844945
2021-10-05,54.02593082996383
2021-10-06,54.45643425225991
2021-10-07,52.72710791806373
2021-10-08,52.615671230947825
2021-10-11,52.98505309930567
2021-10-12,54.31757726863401
2021-10-13,52.95204602158789
2021-10-14,53.94955944962297
2021-10-15,52.36863938555615
2021-10-18,52.65115199563219
2021-10-19,53.66627186612611
2021-10-20,52.80138649383427
2021-10-21,52.45040350555608
2021-10-22,52.00734360974147
2021-10-25,52.03673485450748
2021-10-26,50.40141567187532
2021-10-27,49.63440186607427
2021-10-28,50.278556577564686
2021-10-29,53.211123416980904
2021-11-01,52.10620606817775
2021-11-02,54.69785793385433
2021-11-03,53.86832565076644
2021-11-04,51.7200858888665
2021-11-05,51.52298984295636
2021-11-08,50.83845658983723
2021-11-09,51.731473930475275
2021-11-10,51.10610141853711
2021-11-11,52.55705206894734
2021-11-12,52.774153877909065
2021-11-15,51.17841334919208
2021-11-16,50.60701646148156
2021-11-17,48.69234937696735
2021-11-18,49.47844715212455
2021-11-19,49.33080143175156
2021-11-22,47.43936918235661
2021-11-23,49.26794362978855
2021-11-24,48.494544444656974
2021-11-25,48.4686945801285
2021-11-26,48.93149025526819
2021-11-29,49.85468422755588
2021-11-30,50.133689616353585
2021-12-01,53.12359215298798
2021-12-02,54.941056624342416
2021-12-03,54.19241212208094
2021-12-06,52.72539570670176
2021-12-07,52.17907272782959
2021-12-08,52.905230821787754
2021-12-09,55.103692561860555
2021-12-10,55.64090860439298
2021-12-13,56.58514851742473
2021-12-14,55.92051521670622
2021-12-15,55.28984622734176
2021-12-16,53.691963068007695
2021-12-17,54.2777531599427
2021-12-20,54.86713611495692
2021-12-21,56.72925154507265
2021-12-22,57.48332242709655
2021-12-23,58.28681675605652
2021-12-24,58.083501823150364
2021-12-27,57.98853978088544
2021-12-28,55.41246197861053
2021-12-29,56.33341140383522
2021-12-30,52.35161143818034
2021-12-31,55.73184528717334
2022-01-03,53.69893974124876
2022-01-04,53.631348895356496
2022-01-05,53.46056557507632
2022-01-06,51.081709346143676
2022-01-07,50.733375705699295
2022-01-10,53.66723483139512
2022-01-11,53.39698217456958
2022-01-12,53.339490793651365
2022-01-13,54.03296633921926
2022-01-14,57.140520707983065
2022-01-17,59.12429575729765
2022-01-18,60.675198068444935
2022-01-19,64.02875868598244
2022-01-20,62.900892552076954
2022-01-21,62.922949645844156
2022-01-24,62.119380160309454
2022-01-25,62.738633811531315
2022-01-26,64.88193532712963
2022-01-27,63.19335297712529
2022-01-28,60.06008050691803
2022-01-31,61.2157769347256
2022-02-01,59.075001382514614
2022-02-02,59.482090652404864
2022-02-03,58.94091516877972
2022-02-04,58.583052095683506
2022-02-07,59.19936195357949
2022-02-08,59.40597104096724
2022-02-09,58.39473503382111
2022-02-10,62.24602390730468
2022-02-11,65.05128636563842
2022-02-14,63.023810645939804
2022-02-15,64.45368367534157
2022-02-16,64.4544077643605
2022-02-17,61.14917846084036
2022-02-18,62.84712196152856
2022-02-21,62.178320822866546
2022-02-22,63.053917596591
2022-02-23,64.84378201240861
2022-02-24,66.10945427276727
2022-02-25,67.34021192262911
2022-02-28,67.62016953430293
2022-03-01,67.85834862642969
2022-03-02,68.55277255870324
2022-03-03,68.72689818921013
2022-03-04,67.59964939804033
2022-03-07,67.83592750971712
2022-03-08,67.43752850010719
2022-03-09,66.325441312048
2022-03-10,66.98971862953582
2022-03-11,65.54557693657233
2022-03-14,65.72253270340798
2022-03-15,65.84626720685787
2022-03-16,68.09603187829218
2022-03-17,71.11995814943012
2022-03-18,69.15261566603054
2022-03-21,69.8354689152503
2022-03-22,67.48667132746255
2022-03-23,63.91411648129636
2022-03-24,60.19330388914086
2022-03-25,61.12423989319099
2022-03-28,61.165689477803774
2022-03-29,66.61416390557663
2022-03-30,63.52204000909168
2022-03-31,63.69587580059932
2022-04-01,62.74755640435638
2022-04-04,63.46392712810914
2022-04-05,61.949096308794836
2022-04-06,60.75828121277704
2022-04-07,59.27245790875706
2022-04-08,60.62044412897458
2022-04-11,58.36455989741274
2022-04-12,57.73227990952468
2022-04-13,52.48970285185742
2022-04-14,50.96314772379465
2022-04-15,50.50086983204171
2022-04-18,47.647085815515474
2022-04-19,46.991224246551724
2022-04-20,45.43923327873448
2022-04-21,45.37560434623966
2022-04-22,45.82913861627599
2022-04-25,46.2547608081101
2022-04-26,45.2947255814321
2022-04-27,45.45866745176984
2022-04-28,46.284872638725496
2022-04-29,45.158610374794236
2022-05-02,45.42332593908408
2022-05-03,47.21462496803538
2022-05-04,47.720874194701516
2022-05-05,48.04699928879549
2022-05-06,45.83052403730188
2022-05-09,48.52849942494311
2022-05-10,49.82532123722165
2022-05-11,49.70610723640524
2022-05-12,50.85837714790683
2022-05-13,50.02431032929437
2022-05-16,49.757064530590014
2022-05-17,48.916207648734904
2022-05-18,49.18778216134162
2022-05-19,49.45647379951793
2022-05-20,51.28898355378499
2022-05-23,55.41088060717225
2022-05-24,55.24030594464375
2022-05-25,52.522037576025404
2022-05-26,54.02227489216155
2022-05-27,54.202957858808816
2022-05-30,52.30581599987511
2022-05-31,53.88225513129361
2022-06-01,52.61667962666715
2022-06-02,53.629928118911415
2022-06-03,54.58460244887683
2022-06-06,54.57303714643164
2022-06-07,53.9719181377968
2022-06-08,54.595566888429055
2022-06-09,52.17880962356106
2022-06-10,53.58259238847695
2022-06-13,53.1684775443226
2022-06-14,51.93157986857446
2022-06-15,50.09405554495199
2022-06-16,49.08006289902894
2022-06-17,47.29320329190005
2022-06-20,46.72331054989372
2022-06-21,47.273544058756144
2022-06-22,45.95198808493807
2022-06-23,45.4162769781901
2022-06-24,45.7242354885558
2022-06-27,46.23272682525694
2022-06-28,48.271700999668525
2022-06-29,48.093498154477835
2022-06-30,47.42824712595256
2022-07-01,47.94528968060387
2022-07-04,46.56123632013025
2022-07-05,46.87378053264985
2022-07-06,46.04418673822197
2022-07-07,46.92171326602501
2022-07-08,47.056108459881195
2022-07-11,46.49076401587505
2022-07-12,45.17650986803161
2022-07-13,45.35743368935891
2022-07-14,43.180738186919584
2022-07-15,43.74161362979572
2022-07-18,43.707915129984684
2022-07-19,42.25846340895345
2022-07-20,41.71394915717669
2022-07-21,40.801585140614755
2022-07-22,41.65110766552946
2022-07-25,41.890659940015134
2022-07-26,42.75949900637992
2022-07-27,42.804214732602915
2022-07-28,41.775496029201776
2022-07-29,40.798165960257336
2022-08-01,43.13354294619905
2022-08-02,43.034883825079966
2022-08-03,43.67582057677457
2022-08-04,44.67065175499351
2022-08-05,45.03450736353081
2022-08-08,43.448305601325494
2022-08-09,42.676624131397695
2022-08-10,41.61445005472348
2022-08-11,39.879583014077724
2022-08-12,39.83279643245046
2022-08-15,38.133891158643394
2022-08-16,37.93943890708445
2022-08-17,37.67984040705369
2022-08-18,35.6840174042328
2022-08-19,36.12720809578704
2022-08-22,35.00415585542765
2022-08-23,35.13377617851805
2022-08-24,33.754624778862244
2022-08-25,33.708482021854685
2022-08-26,34.97401151515836
2022-08-29,36.09676690277111
2022-08-30,35.06737601640506
2022-08-31,35.51994515881345
2022-09-01,35.52631005688438
2022-09-02,36.23110368048712
2022-09-05,36.79673428055711
2022-09-06,37.65267685844705
2022-09-07,37.049436376395406
2022-09-08,37.23959806124335
2022-09-09,38.36899063636911
2022-09-12,38.72760780439856
2022-09-13,39.637199127923445
2022-09-14,38.54331612043685
2022-09-15,39.58258377461635
2022-09-16,39.3897263510637
2022-09-19,40.38479871185257
2022-09-20,39.63564295264194
2022-09-21,37.24851634578406
2022-09-22,38.968728383558776
2022-09-23,37.283268238545176
2022-09-26,36.844546124961234
2022-09-27,39.006135812248395
2022-09-28,39.30187485896286
2022-09-29,38.271749211631764
2022-09-30,39.837956498836085
2022-10-03,41.18241523304469
2022-10-04,40.44626988969951
2022-10-05,40.5475221703267
2022-10-06,41.104549196819946
2022-10-07,39.14447707789501
2022-10-10,38.1399065753304
2022-10-11,36.2772412399857
2022-10-12,35.04825313959581
2022-10-13,35.445058998921844
2022-10-14,36.160078136094135
2022-10-17,36.27707847334243
2022-10-18,37.294012365843344
2022-10-19,37.60685146462471
2022-10-20,37.61427844736523
2022-10-21,37.22757173848722
2022-10-24,37.101172575466265
2022-10-25,36.49729073849579
2022-10-26,34.46504543447716
2022-10-27,34.331444528525324
2022-10-28,32.65217628600708
2022-10-31,32.12592472297087
2022-11-01,32.39976787624321
2022-11-02,32.18918658919861
2022-11-03,31.633758857192966
2022-11-04,32.79364766490694
2022-11-07,32.721900555736504
2022-11-08,33.32249593042963
2022-11-09,32.82048607471838
2022-11-10,31.63510746393356
2022-11-11,31.29899821113492
2022-11-14,30.894213679907885
2022-11-15,30.396953374313558
2022-11-16,30.120419532672116
2022-11-17,30.20349398506401
2022-11-18,30.226358527390005
2022-11-21,32.05559582119701
2022-11-22,32.53720571477554
2022-11-23,32.876211604000645
2022-11-24,34.61137794332008
2022-11-25,36.588749894895884
2022-11-28,37.25037239484331
2022-11-29,36.74551471921727
2022-11-30,37.33834055284606
2022-12-01,36.95035672652862
2022-12-02,36.565173722085426
2022-12-05,36.137929970194186
2022-12-06,36.33139730347241
2022-12-07,38.086995133547774
2022-12-08,37.93863583571532
2022-12-09,39.54799440859341
2022-12-12,40.42941469028274
2022-12-13,40.832046331914576
2022-12-14,39.74273175921578
2022-12-15,40.877675316137996
2022-12-16,40.96835263827965
2022-12-19,39.89124048908788
2022-12-20,39.76011708038297
2022-12-21,40.21400410948316
2022-12-22,40.968178825841285
2022-12-23,40.649457041511546
2022-12-26,38.70065995338854
2022-12-27,39.62684780126709
2022-12-28,39.62587983381846
2022-12-29,39.52422875981691
2022-12-30,38.576208635643425
2023-01-02,38.26043017775126
2023-01-03,38.787537504589736
2023-01-04,37.622984149674764
2023-01-05,37.20647599973545
2023-01-06,35.7492176417559
2023-01-09,35.65728821038678
2023-01-10,35.38845337914948
2023-01-11,35.73201747417743
2023-01-12,34.33993094654236
2023-01-13,35.741912813447286
2023-01-16,34.91240196364663
2023-01-17,33.39657400545699
2023-01-18,32.543800837396674
2023-01-19,32.71271684400827
2023-01-20,33.56645519850594
2023-01-23,33.72688658914052
2023-01-24,34.887306171439555
2023-01-25,35.616425265497625
2023-01-26,37.244696973196305
2023-01-27,39.12292370260361
2023-01-30,38.374803429749576
2023-01-31,38.74710908949839
2023-02-01,40.59569447945084
2023-02-02,41.548525757969976
2023-02-03,41.21544200697339
2023-02-06,42.165830000597126
2023-02-07,42.799343962843
2023-02-08,41.096320855799085
2023-02-09,40.41660515545455
2023-02-10,40.64588850163122
2023-02-13,40.08302603228785
2023-02-14,39.42170239815325
2023-02-15,39.500119701864456
2023-02-16,43.07161955573591
2023-02-17,43.38127243132744
2023-02-20,41.70945034454601
2023-02-21,39.3218368020096
2023-02-22,39.46673991083996
2023-02-23,39.747752324079755
2023-02-24,41.1959923876674
2023-02-27,41.04049039213997
2023-02-28,42.01619947889902
2023-03-01,41.50205724726692
2023-03-02,42.46873314579725
2023-03-03,42.52420063262751
2023-03-06,44.21339985661614
2023-03-07,44.334736365083735
2023-03-08,45.16813146985698
2023-03-09,46.10292104165231
2023-03-10,45.46330436147056
2023-03-13,44.8904764408323
2023-03-14,45.8366261136855
2023-03-15,45.11928200175887
2023-03-16,43.79970797903243
2023-03-17,43.65052542011182
2023-03-20,42.92141891835687
2023-03-21,41.423863121124604
2023-03-22,42.21739357373894
2023-03-23,40.89008978939929
2023-03-24,42.77093116164059
2023-03-27,43.31407948975536
2023-03-28,44.63321302838315
2023-03-29,45.895664111792335
2023-03-30,44.96747415790725
2023-03-31,46.53832327911633
2023-04-03,48.33049315538576
2023-04-04,48.57975736935821
2023-04-05,47.77749941538931
2023-04-06,46.3686053737749
2023-04-07,46.328522944120486
2023-04-10,48.45835941742103
2023-04-11,46.754835585075185
2023-04-12,46.22598480076859
2023-04-13,47.27395283146667
2023-04-14,49.11267423432351
2023-04-17,48.630265698836766
2023-04-18,49.84999954566191
2023-04-19,50.633774403081276
2023-04-20,48.939077360801825
2023-04-21,50.20633140164167
2023-04-24,50.149147635266736
2023-04-25,50.63377904585611
2023-04-26,49.74272459077446
2023-04-27,48.497622594340086
2023-04-28,49.1639973672545
2023-05-01,49.57741873291261
2023-05-02,48.09453408012096
2023-05-03,47.37162574559162
2023-05-04,45.23459349113628
2023-05-05,45.8281407001115
2023-05-08,45.19888620932182
2023-05-09,45.13006034120663
2023-05-10,43.50178077772628
2023-05-11,44.5837272875714
2023-05-12,43.561273028330056
2023-05-15,42.99029950747628
2023-05-16,41.747791500745365
2023-05-17,41.838553767756956
2023-05-18,40.81344973913004
2023-05-19,41.071546315803964
2023-05-22,41.68476352071513
2023-05-23,43.832012555678816
2023-05-24,45.015618699251355
2023-05-25,45.104499853199265
2023-05-26,45.12936595620464
2023-05-29,44.59699366433326
2023-05-30,43.233333075273165
2023-05-31,45.00076898114569
2023-06-01,45.09932816605126
2023-06-02,45.66414339608555
2023-06-05,46.18779196887477
2023-06-06,46.94621217879899
2023-06-07,45.73501918681
2023-06-08,45.15523409199234
2023-06-09,44.860076237380454
2023-06-12,44.80906789804634
2023-06-13,45.50584922679569
2023-06-14,46.15864534391316
2023-06-15,45.46673021379931
2023-06-16,45.93812705233123
2023-06-19,44.723577579315425
2023-06-20,46.23066630917947
2023-06-21,48.52565212738721
2023-06-22,48.42689481281705
2023-06-23,46.663050388917334
2023-06-26,45.41527261098548
2023-06-27,46.753755172585116
2023-06-28,46.39014665273643
2023-06-29,47.336257435182375
2023-06-30,45.02842434993106
2023-07-03,44.251292019947186
2023-07-04,44.44625560337633
2023-07-05,43.777489460719465
2023-07-06,44.33587646421259
2023-07-07,42.88512325295061
2023-07-10,42.077720116286095
2023-07-11,40.10822647152723
2023-07-12,38.31500209154068
2023-07-13,37.08531267551609
2023-07-14,35.13986609964869
2023-07-17,36.62786467425368
2023-07-18,37.15491385501884
2023-07-19,37.63322847365019
2023-07-20,38.77474096425802
2023-07-21,38.87399184223978
2023-07-24,39.58887183949871
2023-07-25,39.74346560282912
2023-07-26,38.26591689496637
2023-07-27,39.58979290999241
2023-07-28,38.40034077283067
