Date,DE
2020-08-27,111.90633836229972
2020-08-28,107.42365462613388
2020-08-31,107.66539662380427
2020-09-01,112.96730840874713
2020-09-02,118.19565232235604
2020-09-03,121.88085251562174
2020-09-04,118.15820052458271
2020-09-07,118.24615510304484
2020-09-08,124.10217630348112
2020-09-09,129.533861931585
2020-09-10,128.26126866841273
2020-09-11,131.48838342713123
2020-09-14,134.49117712232592
2020-09-15,135.6339767626365
2020-09-16,134.26032360525042
2020-09-17,133.8385751987646
2020-09-18,132.7163872655548
2020-09-21,129.10525910077664
2020-09-22,127.80429544891365
2020-09-23,132.90281982121206
2020-09-24,128.22808751574433
2020-09-25,130.11811715951805
2020-09-28,126.62331776720858
2020-09-29,128.65788129125156
2020-09-30,130.14412681111267
2020-10-01,126.89248067601453
2020-10-02,124.88011361199754
2020-10-05,122.28213148774073
2020-10-06,118.7259166694078
2020-10-07,119.32214904550642
2020-10-08,122.85931776378526
2020-10-09,125.61332180985283
2020-10-12,128.07458887299188
2020-10-13,123.06325167251845
2020-10-14,126.69343770676416
2020-10-15,127.19637638394641
2020-10-16,128.5587946233095
2020-10-19,130.9453234381508
2020-10-20,128.43991805049447
2020-10-21,124.19962271763265
2020-10-22,126.8372850721661
2020-10-23,123.64111531037896
2020-10-26,121.7473897337848
2020-10-27,125.68918525475411
2020-10-28,128.9549593586912
2020-10-29,129.02225703831596
2020-10-30,120.93055557965984
2020-11-02,124.35434197119376
2020-11-03,128.71208931234338
2020-11-04,128.91194996360468
2020-11-05,122.57298090740251
2020-11-06,123.16071672910084
2020-11-09,120.15088392315522
2020-11-10,120.39989093832995
2020-11-11,114.71046298548671
2020-11-12,111.34551178317605
2020-11-13,112.13434561777287
2020-11-16,109.03365015601653
2020-11-17,105.8533072759695
2020-11-18,106.87645092496625
2020-11-19,104.95426204420824
2020-11-20,106.16172215272812
2020-11-23,102.43171968627077
2020-11-24,100.80650438238698
2020-11-25,102.50806491868889
2020-11-26,103.91225478464129
2020-11-27,104.81939664476982
2020-11-30,105.54858116244948
2020-12-01,99.52435628925666
2020-12-02,103.7909880390907
2020-12-03,103.15902285158043
2020-12-04,108.92316838712182
2020-12-07,111.56951716810133
2020-12-08,115.40004460587495
2020-12-09,120.59544055430462
2020-12-10,124.99289441131825
2020-12-11,123.6831864978723
2020-12-14,122.90915386729608
2020-12-15,123.05723973117486
2020-12-16,115.47932321499822
2020-12-17,117.13214978203332
2020-12-18,114.22719039261476
2020-12-21,111.21959944751939
2020-12-22,115.00785612368291
2020-12-23,119.03045568989282
2020-12-24,121.12609317114932
2020-12-25,122.22238907068632
2020-12-28,120.97812051899965
2020-12-29,120.82998126365669
2020-12-30,121.53682688036935
2020-12-31,122.31740562954555
2021-01-01,129.4594771573036
2021-01-04,130.51518271129297
2021-01-05,132.25693349652278
2021-01-06,135.30373446908038
2021-01-07,134.46480885214388
2021-01-08,135.31863526276103
2021-01-11,136.74824283290496
2021-01-12,133.1132305976891
2021-01-13,129.9280728542895
2021-01-14,125.34541379137148
2021-01-15,127.05551825074542
2021-01-18,124.9853513648789
2021-01-19,126.02781186590514
2021-01-20,130.19507783331952
2021-01-21,130.6612232000997
2021-01-22,124.99805758717179
2021-01-25,127.93922468864443
2021-01-26,125.36256363720011
2021-01-27,132.24144970407002
2021-01-28,130.4368827728624
2021-01-29,135.17423195573969
2021-02-01,131.37158666156793
2021-02-02,130.86645388265106
2021-02-03,131.6728129214876
2021-02-04,130.30134666797517
2021-02-05,131.90254883157297
2021-02-08,126.4240803079925
2021-02-09,125.8564455628534
2021-02-10,123.88012549988845
2021-02-11,120.94651561263605
2021-02-12,120.5213400799263
2021-02-15,117.59482375568005
2021-02-16,115.2624217725214
2021-02-17,111.02878525465322
2021-02-18,108.72312803279398
2021-02-19,106.30442632860445
2021-02-22,103.36624497541902
2021-02-23,102.93580778131982
2021-02-24,109.10901555262208
2021-02-25,112.70345316968759
2021-02-26,111.53967792652006
2021-03-01,111.81156101897929
2021-03-02,108.8426477986301
2021-03-03,107.2295757261267
2021-03-04,114.12058367770688
2021-03-05,113.9993962824726
2021-03-08,111.92596151780825
2021-03-09,108.71652077143439
2021-03-10,106.46555254460928
2021-03-11,101.14733356548888
2021-03-12,101.53462310215
2021-03-15,99.77492879807292
2021-03-16,100.3860958351534
2021-03-17,104.78896836881422
2021-03-18,103.56928280602799
2021-03-19,103.1068309034893
2021-03-22,102.97207825899946
2021-03-23,109.13710988607903
2021-03-24,108.44588319529916
2021-03-25,107.93733976001613
2021-03-26,107.36702355053997
2021-03-29,109.73327824776837
2021-03-30,113.08453658597412
2021-03-31,113.68898924679952
2021-04-01,118.79474058753048
2021-04-02,124.5481766319466
2021-04-05,128.06175147616938
2021-04-06,127.81910220641997
2021-04-07,125.98810184420948
2021-04-08,132.86123018354823
2021-04-09,127.91319763282806
2021-04-12,128.48433719969765
2021-04-13,128.4244490949373
2021-04-14,127.6751285487033
2021-04-15,126.33670864627359
2021-04-16,126.61435989113224
2021-04-19,123.75044414736577
2021-04-20,122.63696160186673
2021-04-21,119.5255606441223
2021-04-22,117.11188617813964
2021-04-23,116.47364862763577
2021-04-26,117.77337817236953
2021-04-27,117.54390097495364
2021-04-28,119.53781488435277
2021-04-29,126.57179396617897
2021-04-30,124.72794052624977
2021-05-03,128.24756467400505
2021-05-04,118.25267718650406
2021-05-05,117.56808036094355
2021-05-06,120.52550621146143
2021-05-07,121.92373305441933
2021-05-10,118.04419933598204
2021-05-11,115.79320927518683
2021-05-12,113.90588937283123
2021-05-13,116.09595620027258
2021-05-14,106.75288716566308
2021-05-17,103.25408262380694
2021-05-18,100.8584275376855
2021-05-19,103.89117577878059
2021-05-20,104.65483276936004
2021-05-21,102.69576331958355
2021-05-24,104.40616189110763
2021-05-25,103.48491928521752
2021-05-26,103.86202083087716
2021-05-27,104.33053824317543
2021-05-28,102.43368694397398
2021-05-31,103.1895629568399
2021-06-01,100.80999853287148
2021-06-02,101.75711011804114
2021-06-03,99.64573411205764
2021-06-04,102.96572647684121
2021-06-07,104.22415509155678
2021-06-08,104.94458239893895
2021-06-09,103.89557143387178
2021-06-10,102.70401639946229
2021-06-11,102.76954717893527
2021-06-14,105.12680833952408
2021-06-15,101.13956121323176
2021-06-16,100.1192784175344
2021-06-17,98.42426106436861
2021-06-18,100.1301163026647
2021-06-21,96.42224530220007
2021-06-22,97.41254939731132
2021-06-23,95.08421177763564
2021-06-24,96.53021473653702
2021-06-25,97.27193265839972
2021-06-28,97.48783547329589
2021-06-29,102.13392361839169
2021-06-30,97.2433318171064
2021-07-01,101.23162715865202
2021-07-02,100.42358615078722
2021-07-05,103.93015954372896
2021-07-06,112.52152175234527
2021-07-07,113.36658214956974
2021-07-08,120.99366448574632
2021-07-09,120.84846103224388
2021-07-12,119.9513737077077
2021-07-13,122.65196643260988
2021-07-14,124.55602919480444
2021-07-15,124.91324267715154
2021-07-16,120.5840866393158
2021-07-19,116.56507656274749
2021-07-20,119.64844587724795
2021-07-21,123.29896934325191
2021-07-22,128.19757190254768
2021-07-23,120.72187514336878
2021-07-26,121.85982010135565
2021-07-27,124.03043153360703
2021-07-28,126.3654694119201
2021-07-29,127.69503566455207
2021-07-30,128.98969239275854
2021-08-02,135.91578470789523
2021-08-03,134.27798027132243
2021-08-04,131.8146154649792
2021-08-05,129.73993751593562
2021-08-06,128.61534343513998
2021-08-09,128.51279138265127
2021-08-10,124.19210221585213
2021-08-11,124.25961368001064
2021-08-12,114.10354339021148
2021-08-13,111.42104455604934
2021-08-16,112.58355938112467
2021-08-17,106.65555953188417
2021-08-18,106.0623426535015
2021-08-19,106.60378322702017
2021-08-20,107.2753764477761
2021-08-23,111.15361646803427
2021-08-24,110.30307945731349
2021-08-25,111.41082148956055
2021-08-26,111.73887275938621
2021-08-27,112.54580861475284
2021-08-30,109.26301527090838
2021-08-31,110.28802562704392
2021-09-01,108.54446787442691
2021-09-02,104.66969258185301
2021-09-03,105.98055622405828
2021-09-06,105.51344863658794
2021-09-07,99.45729355817377
2021-09-08,95.91693341828424
2021-09-09,96.81816525202473
2021-09-10,97.39186310465232
2021-09-13,97.9424767482897
2021-09-14,95.72902331601114
2021-09-15,97.52862999205182
2021-09-16,97.60397056352761
2021-09-17,93.6617386193856
2021-09-20,94.63321003336871
2021-09-21,93.65416960118333
2021-09-22,90.67831177838714
2021-09-23,87.45526349085176
2021-09-24,89.18326312995063
2021-09-27,91.38406214350091
2021-09-28,90.76205520764631
2021-09-29,88.09243982703012
2021-09-30,86.2889879729961
2021-10-01,84.78367943688612
2021-10-04,83.4301603510421
2021-10-05,84.11873520079071
2021-10-06,84.6012771135756
2021-10-07,87.3465692283223
2021-10-08,90.90497514967977
2021-10-11,89.36571719954678
2021-10-12,90.6773296160117
2021-10-13,89.03004055340665
2021-10-14,88.14061902530678
2021-10-15,88.15770186615853
2021-10-18,86.22552495054497
2021-10-19,87.69485059103465
2021-10-20,87.7085439745268
2021-10-21,88.17729230162017
2021-10-22,86.08687212583976
2021-10-25,84.92127583651116
2021-10-26,84.02466775484132
2021-10-27,80.89417214812106
2021-10-28,84.8969097807052
2021-10-29,85.19395567095613
2021-11-01,86.60034691947244
2021-11-02,85.88279924899265
2021-11-03,86.55804945015635
2021-11-04,85.41844100014208
2021-11-05,86.46365292894168
2021-11-08,85.18911499244126
2021-11-09,84.8248843764736
2021-11-10,83.96892171391131
2021-11-11,84.4075400339974
2021-11-12,84.73709910645518
2021-11-15,82.6094598069791
2021-11-16,86.44847675183404
2021-11-17,84.41734625396923
2021-11-18,84.67010315684433
2021-11-19,84.8318892641538
2021-11-22,83.041874313261
2021-11-23,83.24418712404164
2021-11-24,82.69075058525307
2021-11-25,80.59836398525778
2021-11-26,81.26661913980965
2021-11-29,77.75872736275873
2021-11-30,78.86460419981306
2021-12-01,78.48530917369112
2021-12-02,79.74484251970134
2021-12-03,79.4351853753765
2021-12-06,78.48344940512686
2021-12-07,78.83448134532615
2021-12-08,77.19775668703414
2021-12-09,80.37108113223499
2021-12-10,81.24544213508996
2021-12-13,84.51305632299045
2021-12-14,83.30032631560206
2021-12-15,83.17719867862687
2021-12-16,85.84720446838814
2021-12-17,83.51100132953472
2021-12-20,82.34851792072061
2021-12-21,83.85078309377107
2021-12-22,84.55548811399319
2021-12-23,82.89020117870733
2021-12-24,84.43869815789371
2021-12-27,83.1965430726996
2021-12-28,82.31551994211142
2021-12-29,82.9663335016566
2021-12-30,81.53750455765761
2021-12-31,82.79718061045945
2022-01-03,81.23291200148454
2022-01-04,79.49147847413066
2022-01-05,81.34588175198023
2022-01-06,87.08553083693609
2022-01-07,87.75970232568447
2022-01-10,88.31828348858348
2022-01-11,88.88248110961636
2022-01-12,91.46554636081812
2022-01-13,92.75783695507752
2022-01-14,92.65722966891859
2022-01-17,90.00741697111181
2022-01-18,90.82696924874126
2022-01-19,90.21969509523016
2022-01-20,93.83674093696457
2022-01-21,94.9566443547597
2022-01-24,94.11645883490114
2022-01-25,98.26842494181467
2022-01-26,94.01645048951585
2022-01-27,95.30185735743495
2022-01-28,94.24539238962883
2022-01-31,90.99061992585071
2022-02-01,93.0194810715645
2022-02-02,94.019347824569
2022-02-03,91.38124225183213
2022-02-04,90.40483588577914
2022-02-07,90.48128255952878
2022-02-08,87.77599004883012
2022-02-09,88.60989006495183
2022-02-10,91.44219301761271
2022-02-11,91.62384796820359
2022-02-14,89.81515042901853
2022-02-15,88.38416305565048
2022-02-16,88.88015359200676
2022-02-17,91.24141379380863
2022-02-18,87.94123213502046
2022-02-21,87.2011640696008
2022-02-22,84.13013126225738
2022-02-23,83.1323024703591
2022-02-24,84.65129939702432
2022-02-25,86.98358876017156
2022-02-28,85.25620889080102
2022-03-01,84.86041642488749
2022-03-02,89.01212197300927
2022-03-03,91.96239480537376
2022-03-04,91.26217603074335
2022-03-07,93.3941722348209
2022-03-08,96.05582138241033
2022-03-09,94.91245095909133
2022-03-10,94.78523592375079
2022-03-11,95.41130139802335
2022-03-14,95.93989070235622
2022-03-15,102.4049023776429
2022-03-16,105.49771987134115
2022-03-17,104.75522679743015
2022-03-18,107.75308938505532
2022-03-21,106.60872684026582
2022-03-22,106.96923111469073
2022-03-23,108.2158708376287
2022-03-24,107.16868203149328
2022-03-25,114.35575789965992
2022-03-28,106.5460048007585
2022-03-29,107.83674148240215
2022-03-30,109.33735544507671
2022-03-31,108.36707553224711
2022-04-01,114.9882639798191
2022-04-04,114.7335516730274
2022-04-05,113.54754373250817
2022-04-06,115.51933868073357
2022-04-07,119.62868723631183
2022-04-08,119.1230779538526
2022-04-11,113.12792524271518
2022-04-12,111.25314255788702
2022-04-13,111.81858433826953
2022-04-14,111.47375612079979
2022-04-15,109.95345282531335
2022-04-18,110.48416772075139
2022-04-19,105.64242349453893
2022-04-20,104.38807439163841
2022-04-21,102.8480290302182
2022-04-22,105.71969649227869
2022-04-25,111.72405094499437
2022-04-26,115.42308865270635
2022-04-27,117.94378028183363
2022-04-28,122.36099455000353
2022-04-29,126.66056821477824
2022-05-02,126.2660028159638
2022-05-03,127.485778580672
2022-05-04,126.65805782884772
2022-05-05,125.3318796983159
2022-05-06,127.41414618715041
2022-05-09,130.95457652851124
2022-05-10,134.47300618871262
2022-05-11,134.36578647368185
2022-05-12,130.46153139937005
2022-05-13,128.9261398132038
2022-05-16,129.9046363467192
2022-05-17,132.16909795466108
2022-05-18,136.85505813855326
2022-05-19,140.7703738849868
2022-05-20,137.39582960179328
2022-05-23,134.29835695039154
2022-05-24,129.48019599287312
2022-05-25,133.74937078712503
2022-05-26,136.28784224307526
2022-05-27,139.6875140620602
2022-05-30,143.71423894829726
2022-05-31,141.3434925418326
2022-06-01,141.32801068421116
2022-06-02,140.85059929021222
2022-06-03,137.71391940636812
2022-06-06,142.28417914376138
2022-06-07,144.08213277447982
2022-06-08,149.1125910271195
2022-06-09,152.4056150920032
2022-06-10,144.6442465681393
2022-06-13,146.86345677730972
2022-06-14,146.6367170563657
2022-06-15,145.96157520500395
2022-06-16,149.16779187485443
2022-06-17,147.8593091038534
2022-06-20,150.2336452351693
2022-06-21,145.96219331577166
2022-06-22,135.07631313314897
2022-06-23,128.47776762106585
2022-06-24,127.70702061418497
2022-06-27,132.1395080385982
2022-06-28,131.05392686332496
2022-06-29,132.81893120952583
2022-06-30,136.84016124826448
2022-07-01,137.92540602696243
2022-07-04,137.5438840746648
2022-07-05,133.270500099348
2022-07-06,136.42168304647942
2022-07-07,138.55371008381854
2022-07-08,142.85498301896988
2022-07-11,142.2435462540277
2022-07-12,148.79057286163706
2022-07-13,147.77675947709955
2022-07-14,145.13024605021732
2022-07-15,140.74133920894226
2022-07-18,145.08341785118193
2022-07-19,155.87443890728167
2022-07-20,154.9802911074274
2022-07-21,155.05133009370445
2022-07-22,153.68455083139636
2022-07-25,146.89051382049288
2022-07-26,150.06474426254363
2022-07-27,148.6390079671347
2022-07-28,150.33059279740576
2022-07-29,147.3161151052046
2022-08-01,143.78564786502446
2022-08-02,134.29366689866154
2022-08-03,133.5680765966892
2022-08-04,128.8733090068549
2022-08-05,133.700316105793
2022-08-08,136.50666872184271
2022-08-09,135.75888946738422
2022-08-10,137.11966180221037
2022-08-11,141.16493803275893
2022-08-12,139.74370368714062
2022-08-15,142.95391091416292
2022-08-16,136.726601715734
2022-08-17,141.4481868122401
2022-08-18,146.23447515225584
2022-08-19,144.88497053982638
2022-08-22,140.19855427489588
2022-08-23,136.80592553145559
2022-08-24,132.68304467628118
2022-08-25,128.45880939920613
2022-08-26,130.64735104317873
2022-08-29,133.39223734308723
2022-08-30,135.15871528713132
2022-08-31,126.72903858210732
2022-09-01,136.18509973422422
2022-09-02,138.70453603147027
2022-09-05,137.46409764442035
2022-09-06,139.2871188541865
2022-09-07,144.11603296127123
2022-09-08,142.49989761442163
2022-09-09,146.6290537988985
2022-09-12,144.776457086313
2022-09-13,147.46258443011587
2022-09-14,146.30228083430515
2022-09-15,149.82090215374265
2022-09-16,144.00238257516634
2022-09-19,146.59761230621055
2022-09-20,145.56684328468944
2022-09-21,155.37799416061105
2022-09-22,159.85591789056954
2022-09-23,163.01838609669542
2022-09-26,162.6476833297576
2022-09-27,164.56435106919898
2022-09-28,168.31115116332415
2022-09-29,175.0802269965642
2022-09-30,171.74773100138304
2022-10-03,174.85991810475127
2022-10-04,171.90520284395524
2022-10-05,170.49404487553227
2022-10-06,171.88165139091768
2022-10-07,177.76489869386575
2022-10-10,179.75497214065223
2022-10-11,184.18358512588634
2022-10-12,182.55678718512405
2022-10-13,183.993784395279
2022-10-14,180.52159660581233
2022-10-17,178.19253707055006
2022-10-18,180.91766096192944
2022-10-19,185.46012385073288
2022-10-20,187.96833102788818
2022-10-21,194.0368232454721
2022-10-24,198.4635589153636
2022-10-25,203.17182187626162
2022-10-26,208.8171900380037
2022-10-27,200.69579368542023
2022-10-28,210.87371841948232
2022-10-31,206.70596446115294
2022-11-01,205.26080874373565
2022-11-02,197.24468263691793
2022-11-03,196.97943764836495
2022-11-04,194.05433908401895
2022-11-07,196.14757891786712
2022-11-08,185.3454804271752
2022-11-09,184.77880169389456
2022-11-10,184.9214577658765
2022-11-11,185.3974624408459
2022-11-14,185.66795068145515
2022-11-15,180.68852565689798
2022-11-16,187.67982471707316
2022-11-17,190.16302251734342
2022-11-18,181.25253842502417
2022-11-21,177.57929408002144
2022-11-22,175.58946545386254
2022-11-23,173.80110591563002
2022-11-24,175.8800504572679
2022-11-25,171.89366510213983
2022-11-28,168.49210417262432
2022-11-29,173.2597649888946
2022-11-30,174.7690786791334
2022-12-01,179.50295516285507
2022-12-02,177.1993337463656
2022-12-05,174.37824511002762
2022-12-06,183.42804497224952
2022-12-07,183.78274577937165
2022-12-08,171.42730879904622
2022-12-09,169.04429284237168
2022-12-12,166.9744335661856
2022-12-13,169.91996030596061
2022-12-14,169.11216458804725
2022-12-15,168.68241067076332
2022-12-16,162.63392121577735
2022-12-19,167.9491927304558
2022-12-20,170.5115776827434
2022-12-21,166.95588534094324
2022-12-22,163.2301910376325
2022-12-23,169.6460444077172
2022-12-26,174.27113458083969
2022-12-27,176.13328463436122
2022-12-28,180.1454431445059
2022-12-29,169.41172843777304
2022-12-30,174.7263035786231
2023-01-02,175.2637608587814
2023-01-03,169.31405961503071
2023-01-04,166.1763389819664
2023-01-05,168.52277332320648
2023-01-06,162.8854943367289
2023-01-09,160.6291445971223
2023-01-10,162.3332071795312
2023-01-11,162.69481396623112
2023-01-12,162.55024152874796
2023-01-13,158.4096833769419
2023-01-16,155.19168747592582
2023-01-17,156.03353024598346
2023-01-18,162.3001450984808
2023-01-19,161.9393222798762
2023-01-20,164.80842451285142
2023-01-23,162.76739433713996
2023-01-24,160.38753584037073
2023-01-25,162.9759055115083
2023-01-26,167.9772520230963
2023-01-27,174.49709160087204
2023-01-30,178.57760305253217
2023-01-31,176.01587946408816
2023-02-01,172.58457809504478
2023-02-02,176.51197930518018
2023-02-03,173.91562145859223
2023-02-06,175.50685670696396
2023-02-07,168.14983197048596
2023-02-08,169.09891808398675
2023-02-09,166.65819340158149
2023-02-10,166.93307813623167
2023-02-13,176.65067608132577
2023-02-14,173.38332077084868
2023-02-15,165.40058002261458
2023-02-16,169.96243524824706
2023-02-17,173.9021818593547
2023-02-20,175.40288102466792
2023-02-21,177.0722473391143
2023-02-22,185.33129517693408
2023-02-23,189.15286962513886
2023-02-24,190.45478453636767
2023-02-27,185.07443658215408
2023-02-28,183.77287780166063
2023-03-01,190.45048977892088
2023-03-02,194.95890270690938
2023-03-03,198.71121113917917
2023-03-06,200.00444174938065
2023-03-07,195.52617397612616
2023-03-08,194.75047640751444
2023-03-09,194.62148248677883
2023-03-10,192.6836621226703
2023-03-13,189.72989264170445
2023-03-14,197.22576316110187
2023-03-15,197.9665263433226
2023-03-16,197.83913072678817
2023-03-17,198.44798437873797
2023-03-20,201.25579601920327
2023-03-21,199.54433329608742
2023-03-22,196.4719732410319
2023-03-23,200.16129646317307
2023-03-24,198.34634621392152
2023-03-27,197.07337653050482
2023-03-28,203.01613785907705
2023-03-29,205.7527719813069
2023-03-30,206.83073710368433
2023-03-31,210.22296104362567
2023-04-03,210.0864975047033
2023-04-04,210.5459723213275
2023-04-05,203.69300409183
2023-04-06,192.92803425214714
2023-04-07,195.0789303135059
2023-04-10,198.57005118114844
2023-04-11,195.3588022660816
2023-04-12,197.89688546827261
2023-04-13,187.37996743612297
2023-04-14,185.68441810839806
2023-04-17,188.65700441533141
2023-04-18,191.95425861693866
2023-04-19,199.07271042376559
2023-04-20,207.24455945652858
2023-04-21,203.92360154027963
2023-04-24,203.29242777575007
2023-04-25,204.30288208903022
2023-04-26,211.35726312757888
2023-04-27,210.01699009061707
2023-04-28,210.37056442756943
2023-05-01,212.18306557856368
2023-05-02,205.45664398614684
2023-05-03,196.4635728693365
2023-05-04,196.2906798925646
2023-05-05,189.9547083885645
2023-05-08,190.05778993411744
2023-05-09,199.71264695602144
2023-05-10,199.9892655189777
2023-05-11,194.9653957350789
2023-05-12,197.27235130946423
2023-05-15,187.5027853670858
2023-05-16,196.91243473348035
2023-05-17,186.49487064607303
2023-05-18,180.29820896690907
2023-05-19,173.60741956459896
2023-05-22,170.8263679515511
2023-05-23,166.75700122908927
2023-05-24,160.59314475784038
2023-05-25,151.23497382797234
2023-05-26,146.85916430467518
2023-05-29,151.6109380197286
2023-05-30,157.68763936988677
2023-05-31,157.14876420720745
2023-06-01,156.12988467721297
2023-06-02,161.49013111581354
2023-06-05,161.244078153049
2023-06-06,161.71254676474973
2023-06-07,157.47639712954955
2023-06-08,152.9966293861768
2023-06-09,152.60370211830758
2023-06-12,147.76614944897673
2023-06-13,143.95860434521313
2023-06-14,147.3232752024959
2023-06-15,153.04869403379737
2023-06-16,150.98114480579403
2023-06-19,146.0044887181691
2023-06-20,145.5562469633052
2023-06-21,148.32148641402094
2023-06-22,139.90594177883466
2023-06-23,145.1415512517102
2023-06-26,140.22444200087156
2023-06-27,139.57898643232588
2023-06-28,135.99370753401897
2023-06-29,136.55403870965972
2023-06-30,135.58634611262957
2023-07-03,131.0523945420327
2023-07-04,126.83652876825121
2023-07-05,126.74158846946304
2023-07-06,122.80683128956714
2023-07-07,121.91358453230033
2023-07-10,119.4776085211368
2023-07-11,114.14101006655429
2023-07-12,113.48586733021689
2023-07-13,112.02254525775714
2023-07-14,111.49312680614376
2023-07-17,108.4521680338205
2023-07-18,109.9499264104234
2023-07-19,106.72753466028615
2023-07-20,110.98925184183976
2023-07-21,118.16947393254586
2023-07-24,120.7113363041003
2023-07-25,122.4888742005252
2023-07-26,125.58642071522407
2023-07-27,126.33931737706574
2023-07-28,129.56375809146115
