Date,WELL
2021-10-27,87.32002908980559
2021-10-28,86.8748130811903
2021-10-29,88.55159502805277
2021-11-01,87.76491431256706
2021-11-02,89.09096908799597
2021-11-03,89.90064551573766
2021-11-04,91.21191454080612
2021-11-05,89.99743080878932
2021-11-08,88.64360020117249
2021-11-09,88.17212436137976
2021-11-10,87.67552092681991
2021-11-11,88.46799608678224
2021-11-12,87.68068616673314
2021-11-15,87.00445548137057
2021-11-16,86.87394015646817
2021-11-17,87.05678728901513
2021-11-18,84.45965203643067
2021-11-19,83.32261731696524
2021-11-22,82.94737105958068
2021-11-23,80.87951952177714
2021-11-24,79.33762347836483
2021-11-25,80.73604516461947
2021-11-26,81.17450402126471
2021-11-29,80.67476133152456
2021-11-30,82.40086628837955
2021-12-01,82.53688522964758
2021-12-02,82.60824110797324
2021-12-03,82.01248446449152
2021-12-06,82.0786396634163
2021-12-07,83.27199826398368
2021-12-08,83.09556454043582
2021-12-09,82.83706480365142
2021-12-10,81.39603777888169
2021-12-13,81.32781966389834
2021-12-14,82.78862718561126
2021-12-15,83.78979282100079
2021-12-16,83.11601721485086
2021-12-17,82.20765061348676
2021-12-20,80.26957070281746
2021-12-21,83.00889450088339
2021-12-22,81.49317147297472
2021-12-23,82.5218032319965
2021-12-24,83.58976077569692
2021-12-27,83.38491914711851
2021-12-28,82.2361493558475
2021-12-29,84.01221604598385
2021-12-30,83.59654876560033
2021-12-31,81.45792447765876
2022-01-03,80.90337866563733
2022-01-04,80.9806989210016
2022-01-05,81.69254661620636
2022-01-06,82.44225522001894
2022-01-07,83.29918822676761
2022-01-10,81.24501854980687
2022-01-11,81.00117600698685
2022-01-12,80.03003214618391
2022-01-13,78.93763049167507
2022-01-14,79.06410739780365
2022-01-17,78.75054851018763
2022-01-18,78.94202948435709
2022-01-19,78.86368691333638
2022-01-20,78.89563983155885
2022-01-21,78.85398078619431
2022-01-24,78.62472606678169
2022-01-25,78.71326180611568
2022-01-26,79.63362242575114
2022-01-27,81.11960344564305
2022-01-28,81.18162661481333
2022-01-31,81.30428026489227
2022-02-01,81.78559593534591
2022-02-02,81.36493013391232
2022-02-03,80.08085116596914
2022-02-04,80.39671254073176
2022-02-07,79.68772237359136
2022-02-08,77.83708974948587
2022-02-09,79.01273343098292
2022-02-10,79.48509707960632
2022-02-11,76.68304650990794
2022-02-14,76.26960942436307
2022-02-15,77.11836529083583
2022-02-16,78.10467419770542
2022-02-17,79.12724565508759
2022-02-18,77.98954382641989
2022-02-21,77.584941473046
2022-02-22,76.5011155831658
2022-02-23,76.86734053513008
2022-02-24,77.31359352439068
2022-02-25,78.33036889006341
2022-02-28,79.2600042712676
2022-03-01,79.15155374859387
2022-03-02,77.33530539187932
2022-03-03,77.05889272845874
2022-03-04,77.35626859230682
2022-03-07,76.72846495633429
2022-03-08,77.62787737281805
2022-03-09,78.11476728943106
2022-03-10,76.16842491472512
2022-03-11,74.84546578782556
2022-03-14,75.30436136521811
2022-03-15,73.59204986631282
2022-03-16,71.59890073209829
2022-03-17,71.04149588565332
2022-03-18,71.49125846104258
2022-03-21,72.33907122716714
2022-03-22,73.96809721128587
2022-03-23,74.766247734551
2022-03-24,73.22102476386503
2022-03-25,71.74037776064236
2022-03-28,71.5443017332193
2022-03-29,71.18972506634523
2022-03-30,71.94332182613209
2022-03-31,73.6830420957572
2022-04-01,72.22623695845513
2022-04-04,73.29690355215679
2022-04-05,72.32156469995977
2022-04-06,72.82199763803872
2022-04-07,74.14371309478524
2022-04-08,74.08463804709862
2022-04-11,73.62359021182786
2022-04-12,74.15703381241003
2022-04-13,73.23515632919106
2022-04-14,72.6304656496976
2022-04-15,73.95694052955795
2022-04-18,74.45336204187288
2022-04-19,73.62213407923262
2022-04-20,72.7452909806937
2022-04-21,73.73246694764104
2022-04-22,73.57350519341051
2022-04-25,72.94552471471087
2022-04-26,72.83042754572216
2022-04-27,73.35610481209689
2022-04-28,72.15916713941809
2022-04-29,73.39388369370019
2022-05-02,74.6460862552435
2022-05-03,74.99591312019658
2022-05-04,74.68996022907837
2022-05-05,75.50222600303337
2022-05-06,74.09778667503052
2022-05-09,74.99749835534669
2022-05-10,76.09174687747227
2022-05-11,75.22258374570559
2022-05-12,73.827050272718
2022-05-13,73.80847805422054
2022-05-16,73.57771905062783
2022-05-17,73.3828149736644
2022-05-18,73.02383538132007
2022-05-19,73.4098349885406
2022-05-20,75.14416562131005
2022-05-23,74.00112914130084
2022-05-24,74.48056185276253
2022-05-25,76.06820690923735
2022-05-26,76.16862756323685
2022-05-27,76.03393901669985
2022-05-30,76.5892275201055
2022-05-31,77.11194936045253
2022-06-01,78.89120545158815
2022-06-02,79.7873081897975
2022-06-03,80.22917667549476
2022-06-06,78.87025158428014
2022-06-07,78.38906698935752
2022-06-08,77.82371014237562
2022-06-09,77.1090726834231
2022-06-10,76.19436764450424
2022-06-13,76.53411069473377
2022-06-14,76.36542070064161
2022-06-15,77.3213116680933
2022-06-16,77.95658604148171
2022-06-17,78.57944830757813
2022-06-20,79.04848421880953
2022-06-21,78.42219385756076
2022-06-22,78.71039148858922
2022-06-23,77.87699343199223
2022-06-24,74.9270405689992
2022-06-27,73.01498089449508
2022-06-28,73.11917517736464
2022-06-29,74.27313845950732
2022-06-30,75.42937874563923
2022-07-01,73.52813138543438
2022-07-04,73.85093457724838
2022-07-05,73.44633477867364
2022-07-06,75.67685425167807
2022-07-07,76.97655133347199
2022-07-08,75.80134201921445
2022-07-11,75.92353768227741
2022-07-12,77.58175234286935
2022-07-13,77.46982566631718
2022-07-14,78.55590205538205
2022-07-15,78.44996932566875
2022-07-18,79.63763479272026
2022-07-19,80.25008997035187
2022-07-20,80.64942310215787
2022-07-21,81.07650242061314
2022-07-22,78.9862884979929
2022-07-25,80.68360528310929
2022-07-26,81.01327469671513
2022-07-27,81.45219793571582
2022-07-28,79.5657224644507
2022-07-29,81.6153880485509
2022-08-01,80.93763398841095
2022-08-02,78.29388625220116
2022-08-03,77.76378684561548
2022-08-04,76.24623229848326
2022-08-05,76.68674496089824
2022-08-08,75.8091973261692
2022-08-09,76.64176417153708
2022-08-10,76.16525949680624
2022-08-11,75.51909630463831
2022-08-12,73.92190939656214
2022-08-15,72.1557332462564
2022-08-16,73.89117319120972
2022-08-17,72.41443212815894
2022-08-18,71.92922284481796
2022-08-19,70.16309572772337
2022-08-22,70.89734140720944
2022-08-23,71.30784941342907
2022-08-24,71.85788339753664
2022-08-25,71.79127787200754
2022-08-26,69.8197552151269
2022-08-29,69.4925697789934
2022-08-30,69.20152417829723
2022-08-31,66.79188063560282
2022-09-01,67.31653622016567
2022-09-02,68.39056484937878
2022-09-05,69.98771816838367
2022-09-06,70.89570267753338
2022-09-07,69.70240513843511
2022-09-08,71.67250244167775
2022-09-09,70.21140556825361
2022-09-12,69.72547303634454
2022-09-13,68.87969870387086
2022-09-14,68.3926279736241
2022-09-15,68.16562578008194
2022-09-16,68.10519900413178
2022-09-19,67.77656348313141
2022-09-20,68.53420721699976
2022-09-21,68.60685747002026
2022-09-22,68.10695539790422
2022-09-23,67.6907838220305
2022-09-26,67.61418662541995
2022-09-27,68.31887959471796
2022-09-28,68.95922960927437
2022-09-29,68.68677363937229
2022-09-30,68.55654963476529
2022-10-03,69.05006035344888
2022-10-04,66.84708367903771
2022-10-05,66.84222778990221
2022-10-06,65.9870842938085
2022-10-07,65.68265827666282
2022-10-10,66.31510998134188
2022-10-11,66.98523647941012
2022-10-12,66.40329281355953
2022-10-13,65.43620516074185
2022-10-14,66.88197934717594
2022-10-17,66.90704168502637
2022-10-18,65.88091316507573
2022-10-19,66.69380158294008
2022-10-20,66.84218451866109
2022-10-21,67.67237206487012
2022-10-24,67.94275022372136
2022-10-25,66.3975278681938
2022-10-26,66.59852036548925
2022-10-27,66.40527172934355
2022-10-28,65.93386594597608
2022-10-31,64.7194107317406
2022-11-01,63.17033710864925
2022-11-02,62.91164929970228
2022-11-03,62.22487216256095
2022-11-04,62.46113939847781
2022-11-07,62.9968051164721
2022-11-08,62.63286000800402
2022-11-09,61.82978791099606
2022-11-10,63.07968760953183
2022-11-11,62.865891147055905
2022-11-14,63.287508155770745
2022-11-15,64.27687341250092
2022-11-16,65.08485508012346
2022-11-17,64.6046506528573
2022-11-18,64.63247988302675
2022-11-21,63.258423806009674
2022-11-22,63.706456816044835
2022-11-23,63.021293534744466
2022-11-24,64.75287220492923
2022-11-25,64.8021698935205
2022-11-28,64.86157845566325
2022-11-29,62.67252025542535
2022-11-30,62.44481050694839
2022-12-01,62.3160957547155
2022-12-02,62.54643431008592
2022-12-05,62.12143315176077
2022-12-06,63.74697930770877
2022-12-07,65.14149690454299
2022-12-08,64.62230890936786
2022-12-09,66.33690874570551
2022-12-12,66.47784636523312
2022-12-13,66.9483936722769
2022-12-14,67.54251351159945
2022-12-15,67.79475356692039
2022-12-16,66.44604268419066
2022-12-19,64.88009931118681
2022-12-20,63.4950763944658
2022-12-21,62.7581110742106
2022-12-22,62.02598300344233
2022-12-23,62.04659309096737
2022-12-26,63.00525952217717
2022-12-27,61.860107053813984
2022-12-28,62.76839719083296
2022-12-29,63.25875145496819
2022-12-30,63.84199568760129
2023-01-02,63.567069484415036
2023-01-03,63.07645546956022
2023-01-04,64.0595366922198
2023-01-05,64.15699606933086
2023-01-06,62.7573428222736
2023-01-09,62.091101761553645
2023-01-10,61.98600003889771
2023-01-11,61.83689174872975
2023-01-12,62.269326453840996
2023-01-13,64.18328211804352
2023-01-16,65.06755033275647
2023-01-17,63.9732647166585
2023-01-18,62.84918593317867
2023-01-19,62.261812841873216
2023-01-20,61.644075534850394
2023-01-23,61.665168781657805
2023-01-24,61.572140036070394
2023-01-25,62.47048993868635
2023-01-26,63.5586337995238
2023-01-27,63.92068205541127
2023-01-30,64.61162368672147
2023-01-31,63.991718712041056
2023-02-01,63.71343426610007
2023-02-02,62.275484278633236
2023-02-03,62.344892173911575
2023-02-06,61.840857047934755
2023-02-07,61.078658084221956
2023-02-08,62.18448812268646
2023-02-09,61.808440532844806
2023-02-10,62.15225482104719
2023-02-13,61.54873540861267
2023-02-14,61.93204336922779
2023-02-15,62.5493200078806
2023-02-16,61.81003104025984
2023-02-17,62.35015048216489
2023-02-20,61.940389779871985
2023-02-21,61.451699003258966
2023-02-22,61.32851653589389
2023-02-23,61.09903838543221
2023-02-24,59.70889028052993
2023-02-27,59.56658421099796
2023-02-28,59.833325186835445
2023-03-01,59.211437222455736
2023-03-02,60.33433788636976
2023-03-03,60.341102877534695
2023-03-06,61.29577139290702
2023-03-07,61.87896959390903
2023-03-08,62.736430022061505
2023-03-09,62.39608063470947
2023-03-10,62.264320615776356
2023-03-13,61.88507703438719
2023-03-14,62.10608170039014
2023-03-15,62.27449820132394
2023-03-16,61.60103768236488
2023-03-17,61.29005014970395
2023-03-20,60.72293448043152
2023-03-21,60.92090752985114
2023-03-22,60.45763169283572
2023-03-23,60.25305823701871
2023-03-24,59.491634719614986
2023-03-27,58.82982493728095
2023-03-28,58.07623491054255
2023-03-29,58.01118188547775
2023-03-30,58.72660131426681
2023-03-31,60.24803124630871
2023-04-03,60.50048362546797
2023-04-04,60.925157932541666
2023-04-05,60.60390799356682
2023-04-06,59.694413123886534
2023-04-07,59.57359405024252
2023-04-10,59.725127976988645
2023-04-11,60.73613723898268
2023-04-12,60.71622824084012
2023-04-13,59.7554424330513
2023-04-14,60.09379637576654
2023-04-17,60.4858401868115
2023-04-18,61.162319989575195
2023-04-19,59.977604932333406
2023-04-20,59.92787888269467
2023-04-21,60.48167489054571
2023-04-24,60.84038600339639
2023-04-25,61.69979630756887
2023-04-26,61.88725887091213
2023-04-27,62.35506434655212
2023-04-28,61.75469563502923
2023-05-01,60.641359156579846
2023-05-02,60.029432703681984
2023-05-03,60.11977668635654
2023-05-04,60.67259859886696
2023-05-05,59.7213520746341
2023-05-08,60.047347891172585
2023-05-09,60.84817021223929
2023-05-10,61.24823566395404
2023-05-11,60.548004556793146
2023-05-12,62.36185321969365
2023-05-15,61.47979291992351
2023-05-16,61.54443205532219
2023-05-17,60.844016201691865
2023-05-18,60.538462490643774
2023-05-19,60.497771386253845
2023-05-22,59.460100295216996
2023-05-23,57.57163793849177
2023-05-24,56.962212153497866
2023-05-25,55.58805003805128
2023-05-26,56.31448996492302
2023-05-29,57.17723979817376
2023-05-30,56.20898953030123
2023-05-31,56.23190257772442
2023-06-01,55.856253925594125
2023-06-02,56.53259236732537
2023-06-05,55.67553409575674
2023-06-06,55.27298989255645
2023-06-07,55.59313757413576
2023-06-08,55.27270411534348
2023-06-09,54.22191252378705
2023-06-12,53.64868992545913
2023-06-13,53.311759207910626
2023-06-14,52.7160457692354
2023-06-15,53.12245457436952
2023-06-16,53.22050077585463
2023-06-19,52.37534032255679
2023-06-20,52.17280166701713
2023-06-21,51.36964301558765
2023-06-22,52.090404907810424
2023-06-23,51.977606934111826
2023-06-26,51.87331070017346
2023-06-27,51.687029357781036
2023-06-28,52.7215768116359
2023-06-29,52.28485865250082
2023-06-30,52.417392934968376
2023-07-03,51.89139573949229
2023-07-04,51.91996973300723
2023-07-05,52.5001691348305
2023-07-06,52.16968151764622
2023-07-07,52.276728411149165
2023-07-10,53.22014816532438
2023-07-11,52.74749076884028
2023-07-12,53.29990767816869
2023-07-13,53.30953696916509
2023-07-14,53.81092355530416
2023-07-17,53.29836514623942
2023-07-18,52.710984394941555
2023-07-19,52.61099582382957
2023-07-20,51.704821160594065
2023-07-21,51.91481946746593
2023-07-24,51.65884482508973
2023-07-25,52.56439018284291
2023-07-26,52.42060032044543
2023-07-27,52.7667682456969
2023-07-28,52.747664488011864
