Date,EQT
2020-12-07,72.17278677226426
2020-12-08,74.4487135443781
2020-12-09,74.22314459871427
2020-12-10,75.68558175646534
2020-12-11,77.02005879990529
2020-12-14,76.23281884548165
2020-12-15,77.69898169246568
2020-12-16,77.72302535962773
2020-12-17,78.12055492622855
2020-12-18,79.10019826690625
2020-12-21,78.16339904482278
2020-12-22,79.48564890483046
2020-12-23,78.8341174899601
2020-12-24,76.55750491737648
2020-12-25,75.32826477389195
2020-12-28,77.09943667494662
2020-12-29,78.15969643002207
2020-12-30,78.31680686857875
2020-12-31,83.35141687271503
2021-01-01,83.89598660250063
2021-01-04,87.06045223184653
2021-01-05,86.38168318745733
2021-01-06,86.4521638519744
2021-01-07,89.17876600352007
2021-01-08,89.63340485070864
2021-01-11,86.47013121586056
2021-01-12,89.19065706526251
2021-01-13,89.84820179180788
2021-01-14,90.84661339836681
2021-01-15,91.78218210577792
2021-01-18,92.30841473413679
2021-01-19,91.68688279522107
2021-01-20,92.40653413463487
2021-01-21,92.20899351452418
2021-01-22,90.35158138094425
2021-01-25,86.86655571888839
2021-01-26,87.87289173479525
2021-01-27,85.7492383906455
2021-01-28,86.08889072180106
2021-01-29,84.08310193321499
2021-02-01,86.18041225272322
2021-02-02,85.41480145594532
2021-02-03,82.3636986725835
2021-02-04,80.70905325174854
2021-02-05,77.39044682866098
2021-02-08,75.60351071506874
2021-02-09,77.22417383314648
2021-02-10,79.31991204548267
2021-02-11,80.94877027811478
2021-02-12,79.73902773431497
2021-02-15,80.28699557569638
2021-02-16,82.58574590161764
2021-02-17,81.86524418023782
2021-02-18,83.47634020412035
2021-02-19,83.79625878372671
2021-02-22,84.90866774082724
2021-02-23,86.87466745589555
2021-02-24,85.87026333509955
2021-02-25,86.75863311986002
2021-02-26,83.38610253267984
2021-03-01,86.34823752182534
2021-03-02,86.66255094184395
2021-03-03,82.52203588418
2021-03-04,84.19911385348824
2021-03-05,83.64859285703484
2021-03-08,82.73306753806516
2021-03-09,84.19743907633956
2021-03-10,87.68246899898209
2021-03-11,89.25118647389277
2021-03-12,92.11987653499537
2021-03-15,89.21747572185464
2021-03-16,87.2568002644137
2021-03-17,85.3537543974106
2021-03-18,86.33071635884197
2021-03-19,84.2533833230583
2021-03-22,86.63851807380347
2021-03-23,85.310844708764
2021-03-24,85.63416342622642
2021-03-25,86.25252862243276
2021-03-26,87.28686285579548
2021-03-29,88.53947842865803
2021-03-30,91.90418000856636
2021-03-31,92.99030179140027
2021-04-01,90.64822238168848
2021-04-02,90.8376021091914
2021-04-05,89.59954317961466
2021-04-06,87.88202442248361
2021-04-07,88.08414793517707
2021-04-08,86.33474808395428
2021-04-09,83.01025140624395
2021-04-12,82.21438717692146
2021-04-13,81.46260631257745
2021-04-14,82.51534899052263
2021-04-15,85.71712412665548
2021-04-16,89.84417429516405
2021-04-19,90.88376275586909
2021-04-20,90.14419929495611
2021-04-21,91.62236257319816
2021-04-22,89.18370788680781
2021-04-23,88.0537957195899
2021-04-26,88.14998862045573
2021-04-27,88.64488865332562
2021-04-28,89.09037426848992
2021-04-29,86.24729771195838
2021-04-30,82.5150856894211
2021-05-03,83.70735196278815
2021-05-04,85.65981235185544
2021-05-05,83.9447184161982
2021-05-06,84.3545970874658
2021-05-07,83.83797946349272
2021-05-10,84.63571091437406
2021-05-11,84.92287727438172
2021-05-12,83.49553843279057
2021-05-13,86.95408843536754
2021-05-14,87.7827465551661
2021-05-17,88.38370120705987
2021-05-18,89.52188166481191
2021-05-19,89.94750912321882
2021-05-20,89.96699830909255
2021-05-21,92.78103101988168
2021-05-24,92.57487799615676
2021-05-25,90.0415146952557
2021-05-26,92.26111303064623
2021-05-27,91.09967052801977
2021-05-28,95.32477530165794
2021-05-31,93.13583755118448
2021-06-01,93.64569693812523
2021-06-02,94.48820387186913
2021-06-03,92.29103570380734
2021-06-04,92.2634716333039
2021-06-07,92.76778371245285
2021-06-08,90.88973682275967
2021-06-09,94.31321932470742
2021-06-10,91.80338901273745
2021-06-11,95.06153112411367
2021-06-14,96.67990331312414
2021-06-15,96.46702365160331
2021-06-16,100.98501199916888
2021-06-17,99.81560330077386
2021-06-18,104.30097673785545
2021-06-21,108.38847323208346
2021-06-22,108.12847982342166
2021-06-23,107.74148010747146
2021-06-24,110.66349265977563
2021-06-25,109.1158695150092
2021-06-28,113.32331229327451
2021-06-29,113.80419411338241
2021-06-30,115.46050852985665
2021-07-01,117.97851108638106
2021-07-02,117.1911945113725
2021-07-05,120.88271093111885
2021-07-06,123.30816012573938
2021-07-07,118.66538137527206
2021-07-08,121.25607209644656
2021-07-09,123.3721820475811
2021-07-12,123.38812104420866
2021-07-13,121.3261851175781
2021-07-14,116.62013166176233
2021-07-15,117.57951885630635
2021-07-16,115.88988811845152
2021-07-19,116.73966542783795
2021-07-20,121.85206524346349
2021-07-21,125.15465316192297
2021-07-22,129.2214450089395
2021-07-23,129.16734502673657
2021-07-26,129.3669463651718
2021-07-27,128.45452818049782
2021-07-28,132.14639203663833
2021-07-29,131.26835971792903
2021-07-30,131.6136243631165
2021-08-02,132.92505198133466
2021-08-03,132.3948335621032
2021-08-04,136.23611619049734
2021-08-05,137.2864060037839
2021-08-06,138.4223460094484
2021-08-09,144.82135467012384
2021-08-10,141.60910248080862
2021-08-11,136.85417115845613
2021-08-12,135.8499007756619
2021-08-13,140.66326096739482
2021-08-16,138.63888424717675
2021-08-17,133.87034478445773
2021-08-18,128.97590890173467
2021-08-19,122.54999354546536
2021-08-20,125.6358501448018
2021-08-23,119.04740235075184
2021-08-24,122.96520375707642
2021-08-25,120.34209079231495
2021-08-26,120.80619885974018
2021-08-27,124.43561912179058
2021-08-30,122.60683467943282
2021-08-31,120.77023434643583
2021-09-01,123.72849330728017
2021-09-02,128.4045267493058
2021-09-03,129.54830035255762
2021-09-06,128.527508000255
2021-09-07,129.79014549354088
2021-09-08,126.91256165090235
2021-09-09,123.21400698139081
2021-09-10,126.57264199617141
2021-09-13,129.99083174467447
2021-09-14,129.6785073546013
2021-09-15,124.7651981069988
2021-09-16,122.53176321889475
2021-09-17,120.84252004472042
2021-09-20,119.9987390430544
2021-09-21,120.67113820670765
2021-09-22,123.90398594353285
2021-09-23,124.66327218310875
2021-09-24,124.4922581248313
2021-09-27,125.6412024057966
2021-09-28,124.42094016709157
2021-09-29,127.62528412402607
2021-09-30,132.7089599305531
2021-10-01,131.94212979698494
2021-10-04,126.86190209451242
2021-10-05,126.37446890876154
2021-10-06,126.6743338233959
2021-10-07,128.29071333191277
2021-10-08,129.99256061792502
2021-10-11,127.8570070819695
2021-10-12,124.58633319265408
2021-10-13,128.2567689142083
2021-10-14,127.16962231017706
2021-10-15,123.72330367713603
2021-10-18,118.73475834818139
2021-10-19,117.3467115985106
2021-10-20,113.11371990585948
2021-10-21,108.43907807085868
2021-10-22,108.60887175382285
2021-10-25,108.3683415991443
2021-10-26,108.21570531846004
2021-10-27,106.8916444592069
2021-10-28,102.22149734927207
2021-10-29,99.8710011592964
2021-11-01,101.3790807988688
2021-11-02,104.20222976998626
2021-11-03,107.42707537003386
2021-11-04,108.27260169561131
2021-11-05,108.76351892651196
2021-11-08,103.90928127086417
2021-11-09,99.81044471997816
2021-11-10,99.61479417940163
2021-11-11,102.52764996569738
2021-11-12,105.84692657187543
2021-11-15,110.88566372787811
2021-11-16,108.25292966347097
2021-11-17,104.95392568332959
2021-11-18,109.19279885309946
2021-11-19,111.48120627846768
2021-11-22,109.70868217110805
2021-11-23,105.97633868662881
2021-11-24,101.89195382811747
2021-11-25,101.9590964251194
2021-11-26,101.61498021083187
2021-11-29,102.41059766713164
2021-11-30,100.01865323018043
2021-12-01,102.35860558214776
2021-12-02,98.60736328348317
2021-12-03,103.08701509449801
2021-12-06,98.68102227373825
2021-12-07,99.13280288173645
2021-12-08,96.09268898100882
2021-12-09,98.77784843138978
2021-12-10,102.59949087559555
2021-12-13,102.29086388534115
2021-12-14,101.78036681671445
2021-12-15,103.40896733786181
2021-12-16,101.64862154168436
2021-12-17,99.66761011592246
2021-12-20,97.88834125933462
2021-12-21,98.32033304508103
2021-12-22,99.31911894609372
2021-12-23,100.40903618633182
2021-12-24,101.10588838112899
2021-12-27,102.99870898431755
2021-12-28,101.91687455389787
2021-12-29,99.55280966852239
2021-12-30,97.37105418107565
2021-12-31,95.9795347250828
2022-01-03,96.47954471705492
2022-01-04,96.18033766105889
2022-01-05,94.75915619778377
2022-01-06,93.16195257422314
2022-01-07,91.3991012442327
2022-01-10,91.83397902791783
2022-01-11,90.5056217743091
2022-01-12,90.15091381447733
2022-01-13,91.03002464619317
2022-01-14,91.31959095518535
2022-01-17,91.32557798972167
2022-01-18,88.45623144246734
2022-01-19,87.4248150234023
2022-01-20,85.82687108681071
2022-01-21,86.98204417524896
2022-01-24,84.62741255168793
2022-01-25,88.06325025537673
2022-01-26,87.69633016946514
2022-01-27,88.0798022361275
2022-01-28,90.33573832885249
2022-01-31,88.34665608526483
2022-02-01,87.31998382970951
2022-02-02,90.8216684966459
2022-02-03,88.82623565627689
2022-02-04,92.20309746732433
2022-02-07,93.34102063780414
2022-02-08,93.18209636878265
2022-02-09,95.6886662537478
2022-02-10,97.98318773274042
2022-02-11,98.97799817124397
2022-02-14,98.31844741296992
2022-02-15,100.65495336603144
2022-02-16,99.05972583569988
2022-02-17,98.40571410907675
2022-02-18,95.56875433739275
2022-02-21,99.2889934035926
2022-02-22,104.40026412828206
2022-02-23,107.083869387507
2022-02-24,107.70878439798139
2022-02-25,105.56965017321049
2022-02-28,104.938087144674
2022-03-01,102.59820537594558
2022-03-02,99.66826792919244
2022-03-03,95.89874605422617
2022-03-04,92.363807513607
2022-03-07,88.2467418797186
2022-03-08,86.15535093656732
2022-03-09,81.63427785222775
2022-03-10,81.39454564423221
2022-03-11,82.54825813792161
2022-03-14,78.46735080828844
2022-03-15,78.24830101711743
2022-03-16,77.50776439164504
2022-03-17,77.26433186366894
2022-03-18,75.16720405928655
2022-03-21,73.33946528884499
2022-03-22,73.53017791066048
2022-03-23,73.37853285761116
2022-03-24,73.65250194934828
2022-03-25,71.93840806185287
2022-03-28,71.44288915361345
2022-03-29,73.40253696704256
2022-03-30,70.30430934495449
2022-03-31,71.92280970743332
2022-04-01,73.14527339458971
2022-04-04,72.71484363207672
2022-04-05,72.55659935526307
2022-04-06,71.64026970637487
2022-04-07,68.98309033001846
2022-04-08,68.87395881158517
2022-04-11,69.26736386638291
2022-04-12,67.20854742074008
2022-04-13,68.38485168846702
2022-04-14,69.5414679481168
2022-04-15,70.36993744599192
2022-04-18,70.8861430664123
2022-04-19,71.99460821282288
2022-04-20,74.05134116947683
2022-04-21,72.13017836192122
2022-04-22,73.03119296392349
2022-04-25,74.71604293211774
2022-04-26,73.67440479774883
2022-04-27,73.91774497193384
2022-04-28,74.8677662237242
2022-04-29,74.97734115208742
2022-05-02,76.85210451164005
2022-05-03,76.693138483736
2022-05-04,76.81309401583194
2022-05-05,77.70769588051799
2022-05-06,74.7341420353491
2022-05-09,74.62609060056232
2022-05-10,75.73396732674475
2022-05-11,77.3327704758893
2022-05-12,77.42548956245876
2022-05-13,77.79060669774967
2022-05-16,78.4524007850807
2022-05-17,79.60075377136337
2022-05-18,81.0898142319916
2022-05-19,78.35386699498298
2022-05-20,80.70665552372539
2022-05-23,80.52703651452413
2022-05-24,81.04007093158546
2022-05-25,78.73779566457601
2022-05-26,77.18726521451367
2022-05-27,76.42843585893922
2022-05-30,75.57870962223903
2022-05-31,75.41887040718726
2022-06-01,73.99924430434722
2022-06-02,74.24673251624348
2022-06-03,72.30861284328323
2022-06-06,69.17289556468643
2022-06-07,68.74583038659978
2022-06-08,69.69037681945848
2022-06-09,69.94510793209413
2022-06-10,71.67045024650858
2022-06-13,72.87292625475477
2022-06-14,74.10845095080523
2022-06-15,73.6731300440258
2022-06-16,73.11763710678377
2022-06-17,74.5913217064025
2022-06-20,74.18706191153446
2022-06-21,73.90879310122351
2022-06-22,72.98093228067883
2022-06-23,73.81761118185571
2022-06-24,72.58735773950207
2022-06-27,73.42852971703167
2022-06-28,72.33957601744737
2022-06-29,71.42874894029828
2022-06-30,72.62970270370981
2022-07-01,71.22478194304428
2022-07-04,73.56927065683709
2022-07-05,72.37527056582354
2022-07-06,73.01886291991086
2022-07-07,71.23099503512998
2022-07-08,71.23357991195532
2022-07-11,70.96814394036235
2022-07-12,70.57315371368493
2022-07-13,70.31110184689207
2022-07-14,69.266875527981
2022-07-15,69.39177441198676
2022-07-18,67.44548645054714
2022-07-19,68.5021447647938
2022-07-20,72.85150314673277
2022-07-21,72.18919938249952
2022-07-22,70.83920359046473
2022-07-25,69.02089124181369
2022-07-26,69.64627462065165
2022-07-27,67.02190851326911
2022-07-28,66.1609332216453
2022-07-29,65.72412426356779
2022-08-01,63.303214898119364
2022-08-02,65.72992583919347
2022-08-03,65.68188505296898
2022-08-04,64.53615221015072
2022-08-05,63.177810197099674
2022-08-08,63.0965161115956
2022-08-09,65.0383719525861
2022-08-10,64.10845610852202
2022-08-11,59.95098448121668
2022-08-12,59.827365065506825
2022-08-15,61.462298301090016
2022-08-16,62.336448647693686
2022-08-17,62.33275738518942
2022-08-18,63.982372009999885
2022-08-19,64.95757724699781
2022-08-22,64.70588984954786
2022-08-23,62.989909879023436
2022-08-24,63.31455625220045
2022-08-25,63.97860217935417
2022-08-26,63.07278041541227
2022-08-29,60.165913196831916
2022-08-30,60.84096630329852
2022-08-31,62.704654572856526
2022-09-01,62.74846977867188
2022-09-02,60.87897301614062
2022-09-05,63.19232867135489
2022-09-06,60.163079716835114
2022-09-07,61.338244737020844
2022-09-08,60.67565537324734
2022-09-09,57.5632944734885
2022-09-12,57.31000781912015
2022-09-13,56.44130185651276
2022-09-14,57.28437693911042
2022-09-15,56.8040436987962
2022-09-16,56.76041683658175
2022-09-19,56.56756358019868
2022-09-20,56.64555345737211
2022-09-21,56.00529341308928
2022-09-22,53.891126760983106
2022-09-23,51.650024519231096
2022-09-26,52.298294363135305
2022-09-27,50.37964643856943
2022-09-28,49.603569538665155
2022-09-29,48.63242600376386
2022-09-30,47.59673717228871
2022-10-03,45.75386545004791
2022-10-04,47.220831222533306
2022-10-05,48.44653305911147
2022-10-06,49.200210892668196
2022-10-07,50.213951334585325
2022-10-10,49.56334368343339
2022-10-11,49.13460786474371
2022-10-12,49.19029353448665
2022-10-13,49.18005786299733
2022-10-14,49.5539010327618
2022-10-17,48.49590685405805
2022-10-18,48.00503996940611
2022-10-19,49.96648623123684
2022-10-20,50.040322318645984
2022-10-21,48.55046406849631
2022-10-24,48.97409168194701
2022-10-25,47.33716209911352
2022-10-26,45.70555641415384
2022-10-27,46.578057228925545
2022-10-28,46.57145105777476
2022-10-31,45.85168834417116
2022-11-01,44.3242592320512
2022-11-02,44.76949030340944
2022-11-03,45.09544857603934
2022-11-04,45.50682150332476
2022-11-07,45.172686828384265
2022-11-08,45.212963612345014
2022-11-09,48.00321012612584
2022-11-10,49.80547456561696
2022-11-11,49.81476172720662
2022-11-14,48.40480960291517
2022-11-15,49.161842397629215
2022-11-16,48.80192105585743
2022-11-17,49.03331692843117
2022-11-18,48.921544880849794
2022-11-21,49.12473933830643
2022-11-22,50.20501052472293
2022-11-23,49.90761744250612
2022-11-24,51.080756161309296
2022-11-25,51.10645927423886
2022-11-28,52.11447089006202
2022-11-29,51.76843793919387
2022-11-30,50.20077825348559
2022-12-01,51.858929303410264
2022-12-02,52.457111455853266
2022-12-05,54.412003399179184
2022-12-06,52.64470862383137
2022-12-07,54.90617021449391
2022-12-08,54.94113028681546
2022-12-09,57.754010496693326
2022-12-12,57.80943624747186
2022-12-13,57.94978921129669
2022-12-14,58.079581796839044
2022-12-15,58.059494603631784
2022-12-16,57.4597438420599
2022-12-19,54.78625761727911
2022-12-20,54.56908104395757
2022-12-21,55.176289960797455
2022-12-22,55.63306011631912
2022-12-23,54.061994103993186
2022-12-26,54.23499089723202
2022-12-27,54.29432842440737
2022-12-28,54.33921193607861
2022-12-29,55.406746425113134
2022-12-30,56.317081181441885
2023-01-02,54.7213348614874
2023-01-03,57.32298550130954
2023-01-04,61.1180866486599
2023-01-05,61.81177521297385
2023-01-06,64.56749334422628
2023-01-09,66.41614787113244
2023-01-10,64.80369652862136
2023-01-11,66.50310457510935
2023-01-12,64.4725992383578
2023-01-13,63.521307604164065
2023-01-16,62.21477333979415
2023-01-17,63.865462245707675
2023-01-18,66.10863314339694
2023-01-19,65.59758793726337
2023-01-20,66.22346970944885
2023-01-23,65.82927656541058
2023-01-24,66.54344134867695
2023-01-25,68.401337889002
2023-01-26,71.38279079419415
2023-01-27,70.17522645449155
2023-01-30,73.35956659257683
2023-01-31,72.00779466521622
2023-02-01,73.31045822826867
2023-02-02,73.67648694847868
2023-02-03,73.03870586696326
2023-02-06,70.85797696744149
2023-02-07,70.24835588840759
2023-02-08,70.26416154431274
2023-02-09,71.8893637999756
2023-02-10,70.2692154032405
2023-02-13,67.84338717978675
2023-02-14,67.19622215727316
2023-02-15,66.7237143744887
2023-02-16,65.58678728727078
2023-02-17,64.38748176587794
2023-02-20,63.63881062720375
2023-02-21,65.60838564625017
2023-02-22,65.75777583841179
2023-02-23,64.44555608000591
2023-02-24,63.77003070030556
2023-02-27,63.59641806060917
2023-02-28,65.75035559163477
2023-03-01,64.67806774421297
2023-03-02,64.87961974137563
2023-03-03,63.95329688979437
2023-03-06,62.2101745438383
2023-03-07,62.020974513487296
2023-03-08,62.48990624146277
2023-03-09,60.33025878306248
2023-03-10,60.491714596418674
2023-03-13,60.323083637556884
2023-03-14,61.34162901692823
2023-03-15,61.595822132196446
2023-03-16,63.21099203574398
2023-03-17,63.35936722825325
2023-03-20,64.80094859628458
2023-03-21,64.25786189188752
2023-03-22,64.13267006221946
2023-03-23,61.68434355897667
2023-03-24,61.320824897287494
2023-03-27,60.30147110949559
2023-03-28,59.863607015488796
2023-03-29,58.475624920503165
2023-03-30,58.64406010254663
2023-03-31,59.45841194632078
2023-04-03,58.91278514494363
2023-04-04,60.519938966938895
2023-04-05,58.34839885297725
2023-04-06,59.09901149512381
2023-04-07,59.565943017493026
2023-04-10,55.85566200009718
2023-04-11,54.360447063521065
2023-04-12,53.841660666991295
2023-04-13,54.93956187492199
2023-04-14,56.37718921028807
2023-04-17,56.77591783877651
2023-04-18,55.7717560705654
2023-04-19,56.25856895403769
2023-04-20,54.769732040806446
2023-04-21,55.1435762199769
2023-04-24,53.49454575645481
2023-04-25,53.28936991964096
2023-04-26,53.72823436623641
2023-04-27,53.891567611039854
2023-04-28,52.294129050211836
2023-05-01,51.85181560030019
2023-05-02,50.340113064326815
2023-05-03,49.84742050739286
2023-05-04,51.55467163141396
2023-05-05,51.18747879857542
2023-05-08,50.05812582401396
2023-05-09,51.066722953618346
2023-05-10,51.485165355001676
2023-05-11,50.58322571634267
2023-05-12,51.0300582982591
2023-05-15,49.90867430727645
2023-05-16,50.10482123345907
2023-05-17,50.55737698475144
2023-05-18,49.31996213969143
2023-05-19,47.67157127982498
2023-05-22,47.46449831730779
2023-05-23,48.24790689473732
2023-05-24,47.88208711024364
2023-05-25,47.033417174747164
2023-05-26,46.80581527560874
2023-05-29,46.47099015255002
2023-05-30,46.22905863893445
2023-05-31,47.70877064664523
2023-06-01,48.218104237877725
2023-06-02,50.547722687090825
2023-06-05,51.389344296927234
2023-06-06,48.92672855835089
2023-06-07,49.06127574478884
2023-06-08,50.099833696500156
2023-06-09,50.02552458178929
2023-06-12,50.746072056746165
2023-06-13,50.91523272252887
2023-06-14,50.92398808982215
2023-06-15,50.3094647792616
2023-06-16,50.38383835639711
2023-06-19,49.82938074334251
2023-06-20,50.04489888453151
2023-06-21,48.93732216366021
2023-06-22,47.20323316521142
2023-06-23,47.10801355949612
2023-06-26,46.60742026811698
2023-06-27,47.582234719990595
2023-06-28,47.22692494963646
2023-06-29,48.0640624683648
2023-06-30,45.41120409124933
2023-07-03,44.19130905924141
2023-07-04,44.39735036474864
2023-07-05,44.57051646217646
2023-07-06,44.868124837121584
2023-07-07,44.333471313850396
2023-07-10,42.975858871527365
2023-07-11,41.7787330921878
2023-07-12,42.0981187109877
2023-07-13,43.71589911219334
2023-07-14,43.5604235454484
2023-07-17,44.259048498321036
2023-07-18,44.38702730083721
2023-07-19,44.908884753225934
2023-07-20,44.072383809113
2023-07-21,44.278174021956325
2023-07-24,43.33913816640432
2023-07-25,41.89068326739977
2023-07-26,41.93067055338195
2023-07-27,42.224862027882345
2023-07-28,42.05391391858498
