Date,CMA
2020-09-28,60.29467700975407
2020-09-29,60.375819009063925
2020-09-30,59.40378571951013
2020-10-01,59.31075563111874
2020-10-02,60.31278178946838
2020-10-05,59.76024234362213
2020-10-06,59.738655034517066
2020-10-07,58.847341571308135
2020-10-08,58.103927182359314
2020-10-09,58.169422474866245
2020-10-12,58.887697896769254
2020-10-13,58.76264422714146
2020-10-14,59.67289864879802
2020-10-15,59.22829935837274
2020-10-16,58.21649283440375
2020-10-19,56.82384745836418
2020-10-20,57.41084241290885
2020-10-21,55.802944063511696
2020-10-22,55.6368119600112
2020-10-23,55.986193990143654
2020-10-26,56.11493840852144
2020-10-27,56.417541007897604
2020-10-28,55.19702799280968
2020-10-29,54.0527823839245
2020-10-30,52.70946466020093
2020-11-02,52.31604817668237
2020-11-03,53.50523635066949
2020-11-04,53.10831072633308
2020-11-05,53.03843193216968
2020-11-06,52.013863611022884
2020-11-09,52.164987181585836
2020-11-10,53.018165075863905
2020-11-11,54.095710895991886
2020-11-12,55.05477285489117
2020-11-13,54.60097103102574
2020-11-16,53.27587408723743
2020-11-17,53.165492494258814
2020-11-18,54.03680694037375
2020-11-19,53.34539919212164
2020-11-20,53.86315621967394
2020-11-23,55.071183901870874
2020-11-24,55.14177126926869
2020-11-25,54.72826500825747
2020-11-26,55.21300345749633
2020-11-27,53.95800153403541
2020-11-30,52.287750316417565
2020-12-01,52.62015551896487
2020-12-02,51.79957252702065
2020-12-03,51.960673483227026
2020-12-04,52.88702922635766
2020-12-07,52.532704204571985
2020-12-08,54.01104604077809
2020-12-09,53.633960854686315
2020-12-10,53.872396349470186
2020-12-11,53.61833134480536
2020-12-14,53.95273247847024
2020-12-15,54.54161707027684
2020-12-16,53.49098640202138
2020-12-17,53.1484363122671
2020-12-18,53.89434135553031
2020-12-21,54.6596941191854
2020-12-22,54.109990524180276
2020-12-23,53.48192700920318
2020-12-24,53.663356870952654
2020-12-25,54.36931639809324
2020-12-28,54.52967631877646
2020-12-29,53.75070737272304
2020-12-30,53.7929654823707
2020-12-31,53.125905463321146
2021-01-01,54.058400617984674
2021-01-04,53.67921950561855
2021-01-05,52.68907929993058
2021-01-06,51.33833318164222
2021-01-07,51.18987673882835
2021-01-08,51.9976696447411
2021-01-11,51.49774072384348
2021-01-12,51.43348971834926
2021-01-13,50.437654859502395
2021-01-14,50.006177169673414
2021-01-15,49.47244545643532
2021-01-18,49.50431424026361
2021-01-19,49.57283308983284
2021-01-20,50.36294645634608
2021-01-21,50.296494254513696
2021-01-22,51.391736973958466
2021-01-25,51.851523952332435
2021-01-26,51.699302013729834
2021-01-27,52.12830327360715
2021-01-28,52.29454302078659
2021-01-29,52.12543811645954
2021-02-01,52.44696036533845
2021-02-02,51.617288086842876
2021-02-03,51.54296536984471
2021-02-04,52.90516900339716
2021-02-05,52.57819664566314
2021-02-08,52.35179445933266
2021-02-09,52.80673085727404
2021-02-10,52.049101110279345
2021-02-11,52.124018072205565
2021-02-12,52.53409241670862
2021-02-15,51.253420721117095
2021-02-16,50.931554289210304
2021-02-17,50.28256756352513
2021-02-18,50.51220261386762
2021-02-19,50.67220549213054
2021-02-22,50.61209713772959
2021-02-23,51.72009241330833
2021-02-24,51.49767150062171
2021-02-25,51.154148560109505
2021-02-26,50.42108181869025
2021-03-01,51.438111672954285
2021-03-02,50.97694434796718
2021-03-03,49.991257082837194
2021-03-04,50.7902220363708
2021-03-05,51.20638320985442
2021-03-08,51.27465852117806
2021-03-09,51.161386706547574
2021-03-10,51.429806051748784
2021-03-11,51.08880990655604
2021-03-12,50.98429528622674
2021-03-15,49.98606344332052
2021-03-16,50.227243408515555
2021-03-17,49.70040079728636
2021-03-18,49.871562192012604
2021-03-19,49.57725434216964
2021-03-22,49.30945859366287
2021-03-23,49.19602571481083
2021-03-24,49.70423262670538
2021-03-25,49.641205203898714
2021-03-26,50.27444758280697
2021-03-29,49.754043238365746
2021-03-30,49.0923118914056
2021-03-31,49.12258976885204
2021-04-01,49.78692391414849
2021-04-02,50.32913310899788
2021-04-05,49.879150725894
2021-04-06,50.878517156915535
2021-04-07,51.150381244087185
2021-04-08,51.54212487080034
2021-04-09,50.63822554929541
2021-04-12,51.01610007682528
2021-04-13,51.613612086340865
2021-04-14,51.68252137152524
2021-04-15,51.09882423386741
2021-04-16,51.16245709853371
2021-04-19,50.76921483893284
2021-04-20,51.154925047623216
2021-04-21,50.85508094238433
2021-04-22,51.184192184298674
2021-04-23,50.9184488212063
2021-04-26,51.19540087852113
2021-04-27,50.73983903443418
2021-04-28,51.28955419704317
2021-04-29,51.88044247828581
2021-04-30,52.384538613122594
2021-05-03,52.00442446857362
2021-05-04,52.523922591797955
2021-05-05,54.02682044073869
2021-05-06,54.06794612518158
2021-05-07,55.39419395556455
2021-05-10,54.70057236644058
2021-05-11,54.703158059930594
2021-05-12,55.69558805436315
2021-05-13,55.0631233750593
2021-05-14,55.87384188291687
2021-05-17,56.735781254444376
2021-05-18,55.89180425081373
2021-05-19,55.0313398291102
2021-05-20,55.419669620253174
2021-05-21,55.35811419647666
2021-05-24,54.93929585400813
2021-05-25,54.286662849809275
2021-05-26,54.30089531484273
2021-05-27,53.17969151386426
2021-05-28,53.1921031537365
2021-05-31,53.06365423501659
2021-06-01,52.569616190895346
2021-06-02,52.74755592666774
2021-06-03,54.10187389920624
2021-06-04,53.192851228458885
2021-06-07,53.787294829214616
2021-06-08,53.489667732547545
2021-06-09,52.93380161084007
2021-06-10,52.78061145155223
2021-06-11,51.88000865345472
2021-06-14,52.06637430525072
2021-06-15,52.36175841196399
2021-06-16,51.94806621885917
2021-06-17,51.015073889886935
2021-06-18,49.99436463493623
2021-06-21,50.76365819166224
2021-06-22,51.641031796399254
2021-06-23,50.4424103328098
2021-06-24,50.93552692350691
2021-06-25,51.55422472444152
2021-06-28,51.33770180722125
2021-06-29,51.142486156475925
2021-06-30,51.315147251578146
2021-07-01,51.633224921761496
2021-07-02,51.628771912768215
2021-07-05,52.075663539991986
2021-07-06,53.64801745884389
2021-07-07,51.82889031388862
2021-07-08,52.078232371941596
2021-07-09,52.01729053328181
2021-07-12,52.765314402739335
2021-07-13,54.03135199915348
2021-07-14,53.46791511013156
2021-07-15,52.608975731375246
2021-07-16,51.48982808252308
2021-07-19,49.98627279552374
2021-07-20,50.0188273455401
2021-07-21,50.61215141335956
2021-07-22,49.524601019304946
2021-07-23,50.79231622385445
2021-07-26,50.84411072418613
2021-07-27,50.33964223238313
2021-07-28,50.92526050670556
2021-07-29,52.52954106475285
2021-07-30,52.712802061550505
2021-08-02,51.73469375764843
2021-08-03,51.00744513956296
2021-08-04,50.64921062137428
2021-08-05,51.390148827597166
2021-08-06,51.46101242732982
2021-08-09,51.85126263018957
2021-08-10,50.90738278140662
2021-08-11,50.954287302396274
2021-08-12,51.246717879761945
2021-08-13,51.014717000704316
2021-08-16,51.74611650115372
2021-08-17,52.554210785274336
2021-08-18,53.541435417229955
2021-08-19,53.49467421456865
2021-08-20,53.95645557302639
2021-08-23,52.9759786373319
2021-08-24,53.02372499671617
2021-08-25,53.4272773187103
2021-08-26,53.28311360034546
2021-08-27,54.027347240719564
2021-08-30,54.388765984533656
2021-08-31,55.51798121741192
2021-09-01,55.695014423177916
2021-09-02,55.93574284448647
2021-09-03,55.88369060505215
2021-09-06,55.411289143469546
2021-09-07,55.51299094808466
2021-09-08,56.09462176999197
2021-09-09,56.042622177072374
2021-09-10,56.49648046942503
2021-09-13,56.72694629808104
2021-09-14,56.65947563232221
2021-09-15,56.408961069659384
2021-09-16,56.08805097379001
2021-09-17,55.93647416856214
2021-09-20,54.81305459572303
2021-09-21,55.6762238830988
2021-09-22,55.71424595678974
2021-09-23,57.08375033062163
2021-09-24,56.98131160461369
2021-09-27,57.10243145460667
2021-09-28,57.04366526575303
2021-09-29,56.01803780470944
2021-09-30,54.549839401463856
2021-10-01,55.11062130207333
2021-10-04,54.084709562322224
2021-10-05,52.85158316003151
2021-10-06,52.60349301857029
2021-10-07,52.958048711639805
2021-10-08,53.110764608565695
2021-10-11,52.73244412571045
2021-10-12,53.06141601394251
2021-10-13,53.65055895152604
2021-10-14,54.06188039097863
2021-10-15,55.147639605240364
2021-10-18,55.15631419639519
2021-10-19,55.851979093481994
2021-10-20,56.924801224410245
2021-10-21,56.426694045052024
2021-10-22,57.153388201398
2021-10-25,55.31604353809391
2021-10-26,55.80990277928689
2021-10-27,56.64713617802368
2021-10-28,56.253186381173094
2021-10-29,55.143100175108714
2021-11-01,54.89265496724123
2021-11-02,54.733306334595355
2021-11-03,54.293935036991996
2021-11-04,54.30024645479375
2021-11-05,54.186753525990355
2021-11-08,53.34034601686361
2021-11-09,53.52533481835901
2021-11-10,53.11124813876869
2021-11-11,53.076334465214885
2021-11-12,54.08498658681888
2021-11-15,53.738964849039974
2021-11-16,52.82322959790427
2021-11-17,52.97170705265775
2021-11-18,52.76824855821011
2021-11-19,52.777031197099774
2021-11-22,53.45002501512421
2021-11-23,53.909747168871945
2021-11-24,53.214126268971214
2021-11-25,53.44315792443873
2021-11-26,53.36331598774005
2021-11-29,52.46835619158045
2021-11-30,51.73690146784778
2021-12-01,52.223908216513315
2021-12-02,52.251446403521
2021-12-03,51.032513444275985
2021-12-06,51.53090848993055
2021-12-07,50.93724921320769
2021-12-08,50.67557555861141
2021-12-09,51.63654782047464
2021-12-10,52.01933538637082
2021-12-13,52.38599019211813
2021-12-14,51.382224595562256
2021-12-15,50.651164705862314
2021-12-16,50.456217419572546
2021-12-17,49.95231837946526
2021-12-20,51.538190648178585
2021-12-21,51.47345503429267
2021-12-22,51.441463983930284
2021-12-23,51.05302400396817
2021-12-24,50.53729002543189
2021-12-27,49.73161483938717
2021-12-28,50.332660858229644
2021-12-29,50.80121812255456
2021-12-30,51.2367716721699
2021-12-31,50.80643512047713
2022-01-03,51.10694193917559
2022-01-04,51.080206900055686
2022-01-05,51.63159683796401
2022-01-06,49.9014260684782
2022-01-07,49.01387279724008
2022-01-10,49.1030315174927
2022-01-11,48.678196550205506
2022-01-12,47.80613401967048
2022-01-13,47.597005475936776
2022-01-14,48.05353782930147
2022-01-17,47.82027453707125
2022-01-18,47.41307805837036
2022-01-19,47.78479670769031
2022-01-20,47.589219066400915
2022-01-21,46.99778822225652
2022-01-24,46.71137312694743
2022-01-25,46.770176495094795
2022-01-26,46.59591272307181
2022-01-27,46.71043900050516
2022-01-28,47.023000348572175
2022-01-31,47.29878411781416
2022-02-01,46.94201414786997
2022-02-02,46.84637088211158
2022-02-03,47.9652632792688
2022-02-04,47.4638703034172
2022-02-07,46.519865802752086
2022-02-08,46.270231080657226
2022-02-09,46.823772641216074
2022-02-10,46.280886390092284
2022-02-11,44.87725203558985
2022-02-14,43.981081954040874
2022-02-15,44.558897586510696
2022-02-16,44.842867808465776
2022-02-17,45.19680197136525
2022-02-18,45.10043289143359
2022-02-21,44.60951070126581
2022-02-22,44.85913879961958
2022-02-23,45.81113318050894
2022-02-24,45.45715976867602
2022-02-25,46.04736962927902
2022-02-28,46.016286953476985
2022-03-01,46.79542814544983
2022-03-02,45.83955103490113
2022-03-03,46.90033782788803
2022-03-04,45.834877152802534
2022-03-07,46.8778362152029
2022-03-08,47.85237786356191
2022-03-09,48.80303256406428
2022-03-10,48.52686397924838
2022-03-11,48.70054393484542
2022-03-14,49.43113694409427
2022-03-15,48.784010177842504
2022-03-16,48.93291976336608
2022-03-17,47.78876239218859
2022-03-18,48.48565007113515
2022-03-21,49.2989962133981
2022-03-22,49.300166623948066
2022-03-23,50.464155953885076
2022-03-24,51.33680112635252
2022-03-25,51.15469131986418
2022-03-28,52.26236935036409
2022-03-29,51.95323134773983
2022-03-30,51.3643494633346
2022-03-31,51.03931236025407
2022-04-01,51.649322731959245
2022-04-04,50.76613972411611
2022-04-05,49.3476485705595
2022-04-06,48.625483605044295
2022-04-07,49.05253259086441
2022-04-08,47.915935471786995
2022-04-11,47.03321326750404
2022-04-12,47.61475082468355
2022-04-13,47.57500193740911
2022-04-14,47.41181917526684
2022-04-15,47.35970129900249
2022-04-18,47.232330996994925
2022-04-19,47.60900788334432
2022-04-20,47.830857659781536
2022-04-21,47.56129374411983
2022-04-22,45.946088527902305
2022-04-25,46.75501958834989
2022-04-26,46.65491584513247
2022-04-27,45.88844238233929
2022-04-28,45.783870320413655
2022-04-29,45.82606235384675
2022-05-02,45.56384598863067
2022-05-03,45.777099130776065
2022-05-04,46.653512605046714
2022-05-05,46.75703428058705
2022-05-06,46.50192657581979
2022-05-09,46.303531514052004
2022-05-10,45.79690368851026
2022-05-11,45.427796793251
2022-05-12,45.32288226262454
2022-05-13,45.77958919392029
2022-05-16,45.43064973006453
2022-05-17,44.80010912997264
2022-05-18,45.670397755688306
2022-05-19,45.82920929992853
2022-05-20,46.15218955700767
2022-05-23,46.001931072498756
2022-05-24,45.6614173367921
2022-05-25,46.2047557774476
2022-05-26,46.21314826336564
2022-05-27,46.764912393069125
2022-05-30,46.07883591629365
2022-05-31,45.63619540414932
2022-06-01,45.467565169202445
2022-06-02,45.707055851919996
2022-06-03,45.9875592060559
2022-06-06,45.8241209083741
2022-06-07,45.89592629116435
2022-06-08,46.054202338580566
2022-06-09,45.52136743274729
2022-06-10,44.64486754545739
2022-06-13,44.09277270814476
2022-06-14,45.16240634149409
2022-06-15,45.37038916449592
2022-06-16,46.07614007649139
2022-06-17,45.446892406951974
2022-06-20,45.74680819862249
2022-06-21,45.96089443566311
2022-06-22,46.439835318512294
2022-06-23,46.66727742866332
2022-06-24,47.03274914205974
2022-06-27,47.419444380875184
2022-06-28,47.26043496728898
2022-06-29,46.95906951786358
2022-06-30,47.562671410367805
2022-07-01,48.76682864460745
2022-07-04,48.83523939735336
2022-07-05,49.09527559978685
2022-07-06,48.14076823376156
2022-07-07,49.83145146426162
2022-07-08,49.48959652886714
2022-07-11,49.692723713083616
2022-07-12,49.950906101166105
2022-07-13,48.86540008700032
2022-07-14,48.92886997361886
2022-07-15,48.995459701468874
2022-07-18,49.193793406630576
2022-07-19,48.261423194903934
2022-07-20,47.689685495212885
2022-07-21,47.74998252234205
2022-07-22,47.1522604808603
2022-07-25,46.81562190340886
2022-07-26,46.84536446481142
2022-07-27,46.46551705970896
2022-07-28,46.67684049047537
2022-07-29,46.96639005301253
2022-08-01,47.01080173029527
2022-08-02,47.174949694715174
2022-08-03,47.94237498597398
2022-08-04,48.647541928239754
2022-08-05,49.013595616743544
2022-08-08,48.83739525694148
2022-08-09,49.363857894124706
2022-08-10,49.72969490704321
2022-08-11,49.607195762943114
2022-08-12,49.11754949432945
2022-08-15,50.20337843064065
2022-08-16,50.313341270579606
2022-08-17,50.773183020719586
2022-08-18,51.36497118281843
2022-08-19,51.88331880025866
2022-08-22,51.400133320778714
2022-08-23,50.67320340397906
2022-08-24,50.98445996687688
2022-08-25,50.46175877045573
2022-08-26,48.999726562091894
2022-08-29,47.9205556472112
2022-08-30,47.892164085862035
2022-08-31,48.221089376986455
2022-09-01,48.458851349225135
2022-09-02,47.78069115978447
2022-09-05,46.954781464562544
2022-09-06,47.05772019478426
2022-09-07,46.089729679532795
2022-09-08,45.057324028056335
2022-09-09,45.30238767920167
2022-09-12,45.63986268863167
2022-09-13,45.74904779118391
2022-09-14,45.64764598631954
2022-09-15,46.71998187331921
2022-09-16,45.943749604557574
2022-09-19,46.06096333795626
2022-09-20,45.643002568024045
2022-09-21,44.515710109391854
2022-09-22,46.20908554550046
2022-09-23,47.05437422124565
2022-09-26,47.029966734595604
2022-09-27,46.87121933865221
2022-09-28,47.164671761629734
2022-09-29,47.72898492008428
2022-09-30,48.26314844299388
2022-10-03,48.368915013371584
2022-10-04,48.12737270940333
2022-10-05,48.59581007788016
2022-10-06,48.01067623182232
2022-10-07,47.556596565377525
2022-10-10,47.06087818292525
2022-10-11,47.03866518088776
2022-10-12,46.88370629614162
2022-10-13,47.226365841586436
2022-10-14,47.29205765575302
2022-10-17,47.02115214234191
2022-10-18,48.10144965669317
2022-10-19,48.10799682244815
2022-10-20,47.34601966982941
2022-10-21,47.35752550900084
2022-10-24,46.266127742426264
2022-10-25,46.19363574457428
2022-10-26,46.79741776219601
2022-10-27,46.939811828488445
2022-10-28,46.12843452674091
2022-10-31,46.45396122322527
2022-11-01,46.043921644872164
2022-11-02,45.759137383903
2022-11-03,44.71977541614917
2022-11-04,45.37074992784637
2022-11-07,44.911427321783194
2022-11-08,45.452699521041005
2022-11-09,45.862558160741095
2022-11-10,46.603075052593276
2022-11-11,46.666938100046984
2022-11-14,47.314621611630685
2022-11-15,48.02382378123127
2022-11-16,48.29976207301735
2022-11-17,49.04768339103618
2022-11-18,49.298383430485195
2022-11-21,49.39049178083361
2022-11-22,50.10172758449075
2022-11-23,49.78104227330445
2022-11-24,51.030303576428516
2022-11-25,51.87653123036503
2022-11-28,52.11865272352235
2022-11-29,51.98259140707455
2022-11-30,50.423906254393785
2022-12-01,50.17067302805072
2022-12-02,50.27047064535972
2022-12-05,50.32775024025956
2022-12-06,51.45239915786484
2022-12-07,50.79100270251801
2022-12-08,51.06125651184981
2022-12-09,50.792372523043795
2022-12-12,51.22188614947824
2022-12-13,51.46289240246127
2022-12-14,52.14793285926248
2022-12-15,51.48691956506448
2022-12-16,51.26368594724403
2022-12-19,51.126583260324566
2022-12-20,50.52023869450483
2022-12-21,49.92980071672902
2022-12-22,50.3809533923627
2022-12-23,49.681740027703064
2022-12-26,50.1775472943312
2022-12-27,49.1959797155179
2022-12-28,49.649555874418844
2022-12-29,49.65951594843535
2022-12-30,49.88052340018361
2023-01-02,49.73824983597372
2023-01-03,50.67071146934137
2023-01-04,50.104882476613426
2023-01-05,51.58287774747694
2023-01-06,52.17932001666041
2023-01-09,53.073113165323555
2023-01-10,52.97209188246978
2023-01-11,52.203507976772606
2023-01-12,51.83256005320955
2023-01-13,51.959339330903745
2023-01-16,51.52411505007173
2023-01-17,50.68306928468265
2023-01-18,51.50464540887047
2023-01-19,50.957950302699615
2023-01-20,51.65785021515187
2023-01-23,51.96572237276782
2023-01-24,52.80339134287029
2023-01-25,52.586148912028506
2023-01-26,52.34513447317577
2023-01-27,51.83469160774393
2023-01-30,51.30575817289309
2023-01-31,50.901004023648845
2023-02-01,51.78800679957693
2023-02-02,52.081746730019916
2023-02-03,52.481445394131235
2023-02-06,54.52895551939103
2023-02-07,53.7698058991596
2023-02-08,53.92922843574336
2023-02-09,52.83808664009134
2023-02-10,52.20689596485557
2023-02-13,51.95690090131927
2023-02-14,52.244099922616584
2023-02-15,50.978051406383535
2023-02-16,50.25398333118157
2023-02-17,50.6644478041442
2023-02-20,51.53863916808493
2023-02-21,52.87645260905073
2023-02-22,53.25778500752163
2023-02-23,52.62717710710344
2023-02-24,52.78704307225309
2023-02-27,54.62499468985633
2023-02-28,54.92806941322894
2023-03-01,55.87946224798336
2023-03-02,56.218719609770616
2023-03-03,56.228311848221836
2023-03-06,55.58430693058379
2023-03-07,55.233540754703824
2023-03-08,55.74180332265149
2023-03-09,55.897539025360786
2023-03-10,56.531029967151596
2023-03-13,56.03566815472582
2023-03-14,56.51034017487127
2023-03-15,56.7341992055376
2023-03-16,56.646335422566246
2023-03-17,55.67311596388221
2023-03-20,55.341119537919084
2023-03-21,54.36314601286187
2023-03-22,54.58447894949781
2023-03-23,55.12984013220026
2023-03-24,55.126069820067386
2023-03-27,55.92830477934305
2023-03-28,55.55509864227006
2023-03-29,57.02709858577744
2023-03-30,56.57717129783903
2023-03-31,56.01500329130869
2023-04-03,56.015017665231746
2023-04-04,56.38174255937866
2023-04-05,55.33614518731936
2023-04-06,55.976239420349636
2023-04-07,54.84731689788202
2023-04-10,54.22944739091762
2023-04-11,54.12904165952964
2023-04-12,54.482373517198525
2023-04-13,54.84550184935392
2023-04-14,54.418045677198705
2023-04-17,54.05692050555594
2023-04-18,54.50941638832623
2023-04-19,55.221299286531675
2023-04-20,55.419564428767416
2023-04-21,56.89644697338925
2023-04-24,56.44909964846087
2023-04-25,56.30173341235021
2023-04-26,55.95052116695932
2023-04-27,56.34753118318457
2023-04-28,57.10052148438776
2023-05-01,56.63775994639886
2023-05-02,55.8330787546355
2023-05-03,56.87779075760227
2023-05-04,56.821219217790336
2023-05-05,57.321268235986224
2023-05-08,57.425630815207285
2023-05-09,58.49142923605288
2023-05-10,58.09440544050794
2023-05-11,57.38037289360983
2023-05-12,55.568967792461486
2023-05-15,54.869340680575355
2023-05-16,54.7327268017435
2023-05-17,53.96246064985844
2023-05-18,53.9066714435249
2023-05-19,54.486729325790186
2023-05-22,53.49497495056895
2023-05-23,53.37024103496404
2023-05-24,52.76590598033356
2023-05-25,53.21333771816744
2023-05-26,52.487653727073265
2023-05-29,52.70292456869496
2023-05-30,52.172523287447305
2023-05-31,52.99554317000786
2023-06-01,52.66440512311559
2023-06-02,53.73880041972419
2023-06-05,53.39082238916579
2023-06-06,54.284120045218245
2023-06-07,54.681485722153155
2023-06-08,54.74585139213159
2023-06-09,55.01128045305101
2023-06-12,53.94266185507713
2023-06-13,53.85715667410214
2023-06-14,53.86418931995123
2023-06-15,53.109998095234594
2023-06-16,52.20590091907898
2023-06-19,51.49840146099205
2023-06-20,51.68764511912866
2023-06-21,53.128919769586936
2023-06-22,52.50314265312898
2023-06-23,53.53345387382341
2023-06-26,54.79948947278296
2023-06-27,54.26784636061525
2023-06-28,53.40978122852932
2023-06-29,52.34896529772535
2023-06-30,52.603449215938056
2023-07-03,53.67993554856674
2023-07-04,55.26280559388238
2023-07-05,53.95327280277591
2023-07-06,54.34257732167102
2023-07-07,54.625994820674
2023-07-10,55.48424231157841
2023-07-11,56.31372111600194
2023-07-12,56.476285506642476
2023-07-13,55.70050580947853
2023-07-14,55.36725586686452
2023-07-17,56.32212144231818
2023-07-18,55.9175292388515
2023-07-19,56.4896702705457
2023-07-20,54.947897650936596
2023-07-21,54.52818347192196
2023-07-24,55.8793078968632
2023-07-25,55.9328082969956
2023-07-26,55.45574922475085
2023-07-27,55.288956326074164
