Date,TSM
2020-08-18,84.19881910603638
2020-08-19,83.92774480283832
2020-08-20,84.4231038650554
2020-08-21,86.96856142879007
2020-08-24,86.40421013027728
2020-08-25,86.08250101015052
2020-08-26,85.81184179216616
2020-08-27,86.70972860097073
2020-08-28,85.03656152303405
2020-08-31,85.13950863711915
2020-09-01,86.07811968190191
2020-09-02,88.81705139891356
2020-09-03,88.60466697208071
2020-09-04,88.65502007462823
2020-09-07,89.77752448565292
2020-09-08,89.49840447365762
2020-09-09,87.40911791737459
2020-09-10,87.98287699106181
2020-09-11,88.43106236250611
2020-09-14,87.62086791784535
2020-09-15,85.76435827933132
2020-09-16,83.60419224594061
2020-09-17,83.55954275767125
2020-09-18,83.68361404829291
2020-09-21,81.13601973461877
2020-09-22,83.55200018137269
2020-09-23,81.78381046215708
2020-09-24,80.90734190650907
2020-09-25,81.16450142836996
2020-09-28,82.01315225565152
2020-09-29,81.58296262204595
2020-09-30,81.10060787904881
2020-10-01,81.92482972103467
2020-10-02,81.75464472169294
2020-10-05,80.38060497649457
2020-10-06,80.60250508849792
2020-10-07,85.11669848198562
2020-10-08,87.70772980029756
2020-10-09,88.6830214998249
2020-10-12,88.27070405701943
2020-10-13,87.61954464456527
2020-10-14,86.55289098797688
2020-10-15,87.87761724095428
2020-10-16,87.12166975279283
2020-10-19,87.61183386985927
2020-10-20,83.43729174110888
2020-10-21,81.15937172718414
2020-10-22,78.42117755339358
2020-10-23,78.91220279880666
2020-10-26,77.21830450633026
2020-10-27,76.12688908521604
2020-10-28,75.04972265050975
2020-10-29,74.23186863813451
2020-10-30,75.94140693262656
2020-11-02,74.5341487572608
2020-11-03,75.62180766104814
2020-11-04,76.62717309745787
2020-11-05,79.98755923718856
2020-11-06,77.73967270332437
2020-11-09,76.78249429877883
2020-11-10,80.83759843258852
2020-11-11,80.56116403222148
2020-11-12,81.19931627364173
2020-11-13,83.27583510433399
2020-11-16,80.7417992389478
2020-11-17,81.60498527733336
2020-11-18,83.21126795402856
2020-11-19,85.04179512356947
2020-11-20,85.35410278794535
2020-11-23,83.29400157584493
2020-11-24,82.92015242618103
2020-11-25,83.36094384228878
2020-11-26,83.06615797960022
2020-11-27,80.60914274469388
2020-11-30,79.64516506436573
2020-12-01,80.10620044848557
2020-12-02,80.7595957637262
2020-12-03,79.9719626120999
2020-12-04,81.23670215882687
2020-12-07,83.2680400634715
2020-12-08,79.73279075596456
2020-12-09,78.65112857400608
2020-12-10,78.12788763645611
2020-12-11,77.34461273604035
2020-12-14,78.6321960435693
2020-12-15,78.39701436802773
2020-12-16,78.26795261118578
2020-12-17,78.74146208835694
2020-12-18,78.8306837556428
2020-12-21,76.56249071469372
2020-12-22,76.4163636117482
2020-12-23,76.89598646427005
2020-12-24,76.99226886521481
2020-12-25,78.58224730179072
2020-12-28,82.63415212523653
2020-12-29,84.35822233741904
2020-12-30,85.87010151102064
2020-12-31,84.24255615429078
2021-01-01,85.41935470798867
2021-01-04,84.61329422474243
2021-01-05,82.87735918560462
2021-01-06,83.39377028312423
2021-01-07,82.36861739626698
2021-01-08,82.05062650222976
2021-01-11,82.4574119044236
2021-01-12,82.12614725040757
2021-01-13,83.65821644921674
2021-01-14,84.53968931640982
2021-01-15,83.20819993563116
2021-01-18,80.89412774125233
2021-01-19,84.40208182774431
2021-01-20,84.66185984648195
2021-01-21,83.51559060503446
2021-01-22,83.11192394469337
2021-01-25,82.33252809243648
2021-01-26,82.3664307343258
2021-01-27,82.07756947193943
2021-01-28,80.71035501880995
2021-01-29,81.6581824363502
2021-02-01,78.91865221559857
2021-02-02,78.085455609488
2021-02-03,77.6729957558574
2021-02-04,78.34044202198056
2021-02-05,78.12440654045915
2021-02-08,77.65331782162879
2021-02-09,78.06250569076485
2021-02-10,77.83588672056315
2021-02-11,76.99095138016897
2021-02-12,77.97558991141818
2021-02-15,77.84924645151818
2021-02-16,77.78219383548468
2021-02-17,76.41050286256545
2021-02-18,75.20727089348371
2021-02-19,75.09486094249958
2021-02-22,76.00072947388702
2021-02-23,76.10090711604126
2021-02-24,74.49742301126486
2021-02-25,72.48554647184612
2021-02-26,72.12386481052752
2021-03-01,68.52504349329708
2021-03-02,68.18859980176784
2021-03-03,68.20350391656892
2021-03-04,69.4903675837986
2021-03-05,67.72367786184824
2021-03-08,68.34843696835213
2021-03-09,67.40165007786878
2021-03-10,69.4189591707646
2021-03-11,68.6184850329051
2021-03-12,69.10564034646302
2021-03-15,70.18479182108668
2021-03-16,70.24673423975463
2021-03-17,70.62433797385795
2021-03-18,72.96593917852792
2021-03-19,73.96036644678517
2021-03-22,74.02338973082185
2021-03-23,74.55574028133597
2021-03-24,73.22580485240128
2021-03-25,74.21291320883412
2021-03-26,78.35290732839525
2021-03-29,78.65765978812412
2021-03-30,78.44658495137693
2021-03-31,77.26483639810077
2021-04-01,76.20044429053586
2021-04-02,79.93241315546726
2021-04-05,82.90260913073982
2021-04-06,82.05473792871614
2021-04-07,79.3727544315006
2021-04-08,80.14418315933979
2021-04-09,79.97374626920768
2021-04-12,80.71812534063044
2021-04-13,81.03782438379243
2021-04-14,80.55637731322925
2021-04-15,78.0582581937143
2021-04-16,77.04231701320252
2021-04-19,77.09192627788758
2021-04-20,76.74992367107627
2021-04-21,75.37679137379749
2021-04-22,76.41596708160995
2021-04-23,78.3923416343657
2021-04-26,80.26775383779238
2021-04-27,81.73318306686149
2021-04-28,82.96594481341835
2021-04-29,84.2068245422618
2021-04-30,85.02608976543408
2021-05-03,81.68152196903657
2021-05-04,79.42765342673253
2021-05-05,80.3989559850478
2021-05-06,81.11448180005708
2021-05-07,80.13261558468457
2021-05-10,78.59339411541751
2021-05-11,78.59158325963264
2021-05-12,76.45761899437858
2021-05-13,77.7010180392102
2021-05-14,77.81109300381982
2021-05-17,77.9186105349725
2021-05-18,76.59293892880952
2021-05-19,77.35922936439097
2021-05-20,76.51453964345578
2021-05-21,77.20304312016552
2021-05-24,75.87454548493231
2021-05-25,75.97752634541604
2021-05-26,75.50325315080173
2021-05-27,74.27617664527796
2021-05-28,74.84508988141003
2021-05-31,71.98713404131584
2021-06-01,73.07919602559477
2021-06-02,75.08883304745773
2021-06-03,76.03811324681124
2021-06-04,75.68319427406338
2021-06-07,75.94815781232182
2021-06-08,78.2050793218751
2021-06-09,77.74131369859896
2021-06-10,79.5271666999519
2021-06-11,78.18451272607854
2021-06-14,78.13738917741459
2021-06-15,79.07434497088046
2021-06-16,80.22585850385335
2021-06-17,78.05146976036008
2021-06-18,77.42681971378569
2021-06-21,80.62327999727762
2021-06-22,81.543558829537
2021-06-23,81.3354898236621
2021-06-24,81.75359716399487
2021-06-25,79.8477499095581
2021-06-28,80.40823680260111
2021-06-29,81.79120514930229
2021-06-30,81.92616293748976
2021-07-01,83.80565613228082
2021-07-02,82.8366046361931
2021-07-05,83.61931352081601
2021-07-06,85.17865793766714
2021-07-07,83.9870749170548
2021-07-08,83.73423103009385
2021-07-09,84.86809059118654
2021-07-12,85.26624577184971
2021-07-13,86.34655940917838
2021-07-14,87.58981885142046
2021-07-15,88.15954121978332
2021-07-16,87.76593498574637
2021-07-19,85.96425927371335
2021-07-20,85.14324135855851
2021-07-21,86.016762449811
2021-07-22,87.51235547590329
2021-07-23,87.52518096335153
2021-07-26,88.53854286054823
2021-07-27,88.16932346750207
2021-07-28,87.93277944490107
2021-07-29,87.11531081846863
2021-07-30,88.2064866686753
2021-08-02,87.23998925966272
2021-08-03,87.12935149369811
2021-08-04,89.98504640689853
2021-08-05,89.12591967166973
2021-08-06,89.13284891221917
2021-08-09,91.82256831913654
2021-08-10,91.04791742483947
2021-08-11,89.34223904384207
2021-08-12,85.99376378178165
2021-08-13,85.37267755414948
2021-08-16,84.82450429373795
2021-08-17,86.83340827956442
2021-08-18,87.3530001312221
2021-08-19,86.89821742596395
2021-08-20,86.4134602121423
2021-08-23,87.54352468025547
2021-08-24,88.70216602014108
2021-08-25,88.54922042963445
2021-08-26,88.92354171924732
2021-08-27,87.71552828362748
2021-08-30,87.65985750462558
2021-08-31,86.3937643423201
2021-09-01,88.32961656352235
2021-09-02,87.42476000690766
2021-09-03,88.99684076171093
2021-09-06,89.66924783232152
2021-09-07,89.14672870022669
2021-09-08,91.0618975006997
2021-09-09,91.64537071869537
2021-09-10,93.83911629300079
2021-09-13,92.92584070891725
2021-09-14,93.33024805892286
2021-09-15,94.70955860086369
2021-09-16,91.86388465910834
2021-09-17,94.16555675540486
2021-09-20,92.71167477664545
2021-09-21,92.46024638294669
2021-09-22,91.56215904436588
2021-09-23,95.85120057653108
2021-09-24,96.05076929308072
2021-09-27,94.37304446558555
2021-09-28,95.47630877387004
2021-09-29,95.97372656952581
2021-09-30,97.32790418309254
2021-10-01,95.93848782715227
2021-10-04,95.69175166389317
2021-10-05,93.22434657862107
2021-10-06,93.03914520899012
2021-10-07,91.90228657944266
2021-10-08,90.38793245653406
2021-10-11,91.18405155937829
2021-10-12,90.59060942889381
2021-10-13,89.85928817215105
2021-10-14,90.30850496687314
2021-10-15,88.19203135386797
2021-10-18,87.68759585050968
2021-10-19,88.44286632975421
2021-10-20,87.52040376798998
2021-10-21,87.56976760213956
2021-10-22,89.29683231131062
2021-10-25,87.11243264232682
2021-10-26,87.41946958042209
2021-10-27,91.1511016541731
2021-10-28,92.32744461603355
2021-10-29,95.53333299467262
2021-11-01,93.8630187639538
2021-11-02,95.24638676484498
2021-11-03,94.3043732066028
2021-11-04,95.30824247825767
2021-11-05,96.43531631343849
2021-11-08,98.15515588726508
2021-11-09,94.17808614007954
2021-11-10,94.17251407713601
2021-11-11,92.89389398915988
2021-11-12,92.61013066480768
2021-11-15,91.68912056061461
2021-11-16,90.87532123068921
2021-11-17,91.16698083619247
2021-11-18,92.02780560040839
2021-11-19,96.20755327351225
2021-11-22,93.95841056149868
2021-11-23,89.74504247017782
2021-11-24,88.53391269778697
2021-11-25,88.86710296048891
2021-11-26,89.31409207868056
2021-11-29,89.15556863635533
2021-11-30,88.63550850813415
2021-12-01,88.5853972098576
2021-12-02,88.8954353296827
2021-12-03,89.04290568465522
2021-12-06,89.13583872832636
2021-12-07,90.84142034607905
2021-12-08,91.20862320411655
2021-12-09,90.10648833013552
2021-12-10,90.51652667709338
2021-12-13,92.47787616483706
2021-12-14,91.94480906048103
2021-12-15,93.78652729484304
2021-12-16,91.21343272820812
2021-12-17,89.82802955649053
2021-12-20,92.70279076993877
2021-12-21,93.50237597014196
2021-12-22,94.43755343557314
2021-12-23,93.61924048270956
2021-12-24,93.44638484967848
2021-12-27,94.10167897469739
2021-12-28,95.9543877726757
2021-12-29,95.09507952152842
2021-12-30,97.08725584963115
2021-12-31,97.62694911420344
2022-01-03,98.97403588843453
2022-01-04,98.43148132793995
2022-01-05,97.82759717861633
2022-01-06,98.98800761952262
2022-01-07,95.12029960869795
2022-01-10,95.12651780974072
2022-01-11,93.43620627089483
2022-01-12,90.22835474155019
2022-01-13,89.71351062914948
2022-01-14,92.01316320191832
2022-01-17,92.1198222948422
2022-01-18,93.36922587696512
2022-01-19,93.21684760128673
2022-01-20,93.5967408554992
2022-01-21,90.82093897278601
2022-01-24,90.11555747796127
2022-01-25,90.01349404785881
2022-01-26,87.34095759320498
2022-01-27,86.23753559509355
2022-01-28,85.10375212723282
2022-01-31,87.14384708547553
2022-02-01,84.47202998264935
2022-02-02,84.11084003837722
2022-02-03,85.33601134551704
2022-02-04,86.69615886070123
2022-02-07,87.60020142263863
2022-02-08,87.3017928697618
2022-02-09,88.12399496183096
2022-02-10,89.91456527018923
2022-02-11,90.58963134876235
2022-02-14,88.07315912809737
2022-02-15,89.07988862917348
2022-02-16,86.92351615289043
2022-02-17,87.54903334399239
2022-02-18,87.21988013386577
2022-02-21,86.02240425052085
2022-02-22,84.83197551851114
2022-02-23,83.47784076286513
2022-02-24,86.68983596069218
2022-02-25,86.21481815644451
2022-02-28,84.73172778055641
2022-03-01,84.37841617608632
2022-03-02,84.87410916818477
2022-03-03,85.49576096545674
2022-03-04,84.97840125009932
2022-03-07,86.31343648515438
2022-03-08,86.15271310807688
2022-03-09,88.41899715028977
2022-03-10,87.22884560106897
2022-03-11,87.06511821304096
2022-03-14,87.68603123808502
2022-03-15,89.08542160688803
2022-03-16,89.35508432136255
2022-03-17,90.9760686069331
2022-03-18,89.5777716439133
2022-03-21,88.42746536942725
2022-03-22,88.65589181779364
2022-03-23,85.57970226430285
2022-03-24,86.21779283075432
2022-03-25,87.0591778344996
2022-03-28,86.68816916841054
2022-03-29,87.71377657156762
2022-03-30,82.58958726460939
2022-03-31,81.2296912935413
2022-04-01,80.78000912010522
2022-04-04,79.58276088344623
2022-04-05,81.4137407192987
2022-04-06,80.45694412207226
2022-04-07,80.64197808247927
2022-04-08,79.37497547037317
2022-04-11,80.13764619798256
2022-04-12,77.23639687623152
2022-04-13,76.95200135248284
2022-04-14,76.63732743079642
2022-04-15,76.73919672200233
2022-04-18,76.55022138332403
2022-04-19,76.96515483761644
2022-04-20,76.45154347878112
2022-04-21,75.6577544812404
2022-04-22,76.8400626589198
2022-04-25,76.44542574170889
2022-04-26,76.16786834678761
2022-04-27,75.8891273257176
2022-04-28,74.58349473672635
2022-04-29,76.37356924071211
2022-05-02,76.92622212960126
2022-05-03,76.86303414261553
2022-05-04,78.42821333275297
2022-05-05,77.12471425188757
2022-05-06,77.00661353896335
2022-05-09,76.77744753579881
2022-05-10,78.31948410795981
2022-05-11,75.93713311913754
2022-05-12,76.95732626006624
2022-05-13,79.49956567909766
2022-05-16,79.33537809925308
2022-05-17,79.32059748097048
2022-05-18,80.4584333396157
2022-05-19,80.08731561705326
2022-05-20,78.42286563392905
2022-05-23,77.61030794838199
2022-05-24,78.79869853594255
2022-05-25,79.16191795771225
2022-05-26,79.42547050250246
2022-05-27,79.87711877554045
2022-05-30,82.94592665412914
2022-05-31,83.0224043392644
2022-06-01,85.65975368131518
2022-06-02,85.11279783925953
2022-06-03,84.98348275769854
2022-06-06,85.58448743039546
2022-06-07,85.23679480208656
2022-06-08,82.03625102752922
2022-06-09,82.87574646652172
2022-06-10,81.51324011524956
2022-06-13,79.33917850338837
2022-06-14,76.44956776147997
2022-06-15,78.43272845469338
2022-06-16,78.23821954127733
2022-06-17,80.16493302237969
2022-06-20,79.67676747516602
2022-06-21,78.6669026732049
2022-06-22,79.29983529614852
2022-06-23,78.9754136397087
2022-06-24,81.25719756792138
2022-06-27,82.90710816330615
2022-06-28,83.35180031787793
2022-06-29,86.1114410752298
2022-06-30,85.35612515596735
2022-07-01,87.01700427720306
2022-07-04,87.08752136556245
2022-07-05,87.69940632018957
2022-07-06,85.20459199207507
2022-07-07,88.90364211727965
2022-07-08,87.39577091865625
2022-07-11,86.84368046642993
2022-07-12,85.68562135300265
2022-07-13,84.10958206901601
2022-07-14,82.46320974800364
2022-07-15,84.02843915722002
2022-07-18,84.83115342207957
2022-07-19,82.92036601445997
2022-07-20,81.37950266199276
2022-07-21,82.46870496630223
2022-07-22,82.91959835230394
2022-07-25,82.46910430244736
2022-07-26,82.11393423950538
2022-07-27,81.48311171312672
2022-07-28,83.13035145101576
2022-07-29,81.05257997724293
2022-08-01,79.70643504763775
2022-08-02,82.6314673791648
2022-08-03,83.23320696133285
2022-08-04,84.60197662442923
2022-08-05,82.47042408999002
2022-08-08,81.93760121793045
2022-08-09,80.66274924818002
2022-08-10,81.72968806987443
2022-08-11,81.83555744931775
2022-08-12,82.65624649047336
2022-08-15,84.3580257218855
2022-08-16,85.93785152454272
2022-08-17,86.33554902416756
2022-08-18,83.40977722226111
2022-08-19,85.2277779572058
2022-08-22,84.12162077559634
2022-08-23,85.78335603075877
2022-08-24,85.57776685324338
2022-08-25,83.3641105288577
2022-08-26,83.37789954792645
2022-08-29,82.17712596065614
2022-08-30,86.78589078857136
2022-08-31,85.89209412735204
2022-09-01,84.22354617623527
2022-09-02,83.12687193774754
2022-09-05,83.74164503500657
2022-09-06,82.01338368342472
2022-09-07,80.99738487143092
2022-09-08,80.64877025990822
2022-09-09,80.35855360870521
2022-09-12,83.6018885520471
2022-09-13,84.52703120673449
2022-09-14,84.85414237899776
2022-09-15,87.14663835726398
2022-09-16,86.33842774492753
2022-09-19,83.32511597695442
2022-09-20,82.79702897957259
2022-09-21,80.77357009908279
2022-09-22,80.54219951622343
2022-09-23,79.80521608758643
2022-09-26,82.14894389092522
2022-09-27,81.69137410675827
2022-09-28,84.55957265610093
2022-09-29,82.96078466900303
2022-09-30,85.54277070991887
2022-10-03,85.15590672120591
2022-10-04,82.57810944596953
2022-10-05,84.54584833103429
2022-10-06,84.05442898077148
2022-10-07,86.76368732005191
2022-10-10,88.43865909524831
2022-10-11,92.01214257928834
2022-10-12,90.3283232003091
2022-10-13,89.61013939188743
2022-10-14,88.71335707007007
2022-10-17,88.26872857588248
2022-10-18,86.66550913712842
2022-10-19,85.5436635397424
2022-10-20,86.32072488926848
2022-10-21,87.20616914162576
2022-10-24,88.8305595336408
2022-10-25,89.68553379759456
2022-10-26,88.89241665882278
2022-10-27,89.76777645584488
2022-10-28,89.81755660784208
2022-10-31,88.63284734409399
2022-11-01,88.49324265052255
2022-11-02,85.64673830041829
2022-11-03,85.1583908784515
2022-11-04,82.12517687148346
2022-11-07,82.34431968033441
2022-11-08,82.30901336695206
2022-11-09,85.01287751127681
2022-11-10,83.28002865867141
2022-11-11,82.46034670605393
2022-11-14,83.97184579111926
2022-11-15,85.73834369332259
2022-11-16,86.65088549581965
2022-11-17,86.08008744275789
2022-11-18,84.63938216309722
2022-11-21,85.53256461912818
2022-11-22,84.22010823791705
2022-11-23,83.20290780263697
2022-11-24,84.06067113242234
2022-11-25,83.17228531325532
2022-11-28,83.09455753650214
2022-11-29,81.1384638424312
2022-11-30,81.24611273123023
2022-12-01,82.20610384916839
2022-12-02,80.30440457913264
2022-12-05,77.13016237572292
2022-12-06,76.75600544200088
2022-12-07,76.48892068899583
2022-12-08,78.16574692524175
2022-12-09,79.15870428043695
2022-12-12,80.59921697243333
2022-12-13,78.57342491982828
2022-12-14,79.60052552778878
2022-12-15,81.8176882957982
2022-12-16,83.06669053423151
2022-12-19,87.44902345414187
2022-12-20,89.47333988977083
2022-12-21,90.04390425039752
2022-12-22,89.98043180607493
2022-12-23,90.04181399521237
2022-12-26,87.70525223576824
2022-12-27,88.30922599017714
2022-12-28,86.39041845512928
2022-12-29,85.88181463796931
2022-12-30,86.99016468649859
2023-01-02,84.44777095830592
2023-01-03,84.76028501661573
2023-01-04,83.76417418276674
2023-01-05,82.70770558779797
2023-01-06,82.89255537404225
2023-01-09,80.66654893754657
2023-01-10,78.47025805211814
2023-01-11,76.45288218480688
2023-01-12,75.88481471300891
2023-01-13,75.81231141918126
2023-01-16,73.98118180902195
2023-01-17,73.20965917840499
2023-01-18,72.45020792167986
2023-01-19,73.24365192014952
2023-01-20,72.92171741695572
2023-01-23,71.91592241341087
2023-01-24,70.64569576674549
2023-01-25,71.34571070512774
2023-01-26,70.73077591618981
2023-01-27,72.33129351975805
2023-01-30,72.33751510072466
2023-01-31,74.633196741297
2023-02-01,74.67602905733321
2023-02-02,73.09395789899223
2023-02-03,72.27222317268395
2023-02-06,73.09846575141881
2023-02-07,71.02548341513922
2023-02-08,69.98570077235635
2023-02-09,70.66176099767372
2023-02-10,73.12773611010006
2023-02-13,71.93663293237755
2023-02-14,69.08891753352877
2023-02-15,72.29614043917483
2023-02-16,72.80499231055012
2023-02-17,72.42964433862804
2023-02-20,72.66041974190645
2023-02-21,73.69682595511718
2023-02-22,72.590568696989
2023-02-23,72.59077981760994
2023-02-24,71.72951517524605
2023-02-27,71.19654240309988
2023-02-28,72.97598923687353
2023-03-01,74.1826091049962
2023-03-02,74.20895081284444
2023-03-03,70.64588253669712
2023-03-06,71.5913497224688
2023-03-07,74.33648386160489
2023-03-08,74.73430849369909
2023-03-09,71.7780508279665
2023-03-10,74.15070758079214
2023-03-13,74.00764007681217
2023-03-14,74.05620636209214
2023-03-15,74.74453777304504
2023-03-16,76.02345936152406
2023-03-17,74.95205104811073
2023-03-20,72.98126912656535
2023-03-21,70.73235048281495
2023-03-22,70.15943527142325
2023-03-23,70.08539836280276
2023-03-24,69.78696231837081
2023-03-27,69.90263164314709
2023-03-28,68.36859367850911
2023-03-29,68.42715712441476
2023-03-30,70.20025648602608
2023-03-31,67.58996787019494
2023-04-03,67.43354954662189
2023-04-04,68.06189135275939
2023-04-05,67.60938300815056
2023-04-06,68.02213543617938
2023-04-07,67.68008307790026
2023-04-10,68.09496837362772
2023-04-11,69.21782221951906
2023-04-12,69.36643916465981
2023-04-13,69.78644232077562
2023-04-14,68.23058323413993
2023-04-17,67.53503170714889
2023-04-18,67.3287251205165
2023-04-19,68.10087999003817
2023-04-20,69.94743281193544
2023-04-21,71.330264043239
2023-04-24,71.01334968593973
2023-04-25,70.44312904069308
2023-04-26,71.23336034853408
2023-04-27,70.33639358975273
2023-04-28,70.37629791054826
2023-05-01,71.17503067878759
2023-05-02,72.350577876091
2023-05-03,72.30488014339525
2023-05-04,70.30200580582105
2023-05-05,68.1784912865648
2023-05-08,69.82331149527637
2023-05-09,69.06102870224865
2023-05-10,70.00052392341117
2023-05-11,69.15120870616867
2023-05-12,67.79989555604692
2023-05-15,67.99167606712844
2023-05-16,67.92962257890277
2023-05-17,69.12281232374727
2023-05-18,69.04080122534029
2023-05-19,71.15637774899102
2023-05-22,71.76103744201455
2023-05-23,73.10721445238018
2023-05-24,72.91138198104727
2023-05-25,70.80933526219955
2023-05-26,72.115797504704
2023-05-29,71.16294076301028
2023-05-30,71.61266555390888
2023-05-31,70.75686492737678
2023-06-01,71.71792781700088
2023-06-02,69.97515329947562
2023-06-05,70.1183113061525
2023-06-06,68.51443553278007
2023-06-07,67.68985869805884
2023-06-08,68.57579859369973
2023-06-09,68.3374879382235
2023-06-12,67.76103304863746
2023-06-13,69.03554506726232
2023-06-14,68.80269039383039
2023-06-15,68.06963977578079
2023-06-16,66.00291128388875
2023-06-19,65.69802221365251
2023-06-20,66.81945281204631
2023-06-21,67.7397923369053
2023-06-22,67.39839456035348
2023-06-23,67.64835022579008
2023-06-26,67.60892596744435
2023-06-27,67.37353602943045
2023-06-28,67.21749484030359
2023-06-29,67.1427521437147
2023-06-30,67.95046554163653
2023-07-03,70.14684695164993
2023-07-04,69.87327526729217
2023-07-05,71.60477892930948
2023-07-06,70.55121090834915
2023-07-07,71.20171459379786
2023-07-10,71.15303063406196
2023-07-11,71.94386190529926
2023-07-12,74.22442240463374
2023-07-13,74.51789811275339
2023-07-14,75.25916406547806
2023-07-17,75.35445723599318
2023-07-18,76.4807621548062
2023-07-19,76.77314039924691
2023-07-20,77.4337993377587
2023-07-21,76.68382861983281
2023-07-24,75.11385588733546
2023-07-25,74.5103151763103
2023-07-26,76.30858550865157
2023-07-27,77.8052379857272
2023-07-28,75.76912726384658
