Date,NXPI
2020-10-15,65.81069283577781
2020-10-16,65.6767473139447
2020-10-19,65.30713311810868
2020-10-20,64.80127679319932
2020-10-21,65.31929468340522
2020-10-22,64.72920609189707
2020-10-23,64.8780016878232
2020-10-26,66.26172698458109
2020-10-27,65.89324427096585
2020-10-28,65.75268376768169
2020-10-29,64.88500126034947
2020-10-30,63.95774193818353
2020-11-02,63.23763198509383
2020-11-03,63.39449804032646
2020-11-04,63.628225534638865
2020-11-05,62.684018334608794
2020-11-06,63.402522922035885
2020-11-09,64.84755711514731
2020-11-10,65.61496832902077
2020-11-11,65.58924167169616
2020-11-12,65.258261065474
2020-11-13,64.64137411225413
2020-11-16,63.54861812296289
2020-11-17,63.302587132558386
2020-11-18,62.89418151213974
2020-11-19,62.08905666964303
2020-11-20,61.34849087692378
2020-11-23,61.071088311637695
2020-11-24,61.921535027737846
2020-11-25,61.992393833776894
2020-11-26,62.47515159719663
2020-11-27,62.86955013302287
2020-11-30,62.63539603031934
2020-12-01,62.566793847454846
2020-12-02,62.63905248187528
2020-12-03,62.684797941855926
2020-12-04,62.580711040744944
2020-12-07,63.18652723658106
2020-12-08,62.233287601450826
2020-12-09,62.22830326821134
2020-12-10,62.28683484477838
2020-12-11,62.28297689372364
2020-12-14,62.603575028840645
2020-12-15,63.85709112183974
2020-12-16,64.11340809231727
2020-12-17,63.95899737723628
2020-12-18,63.59000131349913
2020-12-21,63.846424888721444
2020-12-22,64.23645267863556
2020-12-23,64.93546954908494
2020-12-24,66.41233931961462
2020-12-25,67.88550356857498
2020-12-28,67.27744459934743
2020-12-29,67.06152921111116
2020-12-30,67.33196463992073
2020-12-31,66.18566102848465
2021-01-01,68.26001711502816
2021-01-04,68.15400967782155
2021-01-05,69.38477118858647
2021-01-06,69.71108812111487
2021-01-07,68.93580267362147
2021-01-08,68.97056248778605
2021-01-11,68.14706868995304
2021-01-12,68.64196853931385
2021-01-13,68.29801670972985
2021-01-14,68.40214909144184
2021-01-15,69.29944767903586
2021-01-18,69.3141442205913
2021-01-19,68.88816314465845
2021-01-20,69.42179815052828
2021-01-21,69.69911013256336
2021-01-22,70.02999659297049
2021-01-25,70.16700021772105
2021-01-26,70.66685994355247
2021-01-27,69.74338816629466
2021-01-28,71.16946337228865
2021-01-29,71.59081439050648
2021-02-01,70.58856744842083
2021-02-02,71.79708564450416
2021-02-03,72.53252535345474
2021-02-04,72.08682901631055
2021-02-05,72.84728880890832
2021-02-08,73.24408970112438
2021-02-09,73.732002353064
2021-02-10,73.87262914749336
2021-02-11,74.9793972634424
2021-02-12,76.52238525412268
2021-02-15,75.72472552094106
2021-02-16,75.68371195498528
2021-02-17,75.24247180753862
2021-02-18,75.2622877101665
2021-02-19,76.89646233526278
2021-02-22,75.87950845119121
2021-02-23,76.6186953743112
2021-02-24,76.43653827447787
2021-02-25,75.92110957207207
2021-02-26,75.52093506074809
2021-03-01,74.49795792326941
2021-03-02,74.35679681480956
2021-03-03,73.56361441277593
2021-03-04,72.99238687887262
2021-03-05,74.23553870819698
2021-03-08,74.76300337288292
2021-03-09,74.23742180518013
2021-03-10,73.87463390920381
2021-03-11,75.3822131444792
2021-03-12,76.740815472685
2021-03-15,76.16221935850196
2021-03-16,75.50776340194432
2021-03-17,76.06329557911877
2021-03-18,75.60595622225836
2021-03-19,75.13107116115297
2021-03-22,74.91734210696083
2021-03-23,74.66383852107629
2021-03-24,75.03834523002688
2021-03-25,74.64097805402434
2021-03-26,75.75312781472904
2021-03-29,76.26246008635601
2021-03-30,77.00496211619003
2021-03-31,78.62931989017196
2021-04-01,79.32483302653878
2021-04-02,81.22687403138883
2021-04-05,80.92916470500701
2021-04-06,81.04321683885577
2021-04-07,81.95771394517638
2021-04-08,82.05206464777028
2021-04-09,83.1064954142795
2021-04-12,85.7139534824861
2021-04-13,85.87196940898036
2021-04-14,87.30249027743557
2021-04-15,84.5265815638204
2021-04-16,85.86023917208716
2021-04-19,85.07103910000052
2021-04-20,85.77981402794526
2021-04-21,85.14404257670606
2021-04-22,87.83460375086364
2021-04-23,87.09202423345977
2021-04-26,86.43820197036302
2021-04-27,88.0725894455877
2021-04-28,87.62745056487113
2021-04-29,86.14498146840873
2021-04-30,84.3876149119792
2021-05-03,84.17405558884573
2021-05-04,84.43981833280917
2021-05-05,84.9583986634021
2021-05-06,86.15111561993801
2021-05-07,85.1126705037504
2021-05-10,84.43242995584195
2021-05-11,85.28060508548708
2021-05-12,85.41103758811573
2021-05-13,85.23161843961566
2021-05-14,85.61970895532264
2021-05-17,85.45944327009005
2021-05-18,84.5023673594438
2021-05-19,85.96730862359453
2021-05-20,84.48116515537417
2021-05-21,84.3163598180706
2021-05-24,85.50645665391261
2021-05-25,85.69423427179971
2021-05-26,87.79802291144742
2021-05-27,87.02019693308777
2021-05-28,87.15005533232795
2021-05-31,88.12780581862309
2021-06-01,88.0137212126225
2021-06-02,87.86495092403045
2021-06-03,90.49347512373214
2021-06-04,90.59609465413084
2021-06-07,89.4057288492874
2021-06-08,88.87908025572999
2021-06-09,88.77483950926147
2021-06-10,88.77675514451482
2021-06-11,88.49353338416714
2021-06-14,88.72372241862477
2021-06-15,89.67758180965986
2021-06-16,90.75563639429738
2021-06-17,91.38336634726376
2021-06-18,88.51956830319199
2021-06-21,87.50099058316832
2021-06-22,85.93925261779582
2021-06-23,86.86659373564235
2021-06-24,86.68702413449631
2021-06-25,83.69559401170682
2021-06-28,84.02983513422082
2021-06-29,84.23292355233606
2021-06-30,82.7902997442389
2021-07-01,80.6148482397024
2021-07-02,80.31996560976124
2021-07-05,80.85654609510851
2021-07-06,79.08510222312722
2021-07-07,79.40709721667699
2021-07-08,80.55364086307797
2021-07-09,78.7519532226707
2021-07-12,78.56353754937284
2021-07-13,77.74761028881564
2021-07-14,78.52047955778565
2021-07-15,77.2061209245545
2021-07-16,76.19666375920822
2021-07-19,75.21144383720798
2021-07-20,76.0334780402712
2021-07-21,75.49386128391166
2021-07-22,76.1913670172246
2021-07-23,75.84746064316263
2021-07-26,75.44462934706179
2021-07-27,74.7879898512293
2021-07-28,73.45091479359118
2021-07-29,72.38036890686634
2021-07-30,72.08383136625571
2021-08-02,71.33146986936647
2021-08-03,71.92482010869556
2021-08-04,72.28535975347046
2021-08-05,71.96249351489675
2021-08-06,74.58398189619018
2021-08-09,72.8000479249793
2021-08-10,72.58324543732789
2021-08-11,72.28858172635351
2021-08-12,72.12556504969437
2021-08-13,70.69361199075001
2021-08-16,69.5727967771225
2021-08-17,68.79787854598119
2021-08-18,69.5217981596516
2021-08-19,69.58087194666145
2021-08-20,68.88854695598496
2021-08-23,69.5878003440994
2021-08-24,69.50268293903243
2021-08-25,69.36666855863506
2021-08-26,68.54025130117255
2021-08-27,67.34632402000864
2021-08-30,66.44238950484424
2021-08-31,65.5979522182476
2021-09-01,66.98125847554273
2021-09-02,67.61130225749831
2021-09-03,69.49252682902565
2021-09-06,70.3712243862249
2021-09-07,70.38056952040021
2021-09-08,71.72471570557501
2021-09-09,71.74303838935843
2021-09-10,73.20998035021445
2021-09-13,74.48805004075734
2021-09-14,75.40115837605317
2021-09-15,75.44199974863184
2021-09-16,75.98072566042218
2021-09-17,75.27077805773142
2021-09-20,76.3080047056596
2021-09-21,76.6489999123693
2021-09-22,76.83321204768043
2021-09-23,76.44185530853542
2021-09-24,76.7897882854672
2021-09-27,76.40341623243853
2021-09-28,76.31482070512111
2021-09-29,76.2945545800033
2021-09-30,75.2313548023152
2021-10-01,76.25826682474013
2021-10-04,75.09022783107196
2021-10-05,74.06681350457005
2021-10-06,75.55683203741333
2021-10-07,76.52748885858469
2021-10-08,74.88581395670617
2021-10-11,75.13167405243615
2021-10-12,74.10340135791832
2021-10-13,75.28837897827457
2021-10-14,73.30804737095812
2021-10-15,74.4270283967857
2021-10-18,73.34232596734898
2021-10-19,75.40383653363601
2021-10-20,76.44363010705476
2021-10-21,75.36399500134577
2021-10-22,75.15006335520279
2021-10-25,74.94412233999525
2021-10-26,74.56232863994687
2021-10-27,74.33037520248186
2021-10-28,74.6603039801549
2021-10-29,75.21325605097338
2021-11-01,76.48670927772663
2021-11-02,77.02807833147436
2021-11-03,77.35804621193327
2021-11-04,77.21405401769663
2021-11-05,78.86678490493176
2021-11-08,80.29939763696896
2021-11-09,81.24700984771992
2021-11-10,82.07952226479566
2021-11-11,80.80227362786825
2021-11-12,81.23683633456312
2021-11-15,81.56473304234072
2021-11-16,81.69188268537147
2021-11-17,81.53359885771246
2021-11-18,80.61682543412445
2021-11-19,79.22216170013289
2021-11-22,78.20751456428559
2021-11-23,77.99729876618895
2021-11-24,78.22266644563446
2021-11-25,79.94489109683255
2021-11-26,78.95072337016754
2021-11-29,78.86961787607008
2021-11-30,79.00568919634337
2021-12-01,80.7327962228216
2021-12-02,79.96991191935234
2021-12-03,79.87479675673991
2021-12-06,80.88956239348231
2021-12-07,78.99393318010523
2021-12-08,79.08113094713904
2021-12-09,79.72442270398668
2021-12-10,80.41942174498986
2021-12-13,81.51249811145937
2021-12-14,81.53825509602086
2021-12-15,81.01347938634547
2021-12-16,81.06111166319606
2021-12-17,82.05251236866314
2021-12-20,82.16461343565497
2021-12-21,81.75257361607879
2021-12-22,80.89780173852407
2021-12-23,81.1541446557403
2021-12-24,80.83307731145325
2021-12-27,80.20956625102072
2021-12-28,78.94561543589204
2021-12-29,78.18898502000954
2021-12-30,77.72082676448363
2021-12-31,77.51222154511663
2022-01-03,78.2485711197807
2022-01-04,77.51260158337433
2022-01-05,78.25491229419882
2022-01-06,79.33250846309267
2022-01-07,79.18173241585252
2022-01-10,77.67474470372387
2022-01-11,77.32607012636352
2022-01-12,77.01083218267412
2022-01-13,74.98591198211552
2022-01-14,76.52702843390675
2022-01-17,76.93717442289157
2022-01-18,76.8786052259178
2022-01-19,74.93096282018645
2022-01-20,73.17565590852611
2022-01-21,72.08229003523252
2022-01-24,72.57547300455278
2022-01-25,73.14699875572569
2022-01-26,73.84276348774462
2022-01-27,73.85893508083572
2022-01-28,75.0204239195774
2022-01-31,76.09270236639874
2022-02-01,75.57393844216713
2022-02-02,76.20749156173531
2022-02-03,76.20066698631884
2022-02-04,76.7417648288276
2022-02-07,76.90665110535319
2022-02-08,76.99643382767245
2022-02-09,79.33653947464227
2022-02-10,79.40933679771064
2022-02-11,79.96356939136156
2022-02-14,78.70253950205004
2022-02-15,78.65943594496866
2022-02-16,79.56071615839323
2022-02-17,79.32857430706179
2022-02-18,78.03113923151632
2022-02-21,79.92558096827739
2022-02-22,79.4089465248442
2022-02-23,77.88474303753696
2022-02-24,76.47971267706215
2022-02-25,75.47902188063576
2022-02-28,75.02754346953648
2022-03-01,76.13649395851965
2022-03-02,74.95452301715824
2022-03-03,75.07951303831045
2022-03-04,77.55351342522867
2022-03-07,77.95170051282068
2022-03-08,76.79768463862356
2022-03-09,76.84887764954323
2022-03-10,76.04626199525049
2022-03-11,77.16609216540107
2022-03-14,77.1645645975458
2022-03-15,75.6490941430927
2022-03-16,77.06214983819936
2022-03-17,75.55787786829774
2022-03-18,76.79050494503728
2022-03-21,76.51622550193102
2022-03-22,77.23772170006592
2022-03-23,76.04553024099073
2022-03-24,75.41552262439235
2022-03-25,75.97184893401547
2022-03-28,74.2848716114339
2022-03-29,74.81939294253819
2022-03-30,74.20766370883695
2022-03-31,73.6413351279694
2022-04-01,74.32430513071246
2022-04-04,74.7167577106272
2022-04-05,74.5061058654716
2022-04-06,74.31845542802337
2022-04-07,74.12673041397858
2022-04-08,74.50011091064287
2022-04-11,74.59516962746851
2022-04-12,74.5009572800248
2022-04-13,75.92307282721342
2022-04-14,75.13593392546116
2022-04-15,73.70178185911848
2022-04-18,72.3641436949149
2022-04-19,73.24490740735396
2022-04-20,72.85115131638875
2022-04-21,73.25906833861663
2022-04-22,74.68443526183681
2022-04-25,76.09366146561408
2022-04-26,76.2549791438887
2022-04-27,76.5683119624291
2022-04-28,77.18440314609157
2022-04-29,78.13425064035093
2022-05-02,77.15365428789109
2022-05-03,77.0581936356285
2022-05-04,74.41024910396071
2022-05-05,75.48298331663668
2022-05-06,75.28534274726444
2022-05-09,74.9428700328326
2022-05-10,75.59528139836647
2022-05-11,77.30450448349364
2022-05-12,76.72624771233417
2022-05-13,76.28498838739486
2022-05-16,76.30028971782711
2022-05-17,76.54714694018114
2022-05-18,76.80232911143666
2022-05-19,77.14912531072413
2022-05-20,76.55270932757375
2022-05-23,77.47566196829679
2022-05-24,78.34138968318022
2022-05-25,79.00218820457036
2022-05-26,78.56364581911956
2022-05-27,77.75127215272813
2022-05-30,79.42819059551843
2022-05-31,78.75246664054484
2022-06-01,79.43848811551119
2022-06-02,78.78391603958269
2022-06-03,78.97362860213318
2022-06-06,79.6764376797765
2022-06-07,79.25387635095699
2022-06-08,80.75408363189742
2022-06-09,80.75479002800704
2022-06-10,79.91328205921933
2022-06-13,81.13121628974937
2022-06-14,80.82786090259894
2022-06-15,80.6724966156229
2022-06-16,80.88077103936159
2022-06-17,81.05225414211222
2022-06-20,79.53941985269579
2022-06-21,79.21836192460133
2022-06-22,79.43387752284394
2022-06-23,80.09367895216006
2022-06-24,79.65115307958982
2022-06-27,79.24825451003572
2022-06-28,79.34285716511235
2022-06-29,78.69925327226096
2022-06-30,78.61093757901769
2022-07-01,78.13287542695528
2022-07-04,77.60695334577696
2022-07-05,78.63268623306182
2022-07-06,78.56841009347193
2022-07-07,77.76472330082335
2022-07-08,77.13881714697109
2022-07-11,77.25696207037453
2022-07-12,78.37828191380407
2022-07-13,78.79742471718993
2022-07-14,77.96209538393799
2022-07-15,77.18547277555106
2022-07-18,78.15681016347892
2022-07-19,77.93549271026562
2022-07-20,77.3455655604524
2022-07-21,75.93759783573971
2022-07-22,77.2858839414944
2022-07-25,76.16381556488787
2022-07-26,76.73594927810547
2022-07-27,76.61710427781365
2022-07-28,76.77195706850591
2022-07-29,77.32132641492815
2022-08-01,77.12135912724618
2022-08-02,77.42200722729172
2022-08-03,77.53512372939547
2022-08-04,77.44644009770236
2022-08-05,77.91953470312896
2022-08-08,76.71872549161459
2022-08-09,75.9697754377567
2022-08-10,76.48478030436574
2022-08-11,76.932774857706
2022-08-12,77.59734897704743
2022-08-15,77.284394453032
2022-08-16,79.74104242208097
2022-08-17,80.57450087919794
2022-08-18,79.52182058173797
2022-08-19,78.75347665526213
2022-08-22,78.81531006576206
2022-08-23,78.19740164318145
2022-08-24,78.92519707083443
2022-08-25,79.94427406640308
2022-08-26,80.42681743054564
2022-08-29,79.35348197882504
2022-08-30,78.50079613021911
2022-08-31,77.76358719594361
2022-09-01,76.99330912999983
2022-09-02,77.31290970276831
2022-09-05,75.49983592309604
2022-09-06,74.71480549391072
2022-09-07,74.00265800817853
2022-09-08,73.38219561628665
2022-09-09,74.17135743755655
2022-09-12,73.49195594829727
2022-09-13,73.80619288502456
2022-09-14,73.03927559628715
2022-09-15,73.31381104100356
2022-09-16,73.49644150994128
2022-09-19,73.08358104887088
2022-09-20,73.00990683154183
2022-09-21,73.07646441856056
2022-09-22,73.05966137336871
2022-09-23,72.72782268083624
2022-09-26,73.67378108769249
2022-09-27,73.51447434477366
2022-09-28,74.23796095415688
2022-09-29,71.91833594396678
2022-09-30,71.54323882466956
2022-10-03,72.39249477546035
2022-10-04,73.2511404563488
2022-10-05,71.89801037134097
2022-10-06,73.48645280490146
2022-10-07,73.4185494795956
2022-10-10,73.09718282267086
2022-10-11,72.84588149314646
2022-10-12,72.17660603630614
2022-10-13,73.0294029045491
2022-10-14,73.48319800930683
2022-10-17,71.90428383187292
2022-10-18,70.49018943783487
2022-10-19,71.22080287833116
2022-10-20,70.71150543709673
2022-10-21,72.00739190786643
2022-10-24,72.57939110949003
2022-10-25,72.49959128427533
2022-10-26,72.03675484018224
2022-10-27,72.76862807737882
2022-10-28,73.90166178739328
2022-10-31,73.39671325329539
2022-11-01,73.63265790665481
2022-11-02,74.03929202355832
2022-11-03,75.13724976597209
2022-11-04,74.71697699751468
2022-11-07,73.60582584946674
2022-11-08,74.45840744521908
2022-11-09,74.1854767669262
2022-11-10,74.76892226839794
2022-11-11,74.10025117889882
2022-11-14,74.53857196182808
2022-11-15,73.57087364325311
2022-11-16,72.49578147297292
2022-11-17,71.07391635999669
2022-11-18,71.35371078256345
2022-11-21,69.52370808181759
2022-11-22,69.82695557417296
2022-11-23,70.03076611275142
2022-11-24,68.7010161127989
2022-11-25,69.53819998235181
2022-11-28,69.3979956677001
2022-11-29,70.1090660739975
2022-11-30,68.36945424060025
2022-12-01,68.86366045189142
2022-12-02,68.95720965630173
2022-12-05,69.47954029490077
2022-12-06,69.21846119525672
2022-12-07,70.38350973857577
2022-12-08,69.50133477620643
2022-12-09,69.31357783332487
2022-12-12,69.45991581789103
2022-12-13,70.04484113444828
2022-12-14,71.30051003939396
2022-12-15,72.03359108302222
2022-12-16,72.64296657704793
2022-12-19,73.90822456320038
2022-12-20,74.81078126215958
2022-12-21,74.44821831749833
2022-12-22,74.48785723414976
2022-12-23,73.24752463399291
2022-12-26,73.27601629092399
2022-12-27,74.72686613123894
2022-12-28,73.72890327046245
2022-12-29,75.34503506604743
2022-12-30,76.38285447025018
2023-01-02,77.04069449556624
2023-01-03,76.55050496653837
2023-01-04,77.24950360313092
2023-01-05,79.2790084871074
2023-01-06,79.94591833673903
2023-01-09,81.25946440900115
2023-01-10,81.57284939398603
2023-01-11,81.49281770152842
2023-01-12,80.66636425317891
2023-01-13,80.48375367084974
2023-01-16,78.44685656261814
2023-01-17,79.15133521263179
2023-01-18,78.19666038470265
2023-01-19,77.21786955566755
2023-01-20,78.30000682683378
2023-01-23,79.12271098287489
2023-01-24,79.12793729149622
2023-01-25,78.93840528155434
2023-01-26,78.04294145658078
2023-01-27,77.8535569977088
2023-01-30,78.49141557190381
2023-01-31,78.60415896306941
2023-02-01,77.90218776901874
2023-02-02,76.92002694860837
2023-02-03,77.20251659821528
2023-02-06,77.06613985600121
2023-02-07,78.05134332609263
2023-02-08,78.74593680929664
2023-02-09,79.29034208411773
2023-02-10,79.07765456062269
2023-02-13,79.93891190060965
2023-02-14,81.07550313092935
2023-02-15,80.05505419661618
2023-02-16,80.67608679963406
2023-02-17,82.07178484194313
2023-02-20,81.76166171225076
2023-02-21,81.44350636121325
2023-02-22,81.6479746126976
2023-02-23,81.74738662291598
2023-02-24,81.76264188023826
2023-02-27,81.91325571303209
2023-02-28,82.2544758142728
2023-03-01,82.4791833194333
2023-03-02,81.9753371761853
2023-03-03,82.60420355168247
2023-03-06,80.69825800619054
2023-03-07,80.61138195802319
2023-03-08,80.81061517439294
2023-03-09,82.91931839872821
2023-03-10,82.33810535939611
2023-03-13,81.70322202885487
2023-03-14,81.11368999675845
2023-03-15,82.63749147641772
2023-03-16,85.34221834108116
2023-03-17,87.69792277462948
2023-03-20,87.28955375218024
2023-03-21,87.48015166478154
2023-03-22,88.72397361215508
2023-03-23,89.40731078282082
2023-03-24,91.07080014286704
2023-03-27,90.9240405968494
2023-03-28,91.66032093138892
2023-03-29,92.380355316512
2023-03-30,93.84745673514936
2023-03-31,94.01182871664255
2023-04-03,92.38492119884543
2023-04-04,90.93930331353268
2023-04-05,91.61690646011186
2023-04-06,90.58584229956966
2023-04-07,91.2219110552274
2023-04-10,91.52106915952776
2023-04-11,89.85885766912617
2023-04-12,90.31420549198646
2023-04-13,91.38635596158322
2023-04-14,92.4926025880723
2023-04-17,92.76130802399786
2023-04-18,90.24482718148532
2023-04-19,89.46842154705423
2023-04-20,90.43299810016825
2023-04-21,90.15866304223422
2023-04-24,90.99005704733493
2023-04-25,91.57892828907808
2023-04-26,91.51593772001947
2023-04-27,89.37007135140044
2023-04-28,91.00373142564399
2023-05-01,89.21976306631123
2023-05-02,87.21075873630606
2023-05-03,88.4267501864461
2023-05-04,88.06144402799691
2023-05-05,88.02253957856747
2023-05-08,87.1263951461111
2023-05-09,89.36759021670433
2023-05-10,88.26660184600637
2023-05-11,86.95465934626561
2023-05-12,87.06721172298016
2023-05-15,87.16321470882053
2023-05-16,87.43961954584199
2023-05-17,87.8423934441191
2023-05-18,89.39283613431057
2023-05-19,88.29677182116015
2023-05-22,88.98237053673522
2023-05-23,90.07320555509882
2023-05-24,91.29317809229903
2023-05-25,90.96877645461352
2023-05-26,90.2535482447433
2023-05-29,90.8413250275133
2023-05-30,91.77505289298611
2023-05-31,92.70300478521546
2023-06-01,93.11422518645581
2023-06-02,93.48961897785384
2023-06-05,94.67312805656863
2023-06-06,95.58498217306229
2023-06-07,95.41733149692008
2023-06-08,95.14501367063976
2023-06-09,93.42467468990884
2023-06-12,94.6927250906791
2023-06-13,96.14395076876004
2023-06-14,96.18594081990894
2023-06-15,96.50734625203133
2023-06-16,98.24232268924237
2023-06-19,96.96168074458618
2023-06-20,97.24235344480773
2023-06-21,96.6966813030545
2023-06-22,97.4292511016523
2023-06-23,95.28132328167801
2023-06-26,95.41741469801912
2023-06-27,94.3747867436445
2023-06-28,93.73783169784845
2023-06-29,93.64555707683648
2023-06-30,92.79984519220217
2023-07-03,91.94725498748686
2023-07-04,91.15365112198043
2023-07-05,92.10667459739389
2023-07-06,91.81780708624375
2023-07-07,92.43965593925392
2023-07-10,94.12192488577004
2023-07-11,95.76439639543881
2023-07-12,96.14908578056243
2023-07-13,98.4017938849455
2023-07-14,97.20406717275105
2023-07-17,98.92877270751222
2023-07-18,99.27362478941524
2023-07-19,99.0490059552704
2023-07-20,99.79730985179617
2023-07-21,99.63830612806436
2023-07-24,99.6835474597983
2023-07-25,99.87414699212066
2023-07-26,101.69555937132274
2023-07-27,101.47852209463657
