Date,ALB
2020-04-23,47.35688409917614
2020-04-24,47.72331876922481
2020-04-27,47.442137915268745
2020-04-28,47.336277095462975
2020-04-29,46.34328590121995
2020-04-30,46.118094777919936
2020-05-01,46.24755496049059
2020-05-04,46.80383546815027
2020-05-05,47.36072928034034
2020-05-06,46.482693224904175
2020-05-07,46.918131597037096
2020-05-08,47.49919960928956
2020-05-11,48.37219754286632
2020-05-12,48.79096159854368
2020-05-13,49.10894003619362
2020-05-14,48.21434015537917
2020-05-15,49.6038634970158
2020-05-18,49.071985205501214
2020-05-19,49.124565788893406
2020-05-20,51.26063247025908
2020-05-21,50.85954304783004
2020-05-22,49.9607400487222
2020-05-25,49.56048611824051
2020-05-26,49.84288288818083
2020-05-27,51.980350498537334
2020-05-28,50.70312089860721
2020-05-29,49.54101021709566
2020-06-01,49.42522326855782
2020-06-02,50.54718180214109
2020-06-03,49.96018329993822
2020-06-04,49.91821138960373
2020-06-05,47.75790169324848
2020-06-08,48.51338999445841
2020-06-09,49.50809337398457
2020-06-10,49.13983900605144
2020-06-11,48.80351563104283
2020-06-12,50.33121831264097
2020-06-15,48.83384714443148
2020-06-16,50.28491367674154
2020-06-17,49.20826346697295
2020-06-18,49.97488745791039
2020-06-19,50.0327688108056
2020-06-22,50.86728301789741
2020-06-23,52.593565620194255
2020-06-24,52.188140128172236
2020-06-25,52.23503806979297
2020-06-26,52.74298002690299
2020-06-29,52.89571655303304
2020-06-30,53.5553689288216
2020-07-01,52.777244064647974
2020-07-02,52.51561201013127
2020-07-03,53.634240510425194
2020-07-06,53.901953339725615
2020-07-07,53.83058427344001
2020-07-08,54.70643559551599
2020-07-09,53.29865486868623
2020-07-10,52.79470967891427
2020-07-13,53.10136494005115
2020-07-14,53.88591038767753
2020-07-15,55.05121560187341
2020-07-16,56.799101617352655
2020-07-17,55.87968876616355
2020-07-20,56.09538672862027
2020-07-21,55.72067106217801
2020-07-22,57.79041654333008
2020-07-23,56.538472564165666
2020-07-24,55.96423712466345
2020-07-27,55.99356386179695
2020-07-28,54.583529395091965
2020-07-29,55.42651846760596
2020-07-30,56.49803233395779
2020-07-31,57.69256867985572
2020-08-03,58.19387697209012
2020-08-04,58.56281774176503
2020-08-05,58.464925542310525
2020-08-06,58.477082410680055
2020-08-07,57.50729395515066
2020-08-10,56.35534283623966
2020-08-11,57.34482937338548
2020-08-12,56.39002438864614
2020-08-13,56.8489011888207
2020-08-14,56.48862903623832
2020-08-17,56.34681649810489
2020-08-18,56.25178775373356
2020-08-19,55.69480197456426
2020-08-20,55.19422756610748
2020-08-21,55.40937703780273
2020-08-24,55.7927946632154
2020-08-25,54.81853346572184
2020-08-26,53.570469244308384
2020-08-27,53.119287391698855
2020-08-28,53.27336696585893
2020-08-31,52.9335320411457
2020-09-01,53.723990189654124
2020-09-02,53.47322348937357
2020-09-03,53.287307405655724
2020-09-04,53.97590210456525
2020-09-07,53.49180670471658
2020-09-08,52.8931486517283
2020-09-09,52.93265740421838
2020-09-10,52.421913013408755
2020-09-11,52.59206493864676
2020-09-14,53.13825732447098
2020-09-15,54.961356632422344
2020-09-16,54.29667223210505
2020-09-17,53.84800295084389
2020-09-18,54.92258057208823
2020-09-21,53.742947117866855
2020-09-22,52.769594886930214
2020-09-23,53.89857283141942
2020-09-24,53.734318544615206
2020-09-25,54.975083443834535
2020-09-28,53.61460739387973
2020-09-29,54.42600507319018
2020-09-30,55.63565356203515
2020-10-01,55.19067030806903
2020-10-02,54.31985878156758
2020-10-05,54.19696887833315
2020-10-06,52.081412216606346
2020-10-07,51.63526871091313
2020-10-08,51.4514298417246
2020-10-09,49.82494961559465
2020-10-12,50.107601825469445
2020-10-13,51.60414062276328
2020-10-14,51.45216839758234
2020-10-15,50.87110267151221
2020-10-16,51.29778734829094
2020-10-19,52.62348123625469
2020-10-20,52.263627993254154
2020-10-21,52.122577080132345
2020-10-22,51.89225312909608
2020-10-23,51.52767493806561
2020-10-26,52.59925002893522
2020-10-27,52.60179328992114
2020-10-28,54.19173851656398
2020-10-29,54.03742143374864
2020-10-30,55.478640733988605
2020-11-02,55.11161556644437
2020-11-03,55.256248768864616
2020-11-04,56.144147331638734
2020-11-05,55.44869173362359
2020-11-06,55.12577949601072
2020-11-09,55.89586611856702
2020-11-10,56.07102544871771
2020-11-11,57.230351621111666
2020-11-12,57.53866661230807
2020-11-13,57.998688602637024
2020-11-16,59.781356458037415
2020-11-17,61.03424763908282
2020-11-18,59.718002601428
2020-11-19,59.39780171157803
2020-11-20,58.84436449351902
2020-11-23,61.53213791989207
2020-11-24,60.88932457609771
2020-11-25,62.88237391028793
2020-11-26,64.45864260460509
2020-11-27,67.27636906283136
2020-11-30,67.8945748005458
2020-12-01,70.66544423017184
2020-12-02,69.35276329304452
2020-12-03,68.9414385543761
2020-12-04,68.67049550623733
2020-12-07,67.71986366200221
2020-12-08,68.46472309215507
2020-12-09,68.31082220182104
2020-12-10,67.12343798981915
2020-12-11,67.2007534442436
2020-12-14,66.55239966521935
2020-12-15,66.77433300038618
2020-12-16,69.44495849095819
2020-12-17,68.92788104868933
2020-12-18,69.73559457208823
2020-12-21,69.67429079734416
2020-12-22,70.24596402722952
2020-12-23,69.53633067854003
2020-12-24,69.6545390446939
2020-12-25,71.38547435678564
2020-12-28,72.07354940459105
2020-12-29,72.22351735960261
2020-12-30,70.83083453721686
2020-12-31,70.23712698302904
2021-01-01,67.32120666833892
2021-01-04,67.63337459512213
2021-01-05,67.52968333923616
2021-01-06,67.10774463891076
2021-01-07,65.790032979187
2021-01-08,65.19593668334974
2021-01-11,66.12243212202779
2021-01-12,67.34299027244963
2021-01-13,65.18926648686256
2021-01-14,65.9893076110532
2021-01-15,68.1942978347566
2021-01-18,68.15828032303158
2021-01-19,67.96755498344079
2021-01-20,69.28346446038574
2021-01-21,68.96758287398131
2021-01-22,69.99745777470321
2021-01-25,69.09720937150477
2021-01-26,70.23444045587583
2021-01-27,70.90849736813153
2021-01-28,70.25987549335612
2021-01-29,67.94450938407851
2021-02-01,68.14586330001384
2021-02-02,69.64475223171516
2021-02-03,70.90965363839639
2021-02-04,72.23250486766196
2021-02-05,71.44903504141149
2021-02-08,70.9211087184146
2021-02-09,72.71154914162689
2021-02-10,74.23997348474445
2021-02-11,73.14344323604473
2021-02-12,74.48450844743277
2021-02-15,72.58136542622405
2021-02-16,74.77439858531388
2021-02-17,72.41922622793629
2021-02-18,72.87601084196926
2021-02-19,72.11235265214931
2021-02-22,72.78628696764663
2021-02-23,72.57808530537814
2021-02-24,72.68926370688621
2021-02-25,74.5994096731256
2021-02-26,73.52602158212694
2021-03-01,75.11270876227282
2021-03-02,74.95799486357538
2021-03-03,74.6542452946355
2021-03-04,74.68321155049354
2021-03-05,73.31613356492048
2021-03-08,73.61881662742256
2021-03-09,70.45104886128605
2021-03-10,71.1172479218114
2021-03-11,71.3830602235333
2021-03-12,70.9562246616103
2021-03-15,71.29791619223185
2021-03-16,73.07607716956082
2021-03-17,70.172789292378
2021-03-18,70.13377670919077
2021-03-19,71.66178638365977
2021-03-22,72.36993008076264
2021-03-23,71.39657529897664
2021-03-24,70.72453884567395
2021-03-25,69.35543379019582
2021-03-26,67.08913430652976
2021-03-29,66.21521306061399
2021-03-30,65.04322050624152
2021-03-31,65.06246523898706
2021-04-01,64.28477652925127
2021-04-02,65.86820343290627
2021-04-05,65.13072757452721
2021-04-06,65.90683206028847
2021-04-07,66.02057488532175
2021-04-08,66.90469997954837
2021-04-09,67.05589770229044
2021-04-12,67.34591298090629
2021-04-13,66.55217105603342
2021-04-14,66.38160587496981
2021-04-15,66.0135774903379
2021-04-16,66.70751334586272
2021-04-19,67.6893880387098
2021-04-20,69.86191465711997
2021-04-21,69.30429120163849
2021-04-22,68.38196326200435
2021-04-23,68.04483770548042
2021-04-26,69.11440471058731
2021-04-27,69.71159822663793
2021-04-28,71.2805943369166
2021-04-29,68.86807612224945
2021-04-30,69.3939354676084
2021-05-03,69.08431328789042
2021-05-04,67.99401200470798
2021-05-05,68.2210812506225
2021-05-06,69.17885723911412
2021-05-07,69.63571653381386
2021-05-10,69.25191131765251
2021-05-11,67.13166980491627
2021-05-12,67.2684738375389
2021-05-13,67.97678722188436
2021-05-14,68.1363892832862
2021-05-17,67.70432837977984
2021-05-18,69.79823245468137
2021-05-19,69.47721407903731
2021-05-20,69.07894720851553
2021-05-21,71.8262750094789
2021-05-24,73.21865950686843
2021-05-25,74.80915845614234
2021-05-26,79.18748737850203
2021-05-27,78.71340950837501
2021-05-28,79.27040037198421
2021-05-31,79.59990902062975
2021-06-01,79.5113725608273
2021-06-02,77.78112553220602
2021-06-03,77.47922048271944
2021-06-04,77.43094413101255
2021-06-07,77.43572947464257
2021-06-08,76.5466246635469
2021-06-09,76.17111214086971
2021-06-10,79.89965559319226
2021-06-11,77.97426438283301
2021-06-14,80.60923637092047
2021-06-15,80.32721004380568
2021-06-16,81.95410362432925
2021-06-17,82.30408479697367
2021-06-18,80.4405008789473
2021-06-21,83.65263410018594
2021-06-22,83.1123467788017
2021-06-23,86.07523837851289
2021-06-24,87.01131046021234
2021-06-25,84.97152004295637
2021-06-28,86.04645692547967
2021-06-29,87.58410791233865
2021-06-30,87.34995727260758
2021-07-01,86.63005931480677
2021-07-02,88.89232994194178
2021-07-05,89.83617620782653
2021-07-06,92.77053714425865
2021-07-07,94.58007977433304
2021-07-08,94.70555665252787
2021-07-09,90.31753643280496
2021-07-12,90.51554608241477
2021-07-13,89.57113324740713
2021-07-14,89.51017313207251
2021-07-15,87.4108394489617
2021-07-16,87.78340341097231
2021-07-19,87.98379887965889
2021-07-20,87.9399599675388
2021-07-21,85.98501599183678
2021-07-22,86.98842515362627
2021-07-23,86.2329058623441
2021-07-26,88.91369464981463
2021-07-27,88.28216627426957
2021-07-28,91.7721322321801
2021-07-29,93.23573528958366
2021-07-30,93.32699694275527
2021-08-02,92.94593875497796
2021-08-03,92.39245690618247
2021-08-04,94.67920027380863
2021-08-05,95.09457036327588
2021-08-06,98.22093793149014
2021-08-09,96.40731485292699
2021-08-10,96.65111853939919
2021-08-11,94.98336854777558
2021-08-12,95.72625958939948
2021-08-13,95.73475564412098
2021-08-16,93.17851722589752
2021-08-17,92.00240347623297
2021-08-18,91.34382046799276
2021-08-19,91.40119275571132
2021-08-20,89.08463974051978
2021-08-23,88.11540590121665
2021-08-24,89.49361526403085
2021-08-25,93.75184709218445
2021-08-26,92.29703397675885
2021-08-27,93.54325435220898
2021-08-30,95.3844423540284
2021-08-31,96.74810778182994
2021-09-01,94.03887373187963
2021-09-02,95.89876074012606
2021-09-03,96.93594478031964
2021-09-06,94.65074957699218
2021-09-07,91.21694109399021
2021-09-08,88.43752453068578
2021-09-09,86.54715218644093
2021-09-10,87.42154488811163
2021-09-13,88.88318093272865
2021-09-14,90.74375257215185
2021-09-15,92.43297307600481
2021-09-16,94.5221811898778
2021-09-17,96.02472992191674
2021-09-20,96.20161407595555
2021-09-21,96.90032790799941
2021-09-22,96.57591156187281
2021-09-23,95.46742225446062
2021-09-24,95.75998229442888
2021-09-27,96.11723414907745
2021-09-28,96.83790676186452
2021-09-29,96.00238334218619
2021-09-30,97.55875796175013
2021-10-01,96.02000046441222
2021-10-04,94.65881791396379
2021-10-05,96.04726501442339
2021-10-06,92.24639820835722
2021-10-07,93.95255167630938
2021-10-08,94.47974433562085
2021-10-11,95.11941560629997
2021-10-12,95.40958681330154
2021-10-13,95.22249057360592
2021-10-14,96.81485010000947
2021-10-15,95.81582122169287
2021-10-18,89.43615778631239
2021-10-19,89.57116926539675
2021-10-20,89.54120323594567
2021-10-21,90.56780497996743
2021-10-22,92.38120685781129
2021-10-25,94.283701538189
2021-10-26,95.14979230847393
2021-10-27,94.7674467730065
2021-10-28,97.07955239445714
2021-10-29,99.09667198751495
2021-11-01,100.15109133482272
2021-11-02,100.77197204885641
2021-11-03,101.38607074889792
2021-11-04,100.44355336873352
2021-11-05,99.06548894801828
2021-11-08,100.89453663835445
2021-11-09,100.47246916426872
2021-11-10,98.72686000570646
2021-11-11,100.75835247054934
2021-11-12,101.81387989164332
2021-11-15,99.1019657516912
2021-11-16,102.15224180207477
2021-11-17,101.20090372470749
2021-11-18,100.65045038184921
2021-11-19,101.91264483603582
2021-11-22,99.57893434943449
2021-11-23,95.94140853143776
2021-11-24,95.36354041005734
2021-11-25,93.85833172250256
2021-11-26,93.73104359911366
2021-11-29,94.8057262048773
2021-11-30,94.0445173063714
2021-12-01,95.33365930182977
2021-12-02,95.38576902469885
2021-12-03,94.22577102774858
2021-12-06,92.28785452327644
2021-12-07,92.16064350593226
2021-12-08,91.0894539762829
2021-12-09,91.31384537678677
2021-12-10,93.50123436431902
2021-12-13,92.67158245403179
2021-12-14,91.04237642955258
2021-12-15,89.60151025478982
2021-12-16,89.73735573606007
2021-12-17,90.89519175416545
2021-12-20,88.9189981466561
2021-12-21,91.55146398081583
2021-12-22,90.56286830002296
2021-12-23,91.68014718428623
2021-12-24,86.3835638043304
2021-12-27,86.62506128806157
2021-12-28,87.56057620395424
2021-12-29,88.18749267026026
2021-12-30,89.99494683887795
2021-12-31,89.87886654278662
2022-01-03,88.76375037786214
2022-01-04,88.09738389096928
2022-01-05,85.70642436203131
2022-01-06,86.59608228498207
2022-01-07,86.27990257003034
2022-01-10,87.87163126258417
2022-01-11,85.77457476266073
2022-01-12,83.04793221899361
2022-01-13,81.78774489266057
2022-01-14,82.39463605854591
2022-01-17,82.43735775887107
2022-01-18,84.70619706659129
2022-01-19,85.93164107964948
2022-01-20,88.28342150455106
2022-01-21,89.27265738297818
2022-01-24,90.83739468039356
2022-01-25,87.88989943007181
2022-01-26,87.70770649388199
2022-01-27,86.00799263269309
2022-01-28,84.23223500598515
2022-01-31,84.21601686413219
2022-02-01,84.58329360234123
2022-02-02,82.40337272803043
2022-02-03,82.49949569742517
2022-02-04,80.71676079924381
2022-02-07,80.66040351671194
2022-02-08,78.98560880655862
2022-02-09,77.48086147415026
2022-02-10,75.06555632061446
2022-02-11,75.10267899287366
2022-02-14,73.33604113996265
2022-02-15,70.77389811779548
2022-02-16,70.40991343375777
2022-02-17,69.49760661910763
2022-02-18,69.32645300285445
2022-02-21,71.47549164032807
2022-02-22,70.10823511892237
2022-02-23,70.95538077662795
2022-02-24,72.33867255791321
2022-02-25,71.49450148967752
2022-02-28,71.13687243145333
2022-03-01,70.00568750539453
2022-03-02,67.69743985778804
2022-03-03,66.6544407990435
2022-03-04,67.69697420344995
2022-03-07,68.48550051773312
2022-03-08,69.04439129416733
2022-03-09,68.74517760326289
2022-03-10,70.27857357978652
2022-03-11,69.87139783654337
2022-03-14,69.31322617938699
2022-03-15,69.68502928043345
2022-03-16,68.36737371338751
2022-03-17,67.92264503469957
2022-03-18,68.37961308326429
2022-03-21,69.21834881252413
2022-03-22,68.50542912005801
2022-03-23,70.52197804686932
2022-03-24,70.63786703420297
2022-03-25,71.2007211179644
2022-03-28,73.97609999895239
2022-03-29,72.72268410696273
2022-03-30,72.34076869846932
2022-03-31,69.75742708038636
2022-04-01,69.2012552297251
2022-04-04,70.05236928452622
2022-04-05,71.38697621298277
2022-04-06,70.46297024925438
2022-04-07,69.43433082811164
2022-04-08,68.7694930480346
2022-04-11,68.44488685404005
2022-04-12,69.10228347886031
2022-04-13,69.39122244661426
2022-04-14,67.58034162699637
2022-04-15,67.40042298089446
2022-04-18,64.97237422206834
2022-04-19,64.5876318119307
2022-04-20,63.50313482572528
2022-04-21,62.57743053180365
2022-04-22,64.08856758141332
2022-04-25,62.99974551572024
2022-04-26,63.83662001603335
2022-04-27,63.855375233744226
2022-04-28,62.62252213201003
2022-04-29,63.199233241508146
2022-05-02,64.91596562230649
2022-05-03,64.99723224496903
2022-05-04,65.34854285896571
2022-05-05,64.48063171914066
2022-05-06,65.67538344472095
2022-05-09,65.09371460138225
2022-05-10,64.10172478811606
2022-05-11,63.78248656787034
2022-05-12,62.130414362043545
2022-05-13,62.33366254287481
2022-05-16,62.235207653321545
2022-05-17,60.58949052479896
2022-05-18,60.301696514268734
2022-05-19,60.572437174079965
2022-05-20,60.52908341909074
2022-05-23,58.44228008696088
2022-05-24,56.76973164957812
2022-05-25,57.669034670803676
2022-05-26,58.93021072943248
2022-05-27,58.03825988570237
2022-05-30,58.32305936951683
2022-05-31,58.03206844905487
2022-06-01,58.10978536092252
2022-06-02,60.078073023858224
2022-06-03,60.77534403918661
2022-06-06,58.978695900481824
2022-06-07,60.128097440526346
2022-06-08,59.88985810862435
2022-06-09,59.77425225265636
2022-06-10,59.011664946442444
2022-06-13,59.167370838769145
2022-06-14,59.3566277416179
2022-06-15,58.37741379578516
2022-06-16,56.82727510026932
2022-06-17,57.303452905202235
2022-06-20,56.4396135434196
2022-06-21,55.93837250839435
2022-06-22,56.937910987054714
2022-06-23,55.79015037418887
2022-06-24,56.36267152221323
2022-06-27,55.861342090002424
2022-06-28,56.72759760490018
2022-06-29,58.73622804798904
2022-06-30,58.17780596409621
2022-07-01,60.27101784125466
2022-07-04,62.294858806640384
2022-07-05,61.648103780648874
2022-07-06,63.54025631567474
2022-07-07,65.03296567347134
2022-07-08,66.0279854477475
2022-07-11,65.94747328277911
2022-07-12,67.06876664509852
2022-07-13,66.2231299565366
2022-07-14,67.61902526108338
2022-07-15,65.82475574479707
2022-07-18,64.82105714928741
2022-07-19,64.28133146945429
2022-07-20,64.23950708031556
2022-07-21,66.64705149487406
2022-07-22,65.72634378012214
2022-07-25,68.42153594228444
2022-07-26,67.86576532666996
2022-07-27,66.48043865133589
2022-07-28,66.68485288511526
2022-07-29,65.84596138519922
2022-08-01,67.53539301233629
2022-08-02,68.28842671009717
2022-08-03,70.60134083742633
2022-08-04,71.32188187556942
2022-08-05,70.28890631764696
2022-08-08,69.82527861919705
2022-08-09,68.4601070084673
2022-08-10,69.99434558032759
2022-08-11,69.44007766254296
2022-08-12,71.42415971882029
2022-08-15,69.80230856388488
2022-08-16,67.82303926744952
2022-08-17,67.34608361384628
2022-08-18,67.96403104549405
2022-08-19,69.9789189786063
2022-08-22,70.34042859756558
2022-08-23,71.98688944836404
2022-08-24,72.27987675001708
2022-08-25,70.42388790051952
2022-08-26,68.57352293025478
2022-08-29,66.89120803337296
2022-08-30,67.00043564848458
2022-08-31,67.9666160929156
2022-09-01,66.46814466437445
2022-09-02,67.79117867632016
2022-09-05,69.77739120179184
2022-09-06,69.82728635020975
2022-09-07,69.27279772681068
2022-09-08,69.88199736839067
2022-09-09,67.39406156563852
2022-09-12,67.57267900035612
2022-09-13,67.30214004463232
2022-09-14,67.9686350969943
2022-09-15,65.85540589446086
2022-09-16,66.25076888738386
2022-09-19,66.6498935374793
2022-09-20,68.0706574240592
2022-09-21,69.10375213148714
2022-09-22,71.04882929838706
2022-09-23,73.56856248950488
2022-09-26,76.36246770214885
2022-09-27,77.6280388081034
2022-09-28,77.48174057996523
2022-09-29,78.4887438387612
2022-09-30,75.80102640559441
2022-10-03,74.84033814846767
2022-10-04,73.64882825055385
2022-10-05,73.44468367938366
2022-10-06,75.24342776712848
2022-10-07,74.86234536203135
2022-10-10,76.07525684283458
2022-10-11,74.59988206343263
2022-10-12,76.5338791177504
2022-10-13,77.32974514687959
2022-10-14,74.14412622806934
2022-10-17,74.68965608382626
2022-10-18,73.57833813416373
2022-10-19,72.7240238224868
2022-10-20,70.79340353210844
2022-10-21,70.5519276116206
2022-10-24,69.56810569353773
2022-10-25,70.16506138827137
2022-10-26,71.2336498048723
2022-10-27,70.15658208709054
2022-10-28,70.04828396686025
2022-10-31,68.7066753311097
2022-11-01,70.4745908807473
2022-11-02,70.12223272584065
2022-11-03,71.45962516108763
2022-11-04,72.94670840978834
2022-11-07,74.35716037157503
2022-11-08,75.12121135021975
2022-11-09,74.02612548942713
2022-11-10,76.37099304115303
2022-11-11,76.89963860110629
2022-11-14,76.1151424268863
2022-11-15,75.661144074355
2022-11-16,76.84723379242871
2022-11-17,77.55763053610346
2022-11-18,74.98167920460682
2022-11-21,74.56086534370529
2022-11-22,76.14334294849773
2022-11-23,75.02555928550143
2022-11-24,73.99977838773889
2022-11-25,74.79138370106203
2022-11-28,74.96424882983196
2022-11-29,77.10315300663005
2022-11-30,77.77627441360075
2022-12-01,79.77740537925311
2022-12-02,81.13377150773017
2022-12-05,80.1520433775236
2022-12-06,80.44470997397136
2022-12-07,81.93263433894597
2022-12-08,82.22709347756472
2022-12-09,84.57599315915223
2022-12-12,87.07790859963006
2022-12-13,85.71950869662841
2022-12-14,83.2520886500026
2022-12-15,85.71192625751709
2022-12-16,87.1420493780354
2022-12-19,86.92180597091932
2022-12-20,89.13973768537336
2022-12-21,87.87256464917515
2022-12-22,86.69014216625334
2022-12-23,85.15215704944946
2022-12-26,83.14197239091995
2022-12-27,82.608064524133
2022-12-28,83.7837380270352
2022-12-29,85.19583371632748
2022-12-30,83.95013339020205
2023-01-02,85.7198735182671
2023-01-03,85.00978977730298
2023-01-04,87.16414435092813
2023-01-05,90.22900149149932
2023-01-06,91.95076262231818
2023-01-09,93.36403780195316
2023-01-10,94.3938185647165
2023-01-11,94.824918828235
2023-01-12,90.88664198066505
2023-01-13,91.94444824736982
2023-01-16,93.09795081741407
2023-01-17,92.73949745636638
2023-01-18,92.33449823562012
2023-01-19,92.68421073188756
2023-01-20,89.9205918073268
2023-01-23,90.63297693674849
2023-01-24,91.22619378079483
2023-01-25,91.17415950806719
2023-01-26,91.48391196357154
2023-01-27,92.6150754219338
2023-01-30,96.80744591067649
2023-01-31,96.21176648600645
2023-02-01,95.54513767815332
2023-02-02,98.7477903562233
2023-02-03,94.93925840609916
2023-02-06,91.15670857136101
2023-02-07,88.41084361523568
2023-02-08,89.65465156133341
2023-02-09,89.5909396149777
2023-02-10,85.20032969737446
2023-02-13,83.56896107312573
2023-02-14,86.6211155109889
2023-02-15,87.85126920619828
2023-02-16,88.55639518977401
2023-02-17,86.42580246857794
2023-02-20,87.09087871273626
2023-02-21,85.34338280406104
2023-02-22,83.5505069481075
2023-02-23,85.47143117392281
2023-02-24,85.42643947069983
2023-02-27,86.5578473764673
2023-02-28,85.83505351241833
2023-03-01,86.54013390640152
2023-03-02,86.99527168159045
2023-03-03,85.57824359468624
2023-03-06,85.5123772714921
2023-03-07,85.85097946658945
2023-03-08,87.61206390902723
2023-03-09,87.77081403118271
2023-03-10,86.52644997597851
2023-03-13,87.51114155563297
2023-03-14,87.97893861795292
2023-03-15,88.13510402480549
2023-03-16,87.66295037842013
2023-03-17,86.75241522567413
2023-03-20,87.85661628036394
2023-03-21,88.84214836877912
2023-03-22,89.33655952918862
2023-03-23,89.17855352107723
2023-03-24,84.19108162141261
2023-03-27,87.10853498640975
2023-03-28,86.24735416919877
2023-03-29,86.72644943232173
2023-03-30,87.84769911377609
2023-03-31,86.55847140751641
2023-04-03,86.7398169377281
2023-04-04,88.36929137667043
2023-04-05,87.32818918165299
2023-04-06,85.9274990145871
2023-04-07,86.05238140353387
2023-04-10,86.02733822923715
2023-04-11,83.25689102335902
2023-04-12,84.65512713693028
2023-04-13,84.91916200364801
2023-04-14,83.54331724531677
2023-04-17,81.1468749998714
2023-04-18,81.50267103511311
2023-04-19,82.97737341793962
2023-04-20,83.71816276850605
2023-04-21,85.48698145092159
2023-04-24,88.38422173534676
2023-04-25,88.89461247187074
2023-04-26,90.06319357058598
2023-04-27,90.2098092640821
2023-04-28,91.46598491164137
2023-05-01,88.2325424132659
2023-05-02,88.12045983562659
2023-05-03,87.04511102453449
2023-05-04,88.74831013996067
2023-05-05,91.02120589556594
2023-05-08,92.29961181151468
2023-05-09,92.96705177611862
2023-05-10,88.95078763329396
2023-05-11,88.25828630997799
2023-05-12,89.31121218749055
2023-05-15,89.22552803391272
2023-05-16,88.67084452327562
2023-05-17,85.10114730833655
2023-05-18,86.30174428668712
2023-05-19,86.5471205040944
2023-05-22,86.05458674415141
2023-05-23,83.98125035951448
2023-05-24,82.57252419755036
2023-05-25,83.2525400995821
2023-05-26,84.35478314613174
2023-05-29,81.02687335985742
2023-05-30,81.54968054750655
2023-05-31,79.39735835396219
2023-06-01,77.5874269216455
2023-06-02,73.20416907277985
2023-06-05,70.74160040129287
2023-06-06,71.78515627843016
2023-06-07,71.6913306543964
2023-06-08,72.42547998377324
2023-06-09,70.45215664563187
2023-06-12,70.81562724394078
2023-06-13,70.59250785286423
2023-06-14,72.08138769822052
2023-06-15,71.68518788302059
2023-06-16,72.32840032369603
2023-06-19,72.46260172143
2023-06-20,71.23117637029112
2023-06-21,71.1889158223335
2023-06-22,70.73645157463177
2023-06-23,69.25432538696978
2023-06-26,70.48450891309649
2023-06-27,71.61132165938416
2023-06-28,71.07294550776191
2023-06-29,70.17336449898802
2023-06-30,72.61897395027304
2023-07-03,72.04357981104594
2023-07-04,70.95305486429137
2023-07-05,69.82406063863934
2023-07-06,70.11636179509941
2023-07-07,68.67464001457805
2023-07-10,66.49892908433834
2023-07-11,67.22695981070996
2023-07-12,67.98167310088017
2023-07-13,68.62848810382148
2023-07-14,69.77352958354534
2023-07-17,69.79602971753995
2023-07-18,70.20780488425905
2023-07-19,72.6732475188936
2023-07-20,73.39095521556169
2023-07-21,73.54051040885128
2023-07-24,74.77182489821173
2023-07-25,74.79000232678081
2023-07-26,74.48052504172581
2023-07-27,74.28030203600314
