Date,CMCSA
2020-04-13,74.31388303831004
2020-04-14,71.45936685471665
2020-04-15,70.32758528068209
2020-04-16,71.51984521991676
2020-04-17,71.12202086155774
2020-04-20,70.0060115158713
2020-04-21,67.3110031426845
2020-04-22,68.84922496594739
2020-04-23,69.95603898915665
2020-04-24,70.36718665099909
2020-04-27,70.25491840548021
2020-04-28,72.92282785401937
2020-04-29,70.04292593509726
2020-04-30,70.19007709209805
2020-05-01,69.89081195094967
2020-05-04,70.47934233359476
2020-05-05,68.22629953044385
2020-05-06,67.77755556298648
2020-05-07,69.4518248696209
2020-05-08,69.58260038872213
2020-05-11,68.81241691494495
2020-05-12,70.31063448891925
2020-05-13,73.74541736077929
2020-05-14,74.01806021151228
2020-05-15,72.42572521567357
2020-05-18,76.35500010669242
2020-05-19,77.05656457519339
2020-05-20,78.7600621086854
2020-05-21,81.673789550803
2020-05-22,80.50832722176439
2020-05-25,80.79356491892459
2020-05-26,80.24847816200288
2020-05-27,81.18536397380203
2020-05-28,80.858677429105
2020-05-29,83.62490097889322
2020-06-01,83.49681208613171
2020-06-02,87.33069396386279
2020-06-03,87.0835938427211
2020-06-04,87.69411880590684
2020-06-05,91.4365237787728
2020-06-08,92.13816114023173
2020-06-09,91.5536431806365
2020-06-10,91.99759845624051
2020-06-11,91.3032134509008
2020-06-12,91.68392035302782
2020-06-15,93.25715056773542
2020-06-16,92.82631419403491
2020-06-17,92.2836318602634
2020-06-18,96.29109371382643
2020-06-19,98.5123883674874
2020-06-22,98.92059982489329
2020-06-23,100.76553081341522
2020-06-24,99.92597912064349
2020-06-25,102.75792642154268
2020-06-26,102.17570250459792
2020-06-29,100.55466696326863
2020-06-30,99.46367009439871
2020-07-01,97.40139707803526
2020-07-02,95.6413522354175
2020-07-03,94.57469113546605
2020-07-06,90.7314786086246
2020-07-07,90.23711278578348
2020-07-08,89.01035833889469
2020-07-09,89.45103425108809
2020-07-10,90.10047684737285
2020-07-13,88.72148127314739
2020-07-14,90.12246240434285
2020-07-15,88.77316546952403
2020-07-16,88.39045036572858
2020-07-17,87.06883279541732
2020-07-20,92.4202670116895
2020-07-21,90.81205357589344
2020-07-22,90.8581645991094
2020-07-23,93.28626416774539
2020-07-24,92.84531657979193
2020-07-27,93.5470109465
2020-07-28,93.10530515929939
2020-07-29,92.18959553480309
2020-07-30,97.47831975542871
2020-07-31,96.39901244374907
2020-08-03,97.26128433329497
2020-08-04,96.0283145814868
2020-08-05,96.73237945105893
2020-08-06,91.6736001659012
2020-08-07,92.07079991970147
2020-08-10,93.04733792652225
2020-08-11,89.97322379987975
2020-08-12,88.16955979286875
2020-08-13,87.19251013479051
2020-08-14,92.58260345918184
2020-08-17,92.48002294012537
2020-08-18,92.06139712929038
2020-08-19,90.03138468702261
2020-08-20,94.86033796885853
2020-08-21,95.17942226336287
2020-08-24,90.96511566741223
2020-08-25,90.73476952635367
2020-08-26,91.82240010887429
2020-08-27,91.659835854342
2020-08-28,92.87665426484314
2020-08-31,90.2921898558434
2020-09-01,89.11400844667709
2020-09-02,91.84969208926532
2020-09-03,91.70008085977946
2020-09-04,88.86252178849494
2020-09-07,86.88338558125483
2020-09-08,88.96552446489369
2020-09-09,94.10896474136143
2020-09-10,97.03955347723245
2020-09-11,98.57588870247108
2020-09-14,97.1729508215273
2020-09-15,99.90004730331795
2020-09-16,100.46268205836869
2020-09-17,102.08022036414607
2020-09-18,98.20894380266996
2020-09-21,95.51930672722115
2020-09-22,95.95511088080646
2020-09-23,95.3225591382816
2020-09-24,93.5840027036611
2020-09-25,94.53788869477079
2020-09-28,93.34061524192586
2020-09-29,88.56539153530574
2020-09-30,91.10296673456533
2020-10-01,93.52215908590314
2020-10-02,92.15481200007402
2020-10-05,91.05555231921426
2020-10-06,91.28126378383315
2020-10-07,92.21552414057372
2020-10-08,93.40358368337004
2020-10-09,89.82346159069473
2020-10-12,88.9969850111225
2020-10-13,90.70344787869962
2020-10-14,89.97290270175374
2020-10-15,93.08607086798973
2020-10-16,92.58348048066634
2020-10-19,92.42107822511792
2020-10-20,89.0572451081673
2020-10-21,91.73102580284532
2020-10-22,89.87891406814738
2020-10-23,87.06549273039994
2020-10-26,88.61811599459594
2020-10-27,90.53205737573656
2020-10-28,90.98116559115931
2020-10-29,90.13696288498946
2020-10-30,88.87361406703987
2020-11-02,88.02601588618754
2020-11-03,89.36001086346528
2020-11-04,89.07620879676382
2020-11-05,90.14930949898057
2020-11-06,92.53305751927545
2020-11-09,92.2785017616292
2020-11-10,92.1933414703612
2020-11-11,94.32915688650355
2020-11-12,90.61879209198155
2020-11-13,88.92794495697602
2020-11-16,88.96128540337176
2020-11-17,92.20408526682769
2020-11-18,95.30662096075204
2020-11-19,98.89356742394725
2020-11-20,99.51459136735187
2020-11-23,101.14295169996156
2020-11-24,102.1285267888255
2020-11-25,103.07066456761817
2020-11-26,103.56817151032021
2020-11-27,103.50621358088796
2020-11-30,103.88467111532327
2020-12-01,105.16196876636366
2020-12-02,109.80317941268046
2020-12-03,111.27954951491152
2020-12-04,113.72373295490463
2020-12-07,111.45486665149069
2020-12-08,108.75045254247028
2020-12-09,111.05285190318484
2020-12-10,109.65882301618139
2020-12-11,111.68185377978419
2020-12-14,108.29017436545016
2020-12-15,105.88821930176427
2020-12-16,109.40134804711019
2020-12-17,107.7540023649094
2020-12-18,109.38701428759134
2020-12-21,111.69901668763426
2020-12-22,109.94428964265687
2020-12-23,108.2648530246311
2020-12-24,106.40447926072966
2020-12-25,106.02142571835745
2020-12-28,108.52573464634976
2020-12-29,111.13402007299511
2020-12-30,111.16570949799564
2020-12-31,113.11586445070432
2021-01-01,114.02529257624208
2021-01-04,114.89598178166385
2021-01-05,116.3766162531951
2021-01-06,116.17264041134511
2021-01-07,116.46954502501798
2021-01-08,115.81955787305894
2021-01-11,119.22446932056116
2021-01-12,115.82780011122672
2021-01-13,116.55792855766056
2021-01-14,117.55529697621957
2021-01-15,118.87558624497429
2021-01-18,121.12752443016134
2021-01-19,118.61166016600788
2021-01-20,117.75552424969814
2021-01-21,115.79629620280893
2021-01-22,117.295829047971
2021-01-25,116.07825556764925
2021-01-26,117.9756414895843
2021-01-27,119.1046543770506
2021-01-28,119.76709146622913
2021-01-29,116.69811006907244
2021-02-01,115.93526788631655
2021-02-02,116.51141151615403
2021-02-03,111.59135148460722
2021-02-04,110.95094023312944
2021-02-05,115.31394644495877
2021-02-08,114.10577853220077
2021-02-09,115.94139438757651
2021-02-10,116.67256546392579
2021-02-11,119.7116367445398
2021-02-12,125.53123703402234
2021-02-15,125.04909303647214
2021-02-16,125.6091465479423
2021-02-17,128.3770262580271
2021-02-18,131.34335175403663
2021-02-19,128.01213505570425
2021-02-22,130.9207529797847
2021-02-23,129.79759348952916
2021-02-24,129.57847289694908
2021-02-25,127.3955709533334
2021-02-26,124.28273401006864
2021-03-01,119.71743765991376
2021-03-02,118.37380119338725
2021-03-03,119.02407159927083
2021-03-04,115.19231922590731
2021-03-05,112.66515489917806
2021-03-08,109.63507331979834
2021-03-09,113.98479663488558
2021-03-10,117.76740050571628
2021-03-11,114.35632912501458
2021-03-12,117.26720186644101
2021-03-15,119.34037128966489
2021-03-16,116.6055040524356
2021-03-17,113.43778715736913
2021-03-18,113.28740107985553
2021-03-19,113.12181266167413
2021-03-22,112.60080867723484
2021-03-23,113.65435277660411
2021-03-24,113.12233321241028
2021-03-25,113.70534195381558
2021-03-26,112.86736832673559
2021-03-29,112.62047575956778
2021-03-30,115.901811918371
2021-03-31,117.94769413626223
2021-04-01,112.2267414755469
2021-04-02,107.9563157459047
2021-04-05,112.66619490149522
2021-04-06,110.50108807814166
2021-04-07,111.27149526416015
2021-04-08,116.8197054437705
2021-04-09,117.46887626234532
2021-04-12,116.38382791683117
2021-04-13,115.72529454322226
2021-04-14,116.98068417181125
2021-04-15,116.47406646584042
2021-04-16,114.56910698692623
2021-04-19,114.9537664922481
2021-04-20,116.96172563914632
2021-04-21,117.05808701432694
2021-04-22,115.7677205929002
2021-04-23,116.53142867760917
2021-04-26,117.81896752019227
2021-04-27,114.93237402158036
2021-04-28,114.35461830344387
2021-04-29,112.1929328757876
2021-04-30,111.30855104950277
2021-05-03,110.82885330871783
2021-05-04,105.51950953170099
2021-05-05,104.28576350573255
2021-05-06,102.36833140014308
2021-05-07,99.2885135682781
2021-05-10,98.5344972656622
2021-05-11,96.716421214605
2021-05-12,97.01968682079924
2021-05-13,96.61451866448452
2021-05-14,96.04179992702402
2021-05-17,97.18962464950611
2021-05-18,96.64567772769928
2021-05-19,97.71246015203349
2021-05-20,98.23133264291445
2021-05-21,98.6060273845615
2021-05-24,97.04362410546346
2021-05-25,99.31652816886279
2021-05-26,100.3502761926409
2021-05-27,96.46915906774903
2021-05-28,92.38844380325853
2021-05-31,92.73974351433688
2021-06-01,94.33310056605676
2021-06-02,93.9854923187605
2021-06-03,93.27707465254402
2021-06-04,91.6660801436531
2021-06-07,93.48555473333936
2021-06-08,93.9961066224592
2021-06-09,93.77835152003698
2021-06-10,94.23665387645032
2021-06-11,93.28529555559841
2021-06-14,92.87482703149838
2021-06-15,92.03981832069648
2021-06-16,95.19137168636375
2021-06-17,96.00254810823778
2021-06-18,98.68071199309185
2021-06-21,100.41558777652553
2021-06-22,99.27200028819573
2021-06-23,97.44786589428786
2021-06-24,94.06849401780505
2021-06-25,92.14181546398736
2021-06-28,89.54404435132518
2021-06-29,92.11233611348446
2021-06-30,96.55100862258433
2021-07-01,97.25569392565532
2021-07-02,95.28000408769573
2021-07-05,95.87090796461176
2021-07-06,94.07793262032655
2021-07-07,97.48753570420439
2021-07-08,101.95663819579866
2021-07-09,101.14380744747078
2021-07-12,102.72524230405465
2021-07-13,105.2127664521848
2021-07-14,104.20155498141108
2021-07-15,100.35954867449213
2021-07-16,101.42939617085854
2021-07-19,102.91134888597196
2021-07-20,100.98131953352058
2021-07-21,99.7066056271594
2021-07-22,104.41145306833309
2021-07-23,107.28120436063948
2021-07-26,109.33406154206524
2021-07-27,109.17847353468397
2021-07-28,109.61883707723987
2021-07-29,105.15639445947181
2021-07-30,104.93982576167217
2021-08-02,107.33073690616327
2021-08-03,104.83045032229312
2021-08-04,105.73209702009397
2021-08-05,109.2857777281975
2021-08-06,113.71396921024294
2021-08-09,113.81208001097647
2021-08-10,111.96470959765654
2021-08-11,112.59430522689047
2021-08-12,111.22918443879831
2021-08-13,110.96285445211103
2021-08-16,100.36525070440288
2021-08-17,100.57729661918543
2021-08-18,99.12872490845074
2021-08-19,103.18727677291828
2021-08-20,106.39857406254532
2021-08-23,106.4695771876599
2021-08-24,109.33778014428968
2021-08-25,113.50306583349374
2021-08-26,113.90239405954306
2021-08-27,109.71442731975706
2021-08-30,110.09971331603583
2021-08-31,112.6266114489958
2021-09-01,113.08856804387203
2021-09-02,109.55277339834925
2021-09-03,110.00316652872137
2021-09-06,108.8628973341524
2021-09-07,108.32800070085014
2021-09-08,106.1576791074382
2021-09-09,102.49920477362913
2021-09-10,99.14948705804646
2021-09-13,98.98107365517424
2021-09-14,95.59219287023338
2021-09-15,96.50251758227542
2021-09-16,94.38888273647261
2021-09-17,92.98992182963137
2021-09-20,91.89371211613225
2021-09-21,93.46006246691742
2021-09-22,92.48668037602451
2021-09-23,94.79791889919755
2021-09-24,96.30868091891006
2021-09-27,95.57575171126685
2021-09-28,98.84080027449423
2021-09-29,100.54565093355521
2021-09-30,101.23609392536709
2021-10-01,96.53654734881026
2021-10-04,93.57684165530443
2021-10-05,97.70766608202997
2021-10-06,98.8956112674365
2021-10-07,99.79678883356468
2021-10-08,98.68308449976072
2021-10-11,101.67334504442528
2021-10-12,101.74017425194471
2021-10-13,106.03121363070142
2021-10-14,104.74965505843332
2021-10-15,106.47435270954715
2021-10-18,105.9636120763613
2021-10-19,106.77345647520264
2021-10-20,109.82649395918529
2021-10-21,109.52868410998708
2021-10-22,108.89134129115479
2021-10-25,110.2901958362004
2021-10-26,113.56351426465254
2021-10-27,113.07130841315472
2021-10-28,112.95877699589876
2021-10-29,112.8569910776928
2021-11-01,116.734576856871
2021-11-02,114.42887524853226
2021-11-03,117.2103582356936
2021-11-04,113.47951297271484
2021-11-05,116.1832879053335
2021-11-08,120.21265309235751
2021-11-09,121.26972026309434
2021-11-10,120.87294649261679
2021-11-11,121.47233321161762
2021-11-12,125.13618399466822
2021-11-15,126.42748876716585
2021-11-16,132.1813779303865
2021-11-17,131.7695793506086
2021-11-18,131.32206200454507
2021-11-19,130.21337451303071
2021-11-22,133.9616226093161
2021-11-23,136.23943079641796
2021-11-24,133.54311214219138
2021-11-25,131.72980554859282
2021-11-26,130.4365477784225
2021-11-29,131.96969986773436
2021-11-30,135.47567913579593
2021-12-01,138.86935655508927
2021-12-02,136.8975088929266
2021-12-03,139.8492964839828
2021-12-06,142.6061137845138
2021-12-07,142.17091039344797
2021-12-08,139.80230629540208
2021-12-09,138.7224658436871
2021-12-10,146.1971190599324
2021-12-13,154.03532126117688
2021-12-14,148.49477890466983
2021-12-15,149.0114456961363
2021-12-16,150.29015213189328
2021-12-17,153.05557172860392
2021-12-20,150.12962641870106
2021-12-21,148.8045667550039
2021-12-22,146.1143825360178
2021-12-23,143.51253601351337
2021-12-24,142.97984379110855
2021-12-27,143.43763734243984
2021-12-28,142.41552346888426
2021-12-29,143.57743528802837
2021-12-30,143.0827129965733
2021-12-31,148.24282431080212
2022-01-03,148.85252951802028
2022-01-04,149.27386366279993
2022-01-05,151.37265436246378
2022-01-06,145.41726870334514
2022-01-07,141.13417110025637
2022-01-10,143.62959667442652
2022-01-11,146.08114138218136
2022-01-12,142.90480944112244
2022-01-13,144.76916696483963
2022-01-14,143.30168388377044
2022-01-17,139.8945256345227
2022-01-18,136.68176110623247
2022-01-19,136.89972773680205
2022-01-20,135.00332990948604
2022-01-21,133.16484166266306
2022-01-24,129.95612375891835
2022-01-25,128.41264676104467
2022-01-26,125.03005323216007
2022-01-27,123.80928298465788
2022-01-28,125.68774055206305
2022-01-31,124.18704382892501
2022-02-01,125.93269132549857
2022-02-02,124.82527559490072
2022-02-03,126.35723099767766
2022-02-04,123.78754596718959
2022-02-07,124.78877828561387
2022-02-08,125.79881212655586
2022-02-09,124.79516283088938
2022-02-10,123.55172901293916
2022-02-11,124.25586757876992
2022-02-14,120.74810512407541
2022-02-15,121.25838771922463
2022-02-16,119.695473097117
2022-02-17,117.04369290271357
2022-02-18,119.36651666347552
2022-02-21,121.1796650712476
2022-02-22,122.53386570827209
2022-02-23,116.62634589138383
2022-02-24,112.12713117598561
2022-02-25,113.30121629028208
2022-02-28,111.4190196486814
2022-03-01,109.11932119923999
2022-03-02,115.44928477991373
2022-03-03,118.24621926220216
2022-03-04,112.89587626214845
2022-03-07,110.96103146681948
2022-03-08,114.3284968805122
2022-03-09,113.46448360299074
2022-03-10,114.62710920483144
2022-03-11,111.89441433095882
2022-03-14,115.77650197061905
2022-03-15,113.57759178289724
2022-03-16,115.39948827079138
2022-03-17,114.36314444029362
2022-03-18,115.98890636417379
2022-03-21,120.83205552560763
2022-03-22,121.76394376973063
2022-03-23,118.93537529633319
2022-03-24,116.05900402623385
2022-03-25,116.83925132662698
2022-03-28,113.69438185348326
2022-03-29,114.51617567315718
2022-03-30,119.46307826125258
2022-03-31,125.26964455289735
2022-04-01,130.63022398651688
2022-04-04,128.97344608154754
2022-04-05,127.72662802649285
2022-04-06,130.29382751824625
2022-04-07,126.63433640151712
2022-04-08,125.53216771562043
2022-04-11,127.80365488037957
2022-04-12,127.17579811367072
2022-04-13,124.53155367873401
2022-04-14,122.93894388911572
2022-04-15,122.45981659880351
2022-04-18,125.06657227981849
2022-04-19,119.19735624760976
2022-04-20,122.38836947180326
2022-04-21,124.17394374397219
2022-04-22,125.44421918427344
2022-04-25,128.16792598777764
2022-04-26,128.82897540210593
2022-04-27,133.05850751036564
2022-04-28,133.6011400568295
2022-04-29,135.76298283467867
2022-05-02,137.7247198915787
2022-05-03,143.92842848518686
2022-05-04,146.3508429877144
2022-05-05,144.40787545518194
2022-05-06,139.79180553039814
2022-05-09,140.86747212193384
2022-05-10,141.2294707667823
2022-05-11,144.95081004250213
2022-05-12,145.39643630426255
2022-05-13,143.97606757752322
2022-05-16,139.80572502527804
2022-05-17,144.08005560634817
2022-05-18,138.70578927267044
2022-05-19,138.54202204491273
2022-05-20,135.07789047486307
2022-05-23,129.89957163410617
2022-05-24,132.70196335680401
2022-05-25,127.85018808625699
2022-05-26,124.24476775217646
2022-05-27,128.37121925755426
2022-05-30,129.57214586145963
2022-05-31,130.3859218038776
2022-06-01,124.33728123870605
2022-06-02,121.22585013791821
2022-06-03,119.70755757126663
2022-06-06,122.3850136403907
2022-06-07,127.33350918734571
2022-06-08,132.10595564294297
2022-06-09,133.18371974172751
2022-06-10,133.78330740740392
2022-06-13,137.58489722160064
2022-06-14,137.0103652630793
2022-06-15,134.75448229482433
2022-06-16,133.07757377073958
2022-06-17,130.6386962323386
2022-06-20,128.8717836442966
2022-06-21,127.39723877159769
2022-06-22,127.85281898388521
2022-06-23,127.83796425226728
2022-06-24,132.6661120183766
2022-06-27,135.85171173348783
2022-06-28,136.45291066681486
2022-06-29,137.60778730261603
2022-06-30,138.0510858436014
2022-07-01,136.9307206186749
2022-07-04,135.46734232251117
2022-07-05,131.12375459450902
2022-07-06,133.26951416860805
2022-07-07,137.0748787116666
2022-07-08,140.2867132274038
2022-07-11,141.3609645970408
2022-07-12,144.25274583588472
2022-07-13,146.70084050059788
2022-07-14,137.6051678614763
2022-07-15,138.1777858967028
2022-07-18,140.89095353826812
2022-07-19,144.383700646983
2022-07-20,144.8574539929477
2022-07-21,140.23508315387954
2022-07-22,138.57413117714913
2022-07-25,143.33433335367403
2022-07-26,140.09920078334548
2022-07-27,141.05698970193762
2022-07-28,136.39126500111615
2022-07-29,134.60298844609758
2022-08-01,136.11724439834907
2022-08-02,136.1947684378464
2022-08-03,137.23341651957568
2022-08-04,138.5833773850025
2022-08-05,138.5868167450308
2022-08-08,144.79654063886275
2022-08-09,146.96839145626925
2022-08-10,147.20755334329564
2022-08-11,137.00957349942257
2022-08-12,134.83934317403413
2022-08-15,132.97109659464348
2022-08-16,131.84763963096123
2022-08-17,135.8938711151969
2022-08-18,137.87833055641795
2022-08-19,140.2986504579196
2022-08-22,139.45174366623712
2022-08-23,139.14404510543315
2022-08-24,138.95134357222233
2022-08-25,136.30658197940772
2022-08-26,134.35772854522014
2022-08-29,136.05404952431977
2022-08-30,137.26515888832014
2022-08-31,134.15572640934056
2022-09-01,133.66313933267577
2022-09-02,133.16056694039287
2022-09-05,134.92105364039784
2022-09-06,132.39535510323347
2022-09-07,131.57758276646777
2022-09-08,129.14848920817604
2022-09-09,125.20557619614584
2022-09-12,125.90283183324392
2022-09-13,125.43257476435288
2022-09-14,128.11773410861454
2022-09-15,132.96966948955435
2022-09-16,130.63900450026773
2022-09-19,132.48315023210273
2022-09-20,136.20635558821925
2022-09-21,136.56737578871798
2022-09-22,142.34129451155127
2022-09-23,145.5075837977521
2022-09-26,147.12242096525088
2022-09-27,153.2509443510369
2022-09-28,154.18647803638623
2022-09-29,154.9664385162621
2022-09-30,159.59102199423506
2022-10-03,157.76458125735422
2022-10-04,157.3404088318988
2022-10-05,154.65382391626002
2022-10-06,154.6531164748738
2022-10-07,153.52100068491043
2022-10-10,151.842041093536
2022-10-11,153.00133423754622
2022-10-12,150.50435291165496
2022-10-13,152.94172336957703
2022-10-14,152.84151969933436
2022-10-17,155.78162503151563
2022-10-18,151.71243327988626
2022-10-19,152.72947704284243
2022-10-20,150.41154250761656
2022-10-21,146.78052772549736
2022-10-24,152.19070625709227
2022-10-25,150.90398826669266
2022-10-26,153.79505725931767
2022-10-27,158.4175300847637
2022-10-28,163.28733292604016
2022-10-31,168.80986602691283
2022-11-01,172.37231468264187
2022-11-02,176.57489821841259
2022-11-03,174.64044096458267
2022-11-04,171.44963597684028
2022-11-07,174.40894092425572
2022-11-08,171.1961346906613
2022-11-09,177.8654801391986
2022-11-10,177.51651586355766
2022-11-11,172.88524295375322
2022-11-14,176.64893893249058
2022-11-15,174.12735739438824
2022-11-16,180.00886938859392
2022-11-17,186.31914247285596
2022-11-18,194.84263303262637
2022-11-21,197.88636668377046
2022-11-22,201.25652187219143
2022-11-23,199.03491635339967
2022-11-24,201.689716027706
2022-11-25,195.0513706978034
2022-11-28,191.8700234461409
2022-11-29,184.77693040402593
2022-11-30,185.29952489402518
2022-12-01,178.90691155492763
2022-12-02,177.2455873463579
2022-12-05,181.8935020170532
2022-12-06,187.9002714234127
2022-12-07,190.25862913460125
2022-12-08,189.15174161558483
2022-12-09,183.0578444458361
2022-12-12,181.5273380568959
2022-12-13,188.04345164446875
2022-12-14,184.52984585270565
2022-12-15,182.57318444484986
2022-12-16,180.39432531394314
2022-12-19,177.19241063100512
2022-12-20,175.19870901523365
2022-12-21,176.46216138259874
2022-12-22,172.69149886640523
2022-12-23,164.34515682565586
2022-12-26,164.41636765769996
2022-12-27,167.60737877857443
2022-12-28,168.84208415393846
2022-12-29,170.96979644863023
2022-12-30,172.6399685168005
2023-01-02,171.35829360738006
2023-01-03,171.25125302278377
2023-01-04,170.53186878686694
2023-01-05,174.54492502525898
2023-01-06,174.2453466111638
2023-01-09,175.52681567954613
2023-01-10,180.67542483127912
2023-01-11,182.92035618000781
2023-01-12,184.62615717959116
2023-01-13,191.1542423033117
2023-01-16,191.37247965261318
2023-01-17,182.36615017270464
2023-01-18,184.12278611432572
2023-01-19,182.3754590742614
2023-01-20,176.15919812678385
2023-01-23,181.65853763135746
2023-01-24,182.66570260437956
2023-01-25,188.9161404952007
2023-01-26,178.62463849662572
2023-01-27,181.21503424983382
2023-01-30,177.955550638494
2023-01-31,174.6377638992234
2023-02-01,178.81745393048925
2023-02-02,176.01873873812994
2023-02-03,180.331053287758
2023-02-06,178.5764540157289
2023-02-07,183.63376468459774
2023-02-08,190.39994497923965
2023-02-09,192.5876971341847
2023-02-10,194.617100620558
2023-02-13,192.23817146736587
2023-02-14,188.73538619046545
2023-02-15,188.27093581683002
2023-02-16,190.1556703765456
2023-02-17,182.86130270543774
2023-02-20,178.1251187299755
2023-02-21,180.982410924298
2023-02-22,172.08087230513934
2023-02-23,170.83751429427167
2023-02-24,167.59659358548754
2023-02-27,169.33702501291037
2023-02-28,171.26888772774026
2023-03-01,171.7491687314315
2023-03-02,175.63971973365224
2023-03-03,175.0972224774054
2023-03-06,175.7048242138026
2023-03-07,174.6205222862228
2023-03-08,169.74614695615625
2023-03-09,171.19613453493585
2023-03-10,165.4202936749223
2023-03-13,162.83344388531617
2023-03-14,160.00510606538165
2023-03-15,160.33655082235592
2023-03-16,168.2950715401496
2023-03-17,166.20400423844768
2023-03-20,165.98147698830292
2023-03-21,167.35356496511596
2023-03-22,167.43079208935293
2023-03-23,175.26118805493516
2023-03-24,171.04748049653932
2023-03-27,166.89349588540196
2023-03-28,167.34326519263584
2023-03-29,163.13190588587918
2023-03-30,170.35697766131182
2023-03-31,173.8483616859532
2023-04-03,168.27654901846245
2023-04-04,173.75376950960904
2023-04-05,172.66520972906966
2023-04-06,176.70396516610796
2023-04-07,178.38463351650955
2023-04-10,172.15287528307428
2023-04-11,166.12932645386627
2023-04-12,165.89126614322254
2023-04-13,167.4641284089234
2023-04-14,168.3461134523123
2023-04-17,167.55214033589561
2023-04-18,167.07702730679256
2023-04-19,171.12689930652698
2023-04-20,173.36520584689993
2023-04-21,174.63702423771673
2023-04-24,171.92666801953766
2023-04-25,169.57826283241883
2023-04-26,173.01407593110622
2023-04-27,169.42969542446576
2023-04-28,169.83121725461223
2023-05-01,174.45640370143482
2023-05-02,177.27467128530853
2023-05-03,178.22499569218098
2023-05-04,179.79938158702552
2023-05-05,176.24360690084805
2023-05-08,169.54165780154014
2023-05-09,175.2713295789864
2023-05-10,183.19803994751308
2023-05-11,182.64215255308963
2023-05-12,185.58375665944314
2023-05-15,179.81353306775955
2023-05-16,180.83724552654874
2023-05-17,177.7018161869751
2023-05-18,176.81531450307497
2023-05-19,174.26411892438165
2023-05-22,174.6301408999444
2023-05-23,172.58584289441615
2023-05-24,166.25303746453224
2023-05-25,166.21541099054977
2023-05-26,163.0840417762174
2023-05-29,166.6605225168835
2023-05-30,166.85152671196627
2023-05-31,163.91601367150164
2023-06-01,162.6318149194658
2023-06-02,160.1394286453711
2023-06-05,158.68747444721816
2023-06-06,161.11155889053381
2023-06-07,159.63995810557478
2023-06-08,161.94231579230868
2023-06-09,160.30729610700857
2023-06-12,155.5142319047113
2023-06-13,151.15500220757923
2023-06-14,158.47449610282752
2023-06-15,152.37514493721022
2023-06-16,148.1729667504005
2023-06-19,149.2373708137178
2023-06-20,150.3065087525118
2023-06-21,148.78982411059988
2023-06-22,151.71915031353117
2023-06-23,152.64177965752387
2023-06-26,153.34970470228066
2023-06-27,156.4748873217903
2023-06-28,164.69094746221836
2023-06-29,167.4549868606717
2023-06-30,166.8121111877074
2023-07-03,165.86186396958445
2023-07-04,162.2626157626506
2023-07-05,161.33474935809016
2023-07-06,167.11881834324885
2023-07-07,166.85573632678677
2023-07-10,165.437559824682
2023-07-11,169.88764526109995
2023-07-12,165.98629997542446
2023-07-13,160.6969496699548
2023-07-14,162.34096083233413
2023-07-17,169.26295741829156
2023-07-18,172.124922577804
2023-07-19,168.1516816451582
2023-07-20,172.1317431821794
2023-07-21,172.4963797737216
2023-07-24,171.85248765529622
2023-07-25,170.89107503249255
2023-07-26,175.0842184272992
2023-07-27,172.7928846204894
2023-07-28,172.62208929679883
