Date,AMD
2020-06-10,57.27674577414336
2020-06-11,58.100892275260726
2020-06-12,59.28510254385914
2020-06-15,60.57959168916275
2020-06-16,61.34003325983698
2020-06-17,59.44381479320511
2020-06-18,56.29735205919835
2020-06-19,57.99527355685576
2020-06-22,59.64325596635326
2020-06-23,63.37788750155574
2020-06-24,65.83815016134383
2020-06-25,63.834502772216055
2020-06-26,63.481049734028794
2020-06-29,63.98973893832603
2020-06-30,63.77414808925842
2020-07-01,65.75422108561938
2020-07-02,65.32531113731382
2020-07-03,63.308966039546156
2020-07-06,63.543554131625484
2020-07-07,65.03619407316725
2020-07-08,62.552109079073475
2020-07-09,62.30110260577232
2020-07-10,60.17421275902757
2020-07-13,57.41189076132158
2020-07-14,58.01599895304512
2020-07-15,54.282133785043655
2020-07-16,57.79072075025799
2020-07-17,56.234833404215564
2020-07-20,56.68280434769356
2020-07-21,57.08045322600959
2020-07-22,56.33815968848743
2020-07-23,53.679641309857686
2020-07-24,53.56745833255256
2020-07-27,55.14091784055522
2020-07-28,57.403842235453695
2020-07-29,56.00265817539951
2020-07-30,56.490047214755855
2020-07-31,57.58382264046807
2020-08-03,54.06652612968413
2020-08-04,56.71888495353104
2020-08-05,56.21955523606042
2020-08-06,55.78228413024317
2020-08-07,56.703392333640664
2020-08-10,58.57139919616967
2020-08-11,58.372221429565165
2020-08-12,58.594180071399414
2020-08-13,58.1564206095651
2020-08-14,58.15633462090789
2020-08-17,60.150089867109685
2020-08-18,59.577374612430866
2020-08-19,62.688497525365676
2020-08-20,63.12768944494676
2020-08-21,64.44332567820675
2020-08-24,63.10815279291479
2020-08-25,62.24481955168359
2020-08-26,62.93133121356642
2020-08-27,63.31833317633361
2020-08-28,62.858069065427074
2020-08-31,60.34691885983674
2020-09-01,59.223360345654875
2020-09-02,58.07400328699289
2020-09-03,57.670407550528815
2020-09-04,57.136484165827675
2020-09-07,57.77017742572142
2020-09-08,59.167650074398026
2020-09-09,58.66301473238047
2020-09-10,61.14186243594495
2020-09-11,62.37126758398446
2020-09-14,61.92360095210974
2020-09-15,65.539628832007
2020-09-16,66.04222454236476
2020-09-17,63.577630273374425
2020-09-18,63.93965965573437
2020-09-21,63.31564135073937
2020-09-22,64.59971816074834
2020-09-23,64.18168788573058
2020-09-24,64.34572944237243
2020-09-25,65.0864105341415
2020-09-28,64.51476666932761
2020-09-29,64.11598189833273
2020-09-30,60.48602520383281
2020-10-01,59.67444583194571
2020-10-02,59.37601706816695
2020-10-05,57.543471111188886
2020-10-06,56.57854493592062
2020-10-07,57.98294514601162
2020-10-08,59.426807148531914
2020-10-09,60.058908771744555
2020-10-12,58.98141443753779
2020-10-13,60.51984672652124
2020-10-14,63.156984781182956
2020-10-15,61.05480916883403
2020-10-16,60.605952905552925
2020-10-19,60.49841442011493
2020-10-20,60.8548241200991
2020-10-21,60.079195245407455
2020-10-22,63.60964871543342
2020-10-23,62.39695003727438
2020-10-26,61.91831020647683
2020-10-27,60.32085075274399
2020-10-28,60.98036378297706
2020-10-29,62.542398099007436
2020-10-30,63.4314814513213
2020-11-02,64.01177887136821
2020-11-03,63.254081657771444
2020-11-04,66.62743798324905
2020-11-05,65.53371168345676
2020-11-06,66.03047255220177
2020-11-09,68.35652760108604
2020-11-10,70.12060714915944
2020-11-11,68.46162037574632
2020-11-12,65.30381135521945
2020-11-13,64.7548232670712
2020-11-16,65.49696212484058
2020-11-17,62.822403428134834
2020-11-18,65.38165031739437
2020-11-19,65.51347944691757
2020-11-20,64.33094032899797
2020-11-23,60.76834603536967
2020-11-24,60.932715160479965
2020-11-25,61.81001643607018
2020-11-26,61.973600189493624
2020-11-27,63.005786026534174
2020-11-30,63.324948675362606
2020-12-01,63.16558372010489
2020-12-02,63.66781407487695
2020-12-03,61.42136893390046
2020-12-04,58.71847161280627
2020-12-07,60.16611544508745
2020-12-08,61.70174412838162
2020-12-09,59.942285734985
2020-12-10,60.285272162945496
2020-12-11,56.776255140759915
2020-12-14,55.558072019118775
2020-12-15,53.42460365721258
2020-12-16,52.596257291729025
2020-12-17,54.542240666263666
2020-12-18,52.93894571705863
2020-12-21,52.06795833467411
2020-12-22,52.95712971592491
2020-12-23,51.77036320541041
2020-12-24,54.871964993767854
2020-12-25,50.710699919835584
2020-12-28,50.163126591349744
2020-12-29,48.74204376481226
2020-12-30,51.315213303876114
2020-12-31,52.76951307501443
2021-01-01,55.43177189654179
2021-01-04,56.46411754896191
2021-01-05,56.800340330440164
2021-01-06,57.91448625290566
2021-01-07,58.54297567576926
2021-01-08,58.74155791582373
2021-01-11,57.506752614571724
2021-01-12,56.554088077336914
2021-01-13,56.82142508495889
2021-01-14,53.821541183151105
2021-01-15,52.37129264681384
2021-01-18,53.16218129251931
2021-01-19,54.90887136028606
2021-01-20,56.08944744196247
2021-01-21,55.44995364702136
2021-01-22,56.95341603001611
2021-01-25,57.853081892202255
2021-01-26,57.05523551628046
2021-01-27,57.548053727671665
2021-01-28,56.31448002446
2021-01-29,58.35404248617688
2021-02-01,62.5261965411349
2021-02-02,63.65436748231269
2021-02-03,64.58472446162017
2021-02-04,60.88843715881305
2021-02-05,63.035392071705836
2021-02-08,60.495683881863854
2021-02-09,61.19166099739219
2021-02-10,59.570547028807724
2021-02-11,60.68844396298753
2021-02-12,60.343980186171606
2021-02-15,59.229690247087454
2021-02-16,60.31196788718932
2021-02-17,60.44016896061317
2021-02-18,60.46121584283929
2021-02-19,62.35531944028315
2021-02-22,63.04888130051645
2021-02-23,64.9158200337632
2021-02-24,66.34290832775672
2021-02-25,62.74179063205477
2021-02-26,61.35571274743948
2021-03-01,60.5547748309436
2021-03-02,60.648335514952194
2021-03-03,59.576178309160845
2021-03-04,59.791475245804996
2021-03-05,60.54099608706811
2021-03-08,61.17855282463225
2021-03-09,63.10570340713006
2021-03-10,62.9711115230133
2021-03-11,67.92259055608316
2021-03-12,68.63316869749961
2021-03-15,65.88688165237613
2021-03-16,65.65394879793003
2021-03-17,65.38945073308275
2021-03-18,69.46415182505243
2021-03-19,67.37700779038576
2021-03-22,67.36197498613193
2021-03-23,65.46222619652214
2021-03-24,66.01604275325386
2021-03-25,64.96340823422192
2021-03-26,63.54553731024877
2021-03-29,63.61108678919881
2021-03-30,64.13964390683451
2021-03-31,63.020079496783744
2021-04-01,64.01397706292974
2021-04-02,67.09901933157528
2021-04-05,67.63016233433743
2021-04-06,64.4376085839106
2021-04-07,64.99567843082599
2021-04-08,65.26944401994719
2021-04-09,64.98009146693806
2021-04-12,63.96493446702009
2021-04-13,65.01189324882827
2021-04-14,64.07355460503017
2021-04-15,65.16130722899057
2021-04-16,64.78775446149687
2021-04-19,67.76786824472877
2021-04-20,65.00952068087564
2021-04-21,64.89201781065476
2021-04-22,65.29552384625502
2021-04-23,66.47711703772505
2021-04-26,65.52097383063811
2021-04-27,67.54747060230932
2021-04-28,68.51467446377094
2021-04-29,71.47012257569698
2021-04-30,71.48746789565546
2021-05-03,66.2301732290472
2021-05-04,65.56237050398707
2021-05-05,64.59746111302786
2021-05-06,63.58077330588596
2021-05-07,62.270876092048645
2021-05-10,62.84166227430875
2021-05-11,61.27140104428741
2021-05-12,59.506243235562835
2021-05-13,56.217985760686105
2021-05-14,57.291401673230126
2021-05-17,55.30261610634305
2021-05-18,55.185374968995646
2021-05-19,53.790427985068646
2021-05-20,50.08361546796317
2021-05-21,50.79924298325279
2021-05-24,49.04200546850602
2021-05-25,45.866386452660684
2021-05-26,49.09743499456663
2021-05-27,49.944120093319924
2021-05-28,51.471606210228316
2021-05-31,51.20984972695649
2021-06-01,50.74783242878055
2021-06-02,50.2900718318631
2021-06-03,51.72777093220808
2021-06-04,53.217968865959634
2021-06-07,55.644794931701796
2021-06-08,55.49370320079935
2021-06-09,56.35878461927046
2021-06-10,58.98290207708126
2021-06-11,60.65118936608338
2021-06-14,58.64948761092634
2021-06-15,58.793577390520056
2021-06-16,61.698690077612575
2021-06-17,60.996764046680596
2021-06-18,62.494569693638525
2021-06-21,64.47378862818536
2021-06-22,62.07765390450611
2021-06-23,62.88086284343981
2021-06-24,64.357786724352
2021-06-25,65.07675765919825
2021-06-28,64.5510554205327
2021-06-29,63.01692687147418
2021-06-30,66.3822533467108
2021-07-01,64.92144507900296
2021-07-02,63.29075231603216
2021-07-05,63.938734974417024
2021-07-06,64.39780095943777
2021-07-07,61.7377858649782
2021-07-08,64.06952735989043
2021-07-09,64.0662362830897
2021-07-12,61.603546027936595
2021-07-13,62.336022378601854
2021-07-14,59.15399947858235
2021-07-15,60.28901223311979
2021-07-16,59.55750989280795
2021-07-19,62.41434607764864
2021-07-20,61.77654377045801
2021-07-21,62.73744522825692
2021-07-22,63.15175568219553
2021-07-23,63.253844467974425
2021-07-26,63.853317772138
2021-07-27,67.42687702733377
2021-07-28,64.65051747841923
2021-07-29,63.02552392468582
2021-07-30,65.49509679455488
2021-08-02,63.22045057635292
2021-08-03,62.61557612653642
2021-08-04,64.01482916994317
2021-08-05,62.695243529251194
2021-08-06,63.86112205384218
2021-08-09,62.80763749532651
2021-08-10,63.167054045319006
2021-08-11,60.60466428888048
2021-08-12,60.39909561361552
2021-08-13,57.72338740255621
2021-08-16,59.848381695648335
2021-08-17,58.690614035931986
2021-08-18,60.574697810294985
2021-08-19,61.058057079212645
2021-08-20,60.81157542517509
2021-08-23,58.19455139256614
2021-08-24,57.680163728041585
2021-08-25,57.366141243553315
2021-08-26,56.739580889997676
2021-08-27,57.76937984100676
2021-08-30,60.0328509792895
2021-08-31,60.55574263579228
2021-09-01,59.72956166446244
2021-09-02,61.3808363153774
2021-09-03,59.692856464317416
2021-09-06,60.5768683917818
2021-09-07,63.99836160450025
2021-09-08,62.45919476998381
2021-09-09,59.17722723696559
2021-09-10,59.490905971320785
2021-09-13,62.54436448824268
2021-09-14,64.03658555484257
2021-09-15,63.009886818073014
2021-09-16,64.80795440469676
2021-09-17,64.24776941502516
2021-09-20,66.7437719873418
2021-09-21,67.79913663404857
2021-09-22,66.00629722211055
2021-09-23,65.62169873210321
2021-09-24,64.87554568803465
2021-09-27,65.21935775055678
2021-09-28,64.56420648325646
2021-09-29,64.36577397139753
2021-09-30,60.95754433816601
2021-10-01,62.270660694009976
2021-10-04,62.11655301373729
2021-10-05,62.047695404427294
2021-10-06,64.08053251809899
2021-10-07,63.199760945136575
2021-10-08,59.85764851472189
2021-10-11,60.0475625875016
2021-10-12,60.01222486120344
2021-10-13,58.21428934734177
2021-10-14,57.09599665678218
2021-10-15,59.18813657155121
2021-10-18,59.022505957113296
2021-10-19,59.6501908320764
2021-10-20,60.465207777344446
2021-10-21,61.85709323795708
2021-10-22,63.12452824048461
2021-10-25,63.21262845417794
2021-10-26,63.495102647519104
2021-10-27,63.182735864364105
2021-10-28,63.83779878947053
2021-10-29,66.20368516115407
2021-11-01,65.25583173286071
2021-11-02,65.05409825638537
2021-11-03,66.03241707281583
2021-11-04,63.83627274254396
2021-11-05,63.513201226235175
2021-11-08,64.56748174609453
2021-11-09,66.49435535717646
2021-11-10,62.97550482807455
2021-11-11,66.23267993771906
2021-11-12,66.20677766898733
2021-11-15,68.49878467996953
2021-11-16,66.82397139247956
2021-11-17,64.13194071179976
2021-11-18,66.02460230281815
2021-11-19,66.72376878907187
2021-11-22,67.01681015010148
2021-11-23,67.97412934697968
2021-11-24,62.86759444036495
2021-11-25,63.974803097334004
2021-11-26,63.24963830910341
2021-11-29,63.94797222965226
2021-11-30,63.66481209298679
2021-12-01,67.72707051565841
2021-12-02,71.815817924481
2021-12-03,68.81793604677853
2021-12-06,67.9081473892519
2021-12-07,65.60806534267623
2021-12-08,65.0543142389612
2021-12-09,66.95704123587615
2021-12-10,66.50760946933387
2021-12-13,67.43001416613957
2021-12-14,68.28198848730409
2021-12-15,70.74914288264539
2021-12-16,72.22763172627195
2021-12-17,71.79317528548493
2021-12-20,71.42818381687763
2021-12-21,71.92852296958883
2021-12-22,72.25704240270906
2021-12-23,74.31578437303514
2021-12-24,72.26964170799742
2021-12-27,71.30804981377976
2021-12-28,70.75218402755458
2021-12-29,69.0314203823479
2021-12-30,67.71953728826753
2021-12-31,65.5742414051898
2022-01-03,67.0579914854556
2022-01-04,65.66684368835514
2022-01-05,63.892677191489234
2022-01-06,64.3559984712188
2022-01-07,64.32487268370238
2022-01-10,66.15141223247211
2022-01-11,64.53395814690185
2022-01-12,65.09696260324412
2022-01-13,66.41571863564506
2022-01-14,63.0093011946748
2022-01-17,66.83015482665076
2022-01-18,69.01143090002535
2022-01-19,69.94547400802652
2022-01-20,73.85125565367356
2022-01-21,73.10127198115842
2022-01-24,73.57710515126331
2022-01-25,75.57194461100667
2022-01-26,72.3237933206698
2022-01-27,69.33687591033562
2022-01-28,68.68022169026275
2022-01-31,69.11318804446334
2022-02-01,67.0906126493051
2022-02-02,67.18096269282798
2022-02-03,67.73626260922939
2022-02-04,65.75940571112417
2022-02-07,67.56796566624477
2022-02-08,65.85512563154684
2022-02-09,65.00747765498095
2022-02-10,64.40810515744658
2022-02-11,63.202716191023164
2022-02-14,63.484698568257684
2022-02-15,65.434023498041
2022-02-16,64.13722149783713
2022-02-17,64.05408444082414
2022-02-18,63.977176133561954
2022-02-21,61.34525026815264
2022-02-22,64.55811342021784
2022-02-23,64.92996957499547
2022-02-24,63.40309539113046
2022-02-25,61.43100515391239
2022-02-28,59.62739616199973
2022-03-01,59.19722924145396
2022-03-02,59.25112838617025
2022-03-03,60.161268125607705
2022-03-04,61.798523623167966
2022-03-07,60.66660026588147
2022-03-08,60.35490092286736
2022-03-09,58.67315052734616
2022-03-10,55.99930636326763
2022-03-11,53.203898660933945
2022-03-14,52.72801992838138
2022-03-15,53.44173098506782
2022-03-16,53.45432510635871
2022-03-17,53.90429336561163
2022-03-18,53.16524093019755
2022-03-21,51.27696023974089
2022-03-22,50.51457015170637
2022-03-23,48.322429846151
2022-03-24,48.652655553367225
2022-03-25,48.87160335257166
2022-03-28,48.67763491664256
2022-03-29,48.79912381838626
2022-03-30,48.462544332673176
2022-03-31,48.06232043308023
2022-04-01,46.16623172792243
2022-04-04,44.36348969788945
2022-04-05,46.70703722576318
2022-04-06,45.689452241813555
2022-04-07,45.19221172580635
2022-04-08,46.15040073206584
2022-04-11,45.976709036570256
2022-04-12,45.47800107253341
2022-04-13,45.01685946545641
2022-04-14,44.73817792040695
2022-04-15,44.593611882888766
2022-04-18,44.03686481363342
2022-04-19,43.803652562998344
2022-04-20,45.75450736564598
2022-04-21,46.99483796673907
2022-04-22,48.037115564362765
2022-04-25,49.98984512630336
2022-04-26,49.99224968714214
2022-04-27,52.43156095588823
2022-04-28,54.246612730242816
2022-04-29,53.49564494614611
2022-05-02,54.59274639875981
2022-05-03,56.69036869155971
2022-05-04,57.78659863299584
2022-05-05,57.01893081568981
2022-05-06,57.15652362212026
2022-05-09,56.73004149372851
2022-05-10,55.515138960203366
2022-05-11,56.88802779865225
2022-05-12,56.59226486610403
2022-05-13,56.77183297616395
2022-05-16,57.73414882032434
2022-05-17,57.397601731895655
2022-05-18,56.10528963850195
2022-05-19,57.72695733647618
2022-05-20,56.677772314750754
2022-05-23,56.58467295277443
2022-05-24,56.58068564381603
2022-05-25,57.362520434545715
2022-05-26,57.83180038242819
2022-05-27,58.23570438238606
2022-05-30,55.3020692803921
2022-05-31,54.768053860853804
2022-06-01,53.51937194649263
2022-06-02,52.70455505725301
2022-06-03,53.75694699809426
2022-06-06,54.859811402658075
2022-06-07,57.221867907498044
2022-06-08,54.82176958627551
2022-06-09,55.60039544910604
2022-06-10,54.946885656290554
2022-06-13,55.547652105852976
2022-06-14,57.514710271871905
2022-06-15,56.09001764792377
2022-06-16,60.373174838714114
2022-06-17,59.16579220509685
2022-06-20,60.699628899658585
2022-06-21,58.791858520412084
2022-06-22,56.73949820766469
2022-06-23,57.79255141513356
2022-06-24,57.23507176303673
2022-06-27,58.33490684930707
2022-06-28,59.87637378495267
2022-06-29,60.73237722901921
2022-06-30,60.26394349755917
2022-07-01,60.98496106156547
2022-07-04,60.31496174067797
2022-07-05,61.50344884286634
2022-07-06,62.958685090804785
2022-07-07,59.45912088586598
2022-07-08,60.569291056230334
2022-07-11,57.6517829195466
2022-07-12,56.899317713917206
2022-07-13,55.91499519658073
2022-07-14,56.00503377424659
2022-07-15,54.776289876035825
2022-07-18,54.51737278983125
2022-07-19,55.00780157758443
2022-07-20,55.15330422315039
2022-07-21,51.63528768016838
2022-07-22,51.62764655110932
2022-07-25,50.486412145746236
2022-07-26,50.38129079218214
2022-07-27,48.01987831775643
2022-07-28,48.30650592668155
2022-07-29,48.926379207535604
2022-08-01,49.253399179087474
2022-08-02,47.347600541946285
2022-08-03,46.28071091910723
2022-08-04,45.66756936683613
2022-08-05,47.724367473169885
2022-08-08,50.56413410737872
2022-08-09,49.807074537584086
2022-08-10,50.58721531674838
2022-08-11,50.565884692920285
2022-08-12,49.7618406968651
2022-08-15,51.1008851825354
2022-08-16,50.31180553042855
2022-08-17,49.993826053086444
2022-08-18,49.0564246083778
2022-08-19,49.95305974336392
2022-08-22,53.659284362518214
2022-08-23,53.311082965804054
2022-08-24,50.21071309016284
2022-08-25,48.527961071646665
2022-08-26,51.203004346486175
2022-08-29,51.178898503056125
2022-08-30,49.74678408587367
2022-08-31,48.21082612954128
2022-09-01,48.18727404251045
2022-09-02,48.947097593011556
2022-09-05,48.040566777088124
2022-09-06,46.81635720084841
2022-09-07,47.71519885306964
2022-09-08,47.54522695959847
2022-09-09,47.95288066292477
2022-09-12,49.003786985197465
2022-09-13,47.384210305033974
2022-09-14,45.8731931569951
2022-09-15,49.41999067884587
2022-09-16,49.04124270801845
2022-09-19,47.724556301052196
2022-09-20,47.98432528763237
2022-09-21,49.47283571961861
2022-09-22,48.0008872425514
2022-09-23,49.07236825367579
2022-09-26,47.07452564235242
2022-09-27,45.935972435803976
2022-09-28,44.02817600496979
2022-09-29,45.322515444917144
2022-09-30,44.46397757622458
2022-10-03,43.981071530666284
2022-10-04,45.670485096832074
2022-10-05,47.13229687228107
2022-10-06,47.130811930938854
2022-10-07,48.81175437173534
2022-10-10,49.52240892723302
2022-10-11,50.384961110429174
2022-10-12,51.89440376188789
2022-10-13,50.91598275047086
2022-10-14,51.60076456467133
2022-10-17,54.86844484829093
2022-10-18,54.44488552017355
2022-10-19,57.31997129794228
2022-10-20,62.34322669080635
2022-10-21,61.77098133348322
2022-10-24,60.53181278157938
2022-10-25,59.85616609846454
2022-10-26,59.213828409429304
2022-10-27,58.95714268323123
2022-10-28,57.64749530333971
2022-10-31,56.54474484246852
2022-11-01,56.73203550904574
2022-11-02,55.13517057179445
2022-11-03,51.449607237126855
2022-11-04,52.76037379734307
2022-11-07,49.50604811319669
2022-11-08,50.75355356532739
2022-11-09,48.97556337912186
2022-11-10,48.521744039155394
2022-11-11,49.69523583618528
2022-11-14,49.67572389124227
2022-11-15,47.5210728011715
2022-11-16,47.14333076544586
2022-11-17,47.727619635704976
2022-11-18,47.57818553095614
2022-11-21,48.543967708414215
2022-11-22,47.314193249708815
2022-11-23,48.881237748638085
2022-11-24,49.391050925551795
2022-11-25,51.37562208077042
2022-11-28,50.95281658865809
2022-11-29,50.808758211022344
2022-11-30,51.784996289949895
2022-12-01,54.262455159853914
2022-12-02,54.712731215343105
2022-12-05,55.9699679732531
2022-12-06,56.700610910491726
2022-12-07,57.19877132748947
2022-12-08,56.65172030238128
2022-12-09,58.386280810738434
2022-12-12,60.406960518807246
2022-12-13,58.69210435223478
2022-12-14,58.60928602980343
2022-12-15,59.52740159108605
2022-12-16,59.55621432697992
2022-12-19,60.62950608596773
2022-12-20,60.64598616114961
2022-12-21,59.997371456785935
2022-12-22,57.82565938427295
2022-12-23,58.288900694233604
2022-12-26,62.70093383924948
2022-12-27,62.516479966596286
2022-12-28,62.32822435764413
2022-12-29,64.45571841682232
2022-12-30,67.2047299443539
2023-01-02,63.43510489505797
2023-01-03,64.91495294955112
2023-01-04,66.07110778963376
2023-01-05,64.36784375665012
2023-01-06,62.00938317166611
2023-01-09,58.72805403299007
2023-01-10,59.228689520901945
2023-01-11,60.23489739280213
2023-01-12,61.14095565560348
2023-01-13,57.2864361403351
2023-01-16,54.963690936089655
2023-01-17,52.889245639628975
2023-01-18,52.5488116908904
2023-01-19,53.476572455121634
2023-01-20,52.88510036980948
2023-01-23,51.16756087104748
2023-01-24,54.359474064769955
2023-01-25,51.12266147540666
2023-01-26,51.22897091464736
2023-01-27,51.02972973034328
2023-01-30,49.8008226329982
2023-01-31,48.60795596745676
2023-02-01,48.94428712074356
2023-02-02,48.741692581880194
2023-02-03,47.8755892006534
2023-02-06,50.72270095680302
2023-02-07,51.29980859603889
2023-02-08,49.37524392367861
2023-02-09,50.401710137199636
2023-02-10,50.90743067887647
2023-02-13,52.5802210870143
2023-02-14,51.92522270697826
2023-02-15,50.856393388895036
2023-02-16,49.53224308125224
2023-02-17,49.280651265488785
2023-02-20,49.178190280399264
2023-02-21,48.67474469965445
2023-02-22,48.879620270755055
2023-02-23,48.79951414484239
2023-02-24,49.51243220490231
2023-02-27,50.0370415805087
2023-02-28,50.06296122900902
2023-03-01,49.662281687080544
2023-03-02,51.35467916688297
2023-03-03,51.16684305134019
2023-03-06,51.329151068052155
2023-03-07,52.457899849874195
2023-03-08,54.15921440835834
2023-03-09,53.81095710339785
2023-03-10,56.488380703769145
2023-03-13,57.82087631227034
2023-03-14,59.79695124194338
2023-03-15,59.54532494744412
2023-03-16,58.34458436005742
2023-03-17,61.51785669818225
2023-03-20,63.991038165407026
2023-03-21,64.88529178538491
2023-03-22,63.71522059883269
2023-03-23,63.423816013287734
2023-03-24,63.9573645741012
2023-03-27,64.36496391217244
2023-03-28,62.82066713036797
2023-03-29,64.39357646181396
2023-03-30,59.85799716579317
2023-03-31,60.077667434983354
2023-04-03,60.68687420926033
2023-04-04,60.40367105264108
2023-04-05,62.724145564144074
2023-04-06,62.828256429139195
2023-04-07,61.79181158102925
2023-04-10,60.19499220524397
2023-04-11,60.80062185676269
2023-04-12,57.45539016676838
2023-04-13,57.26060109437062
2023-04-14,57.37299975201462
2023-04-17,55.57387995695023
2023-04-18,54.28761534269716
2023-04-19,55.081759965310916
2023-04-20,56.01238741024503
2023-04-21,57.85406555711321
2023-04-24,57.61881598152552
2023-04-25,56.81000552839906
2023-04-26,57.05370912846614
2023-04-27,57.56643972727784
2023-04-28,59.57401120229412
2023-05-01,59.86573124290093
2023-05-02,60.441827159919
2023-05-03,62.13747352529741
2023-05-04,61.67699466451513
2023-05-05,63.60489523477778
2023-05-08,66.06209681816418
2023-05-09,66.52136787770058
2023-05-10,65.12532370079926
2023-05-11,67.64092021759335
2023-05-12,68.35742982300623
2023-05-15,69.4673047814102
2023-05-16,70.07410381048672
2023-05-17,75.2873544220308
2023-05-18,77.07636753139565
2023-05-19,78.2957894541596
2023-05-22,78.3793451325898
2023-05-23,76.54986591672898
2023-05-24,76.57813446558994
2023-05-25,74.09762823130289
2023-05-26,74.89610240463823
2023-05-29,75.15688207246183
2023-05-30,77.78343447752594
2023-05-31,77.60081919359018
2023-06-01,76.19089818842733
2023-06-02,73.44545010856692
2023-06-05,75.80729455859958
2023-06-06,72.74104191894887
2023-06-07,74.37795429124924
2023-06-08,79.15682432531503
2023-06-09,77.62897801427863
2023-06-12,79.09390362309313
2023-06-13,79.71476133155218
2023-06-14,77.01969151147841
2023-06-15,78.14581243773326
2023-06-16,78.7965112119965
2023-06-19,79.01841402579298
2023-06-20,80.08480933591319
2023-06-21,77.80578034097309
2023-06-22,77.56919585238876
2023-06-23,77.6345902723111
2023-06-26,78.31205260004147
2023-06-27,78.78307899724153
2023-06-28,81.3336746120249
2023-06-29,79.38115332180034
2023-06-30,80.27284398028154
2023-07-03,82.15222062996118
2023-07-04,80.84880623294
2023-07-05,82.7653287542881
2023-07-06,79.2401336649859
2023-07-07,79.78897396538373
2023-07-10,76.24060055453857
2023-07-11,76.78692753188801
2023-07-12,73.71109386309223
2023-07-13,70.61099439461735
2023-07-14,70.7926382285263
2023-07-17,67.21957169545384
2023-07-18,68.04187953570846
2023-07-19,65.25746670001287
2023-07-20,64.72937105687465
2023-07-21,62.29920073729067
2023-07-24,63.9609554450692
2023-07-25,65.88336738963892
2023-07-26,67.25326517936763
2023-07-27,67.32276346118825
2023-07-28,66.7715782661274
