Date,HLT
2020-07-03,82.80837250265556
2020-07-06,85.69732945667872
2020-07-07,83.4929418733687
2020-07-08,84.16919859845414
2020-07-09,83.2019418688851
2020-07-10,82.86869727459789
2020-07-13,82.16547479266356
2020-07-14,82.85527849240346
2020-07-15,84.31849869731535
2020-07-16,83.94023837458532
2020-07-17,83.39484157472579
2020-07-20,82.34602331889184
2020-07-21,81.95852446961445
2020-07-22,76.18260680367244
2020-07-23,81.84663798790957
2020-07-24,85.48995385776657
2020-07-27,84.62119062321355
2020-07-28,85.46653146496763
2020-07-29,86.93981112686598
2020-07-30,85.44666499628937
2020-07-31,84.39872023518855
2020-08-03,84.34510912385502
2020-08-04,82.70776779404025
2020-08-05,79.9580216745091
2020-08-06,76.47437678339921
2020-08-07,77.65143928639893
2020-08-10,80.3121763886665
2020-08-11,79.04352138463065
2020-08-12,79.5771706078557
2020-08-13,81.13226464976867
2020-08-14,84.29123045981143
2020-08-17,84.79678111651951
2020-08-18,88.04315093286789
2020-08-19,89.98923173444393
2020-08-20,86.89512246611902
2020-08-21,86.14953203180501
2020-08-24,92.3916536618206
2020-08-25,96.28750860599189
2020-08-26,93.8277930518204
2020-08-27,91.40091599004104
2020-08-28,89.73295641567931
2020-08-31,93.31928281297084
2020-09-01,96.17579535713762
2020-09-02,95.77694536603853
2020-09-03,95.88504374718217
2020-09-04,96.703178456696
2020-09-07,98.40757876635013
2020-09-08,97.96217165716439
2020-09-09,100.0157152925768
2020-09-10,98.9059171797175
2020-09-11,102.66398226045935
2020-09-14,103.91410893398373
2020-09-15,102.79324138378037
2020-09-16,101.40995442410907
2020-09-17,95.61037833508158
2020-09-18,93.815576513707
2020-09-21,95.70420718103865
2020-09-22,91.80546605155341
2020-09-23,87.30761393647641
2020-09-24,84.77524485736974
2020-09-25,87.04296685863973
2020-09-28,89.20086738319716
2020-09-29,90.38218026334832
2020-09-30,91.10836533651988
2020-10-01,85.05497493844881
2020-10-02,87.42131804333441
2020-10-05,90.76490565885967
2020-10-06,90.80481922950416
2020-10-07,91.42795270782484
2020-10-08,92.65456182397709
2020-10-09,93.9893941119768
2020-10-12,95.63519301024199
2020-10-13,95.6534662838699
2020-10-14,96.99348970233197
2020-10-15,98.38087000690136
2020-10-16,97.06968984428094
2020-10-19,100.28512183209284
2020-10-20,100.21851104914397
2020-10-21,102.86603436012383
2020-10-22,101.28725107170115
2020-10-23,101.0805245549156
2020-10-26,98.72955053083537
2020-10-27,98.56722793040338
2020-10-28,100.47178365062555
2020-10-29,97.80171579202059
2020-10-30,101.61403896385649
2020-11-02,103.60266169126336
2020-11-03,101.30017782953018
2020-11-04,97.3276932541417
2020-11-05,95.31418317935943
2020-11-06,99.70731356215396
2020-11-09,101.34439979883675
2020-11-10,102.26295037879503
2020-11-11,105.38935632169918
2020-11-12,107.68187795963205
2020-11-13,110.50759639567826
2020-11-16,111.14839829879668
2020-11-17,116.8650179048963
2020-11-18,115.45972497352814
2020-11-19,115.18434995660652
2020-11-20,114.4236333906446
2020-11-23,112.1249153838763
2020-11-24,110.06619968739952
2020-11-25,114.5129978083661
2020-11-26,117.60565630760836
2020-11-27,114.83895388124164
2020-11-30,114.42692682447287
2020-12-01,114.27692058641733
2020-12-02,112.79482740381634
2020-12-03,108.52051051210181
2020-12-04,113.41864373641023
2020-12-07,110.12385698042831
2020-12-08,109.17122898692874
2020-12-09,107.09899747767982
2020-12-10,105.34200660793012
2020-12-11,100.52299015645316
2020-12-14,98.32853257067273
2020-12-15,99.91455383768809
2020-12-16,100.22832070033114
2020-12-17,100.73086393091889
2020-12-18,99.83854664916927
2020-12-21,98.77533784021131
2020-12-22,96.43216554816574
2020-12-23,92.81173444760923
2020-12-24,87.77449247585203
2020-12-25,88.13371172878536
2020-12-28,91.42647127974186
2020-12-29,91.73419049337312
2020-12-30,89.33530053757886
2020-12-31,86.72790809033106
2021-01-01,86.58794996598478
2021-01-04,89.99057603809035
2021-01-05,90.0579949974842
2021-01-06,93.46959626529146
2021-01-07,94.15051838847478
2021-01-08,94.76193018647382
2021-01-11,87.21414914271963
2021-01-12,81.11898844976258
2021-01-13,81.42707815555079
2021-01-14,75.66424093814517
2021-01-15,76.79482505282674
2021-01-18,74.47782935084973
2021-01-19,70.74575692623372
2021-01-20,70.24935279280004
2021-01-21,69.25863733614432
2021-01-22,68.99682499905673
2021-01-25,70.51062709109677
2021-01-26,70.70289299467811
2021-01-27,70.94082623825214
2021-01-28,73.96552978302464
2021-01-29,71.22304010385834
2021-02-01,67.04118763631482
2021-02-02,68.78014764239906
2021-02-03,71.95776512371256
2021-02-04,70.01092034541651
2021-02-05,71.92464884925789
2021-02-08,73.5158445397974
2021-02-09,72.96775079898164
2021-02-10,72.81263076380789
2021-02-11,71.24242911751917
2021-02-12,70.20151368853479
2021-02-15,74.71010128487498
2021-02-16,72.17935937915664
2021-02-17,71.36663860963122
2021-02-18,71.62387202597566
2021-02-19,74.15312939622248
2021-02-22,73.9482329130684
2021-02-23,71.09194729194898
2021-02-24,66.67578010557938
2021-02-25,68.57930922779984
2021-02-26,70.99676026592905
2021-03-01,70.03986692170369
2021-03-02,69.95405571935673
2021-03-03,65.33951579612656
2021-03-04,61.93494832993219
2021-03-05,60.39403755138648
2021-03-08,59.610973754564704
2021-03-09,58.98489817642795
2021-03-10,57.5369456508406
2021-03-11,58.050078862570814
2021-03-12,58.182663768329235
2021-03-15,60.524672830711054
2021-03-16,62.812234572549094
2021-03-17,63.35394199477782
2021-03-18,65.45172169378039
2021-03-19,67.05318934174038
2021-03-22,66.25346195771391
2021-03-23,64.84930115299787
2021-03-24,64.45293790257621
2021-03-25,65.59784029721074
2021-03-26,62.50491769499644
2021-03-29,61.43255901976408
2021-03-30,61.29120294641657
2021-03-31,60.81739911176978
2021-04-01,59.417805288862766
2021-04-02,58.16963258185463
2021-04-05,58.0087360950142
2021-04-06,57.76950453161062
2021-04-07,54.952342426961515
2021-04-08,54.79696057700862
2021-04-09,56.13329110223002
2021-04-12,56.253024786658436
2021-04-13,57.5168240159267
2021-04-14,56.63023607171147
2021-04-15,59.32989893199782
2021-04-16,58.337848059373115
2021-04-19,61.82710666584269
2021-04-20,62.11436650298657
2021-04-21,60.110685600830884
2021-04-22,61.92022806853764
2021-04-23,60.60753525065567
2021-04-26,60.29263502731244
2021-04-27,57.953153699304025
2021-04-28,57.4064443600307
2021-04-29,57.477589853791464
2021-04-30,58.665707828868044
2021-05-03,60.402369795520784
2021-05-04,59.00629640435473
2021-05-05,59.90808627752541
2021-05-06,62.12884286821509
2021-05-07,59.646030407325064
2021-05-10,63.16904459162373
2021-05-11,61.1408373187905
2021-05-12,59.71348880562479
2021-05-13,59.52144496556115
2021-05-14,56.990584620214484
2021-05-17,59.10535740287538
2021-05-18,61.48290601490779
2021-05-19,60.235476516868864
2021-05-20,56.237194273450555
2021-05-21,56.39898242031361
2021-05-24,55.29007431107564
2021-05-25,55.23595980463803
2021-05-26,57.379876806796695
2021-05-27,56.2607405800635
2021-05-28,55.84523498263056
2021-05-31,56.12274552962336
2021-06-01,57.29260588407177
2021-06-02,56.51430144513147
2021-06-03,60.00425631105045
2021-06-04,58.229896238215744
2021-06-07,56.20583124412683
2021-06-08,56.861481148859525
2021-06-09,57.579827694848014
2021-06-10,57.02133834945924
2021-06-11,55.776601451436996
2021-06-14,56.18534111307036
2021-06-15,58.05683259632129
2021-06-16,59.125712247790936
2021-06-17,57.43030481057562
2021-06-18,56.03913265445466
2021-06-21,53.7267923406353
2021-06-22,52.46869452747586
2021-06-23,53.10816725830729
2021-06-24,53.50205808870729
2021-06-25,53.561219110529855
2021-06-28,50.51426387024107
2021-06-29,50.621364199535805
2021-06-30,49.1378691350567
2021-07-01,48.55464457164795
2021-07-02,48.27295378854008
2021-07-05,48.57147169837479
2021-07-06,50.48208141006182
2021-07-07,52.52307843925478
2021-07-08,52.3999698851714
2021-07-09,51.01974024132329
2021-07-12,50.57189668864367
2021-07-13,48.94759090855754
2021-07-14,49.34604593951851
2021-07-15,50.10977486551426
2021-07-16,51.48604190491091
2021-07-19,49.688545662814974
2021-07-20,50.03462389745463
2021-07-21,48.5568648751967
2021-07-22,48.98551813108506
2021-07-23,47.442820304622884
2021-07-26,48.060935219416415
2021-07-27,46.86009488234697
2021-07-28,48.4395891962923
2021-07-29,49.215247454171035
2021-07-30,48.384428163015215
2021-08-02,49.6757167274288
2021-08-03,49.38738076568741
2021-08-04,50.09273944744681
2021-08-05,50.58924632058198
2021-08-06,54.418818072706145
2021-08-09,55.630526028348946
2021-08-10,53.93339664724347
2021-08-11,52.85156293641498
2021-08-12,51.52959110021116
2021-08-13,51.50305559239267
2021-08-16,51.75396636795621
2021-08-17,52.762236112753186
2021-08-18,51.28629306184545
2021-08-19,52.60959902581072
2021-08-20,54.54744797549153
2021-08-23,52.123444649054775
2021-08-24,51.40020743951651
2021-08-25,54.41810286222741
2021-08-26,55.9412124645504
2021-08-27,55.03187135656662
2021-08-30,54.466303774874355
2021-08-31,54.72528825892608
2021-09-01,53.99630982747275
2021-09-02,56.75545407131835
2021-09-03,55.873124821599774
2021-09-06,57.341942284114936
2021-09-07,57.9904219749565
2021-09-08,57.457159231448884
2021-09-09,56.40278849466058
2021-09-10,57.76300228868894
2021-09-13,57.723050422552646
2021-09-14,56.17798617262979
2021-09-15,54.694432876464354
2021-09-16,57.011436942694665
2021-09-17,59.41752406535003
2021-09-20,60.41736487615333
2021-09-21,58.8065820744281
2021-09-22,59.19022685032392
2021-09-23,57.315008165714254
2021-09-24,59.64833929210857
2021-09-27,60.55076143257444
2021-09-28,61.722010855277205
2021-09-29,59.77144373670751
2021-09-30,63.563092200473825
2021-10-01,59.7146736236025
2021-10-04,60.651759655287044
2021-10-05,64.28401839157678
2021-10-06,62.38097444357283
2021-10-07,59.215318523206314
2021-10-08,60.70702868936645
2021-10-11,62.67399277585763
2021-10-12,65.69847728451994
2021-10-13,62.573069467982926
2021-10-14,63.5281466490344
2021-10-15,61.531953892783086
2021-10-18,61.90144234946795
2021-10-19,63.06466431730118
2021-10-20,63.39266784051821
2021-10-21,64.96995643106598
2021-10-22,64.60714317316726
2021-10-25,61.67525084513312
2021-10-26,60.03686000040218
2021-10-27,59.476197952767514
2021-10-28,58.70011281342228
2021-10-29,57.69329521376111
2021-11-01,58.79862509827858
2021-11-02,56.66890280282102
2021-11-03,58.44819693440129
2021-11-04,58.88840124645671
2021-11-05,58.45347930130526
2021-11-08,57.70953001441966
2021-11-09,54.08221477782596
2021-11-10,52.249016738186405
2021-11-11,50.761099766463154
2021-11-12,47.61369361015421
2021-11-15,46.56857792260953
2021-11-16,45.84653497006072
2021-11-17,46.65553106929037
2021-11-18,48.38165281890084
2021-11-19,45.469277341858245
2021-11-22,48.31472366893865
2021-11-23,47.09926242674866
2021-11-24,44.38763273105902
2021-11-25,46.479370408280374
2021-11-26,44.775952753833835
2021-11-29,43.4374073247681
2021-11-30,43.528666543242736
2021-12-01,43.79868545660274
2021-12-02,42.27745252452712
2021-12-03,41.61950764576698
2021-12-06,42.37002420959305
2021-12-07,44.36812323757699
2021-12-08,42.512188734777645
2021-12-09,44.144344667347234
2021-12-10,42.71439572126431
2021-12-13,43.53386701330897
2021-12-14,45.18730747732024
2021-12-15,44.75165062822372
2021-12-16,44.30599079457142
2021-12-17,45.40636369656404
2021-12-20,45.01142740463889
2021-12-21,44.103532304477866
2021-12-22,44.588085242574664
2021-12-23,43.8818787655103
2021-12-24,43.63863381386943
2021-12-27,43.67042407268423
2021-12-28,46.161355786373896
2021-12-29,46.383226661181936
2021-12-30,45.88591394166508
2021-12-31,46.87902735677909
2022-01-03,47.875241301966085
2022-01-04,48.09835913144757
2022-01-05,47.14776103058556
2022-01-06,45.23709812341389
2022-01-07,46.63829189579821
2022-01-10,49.415932938206645
2022-01-11,48.79277162167249
2022-01-12,52.89641018892086
2022-01-13,54.909779540695354
2022-01-14,54.78709163378129
2022-01-17,52.886502256659924
2022-01-18,51.84880287424378
2022-01-19,53.541037225280576
2022-01-20,54.593969603707535
2022-01-21,54.191531876025046
2022-01-24,55.52902916886665
2022-01-25,55.61552986858537
2022-01-26,55.8911532905523
2022-01-27,57.49316645000227
2022-01-28,57.255411810694106
2022-01-31,54.88461781060671
2022-02-01,52.54358162517395
2022-02-02,52.615002224690194
2022-02-03,52.25168395443959
2022-02-04,51.46429299358031
2022-02-07,52.96603801138676
2022-02-08,53.8866711175588
2022-02-09,52.829528797044496
2022-02-10,53.06486901299068
2022-02-11,51.67655552622199
2022-02-14,53.597057200252735
2022-02-15,52.3879091569448
2022-02-16,52.43459582296173
2022-02-17,52.09466555613795
2022-02-18,54.21952267638384
2022-02-21,52.842760301469966
2022-02-22,51.50338069456849
2022-02-23,53.013228543203724
2022-02-24,52.20484061014071
2022-02-25,51.21510974679402
2022-02-28,50.39681737385853
2022-03-01,49.40277404809978
2022-03-02,51.03027976232813
2022-03-03,51.347524803080155
2022-03-04,49.581143196980705
2022-03-07,46.77264113455973
2022-03-08,47.71760099805439
2022-03-09,46.616575105965204
2022-03-10,46.05747675903771
2022-03-11,45.464959172839784
2022-03-14,43.068198284326755
2022-03-15,40.57300723293735
2022-03-16,39.990810482534975
2022-03-17,39.782636289108595
2022-03-18,40.64058812220498
2022-03-21,41.665610187390804
2022-03-22,40.94934384440233
2022-03-23,39.497614918790454
2022-03-24,40.34457147582495
2022-03-25,41.280277761433325
2022-03-28,41.671804857444236
2022-03-29,41.80492894348892
2022-03-30,40.80135299137612
2022-03-31,42.24964483376756
2022-04-01,42.6451772733477
2022-04-04,45.5055292571426
2022-04-05,48.23220619919592
2022-04-06,49.587925652236024
2022-04-07,50.52566403462715
2022-04-08,49.806302145855796
2022-04-11,49.702691187431924
2022-04-12,49.511842245535334
2022-04-13,50.94760838188905
2022-04-14,52.55995311850877
2022-04-15,50.58561404408674
2022-04-18,51.97505812151791
2022-04-19,52.175797475766544
2022-04-20,52.13382446114105
2022-04-21,52.810079266428936
2022-04-22,51.06755897667511
2022-04-25,47.97564141291272
2022-04-26,45.135692897812916
2022-04-27,43.35930131116134
2022-04-28,42.0644438192312
2022-04-29,42.94391659726418
2022-05-02,42.527692812837316
2022-05-03,43.02593493214786
2022-05-04,42.71380544526616
2022-05-05,43.04619779097555
2022-05-06,43.08915125572237
2022-05-09,43.17634874258108
2022-05-10,42.54192882103002
2022-05-11,40.96484490876173
2022-05-12,40.10135011525267
2022-05-13,38.95721276450488
2022-05-16,37.614632983254275
2022-05-17,37.313156647928714
2022-05-18,36.837894402137096
2022-05-19,37.783446064458964
2022-05-20,38.42558220778505
2022-05-23,39.06383342460385
2022-05-24,38.349287817020375
2022-05-25,38.010531385361155
2022-05-26,36.61916948605081
2022-05-27,37.07926209810835
2022-05-30,36.148350312738934
2022-05-31,35.22069250733922
2022-06-01,34.54859420998519
2022-06-02,35.789919848375476
2022-06-03,36.3115645997816
2022-06-06,35.95494403519045
2022-06-07,36.98532818230508
2022-06-08,36.91550196436114
2022-06-09,37.62970342021251
2022-06-10,39.07138462610977
2022-06-13,40.915863811096266
2022-06-14,39.844504714957765
2022-06-15,39.22419249772797
2022-06-16,39.98300053312131
2022-06-17,40.863400198633215
2022-06-20,40.384811540146494
2022-06-21,39.50495615939053
2022-06-22,39.66518496826257
2022-06-23,41.79996166231609
2022-06-24,41.17605511074991
2022-06-27,40.449954342508505
2022-06-28,41.89332854361605
2022-06-29,41.68866551397929
2022-06-30,42.819716719749586
2022-07-01,43.15730872783739
2022-07-04,43.47165648202002
2022-07-05,42.39843092348623
2022-07-06,40.839247716588254
2022-07-07,41.78949800443652
2022-07-08,40.900089119452254
2022-07-11,41.29360217551278
2022-07-12,40.492219470532255
2022-07-13,40.33313118845743
2022-07-14,40.485273898021624
2022-07-15,40.888402952079005
2022-07-18,40.98869786226656
2022-07-19,41.42053166555451
2022-07-20,43.18712386485526
2022-07-21,43.68132772790743
2022-07-22,44.57793917824575
2022-07-25,43.704946916804396
2022-07-26,42.20490542227622
2022-07-27,41.90307170489668
2022-07-28,45.336783412211595
2022-07-29,47.807419735653696
2022-08-01,46.3625368175307
2022-08-02,47.67035493605031
2022-08-03,48.230074510444204
2022-08-04,48.61845896804846
2022-08-05,46.91030389198846
2022-08-08,47.98113280206752
2022-08-09,47.2732509196497
2022-08-10,46.523964615654634
2022-08-11,46.072410716431996
2022-08-12,46.50388779556518
2022-08-15,47.36024784063509
2022-08-16,46.12797264926963
2022-08-17,46.26509466639312
2022-08-18,45.33057299739756
2022-08-19,45.9294295524252
2022-08-22,46.71516763558641
2022-08-23,45.63709800865235
2022-08-24,45.742481177348296
2022-08-25,48.387025039623445
2022-08-26,52.859355412075345
2022-08-29,52.46806007315171
2022-08-30,52.522988645662885
2022-08-31,51.997110135369105
2022-09-01,51.0150618853168
2022-09-02,49.93962227216744
2022-09-05,48.51061135522803
2022-09-06,48.46435029930233
2022-09-07,49.0075809243005
2022-09-08,48.65269891944925
2022-09-09,48.030637842296386
2022-09-12,47.16970486054906
2022-09-13,47.701480950796984
2022-09-14,51.354695624841995
2022-09-15,52.78891271069916
2022-09-16,53.62574097939992
2022-09-19,55.398322890004565
2022-09-20,54.22868146303631
2022-09-21,53.282277230880304
2022-09-22,51.32560918665927
2022-09-23,51.61463881605144
2022-09-26,51.07673120914538
2022-09-27,51.605624581260706
2022-09-28,51.74340869563927
2022-09-29,55.282448937847576
2022-09-30,54.90995211872746
2022-10-03,52.06571793409861
2022-10-04,51.12994341280741
2022-10-05,52.21286871944859
2022-10-06,52.29067559200382
2022-10-07,54.66058005851014
2022-10-10,55.66374072533943
2022-10-11,56.086722693789305
2022-10-12,57.31925276539529
2022-10-13,57.191184358090375
2022-10-14,57.603019488170894
2022-10-17,57.62059564399102
2022-10-18,61.24130855270514
2022-10-19,63.37567936133487
2022-10-20,62.28138642326129
2022-10-21,65.73290127063537
2022-10-24,64.26124635748981
2022-10-25,64.29577935946571
2022-10-26,62.940725044538084
2022-10-27,61.49678183675589
2022-10-28,64.04482199118786
2022-10-31,64.84884068342512
2022-11-01,62.77093913564176
2022-11-02,63.43752855475396
2022-11-03,64.18213700306559
2022-11-04,66.64962364123693
2022-11-07,69.90061460440957
2022-11-08,68.72597083154209
2022-11-09,69.4747002057053
2022-11-10,71.73689388268264
2022-11-11,68.88553753940378
2022-11-14,66.85336828068606
2022-11-15,68.9901096371939
2022-11-16,66.92296926482598
2022-11-17,68.67917187824314
2022-11-18,69.07602091653649
2022-11-21,69.03187544716825
2022-11-22,70.51504121507
2022-11-23,69.07998939904755
2022-11-24,69.11941603444492
2022-11-25,71.22542596201069
2022-11-28,71.91605770937176
2022-11-29,71.5244164049869
2022-11-30,69.62015298506601
2022-12-01,68.55400369724727
2022-12-02,69.43523601195996
2022-12-05,71.75308407196941
2022-12-06,67.09454324633022
2022-12-07,68.59916244793384
2022-12-08,68.84048851141993
2022-12-09,68.54120965312762
2022-12-12,68.41394172182567
2022-12-13,65.22606179764152
2022-12-14,62.81284013986923
2022-12-15,61.73532352770013
2022-12-16,63.27883220009937
2022-12-19,61.851582245495436
2022-12-20,62.47091928825876
2022-12-21,64.14126085722744
2022-12-22,66.7172162368041
2022-12-23,63.06020622192829
2022-12-26,61.236017440585876
2022-12-27,61.18585689869139
2022-12-28,57.923464899034286
2022-12-29,54.76118679646224
2022-12-30,54.56876682030176
2023-01-02,56.72297010670591
2023-01-03,57.79073701482776
2023-01-04,60.01705842314208
2023-01-05,60.66034695736937
2023-01-06,60.66902972938105
2023-01-09,61.84353333117563
2023-01-10,63.06249755035953
2023-01-11,62.02605307710753
2023-01-12,61.93147056791795
2023-01-13,61.09870887944606
2023-01-16,60.18051703070598
2023-01-17,60.5785632057267
2023-01-18,62.65147886682192
2023-01-19,66.45647964349985
2023-01-20,67.95329608652584
2023-01-23,66.89678193485142
2023-01-24,69.35230933758692
2023-01-25,71.31346173781107
2023-01-26,76.47782974038299
2023-01-27,69.90530706704185
2023-01-30,67.65538918923264
2023-01-31,64.4018592451065
2023-02-01,62.319543241907084
2023-02-02,61.42756737799224
2023-02-03,62.58277616208327
2023-02-06,60.61234432333115
2023-02-07,59.48408945579548
2023-02-08,60.19057556260353
2023-02-09,57.827956034086526
2023-02-10,59.00587821583319
2023-02-13,58.20163190485374
2023-02-14,59.67471590872312
2023-02-15,58.833483757515694
2023-02-16,59.19484463474557
2023-02-17,58.74236521292898
2023-02-20,55.78014726760265
2023-02-21,57.59063489320038
2023-02-22,60.11223202835841
2023-02-23,59.9562284318944
2023-02-24,60.56559547585059
2023-02-27,59.867875344190765
2023-02-28,60.98929275526647
2023-03-01,58.00436924398557
2023-03-02,59.02734224581626
2023-03-03,58.563473771370106
2023-03-06,59.22788591232114
2023-03-07,59.932690534445804
2023-03-08,59.088272597434745
2023-03-09,59.518200299628305
2023-03-10,60.358412526641004
2023-03-13,62.996683664834265
2023-03-14,60.671339211097504
2023-03-15,59.10265707704424
2023-03-16,62.35946856843704
2023-03-17,60.09661210704459
2023-03-20,60.16826945085263
2023-03-21,58.59931081423029
2023-03-22,58.67149050653331
2023-03-23,59.34992701955948
2023-03-24,60.69073173923556
2023-03-27,62.68895353048375
2023-03-28,60.20381971820208
2023-03-29,58.87627525199015
2023-03-30,60.23643568962696
2023-03-31,59.886190446492336
2023-04-03,62.164329642651325
2023-04-04,60.357118708609285
2023-04-05,62.86251404503247
2023-04-06,61.84018607487576
2023-04-07,60.86496522119137
2023-04-10,61.090592867912164
2023-04-11,60.820132369398266
2023-04-12,61.664960025762134
2023-04-13,62.6202325520817
2023-04-14,63.028726033722464
2023-04-17,63.83487902792217
2023-04-18,64.23664032456738
2023-04-19,60.75115559389627
2023-04-20,59.42567156865955
2023-04-21,61.06965737743214
2023-04-24,63.4681270748568
2023-04-25,64.11793665876345
2023-04-26,65.20810072377058
2023-04-27,67.06376911225405
2023-04-28,66.30623548479991
2023-05-01,64.69275835416545
2023-05-02,63.27051177340406
2023-05-03,63.51293865569379
2023-05-04,60.20774780190813
2023-05-05,61.085534883245046
2023-05-08,58.105230027645874
2023-05-09,57.88258825379144
2023-05-10,56.51000434967561
2023-05-11,56.54790557743415
2023-05-12,54.08924660156021
2023-05-15,53.98343451273969
2023-05-16,51.10878757611762
2023-05-17,50.38522932792721
2023-05-18,50.39183018932556
2023-05-19,50.47861304247332
2023-05-22,49.175010248209425
2023-05-23,49.75022322993759
2023-05-24,49.97726212068532
2023-05-25,49.339350271382685
2023-05-26,50.25970135309636
2023-05-29,50.96815968477272
2023-05-30,50.40405234392358
2023-05-31,51.91503586814782
2023-06-01,52.11771859493739
2023-06-02,53.91854098995735
2023-06-05,57.089521519303894
2023-06-06,56.9210074263513
2023-06-07,57.020343631553814
2023-06-08,54.352966441104336
2023-06-09,53.21152930844268
2023-06-12,52.346444463912526
2023-06-13,52.4881527193919
2023-06-14,50.0268183823552
2023-06-15,52.0771905524232
2023-06-16,51.703345505731996
2023-06-19,54.051451413155014
2023-06-20,53.09521322046056
2023-06-21,54.18101335934457
2023-06-22,52.41273368905681
2023-06-23,50.80673677128307
2023-06-26,50.258747774760856
2023-06-27,51.36316419110195
2023-06-28,52.893840293327195
2023-06-29,51.2658378171615
2023-06-30,51.16702400730099
2023-07-03,52.05433597605352
2023-07-04,53.01732260901133
2023-07-05,55.98700769469166
2023-07-06,60.36228201351072
2023-07-07,60.13197216333005
2023-07-10,61.3562062287116
2023-07-11,60.41640899263071
2023-07-12,62.28062511917818
2023-07-13,60.73985446917906
2023-07-14,63.11072588191361
2023-07-17,63.874299680426006
2023-07-18,63.43580515660648
2023-07-19,63.819907252355655
2023-07-20,65.3635884991561
2023-07-21,64.32505051010499
2023-07-24,65.94777751905224
2023-07-25,68.48242845946915
2023-07-26,65.5127649504765
2023-07-27,65.49594359810956
