Date,MAR
2021-11-24,116.11941567786485
2021-11-25,117.13508666968204
2021-11-26,116.01871315374966
2021-11-29,115.00156499305693
2021-11-30,116.36838085586986
2021-12-01,113.94010642349726
2021-12-02,113.78843527231207
2021-12-03,115.08450969449233
2021-12-06,118.31298866931401
2021-12-07,116.66135052537228
2021-12-08,116.00003018030216
2021-12-09,119.13646978030796
2021-12-10,115.90721342813133
2021-12-13,119.02412040524518
2021-12-14,116.72159199311078
2021-12-15,116.10384180405167
2021-12-16,118.28364632422077
2021-12-17,122.73475996841464
2021-12-20,121.60559267170926
2021-12-21,122.451640159736
2021-12-22,125.2291720420497
2021-12-23,125.42322800864868
2021-12-24,124.26173952013686
2021-12-27,126.63607537616858
2021-12-28,127.23752276958936
2021-12-29,130.01118906698153
2021-12-30,132.23579472795907
2021-12-31,127.87888197933877
2022-01-03,128.86319303181668
2022-01-04,127.11464341188403
2022-01-05,125.31623362936796
2022-01-06,123.96949642633987
2022-01-07,120.80714715634943
2022-01-10,118.0162034165439
2022-01-11,113.08528391758722
2022-01-12,113.4315162136382
2022-01-13,114.49134901624475
2022-01-14,114.8971243146938
2022-01-17,114.02335459988562
2022-01-18,116.47755224105057
2022-01-19,115.70964979219184
2022-01-20,117.39074027783987
2022-01-21,121.70017366963414
2022-01-24,124.31740001859144
2022-01-25,124.88639177213875
2022-01-26,124.05233402115888
2022-01-27,126.58349620395113
2022-01-28,123.95025876403503
2022-01-31,125.25575844498117
2022-02-01,124.38930441749703
2022-02-02,124.37815411925794
2022-02-03,125.60258835614545
2022-02-04,128.65501833972098
2022-02-07,128.05013743672282
2022-02-08,129.9004204376187
2022-02-09,131.19833818912397
2022-02-10,129.98761499153994
2022-02-11,132.14833004169324
2022-02-14,131.80216845612324
2022-02-15,131.0091032580246
2022-02-16,127.78195427418541
2022-02-17,125.27387623972629
2022-02-18,124.16688538083008
2022-02-21,127.21796581277508
2022-02-22,128.79022821703433
2022-02-23,128.21147960092165
2022-02-24,125.03350324872113
2022-02-25,125.67037704102054
2022-02-28,125.43031595349792
2022-03-01,128.14076883736314
2022-03-02,122.66644043831813
2022-03-03,119.80965000798736
2022-03-04,118.92827386443962
2022-03-07,116.57117726300274
2022-03-08,118.47853201193772
2022-03-09,119.80787288741155
2022-03-10,120.27104365202975
2022-03-11,121.81723100478003
2022-03-14,124.31459713026526
2022-03-15,125.70116520340343
2022-03-16,126.24175887951894
2022-03-17,128.68745801173944
2022-03-18,125.08908106274116
2022-03-21,124.47517088371328
2022-03-22,130.81896478777114
2022-03-23,126.84224594259823
2022-03-24,127.24339878173646
2022-03-25,124.16133527685768
2022-03-28,124.13384330648643
2022-03-29,127.96422295951501
2022-03-30,126.35960325954422
2022-03-31,129.88110953555315
2022-04-01,131.3020245605362
2022-04-04,132.27902063086913
2022-04-05,132.6759264128034
2022-04-06,133.76628682423
2022-04-07,129.98312343309158
2022-04-08,131.91742680444295
2022-04-11,135.8544754461358
2022-04-12,134.70271109088776
2022-04-13,135.45335152206277
2022-04-14,141.45110882932318
2022-04-15,144.51274906139002
2022-04-18,144.45342305169882
2022-04-19,140.54283770595958
2022-04-20,140.9835599446803
2022-04-21,138.20355292423014
2022-04-22,133.6578225715929
2022-04-25,135.90047513788008
2022-04-26,137.65720197334895
2022-04-27,142.83839263433703
2022-04-28,143.7686376333518
2022-04-29,147.7742160300608
2022-05-02,145.58989222460053
2022-05-03,145.0119763970925
2022-05-04,140.53129143348173
2022-05-05,141.9050325685561
2022-05-06,139.50723609925012
2022-05-09,142.19413362430916
2022-05-10,139.92506136107116
2022-05-11,140.73850926853143
2022-05-12,144.52912499946865
2022-05-13,141.16255809673214
2022-05-16,132.21793399954498
2022-05-17,132.18265290862442
2022-05-18,129.94513757868165
2022-05-19,127.34808668504131
2022-05-20,127.46067136232448
2022-05-23,129.16688549769887
2022-05-24,127.78993540335318
2022-05-25,130.28750902546105
2022-05-26,128.5122108712357
2022-05-27,129.3648328047309
2022-05-30,131.93213572286948
2022-05-31,132.19118335156583
2022-06-01,133.07912042496338
2022-06-02,132.23034323308536
2022-06-03,132.47024820307206
2022-06-06,136.6661239468258
2022-06-07,141.86709253529128
2022-06-08,139.54977463427804
2022-06-09,138.00860812969236
2022-06-10,140.53539070822248
2022-06-13,137.88232289545073
2022-06-14,137.7378282190605
2022-06-15,138.67772773560793
2022-06-16,139.02998781494583
2022-06-17,136.6681612065633
2022-06-20,139.10207373181024
2022-06-21,140.62342940278415
2022-06-22,139.09316248730576
2022-06-23,143.38432438062893
2022-06-24,141.26985554690418
2022-06-27,138.87660408800684
2022-06-28,141.0948797696118
2022-06-29,141.5314133663759
2022-06-30,148.03734350330228
2022-07-01,151.42942679466515
2022-07-04,156.26478817004156
2022-07-05,154.85795967005345
2022-07-06,155.9053199964709
2022-07-07,157.6272860997639
2022-07-08,156.06346327872933
2022-07-11,155.65927807264893
2022-07-12,154.3695040262637
2022-07-13,153.23855527538393
2022-07-14,157.30606589448098
2022-07-15,161.0567488215129
2022-07-18,155.83522509789907
2022-07-19,158.50310200717834
2022-07-20,159.1432145584363
2022-07-21,156.2886866496783
2022-07-22,154.4630176572154
2022-07-25,156.3891630257984
2022-07-26,157.30920687461293
2022-07-27,159.43492768252676
2022-07-28,161.99889473486212
2022-07-29,156.475577590578
2022-08-01,164.52889532718683
2022-08-02,162.07357455366883
2022-08-03,160.4754827202287
2022-08-04,164.96649148545004
2022-08-05,167.07855445906537
2022-08-08,170.4170862253007
2022-08-09,171.65265495894704
2022-08-10,172.1476133759873
2022-08-11,167.73378793923163
2022-08-12,168.76401051789176
2022-08-15,169.25948142589016
2022-08-16,168.76281147460566
2022-08-17,169.90932105656802
2022-08-18,173.73732939563703
2022-08-19,174.38787134533794
2022-08-22,176.34165037339298
2022-08-23,174.86819074732588
2022-08-24,174.14067364881862
2022-08-25,173.5422709580661
2022-08-26,174.70412007509012
2022-08-29,170.93211928784103
2022-08-30,175.30361521289197
2022-08-31,177.92911968516577
2022-09-01,185.52287120808396
2022-09-02,187.78657166363303
2022-09-05,189.1035118446966
2022-09-06,194.13115979817246
2022-09-07,202.89435361386217
2022-09-08,210.07922698879372
2022-09-09,210.17067196452325
2022-09-12,210.35634501359002
2022-09-13,209.4046860966394
2022-09-14,204.31678961377565
2022-09-15,205.39282916634997
2022-09-16,207.66231517287576
2022-09-19,207.1664585453537
2022-09-20,213.2746191865338
2022-09-21,211.72847730975604
2022-09-22,211.40086133274173
2022-09-23,207.63862857021235
2022-09-26,207.06259234724416
2022-09-27,203.10154860388243
2022-09-28,202.97986954590738
2022-09-29,207.27894643487434
2022-09-30,211.7531816344176
2022-10-03,212.50952741312312
2022-10-04,210.67615224688615
2022-10-05,210.9716215093314
2022-10-06,213.50344242784504
2022-10-07,210.5760687333132
2022-10-10,207.3477473303584
2022-10-11,209.58151552701443
2022-10-12,203.80767627835723
2022-10-13,207.19005899440657
2022-10-14,206.64549351985386
2022-10-17,216.03333374879622
2022-10-18,220.1611039812908
2022-10-19,223.47750922611058
2022-10-20,223.84857671294546
2022-10-21,214.55959204092778
2022-10-24,205.9678254108058
2022-10-25,207.56173106163547
2022-10-26,205.47056476264453
2022-10-27,204.29865766159898
2022-10-28,206.6069367799941
2022-10-31,203.92719815171387
2022-11-01,214.02100741176287
2022-11-02,207.00163735934706
2022-11-03,201.14588705574198
2022-11-04,201.2481844464308
2022-11-07,202.14278577213616
2022-11-08,198.7844757399784
2022-11-09,201.4378622633056
2022-11-10,203.32197080621964
2022-11-11,199.24421934429236
2022-11-14,198.04356791131897
2022-11-15,195.85816055413886
2022-11-16,200.9029974564536
2022-11-17,197.9775778858086
2022-11-18,204.61239160645704
2022-11-21,202.73901241093753
2022-11-22,195.7265018205618
2022-11-23,195.50139273526793
2022-11-24,197.52719020018958
2022-11-25,199.74194130714366
2022-11-28,190.24815589897952
2022-11-29,191.15930605801097
2022-11-30,190.1109917219431
2022-12-01,196.0264373927417
2022-12-02,191.9830857831536
2022-12-05,192.42197205554314
2022-12-06,194.9840758439162
2022-12-07,195.5741841183126
2022-12-08,192.6678017619349
2022-12-09,195.4299294537648
2022-12-12,194.48433380782433
2022-12-13,192.5942872550551
2022-12-14,192.09028349345138
2022-12-15,188.56287122360544
2022-12-16,187.51945352999053
2022-12-19,184.91348403131116
2022-12-20,182.99756194360205
2022-12-21,179.01524817270132
2022-12-22,180.63741311288533
2022-12-23,183.21853020495487
2022-12-26,179.32850356304203
2022-12-27,175.74395691979532
2022-12-28,173.0685526999612
2022-12-29,174.32360259572903
2022-12-30,172.79421774507207
2023-01-02,168.28612488432913
2023-01-03,166.36294784457877
2023-01-04,166.75021726464217
2023-01-05,160.8415590294069
2023-01-06,157.68339399529603
2023-01-09,158.27266304534515
2023-01-10,156.35222401415376
2023-01-11,157.90657101905268
2023-01-12,156.55103757291803
2023-01-13,158.0419311782506
2023-01-16,154.942283619934
2023-01-17,154.22533483648206
2023-01-18,153.06118039738843
2023-01-19,149.48586023378408
2023-01-20,143.2956069382645
2023-01-23,144.00820643550588
2023-01-24,145.77168349886705
2023-01-25,144.9602338214684
2023-01-26,142.95037497334783
2023-01-27,143.09467854400836
2023-01-30,141.7038557463452
2023-01-31,140.58931246475677
2023-02-01,145.22937425199115
2023-02-02,144.76597399736332
2023-02-03,141.08497590684124
2023-02-06,138.06553039593405
2023-02-07,141.37431260844707
2023-02-08,140.1327457624202
2023-02-09,144.70215571719527
2023-02-10,139.1045158297497
2023-02-13,144.07595041796068
2023-02-14,145.46383879247912
2023-02-15,144.88579851196133
2023-02-16,144.21129250113927
2023-02-17,145.330641631377
2023-02-20,143.80991616573834
2023-02-21,139.91922500275498
2023-02-22,137.17287338542576
2023-02-23,139.32824115813622
2023-02-24,138.2507546212665
2023-02-27,135.56901687807866
2023-02-28,141.3349760789307
2023-03-01,141.26018748820357
2023-03-02,138.7496505047723
2023-03-03,138.1011216064519
2023-03-06,137.2084525346359
2023-03-07,134.46848378507966
2023-03-08,135.99837311362322
2023-03-09,140.5464596127695
2023-03-10,142.7539639708131
2023-03-13,141.33537731992269
2023-03-14,140.72498236844007
2023-03-15,140.67878905449777
2023-03-16,144.31302520947833
2023-03-17,144.87665830917575
2023-03-20,148.24519645691805
2023-03-21,145.8768194253931
2023-03-22,140.73144337334472
2023-03-23,142.87878834517804
2023-03-24,144.90839744753805
2023-03-27,142.81952524066858
2023-03-28,139.8670663899793
2023-03-29,138.49722243563932
2023-03-30,139.3273741025085
2023-03-31,140.06440254909575
2023-04-03,143.80633283859194
2023-04-04,146.05394667174414
2023-04-05,147.6392645886308
2023-04-06,144.5244347206093
2023-04-07,141.74295780201763
2023-04-10,141.4767574936119
2023-04-11,141.78240037499612
2023-04-12,141.90200414704134
2023-04-13,145.7098496971369
2023-04-14,147.0427983089309
2023-04-17,146.86478384962248
2023-04-18,147.8541707884791
2023-04-19,147.94816981275358
2023-04-20,149.48267539110535
2023-04-21,148.57689828090867
2023-04-24,146.75861994691596
2023-04-25,149.51578147585266
2023-04-26,148.42750802054584
2023-04-27,152.20687487730814
2023-04-28,152.30253157599697
2023-05-01,151.0827743921388
2023-05-02,149.58813688113193
2023-05-03,149.24098621131103
2023-05-04,153.25384370641999
2023-05-05,158.22122399524483
2023-05-08,157.1574530832596
2023-05-09,157.9970729545063
2023-05-10,152.73150803960783
2023-05-11,149.49229214095507
2023-05-12,147.80002403027066
2023-05-15,142.24782701772713
2023-05-16,148.84753648205444
2023-05-17,152.13770507109334
2023-05-18,150.61376722978585
2023-05-19,145.1476857341861
2023-05-22,144.516724665175
2023-05-23,144.5900171527739
2023-05-24,142.47063225658334
2023-05-25,139.0922023071081
2023-05-26,137.67500857949918
2023-05-29,132.94410170336224
2023-05-30,131.7206772702113
2023-05-31,131.759057399987
2023-06-01,132.4663003258708
2023-06-02,128.0207299367395
2023-06-05,128.66525494492842
2023-06-06,128.460875894631
2023-06-07,126.96514461312245
2023-06-08,128.1621207509754
2023-06-09,127.42867446269247
2023-06-12,127.13480089946948
2023-06-13,132.8529400292639
2023-06-14,130.63051548388373
2023-06-15,129.84190116750267
2023-06-16,131.1507123742752
2023-06-19,132.18901001185503
2023-06-20,131.940946922676
2023-06-21,130.8356281696854
2023-06-22,133.58615129598323
2023-06-23,130.3832259012912
2023-06-26,132.793718902528
2023-06-27,130.96578317907225
2023-06-28,133.8058584413994
2023-06-29,139.0321370754637
2023-06-30,141.8393930157447
2023-07-03,143.3400281673989
2023-07-04,142.42371400363783
2023-07-05,138.7922241469485
2023-07-06,139.10682028813778
2023-07-07,144.89736342778772
2023-07-10,144.85210624846735
2023-07-11,137.06443188476504
2023-07-12,135.98325611626876
2023-07-13,131.89113443708666
2023-07-14,129.9606810338311
2023-07-17,127.36362238541263
2023-07-18,124.68287670861933
2023-07-19,126.83849527517151
2023-07-20,129.1300681516307
2023-07-21,125.8271819394388
2023-07-24,126.14243172807909
2023-07-25,128.25185384659412
2023-07-26,127.87012208927861
2023-07-27,128.4672998671722
2023-07-28,129.8211492178898
