Date,DAL
2020-07-13,60.96069460826499
2020-07-14,60.51021203885577
2020-07-15,60.71702485825058
2020-07-16,62.204932467993416
2020-07-17,62.72304276910244
2020-07-20,61.06904527308415
2020-07-21,59.78374524827786
2020-07-22,61.24546245203735
2020-07-23,60.56917314361561
2020-07-24,62.159158801415266
2020-07-27,60.96284103466764
2020-07-28,60.56410143253122
2020-07-29,59.43471366879293
2020-07-30,60.04258093764795
2020-07-31,58.88675592547958
2020-08-03,56.83795039786067
2020-08-04,59.161291159418646
2020-08-05,58.5224427968815
2020-08-06,58.512363284442046
2020-08-07,57.13904748289927
2020-08-10,57.58915127222246
2020-08-11,58.11544851396814
2020-08-12,57.83819278612068
2020-08-13,57.893493924697445
2020-08-14,55.71190534080206
2020-08-17,55.04577489929947
2020-08-18,55.52734452885275
2020-08-19,56.71211021104812
2020-08-20,56.650033429165276
2020-08-21,53.99200958477654
2020-08-24,53.60336075798479
2020-08-25,51.230958385490865
2020-08-26,50.09982457990659
2020-08-27,49.11249206752876
2020-08-28,49.7276688384133
2020-08-31,50.010046622249035
2020-09-01,49.27386288913987
2020-09-02,50.988552174989316
2020-09-03,51.66215770129064
2020-09-04,51.17322280489818
2020-09-07,52.63227969369352
2020-09-08,52.99973267059372
2020-09-09,52.355528868454385
2020-09-10,50.673193395527576
2020-09-11,50.768480018361835
2020-09-14,52.320598646197105
2020-09-15,51.76609107349306
2020-09-16,52.075504820460125
2020-09-17,52.24884495948233
2020-09-18,51.9524053708634
2020-09-21,50.06167866065862
2020-09-22,49.605917708151004
2020-09-23,49.72090069456838
2020-09-24,48.7582117754602
2020-09-25,49.447349879947716
2020-09-28,47.82839434307274
2020-09-29,46.79337542275843
2020-09-30,45.36642358077345
2020-10-01,45.96306888890435
2020-10-02,47.1669063216816
2020-10-05,46.61446821648691
2020-10-06,47.269389661397724
2020-10-07,46.86353629112453
2020-10-08,45.93081889859763
2020-10-09,45.40841805765602
2020-10-12,45.30707653694485
2020-10-13,46.176772028017155
2020-10-14,46.96022778673917
2020-10-15,46.79965491067326
2020-10-16,45.58623682829243
2020-10-19,44.42360511734492
2020-10-20,46.77787213939574
2020-10-21,45.62214086099015
2020-10-22,46.016934822969525
2020-10-23,45.441846752188134
2020-10-26,45.909665678364156
2020-10-27,47.41528417800383
2020-10-28,46.29054277985621
2020-10-29,46.01203726841011
2020-10-30,46.153698765667116
2020-11-02,46.757699730125616
2020-11-03,49.0362808656126
2020-11-04,49.455677631422176
2020-11-05,49.2843343694001
2020-11-06,48.208955662901886
2020-11-09,47.208697036391484
2020-11-10,46.88666186331595
2020-11-11,47.040569488513945
2020-11-12,46.16929451369531
2020-11-13,44.94185679651198
2020-11-16,45.62352834357748
2020-11-17,44.39873487060573
2020-11-18,44.0870775620204
2020-11-19,44.9570064171751
2020-11-20,44.65369247556993
2020-11-23,44.92094098015209
2020-11-24,44.37875178603555
2020-11-25,45.282735165902245
2020-11-26,44.455541927727594
2020-11-27,44.13096410699223
2020-11-30,43.75883369371524
2020-12-01,42.68098331431486
2020-12-02,41.448049988921056
2020-12-03,39.93186478353691
2020-12-04,40.34209103451232
2020-12-07,41.55571664679009
2020-12-08,40.5924013617522
2020-12-09,41.71412418076658
2020-12-10,43.927762615764685
2020-12-11,45.73286828558003
2020-12-14,46.2895308110411
2020-12-15,47.82349990487601
2020-12-16,45.31238132005321
2020-12-17,44.460563667055624
2020-12-18,44.53463610365025
2020-12-21,44.5002704660401
2020-12-22,44.66787406732342
2020-12-23,44.820136362072475
2020-12-24,45.693785846601
2020-12-25,45.95578788694397
2020-12-28,44.92834005654406
2020-12-29,44.675119837308344
2020-12-30,44.31888423740192
2020-12-31,44.80844654919152
2021-01-01,44.400524695984835
2021-01-04,44.2699081019191
2021-01-05,44.474424262922454
2021-01-06,43.981340981667145
2021-01-07,43.41902185251738
2021-01-08,43.92725973559675
2021-01-11,44.54021094884954
2021-01-12,43.71483011430476
2021-01-13,42.50362135420058
2021-01-14,43.010352176969434
2021-01-15,43.0429114541057
2021-01-18,43.304557359413536
2021-01-19,44.91132179553405
2021-01-20,46.561544027432355
2021-01-21,45.4479174623992
2021-01-22,43.88181093602043
2021-01-25,43.746928918517014
2021-01-26,44.93436317199376
2021-01-27,44.81048186805062
2021-01-28,45.907464237754425
2021-01-29,44.914589576623534
2021-02-01,43.99581474381868
2021-02-02,43.454183455852124
2021-02-03,43.99558041066971
2021-02-04,45.761466160141254
2021-02-05,45.22788204877957
2021-02-08,46.544815629393916
2021-02-09,46.92390516583711
2021-02-10,46.706504545868185
2021-02-11,47.341321149039956
2021-02-12,47.14816451913242
2021-02-15,46.53830763035281
2021-02-16,46.84442337769075
2021-02-17,45.46620760096043
2021-02-18,45.29541682864273
2021-02-19,45.89885799329555
2021-02-22,45.40839457385996
2021-02-23,46.442931755838885
2021-02-24,45.91988118324004
2021-02-25,46.19309370036074
2021-02-26,46.47117679401145
2021-03-01,46.15444170702405
2021-03-02,45.81605242977749
2021-03-03,44.46743896515506
2021-03-04,45.55522424751771
2021-03-05,46.39063556563002
2021-03-08,45.898913144987525
2021-03-09,47.01649472978122
2021-03-10,47.84041302370255
2021-03-11,46.89450107578407
2021-03-12,45.81183855098363
2021-03-15,46.04100899308828
2021-03-16,46.03156552555657
2021-03-17,46.56896115883124
2021-03-18,46.13131950694136
2021-03-19,47.39657862396523
2021-03-22,47.19703438998812
2021-03-23,48.13324254123859
2021-03-24,49.062916679523376
2021-03-25,48.483739561828514
2021-03-26,49.030303438951876
2021-03-29,47.30437268332949
2021-03-30,47.59036971022359
2021-03-31,47.53783632319672
2021-04-01,47.169454862027585
2021-04-02,47.00528446343722
2021-04-05,47.06008249273078
2021-04-06,46.36862160924567
2021-04-07,46.393617752598416
2021-04-08,47.30936711616088
2021-04-09,46.25289712619061
2021-04-12,45.279256741868174
2021-04-13,44.6900060823188
2021-04-14,45.00184227807079
2021-04-15,45.16038664148217
2021-04-16,46.26651295124147
2021-04-19,45.63256114207737
2021-04-20,46.15176311056992
2021-04-21,46.18791708331969
2021-04-22,44.16621454831887
2021-04-23,44.70162961126485
2021-04-26,45.18186754843974
2021-04-27,44.634072997555684
2021-04-28,44.78501837763012
2021-04-29,45.02976133718013
2021-04-30,44.49561440030816
2021-05-03,44.699821284023066
2021-05-04,45.06828381297887
2021-05-05,45.839110970761716
2021-05-06,45.220962851570356
2021-05-07,45.646215960475864
2021-05-10,45.00092186881384
2021-05-11,45.435282380874945
2021-05-12,44.99526121550614
2021-05-13,44.12985679999222
2021-05-14,44.74101989661428
2021-05-17,45.45727593366212
2021-05-18,47.00542452848823
2021-05-19,47.51156727413257
2021-05-20,48.3823875310379
2021-05-21,48.613490842319614
2021-05-24,50.066427246907125
2021-05-25,50.98312080362364
2021-05-26,51.47586266493201
2021-05-27,51.41355394652217
2021-05-28,51.929108266291365
2021-05-31,51.81367169149971
2021-06-01,51.726989167003694
2021-06-02,52.33369597361373
2021-06-03,52.4529468888177
2021-06-04,53.844212328649924
2021-06-07,53.27203507769437
2021-06-08,52.49598220555948
2021-06-09,53.7136206808146
2021-06-10,53.48962627416521
2021-06-11,54.55294313462446
2021-06-14,55.382795095014416
2021-06-15,56.12778170204117
2021-06-16,55.603426542579854
2021-06-17,54.740319871729376
2021-06-18,54.34663859135552
2021-06-21,55.7679987360378
2021-06-22,57.26000407742945
2021-06-23,58.74769734626526
2021-06-24,57.79646784431975
2021-06-25,57.77736189216246
2021-06-28,58.15540264028032
2021-06-29,57.45217537972605
2021-06-30,58.93434825108731
2021-07-01,58.596105875359825
2021-07-02,56.49640912364246
2021-07-05,53.36737374968812
2021-07-06,54.48253417617671
2021-07-07,54.45919885570978
2021-07-08,54.451183212582265
2021-07-09,54.40487232884675
2021-07-12,55.38349919119308
2021-07-13,53.75654241297713
2021-07-14,53.85754115454324
2021-07-15,52.64255447763807
2021-07-16,54.21040107039238
2021-07-19,54.53373384844546
2021-07-20,54.05208672541075
2021-07-21,52.58885130242121
2021-07-22,52.89408766031969
2021-07-23,52.698990846165664
2021-07-26,53.837627138322034
2021-07-27,53.32886266319318
2021-07-28,53.17414628447181
2021-07-29,54.125409521224974
2021-07-30,55.01522545700569
2021-08-02,53.55232478137856
2021-08-03,53.41380602463053
2021-08-04,53.65874479408682
2021-08-05,54.933701411944774
2021-08-06,55.38418894832972
2021-08-09,54.598356193870465
2021-08-10,54.95267157727259
2021-08-11,53.33305213223239
2021-08-12,53.38481984518233
2021-08-13,53.720767216738885
2021-08-16,54.68294761327545
2021-08-17,55.76850207776083
2021-08-18,54.47128810753489
2021-08-19,54.376770664753934
2021-08-20,55.02680276884195
2021-08-23,55.52689773551968
2021-08-24,55.11311417798416
2021-08-25,54.050928649301454
2021-08-26,51.87094278751124
2021-08-27,52.15315578889462
2021-08-30,52.127487880885795
2021-08-31,51.10468748204873
2021-09-01,50.51049010479612
2021-09-02,50.64008418212523
2021-09-03,51.036507983040174
2021-09-06,51.77788152486656
2021-09-07,50.75282466117289
2021-09-08,50.2564987046133
2021-09-09,50.63308446802214
2021-09-10,48.955462229368386
2021-09-13,48.60984419633077
2021-09-14,50.554819203458884
2021-09-15,52.57786670646845
2021-09-16,53.687732996415924
2021-09-17,52.413239688393176
2021-09-20,51.765677578603324
2021-09-21,51.72849638483509
2021-09-22,50.750718267379845
2021-09-23,52.506269907314454
2021-09-24,53.24500956368759
2021-09-27,52.554288366596346
2021-09-28,51.51944818307165
2021-09-29,51.986203857416044
2021-09-30,50.447941082342766
2021-10-01,50.93401325655089
2021-10-04,51.36148680254502
2021-10-05,53.21813433259678
2021-10-06,53.741315565323056
2021-10-07,54.10895034044774
2021-10-08,54.154865358506875
2021-10-11,54.90058750210235
2021-10-12,53.476563099349484
2021-10-13,52.68327834302021
2021-10-14,54.0730838885313
2021-10-15,53.742177837447144
2021-10-18,55.463611838839384
2021-10-19,55.86392761672807
2021-10-20,53.63259243893944
2021-10-21,53.26262274921065
2021-10-22,54.930354288321666
2021-10-25,55.79090442172418
2021-10-26,56.004432913692604
2021-10-27,55.85796380978855
2021-10-28,55.81232452259933
2021-10-29,54.21694452493173
2021-11-01,54.412920475353246
2021-11-02,54.528254553388365
2021-11-03,53.237537987763
2021-11-04,55.420559103530536
2021-11-05,55.652611318551514
2021-11-08,54.0704933037435
2021-11-09,52.46666667183249
2021-11-10,52.412917989687166
2021-11-11,52.01077238735115
2021-11-12,52.10661508149563
2021-11-15,52.65743937143402
2021-11-16,53.95969171203281
2021-11-17,55.093456097229705
2021-11-18,55.962240253061935
2021-11-19,57.56448368691504
2021-11-22,56.41587120978842
2021-11-23,57.85293636349085
2021-11-24,57.75346755882483
2021-11-25,59.16684109036841
2021-11-26,58.6555062661309
2021-11-29,60.084638968907385
2021-11-30,60.257898792777894
2021-12-01,61.1015179778287
2021-12-02,60.31934254269284
2021-12-03,59.48245299789629
2021-12-06,58.82029511177967
2021-12-07,58.70372564600662
2021-12-08,60.73441780722333
2021-12-09,60.8428037879969
2021-12-10,61.21028143561401
2021-12-13,62.388570085774056
2021-12-14,62.287734451988754
2021-12-15,62.3288645022393
2021-12-16,63.57157068250377
2021-12-17,62.956461172158185
2021-12-20,62.38005515974402
2021-12-21,61.39818595231001
2021-12-22,63.85393756282132
2021-12-23,63.828160711192524
2021-12-24,64.35047247465606
2021-12-27,65.30983635600154
2021-12-28,65.08928648802922
2021-12-29,65.57152654043237
2021-12-30,65.70226531407604
2021-12-31,65.54521315235581
2022-01-03,64.4786443557321
2022-01-04,62.701625787200015
2022-01-05,60.12615461273978
2022-01-06,58.80885465307396
2022-01-07,57.77319263663474
2022-01-10,57.775032594914265
2022-01-11,57.300753329125556
2022-01-12,55.37164222060607
2022-01-13,54.48167153495483
2022-01-14,55.030164885966116
2022-01-17,54.9807252243901
2022-01-18,54.20308889826309
2022-01-19,55.24328693900085
2022-01-20,55.323812030529304
2022-01-21,54.76773086658429
2022-01-24,53.56169282623248
2022-01-25,52.56252751223972
2022-01-26,52.19977356980875
2022-01-27,52.75106544012792
2022-01-28,53.311041512782744
2022-01-31,52.49407510504744
2022-02-01,52.60111675362168
2022-02-02,53.22166432762311
2022-02-03,53.89668602222846
2022-02-04,53.4120833830412
2022-02-07,53.82462752826318
2022-02-08,54.48069341987089
2022-02-09,54.373457728666295
2022-02-10,53.91214288621282
2022-02-11,53.60518298693555
2022-02-14,53.69853902873417
2022-02-15,53.467185642062496
2022-02-16,53.23915825631782
2022-02-17,55.28724845704436
2022-02-18,55.13062375972358
2022-02-21,54.24199599617355
2022-02-22,53.07701409355417
2022-02-23,53.377782524238995
2022-02-24,53.9472998521712
2022-02-25,54.27930105860454
2022-02-28,54.62791108142152
2022-03-01,54.40917198025916
2022-03-02,54.19163837104449
2022-03-03,53.73433410089213
2022-03-04,53.385164505297226
2022-03-07,53.09879774962277
2022-03-08,54.232646674110875
2022-03-09,53.583114391801296
2022-03-10,51.80317402662586
2022-03-11,52.194573015551185
2022-03-14,53.28418336779079
2022-03-15,55.290879196187696
2022-03-16,55.04714310461236
2022-03-17,54.530413074207594
2022-03-18,52.4911849311816
2022-03-21,52.91818619838411
2022-03-22,53.83575534249648
2022-03-23,52.48226498011013
2022-03-24,51.75351800316619
2022-03-25,52.11619998308032
2022-03-28,51.4724539880527
2022-03-29,53.500188459485734
2022-03-30,52.98455551476241
2022-03-31,52.091759728720575
2022-04-01,52.52574258201927
2022-04-04,53.31235680863034
2022-04-05,54.22325528754523
2022-04-06,52.51955817883032
2022-04-07,52.94244440755443
2022-04-08,53.39311851701783
2022-04-11,52.95565995409303
2022-04-12,53.29544282175573
2022-04-13,54.57004565440604
2022-04-14,54.261558651448134
2022-04-15,53.7781261646155
2022-04-18,53.95866667096915
2022-04-19,53.77568885396469
2022-04-20,53.174623457665525
2022-04-21,53.787829087733364
2022-04-22,53.59355128751546
2022-04-25,54.14579963117199
2022-04-26,54.917650691709575
2022-04-27,54.11414966095456
2022-04-28,54.322725436540146
2022-04-29,54.625913555337505
2022-05-02,52.34363964601835
2022-05-03,55.337901689433195
2022-05-04,55.19400592629838
2022-05-05,55.351885939593956
2022-05-06,56.35814977475977
2022-05-09,56.73829994999439
2022-05-10,57.75489075144212
2022-05-11,58.37367514799119
2022-05-12,56.48993148656903
2022-05-13,57.57886220164996
2022-05-16,57.33109327038039
2022-05-17,57.75631520589308
2022-05-18,56.962111584466655
2022-05-19,56.969110672009464
2022-05-20,57.46068191694035
2022-05-23,56.22145841899423
2022-05-24,56.86667028395467
2022-05-25,55.28769008349243
2022-05-26,54.8531991105553
2022-05-27,54.46959086809211
2022-05-30,53.632049158306515
2022-05-31,54.67820381244197
2022-06-01,54.530039100957566
2022-06-02,53.3127438165326
2022-06-03,53.210431040396685
2022-06-06,53.83344618016466
2022-06-07,55.46098433001405
2022-06-08,55.67205374684458
2022-06-09,55.64354378664316
2022-06-10,55.895834283231046
2022-06-13,56.20923922858207
2022-06-14,56.20384094835073
2022-06-15,56.84209344310639
2022-06-16,56.240854656301074
2022-06-17,57.476791972058656
2022-06-20,56.5786544199191
2022-06-21,54.19211881093256
2022-06-22,54.609577468919575
2022-06-23,55.8223952387673
2022-06-24,55.566266988364134
2022-06-27,54.78897272490066
2022-06-28,55.49780336475696
2022-06-29,56.70788555783299
2022-06-30,57.10007926150819
2022-07-01,60.18096608824533
2022-07-04,60.73675852766819
2022-07-05,60.96048860103245
2022-07-06,61.09875749259323
2022-07-07,62.45728273585355
2022-07-08,63.18100936958403
2022-07-11,64.60227992337303
2022-07-12,64.77451872050221
2022-07-13,65.0931787734143
2022-07-14,68.08841070966322
2022-07-15,67.26892577489971
2022-07-18,67.16002007295263
2022-07-19,65.93253920990911
2022-07-20,65.01892103051763
2022-07-21,65.37809022183646
2022-07-22,64.94679395880286
2022-07-25,64.71678991931772
2022-07-26,64.57416456482785
2022-07-27,64.94219396633402
2022-07-28,64.41302328089435
2022-07-29,65.78723048915434
2022-08-01,66.77258760458955
2022-08-02,69.12005532098811
2022-08-03,68.55069006177943
2022-08-04,69.92477745144502
2022-08-05,68.8607466341049
2022-08-08,72.24425991298487
2022-08-09,73.46420408855298
2022-08-10,72.59994271987684
2022-08-11,72.58717729344507
2022-08-12,76.04359265053958
2022-08-15,76.63087844099027
2022-08-16,75.8750543605877
2022-08-17,75.49633587311155
2022-08-18,73.35636091573177
2022-08-19,73.05375657835795
2022-08-22,73.2326491372026
2022-08-23,70.41123226286246
2022-08-24,69.18729824418021
2022-08-25,66.90364162495632
2022-08-26,69.13782755541732
2022-08-29,67.75239908933085
2022-08-30,67.6704760765416
2022-08-31,68.17888557847252
2022-09-01,67.68494195123043
2022-09-02,68.83402513130851
2022-09-05,71.06486408367743
2022-09-06,72.06520735379667
2022-09-07,75.52304644143294
2022-09-08,75.61914641753916
2022-09-09,78.12930058016246
2022-09-12,75.66705331950523
2022-09-13,74.59303761228324
2022-09-14,77.01140046978823
2022-09-15,74.06670623547018
2022-09-16,74.74133084317931
2022-09-19,75.02208312809587
2022-09-20,75.44065361212279
2022-09-21,75.62041207245616
2022-09-22,73.459694570131
2022-09-23,74.65377111833324
2022-09-26,74.4308224967187
2022-09-27,75.76121534141342
2022-09-28,75.52785740678303
2022-09-29,75.27755836657205
2022-09-30,74.04159103083292
2022-10-03,72.4695679845013
2022-10-04,70.90618067395518
2022-10-05,74.34651561160928
2022-10-06,74.6362230797674
2022-10-07,74.22886732029109
2022-10-10,74.07137830087939
2022-10-11,73.32702365164994
2022-10-12,71.27803793865965
2022-10-13,71.57764305576377
2022-10-14,69.53644194121297
2022-10-17,69.93631736199373
2022-10-18,71.49876401050963
2022-10-19,73.10123898930703
2022-10-20,72.88043239338103
2022-10-21,73.0321063331239
2022-10-24,71.6719891442021
2022-10-25,70.78166218243895
2022-10-26,71.40221437822534
2022-10-27,70.41110722306308
2022-10-28,67.7823830960185
2022-10-31,67.39655142122956
2022-11-01,65.3199104074415
2022-11-02,64.43845924368097
2022-11-03,62.76624402087318
2022-11-04,61.20673633880368
2022-11-07,60.87139226055846
2022-11-08,62.36910869252933
2022-11-09,62.91461399418727
2022-11-10,63.333722303939574
2022-11-11,62.78330159325502
2022-11-14,61.777888370057035
2022-11-15,62.07955225564312
2022-11-16,61.856246133887815
2022-11-17,60.38253615211732
2022-11-18,61.89105496692855
2022-11-21,64.31119116448191
2022-11-22,64.28214060931846
2022-11-23,66.38489409478005
2022-11-24,66.47878870693255
2022-11-25,68.88186241758898
2022-11-28,68.71897569410227
2022-11-29,70.23039902903012
2022-11-30,70.94666581272668
2022-12-01,71.54097588015851
2022-12-02,71.49074756590865
2022-12-05,69.90828542443661
2022-12-06,70.72238345165864
2022-12-07,67.49311285725382
2022-12-08,66.0330057135968
2022-12-09,64.61505948534506
2022-12-12,66.40529334562761
2022-12-13,66.14175916915171
2022-12-14,66.01934374831853
2022-12-15,67.72120287826377
2022-12-16,67.38167201299679
2022-12-19,66.0384746971722
2022-12-20,66.58286768292005
2022-12-21,66.85865319814225
2022-12-22,68.38318103859463
2022-12-23,65.78120240342403
2022-12-26,64.44717048837465
2022-12-27,68.05207742879793
2022-12-28,67.238805357181
2022-12-29,65.04845602742385
2022-12-30,63.38421179091152
2023-01-02,61.43760501883731
2023-01-03,62.49038046993624
2023-01-04,61.39102650346469
2023-01-05,62.295466938162576
2023-01-06,60.874579489516655
2023-01-09,61.61121213413754
2023-01-10,62.809882623311864
2023-01-11,63.498271389477495
2023-01-12,60.44187193190009
2023-01-13,61.13019023281562
2023-01-16,60.82978106141085
2023-01-17,60.81548500457438
2023-01-18,60.71267533605083
2023-01-19,61.708313834737076
2023-01-20,62.93780914903304
2023-01-23,59.7661127048086
2023-01-24,60.32180495252963
2023-01-25,60.76423696717899
2023-01-26,59.14631402114928
2023-01-27,59.78626240289533
2023-01-30,61.53927197600125
2023-01-31,62.206424843451245
2023-02-01,61.36930879111083
2023-02-02,61.7923348420278
2023-02-03,60.31137239157941
2023-02-06,60.49667564504965
2023-02-07,59.15354619182131
2023-02-08,60.80061725743249
2023-02-09,61.55937548426794
2023-02-10,60.449547401140926
2023-02-13,62.26598718361624
2023-02-14,63.6656563937619
2023-02-15,63.000266874505805
2023-02-16,64.15299917447354
2023-02-17,64.36886196436147
2023-02-20,63.73487369641272
2023-02-21,63.041284666401395
2023-02-22,63.40240684959939
2023-02-23,62.89209320638405
2023-02-24,61.48203887797192
2023-02-27,62.37605476884343
2023-02-28,60.849210259302424
2023-03-01,60.56555807667586
2023-03-02,59.3045135770289
2023-03-03,60.27945968432047
2023-03-06,60.726594226244636
2023-03-07,61.876566843841815
2023-03-08,62.817439193553746
2023-03-09,61.75828978470517
2023-03-10,62.67366525854613
2023-03-13,61.341548456451946
2023-03-14,60.484656556212805
2023-03-15,60.323973073365515
2023-03-16,62.82091242470303
2023-03-17,62.997314455350285
2023-03-20,63.23742279301097
2023-03-21,63.09392484339202
2023-03-22,62.14840399894715
2023-03-23,60.36801467061182
2023-03-24,59.94437918514978
2023-03-27,59.7756144739686
2023-03-28,58.81486081848638
2023-03-29,58.91980979806599
2023-03-30,58.76860689401508
2023-03-31,60.2682054456607
2023-04-03,60.349951729438764
2023-04-04,60.238306611701375
2023-04-05,60.54335541715857
2023-04-06,61.07726364586168
2023-04-07,63.07666210353083
2023-04-10,62.07376246352251
2023-04-11,61.53703036646212
2023-04-12,63.61765547593576
2023-04-13,61.53238175700101
2023-04-14,60.38755670497389
2023-04-17,58.425076468088506
2023-04-18,57.58913941001318
2023-04-19,57.817734940267606
2023-04-20,59.235497602523346
2023-04-21,59.0960958872509
2023-04-24,60.43490066609009
2023-04-25,58.58423957570994
2023-04-26,57.368690767467925
2023-04-27,55.85631207020665
2023-04-28,56.93528067996929
2023-05-01,54.55967952227031
2023-05-02,53.982123078766826
2023-05-03,52.54286260634119
2023-05-04,51.07579306653113
2023-05-05,50.99332803222713
2023-05-08,51.90711529609421
2023-05-09,51.45976040230268
2023-05-10,49.69228851355641
2023-05-11,50.06004252967723
2023-05-12,50.7475204074166
2023-05-15,50.92036899117723
2023-05-16,49.68849049828011
2023-05-17,49.65918232510986
2023-05-18,49.698555024731874
2023-05-19,50.907552846814085
2023-05-22,51.81332283196313
2023-05-23,52.8965289287929
2023-05-24,52.895172821623405
2023-05-25,52.541321229845124
2023-05-26,53.192967261841254
2023-05-29,52.788556429883315
2023-05-30,52.47695397529187
2023-05-31,50.65611361691733
2023-06-01,48.89183659904049
2023-06-02,49.14885159440814
2023-06-05,50.698113117546995
2023-06-06,51.7790124955934
2023-06-07,50.270991903034556
2023-06-08,48.96948730524422
2023-06-09,49.822584501743926
2023-06-12,47.60608100406213
2023-06-13,47.62770868109955
2023-06-14,47.834723873760844
2023-06-15,48.368699322332446
2023-06-16,46.21356263378391
2023-06-19,46.775244760725265
2023-06-20,46.785611449751826
2023-06-21,46.01293515029513
2023-06-22,47.70181873133093
2023-06-23,46.59725534686854
2023-06-26,46.730754629649965
2023-06-27,47.26200315090438
2023-06-28,46.5003854310529
2023-06-29,47.051358060213985
2023-06-30,45.513909562041235
2023-07-03,44.96754699937773
2023-07-04,44.24776617949749
2023-07-05,45.73574392765876
2023-07-06,42.809825464440245
2023-07-07,42.54152257632144
2023-07-10,43.264378586105764
2023-07-11,43.850922296348415
2023-07-12,42.40800576636102
2023-07-13,43.93339595495266
2023-07-14,42.54736613598403
2023-07-17,42.45323958629759
2023-07-18,43.109711464486054
2023-07-19,43.329732961026934
2023-07-20,44.57102719677394
2023-07-21,45.37295902012036
2023-07-24,43.59118617292651
2023-07-25,45.673723748685795
2023-07-26,46.4371484224757
2023-07-27,47.73149220453337
